train_loss,epoch,step,val_qa_bert_score,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_em,test_loss
0.43921953439712524,0,9,,,,,,
0.4996502995491028,0,19,,,,,,
0.612895667552948,0,29,,,,,,
0.6656190156936646,0,39,,,,,,
0.34686747193336487,0,49,,,,,,
0.32837235927581787,0,59,,,,,,
0.2587050795555115,0,69,,,,,,
0.5347347259521484,0,79,,,,,,
0.25348904728889465,0,89,,,,,,
0.19425445795059204,0,99,,,,,,
0.18345393240451813,0,109,,,,,,
0.35858815908432007,0,119,,,,,,
0.22163026034832,0,129,,,,,,
0.22705364227294922,0,139,,,,,,
0.3011731505393982,0,149,,,,,,
0.2346605509519577,0,159,,,,,,
0.2950870096683502,0,169,,,,,,
0.2499982714653015,0,179,,,,,,
0.1907622367143631,0,189,,,,,,
0.2727256119251251,0,199,,,,,,
0.24274949729442596,0,209,,,,,,
0.1406451314687729,0,219,,,,,,
0.1322195678949356,0,229,,,,,,
0.1973508894443512,0,239,,,,,,
0.18754582107067108,0,249,,,,,,
0.15548886358737946,0,259,,,,,,
0.18614104390144348,0,269,,,,,,
0.10362756252288818,0,279,,,,,,
0.15022854506969452,0,289,,,,,,
0.23723554611206055,0,299,,,,,,
0.27108195424079895,0,309,,,,,,
0.11782627552747726,0,319,,,,,,
0.18236590921878815,0,329,,,,,,
0.24436356127262115,0,339,,,,,,
0.25900769233703613,0,349,,,,,,
0.1528497040271759,0,359,,,,,,
0.11101922392845154,0,369,,,,,,
0.11502544581890106,0,379,,,,,,
0.281194269657135,0,389,,,,,,
0.11038334667682648,0,399,,,,,,
0.04968935251235962,0,409,,,,,,
0.22480840981006622,0,419,,,,,,
0.1624051034450531,0,429,,,,,,
0.16529136896133423,0,439,,,,,,
0.1426433026790619,0,449,,,,,,
0.1474180966615677,0,459,,,,,,
0.13582022488117218,0,469,,,,,,
0.1627376824617386,0,479,,,,,,
0.17705504596233368,0,489,,,,,,
0.19694189727306366,0,499,,,,,,
0.17152248322963715,0,509,,,,,,
0.16084587574005127,0,519,,,,,,
0.16112329065799713,0,529,,,,,,
0.18613922595977783,0,539,,,,,,
0.17447227239608765,0,549,,,,,,
0.1564072221517563,0,559,,,,,,
0.18107357621192932,0,569,,,,,,
0.1461573988199234,0,579,,,,,,
0.1824297457933426,0,589,,,,,,
0.13101264834403992,0,599,,,,,,
0.14158499240875244,0,609,,,,,,
0.13350322842597961,0,619,,,,,,
0.11780326068401337,0,629,,,,,,
0.14198307693004608,0,639,,,,,,
0.12672659754753113,0,649,,,,,,
0.15202875435352325,0,659,,,,,,
0.07562009990215302,0,669,,,,,,
0.1918153464794159,0,679,,,,,,
0.13006779551506042,0,689,,,,,,
0.07883645594120026,0,699,,,,,,
0.08847999572753906,0,709,,,,,,
0.08724092692136765,0,719,,,,,,
0.30872514843940735,0,729,,,,,,
0.1641390472650528,0,739,,,,,,
0.13421009480953217,0,749,,,,,,
0.18562906980514526,0,759,,,,,,
0.1487889140844345,0,769,,,,,,
0.13311120867729187,0,779,,,,,,
0.11403822153806686,0,789,,,,,,
0.14468960464000702,0,799,,,,,,
0.11579619348049164,0,809,,,,,,
0.08401631563901901,0,819,,,,,,
0.07178472727537155,0,829,,,,,,
0.03244616091251373,0,839,,,,,,
0.04765154421329498,0,849,,,,,,
0.14839884638786316,0,859,,,,,,
0.08011196553707123,0,869,,,,,,
0.10366163402795792,0,879,,,,,,
0.0954219251871109,0,889,,,,,,
0.09146063029766083,0,899,,,,,,
0.062145669013261795,0,909,,,,,,
0.07728055864572525,0,919,,,,,,
0.08265172690153122,0,929,,,,,,
0.19024568796157837,0,939,,,,,,
0.09388115257024765,0,949,,,,,,
0.14435580372810364,0,959,,,,,,
0.08198103308677673,0,969,,,,,,
,0,973,0.8476152420043945,0.4712944030761719,0.12936443090438843,0.45396503806114197,0.4154411852359772,
0.13741400837898254,1,979,,,,,,
0.08803276717662811,1,989,,,,,,
0.08177818357944489,1,999,,,,,,
0.14007583260536194,1,1009,,,,,,
0.12215468287467957,1,1019,,,,,,
0.09660951793193817,1,1029,,,,,,
0.09378230571746826,1,1039,,,,,,
0.06857716292142868,1,1049,,,,,,
0.06583809852600098,1,1059,,,,,,
0.19312094151973724,1,1069,,,,,,
0.08126772940158844,1,1079,,,,,,
0.07748500257730484,1,1089,,,,,,
0.1331842839717865,1,1099,,,,,,
0.04322170466184616,1,1109,,,,,,
0.11772436648607254,1,1119,,,,,,
0.044345922768116,1,1129,,,,,,
0.12247394025325775,1,1139,,,,,,
0.14371521770954132,1,1149,,,,,,
0.07956819981336594,1,1159,,,,,,
0.0849568173289299,1,1169,,,,,,
0.07183472812175751,1,1179,,,,,,
0.06446267664432526,1,1189,,,,,,
0.08044108003377914,1,1199,,,,,,
0.035933464765548706,1,1209,,,,,,
0.09013323485851288,1,1219,,,,,,
0.11107101291418076,1,1229,,,,,,
0.05303976684808731,1,1239,,,,,,
0.17378556728363037,1,1249,,,,,,
0.08931572735309601,1,1259,,,,,,
0.07961317151784897,1,1269,,,,,,
0.08540023863315582,1,1279,,,,,,
0.10266899317502975,1,1289,,,,,,
0.06371714174747467,1,1299,,,,,,
0.09141694009304047,1,1309,,,,,,
0.10201551020145416,1,1319,,,,,,
0.07650524377822876,1,1329,,,,,,
0.1206645518541336,1,1339,,,,,,
0.058419764041900635,1,1349,,,,,,
0.02955973520874977,1,1359,,,,,,
0.09827638417482376,1,1369,,,,,,
0.04201794043183327,1,1379,,,,,,
0.05217466875910759,1,1389,,,,,,
0.08726461976766586,1,1399,,,,,,
0.055276498198509216,1,1409,,,,,,
0.07076773047447205,1,1419,,,,,,
0.06774143874645233,1,1429,,,,,,
0.04485880583524704,1,1439,,,,,,
0.08873479813337326,1,1449,,,,,,
0.08792004734277725,1,1459,,,,,,
0.09022148698568344,1,1469,,,,,,
0.12380801886320114,1,1479,,,,,,
0.09132076799869537,1,1489,,,,,,
0.09711939841508865,1,1499,,,,,,
0.06948517262935638,1,1509,,,,,,
0.05249259993433952,1,1519,,,,,,
0.04325146600604057,1,1529,,,,,,
0.027097834274172783,1,1539,,,,,,
0.06211618334054947,1,1549,,,,,,
0.08673863112926483,1,1559,,,,,,
0.025145448744297028,1,1569,,,,,,
0.10815851390361786,1,1579,,,,,,
0.06219116970896721,1,1589,,,,,,
0.07635696232318878,1,1599,,,,,,
0.07880829274654388,1,1609,,,,,,
0.041535865515470505,1,1619,,,,,,
0.020132960751652718,1,1629,,,,,,
0.039475277066230774,1,1639,,,,,,
0.030628355219960213,1,1649,,,,,,
0.10816008597612381,1,1659,,,,,,
0.10625454783439636,1,1669,,,,,,
0.0815194621682167,1,1679,,,,,,
0.06270518898963928,1,1689,,,,,,
0.06366502493619919,1,1699,,,,,,
0.06827041506767273,1,1709,,,,,,
0.03455892950296402,1,1719,,,,,,
0.06276196241378784,1,1729,,,,,,
0.07193737477064133,1,1739,,,,,,
0.051250092685222626,1,1749,,,,,,
0.1399349719285965,1,1759,,,,,,
0.0346485935151577,1,1769,,,,,,
0.09070084244012833,1,1779,,,,,,
0.019730105996131897,1,1789,,,,,,
0.06693534553050995,1,1799,,,,,,
0.01414982508867979,1,1809,,,,,,
0.12067444622516632,1,1819,,,,,,
0.07849190384149551,1,1829,,,,,,
0.03496174141764641,1,1839,,,,,,
0.10815700888633728,1,1849,,,,,,
0.047398220747709274,1,1859,,,,,,
0.06062327325344086,1,1869,,,,,,
0.029484761878848076,1,1879,,,,,,
0.02896271087229252,1,1889,,,,,,
0.15102124214172363,1,1899,,,,,,
0.08157994598150253,1,1909,,,,,,
0.035333216190338135,1,1919,,,,,,
0.05231151357293129,1,1929,,,,,,
0.02124846540391445,1,1939,,,,,,
,1,1947,0.8579853773117065,0.5005242824554443,0.14171987771987915,0.4737839996814728,0.43014705181121826,
0.08909449726343155,2,1949,,,,,,
0.03824840486049652,2,1959,,,,,,
0.091849684715271,2,1969,,,,,,
0.038106516003608704,2,1979,,,,,,
0.03286924213171005,2,1989,,,,,,
0.00961355771869421,2,1999,,,,,,
0.02726815827190876,2,2009,,,,,,
0.0654379352927208,2,2019,,,,,,
0.021978288888931274,2,2029,,,,,,
0.07469959557056427,2,2039,,,,,,
0.10011482238769531,2,2049,,,,,,
0.03573637083172798,2,2059,,,,,,
0.038666628301143646,2,2069,,,,,,
0.026846902444958687,2,2079,,,,,,
0.04356791824102402,2,2089,,,,,,
0.019734501838684082,2,2099,,,,,,
0.03547370061278343,2,2109,,,,,,
0.017464272677898407,2,2119,,,,,,
0.041945140808820724,2,2129,,,,,,
0.0448758639395237,2,2139,,,,,,
0.06677458435297012,2,2149,,,,,,
0.09374812245368958,2,2159,,,,,,
0.023412561044096947,2,2169,,,,,,
0.04318679869174957,2,2179,,,,,,
0.017080843448638916,2,2189,,,,,,
0.03629916161298752,2,2199,,,,,,
0.049191489815711975,2,2209,,,,,,
0.04093879461288452,2,2219,,,,,,
0.03206665813922882,2,2229,,,,,,
