train_loss,step,epoch,val_qa_answer_f1,val_loss,val_qa_bert_score,val_qa_em,val_qa_sas,test_loss
0.48107805848121643,9,0,,,,,,
0.1701904535293579,19,0,,,,,,
0.3719155788421631,29,0,,,,,,
0.2981874644756317,39,0,,,,,,
0.3736593425273895,49,0,,,,,,
2.2788281440734863,59,0,,,,,,
0.25729018449783325,69,0,,,,,,
0.3315607011318207,79,0,,,,,,
0.2844429910182953,89,0,,,,,,
0.23214180767536163,99,0,,,,,,
0.29501423239707947,109,0,,,,,,
0.8487342596054077,119,0,,,,,,
0.23055410385131836,129,0,,,,,,
0.07635306566953659,139,0,,,,,,
0.18026810884475708,149,0,,,,,,
0.10756425559520721,159,0,,,,,,
0.18893209099769592,169,0,,,,,,
0.17991305887699127,179,0,,,,,,
0.10667945444583893,189,0,,,,,,
0.1135043054819107,199,0,,,,,,
0.11588621139526367,209,0,,,,,,
0.24782243371009827,219,0,,,,,,
0.11139009147882462,229,0,,,,,,
0.7831798791885376,239,0,,,,,,
0.3822166621685028,249,0,,,,,,
0.3013143241405487,259,0,,,,,,
0.1632051169872284,269,0,,,,,,
0.10418295860290527,279,0,,,,,,
0.059640031307935715,289,0,,,,,,
0.29823094606399536,299,0,,,,,,
0.08869526535272598,309,0,,,,,,
0.1393212229013443,319,0,,,,,,
0.09650783240795135,329,0,,,,,,
0.1946631819009781,339,0,,,,,,
0.7692575454711914,349,0,,,,,,
0.1408432275056839,359,0,,,,,,
0.4994214177131653,369,0,,,,,,
0.2220197468996048,379,0,,,,,,
0.19917933642864227,389,0,,,,,,
0.22925633192062378,399,0,,,,,,
0.16493070125579834,409,0,,,,,,
0.17505964636802673,419,0,,,,,,
0.14423561096191406,429,0,,,,,,
0.11902774125337601,439,0,,,,,,
0.11125677078962326,449,0,,,,,,
0.25118929147720337,459,0,,,,,,
0.1717100739479065,469,0,,,,,,
0.18900446593761444,479,0,,,,,,
0.09252294898033142,489,0,,,,,,
0.10830825567245483,499,0,,,,,,
0.07060515135526657,509,0,,,,,,
0.09565456211566925,519,0,,,,,,
0.19504575431346893,529,0,,,,,,
0.09680825471878052,539,0,,,,,,
0.09903031587600708,549,0,,,,,,
0.04358422011137009,559,0,,,,,,
0.17877186834812164,569,0,,,,,,
0.0513981468975544,579,0,,,,,,
0.044350627809762955,589,0,,,,,,
0.1721002757549286,599,0,,,,,,
0.10091616958379745,609,0,,,,,,
0.113200843334198,619,0,,,,,,
0.07683064788579941,629,0,,,,,,
0.07276651263237,639,0,,,,,,
0.05102032423019409,649,0,,,,,,
0.2216206192970276,659,0,,,,,,
0.10504811257123947,669,0,,,,,,
0.06411591172218323,679,0,,,,,,
0.17500527203083038,689,0,,,,,,
0.10414987802505493,699,0,,,,,,
0.2646227478981018,709,0,,,,,,
0.03512047231197357,719,0,,,,,,
0.16856813430786133,729,0,,,,,,
0.047828495502471924,739,0,,,,,,
0.08831781148910522,749,0,,,,,,
0.2778131663799286,759,0,,,,,,
0.11260191351175308,769,0,,,,,,
0.08226664364337921,779,0,,,,,,
0.10096684098243713,789,0,,,,,,
0.05852988362312317,799,0,,,,,,
0.1689058244228363,809,0,,,,,,
0.1408052295446396,819,0,,,,,,
0.11659172922372818,829,0,,,,,,
0.08982859551906586,839,0,,,,,,
0.03220652788877487,849,0,,,,,,
0.06917297095060349,859,0,,,,,,
0.19629515707492828,869,0,,,,,,
0.0632491186261177,879,0,,,,,,
0.15194402635097504,889,0,,,,,,
0.11281048506498337,899,0,,,,,,
0.10079172998666763,909,0,,,,,,
0.07101312279701233,919,0,,,,,,
0.1820923238992691,929,0,,,,,,
0.14680719375610352,939,0,,,,,,
,940,0,0.6308990716934204,0.09483999758958817,0.890717625617981,0.39909297227859497,0.6715691089630127,
0.03427845612168312,949,1,,,,,,
0.07044832408428192,959,1,,,,,,
0.09708535671234131,969,1,,,,,,
0.05819904804229736,979,1,,,,,,
0.08218222856521606,989,1,,,,,,
0.11422933638095856,999,1,,,,,,
0.03345886245369911,1009,1,,,,,,
0.05077392980456352,1019,1,,,,,,
0.03838350251317024,1029,1,,,,,,
0.12260232865810394,1039,1,,,,,,
0.05422987416386604,1049,1,,,,,,
0.10906863957643509,1059,1,,,,,,
0.09191730618476868,1069,1,,,,,,
0.07192673534154892,1079,1,,,,,,
0.04697910696268082,1089,1,,,,,,
0.1099414974451065,1099,1,,,,,,
0.03267930448055267,1109,1,,,,,,
0.07971938699483871,1119,1,,,,,,
0.07118381559848785,1129,1,,,,,,
0.16048063337802887,1139,1,,,,,,
0.03783067688345909,1149,1,,,,,,
0.029981253668665886,1159,1,,,,,,
0.037340838462114334,1169,1,,,,,,
0.05014453083276749,1179,1,,,,,,
0.04178350046277046,1189,1,,,,,,
0.028180371969938278,1199,1,,,,,,
0.06294287741184235,1209,1,,,,,,
0.06482518464326859,1219,1,,,,,,
0.04016173258423805,1229,1,,,,,,
0.06330463290214539,1239,1,,,,,,
0.03482547774910927,1249,1,,,,,,
0.04538204148411751,1259,1,,,,,,
0.07701437920331955,1269,1,,,,,,
0.040413565933704376,1279,1,,,,,,
0.020780188962817192,1289,1,,,,,,
0.03789526969194412,1299,1,,,,,,
0.42661628127098083,1309,1,,,,,,
0.14214518666267395,1319,1,,,,,,
0.08701129257678986,1329,1,,,,,,
0.02486777864396572,1339,1,,,,,,
0.026386365294456482,1349,1,,,,,,
0.24846042692661285,1359,1,,,,,,
0.06781833618879318,1369,1,,,,,,
0.02105841599404812,1379,1,,,,,,
0.08960837125778198,1389,1,,,,,,
0.025754207745194435,1399,1,,,,,,
0.08096688985824585,1409,1,,,,,,
0.02409992180764675,1419,1,,,,,,
0.0236189104616642,1429,1,,,,,,
0.11027072370052338,1439,1,,,,,,
0.028763582929968834,1449,1,,,,,,
0.07167591154575348,1459,1,,,,,,
0.18389928340911865,1469,1,,,,,,
0.030034814029932022,1479,1,,,,,,
0.09582223743200302,1489,1,,,,,,
0.24446135759353638,1499,1,,,,,,
0.02709031291306019,1509,1,,,,,,
0.04266400635242462,1519,1,,,,,,
0.09595400094985962,1529,1,,,,,,
0.09328945726156235,1539,1,,,,,,
0.01955355331301689,1549,1,,,,,,
0.045276351273059845,1559,1,,,,,,
0.029353732243180275,1569,1,,,,,,
0.04137807339429855,1579,1,,,,,,
0.04623795673251152,1589,1,,,,,,
0.028033331036567688,1599,1,,,,,,
0.040366847068071365,1609,1,,,,,,
0.05334233492612839,1619,1,,,,,,
0.04225340858101845,1629,1,,,,,,
0.10366971790790558,1639,1,,,,,,
0.023610036820173264,1649,1,,,,,,
0.044781025499105453,1659,1,,,,,,
0.1570120006799698,1669,1,,,,,,
0.04441370069980621,1679,1,,,,,,
0.03269385173916817,1689,1,,,,,,
0.07569008320569992,1699,1,,,,,,
0.03351912647485733,1709,1,,,,,,
0.1086806058883667,1719,1,,,,,,
0.02787264809012413,1729,1,,,,,,
0.06256303191184998,1739,1,,,,,,
0.05485079810023308,1749,1,,,,,,
0.03553152084350586,1759,1,,,,,,
0.029275016859173775,1769,1,,,,,,
0.04997529461979866,1779,1,,,,,,
0.06961148232221603,1789,1,,,,,,
0.023963699117302895,1799,1,,,,,,
0.03260062262415886,1809,1,,,,,,
0.03009839914739132,1819,1,,,,,,
0.058656252920627594,1829,1,,,,,,
0.5998925566673279,1839,1,,,,,,
0.022648131474852562,1849,1,,,,,,
0.047514479607343674,1859,1,,,,,,
