step,train_loss,epoch,val_qa_em,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_bert_score,test_loss
879,0.05700010806322098,1,,,,,,
889,0.02398788556456566,1,,,,,,
899,0.057149384170770645,1,,,,,,
909,0.03284004330635071,1,,,,,,
911,,1,0.5793871879577637,0.6131341457366943,0.10009346157312393,0.6494435667991638,0.9123600721359253,
919,0.07281777262687683,2,,,,,,
929,0.02405470795929432,2,,,,,,
939,0.059077948331832886,2,,,,,,
949,0.02272198349237442,2,,,,,,
959,0.015203522518277168,2,,,,,,
969,0.052274439483881,2,,,,,,
979,0.33839231729507446,2,,,,,,
989,0.03194505721330643,2,,,,,,
999,0.013772027567029,2,,,,,,
1009,0.06913839280605316,2,,,,,,
1019,0.014831652864813805,2,,,,,,
1029,0.14967691898345947,2,,,,,,
1039,0.026508336886763573,2,,,,,,
1049,0.24565701186656952,2,,,,,,
1059,0.21810786426067352,2,,,,,,
1069,0.018812241032719612,2,,,,,,
1079,0.012142632156610489,2,,,,,,
1089,0.16821618378162384,2,,,,,,
1099,0.03046278841793537,2,,,,,,
1109,0.16734032332897186,2,,,,,,
1119,0.012922177091240883,2,,,,,,
1129,0.0456182137131691,2,,,,,,
1139,0.1444820612668991,2,,,,,,
1149,0.07429704815149307,2,,,,,,
1159,0.024302471429109573,2,,,,,,
1169,0.036312662065029144,2,,,,,,
1179,0.02809767611324787,2,,,,,,
1189,0.02274620532989502,2,,,,,,
1199,0.006980272009968758,2,,,,,,
1209,0.013189790770411491,2,,,,,,
1219,0.26608046889305115,2,,,,,,
1229,0.01477598026394844,2,,,,,,
1239,0.02299393340945244,2,,,,,,
1249,0.058391425758600235,2,,,,,,
1259,0.04093113914132118,2,,,,,,
1269,0.18763260543346405,2,,,,,,
1279,0.010560635477304459,2,,,,,,
1289,0.12957969307899475,2,,,,,,
1299,0.13250692188739777,2,,,,,,
1309,0.012659859843552113,2,,,,,,
1319,0.021560050547122955,2,,,,,,
1329,0.04240059107542038,2,,,,,,
1339,0.09478696435689926,2,,,,,,
1349,0.1038457453250885,2,,,,,,
1359,0.005031846463680267,2,,,,,,
1367,,2,0.6072423458099365,0.6402556896209717,0.09336603432893753,0.6719112992286682,0.9187728762626648,
1369,0.019746165722608566,3,,,,,,
1379,0.020841460675001144,3,,,,,,
1389,0.060012925416231155,3,,,,,,
1399,0.009525134228169918,3,,,,,,
1409,0.009217754937708378,3,,,,,,
1419,0.00432912353426218,3,,,,,,
1429,0.0739462748169899,3,,,,,,
1439,0.013417636044323444,3,,,,,,
1449,0.011873855255544186,3,,,,,,
1459,0.006518953945487738,3,,,,,,
1469,0.02585693635046482,3,,,,,,
1479,0.011278361082077026,3,,,,,,
1489,0.1248479038476944,3,,,,,,
1499,0.014212731271982193,3,,,,,,
1509,0.02345089241862297,3,,,,,,
1519,0.0069705648347735405,3,,,,,,
1529,0.06189258024096489,3,,,,,,
1539,0.010095612145960331,3,,,,,,
1549,0.023312373086810112,3,,,,,,
1559,0.007715917658060789,3,,,,,,
1569,0.10180062800645828,3,,,,,,
1579,0.023734234273433685,3,,,,,,
1589,0.02670992724597454,3,,,,,,
1599,0.055716756731271744,3,,,,,,
1609,0.008700873702764511,3,,,,,,
1619,0.018599260598421097,3,,,,,,
1629,0.029267558827996254,3,,,,,,
1639,0.016010159626603127,3,,,,,,
1649,0.2066507339477539,3,,,,,,
1659,0.17061658203601837,3,,,,,,
1669,nan,3,,,,,,
1679,0.13146084547042847,3,,,,,,
1689,0.007359902374446392,3,,,,,,
1699,0.0025340213906019926,3,,,,,,
1709,0.026161471381783485,3,,,,,,
1719,0.012978918850421906,3,,,,,,
1729,0.0013054574374109507,3,,,,,,
1739,0.03843836858868599,3,,,,,,
1749,0.007667391560971737,3,,,,,,
1759,0.014285688288509846,3,,,,,,
1769,0.03885125368833542,3,,,,,,
1779,0.005215341225266457,3,,,,,,
1789,0.024301785975694656,3,,,,,,
1799,0.016586093232035637,3,,,,,,
1809,0.022282956168055534,3,,,,,,
1819,0.01510609034448862,3,,,,,,
1823,,3,0.5849581956863403,0.6214219927787781,0.11072424054145813,0.6573266386985779,0.9142438173294067,
1829,0.048543985933065414,4,,,,,,
1839,0.04735935106873512,4,,,,,,
1849,0.0012916488340124488,4,,,,,,
1859,0.03526311367750168,4,,,,,,
1869,0.10667355358600616,4,,,,,,
1879,0.006285904441028833,4,,,,,,
1889,0.031905706971883774,4,,,,,,
1899,0.025005247443914413,4,,,,,,
1909,0.01848989725112915,4,,,,,,
1919,0.01490957010537386,4,,,,,,
1929,0.013221139088273048,4,,,,,,
1939,0.038581397384405136,4,,,,,,
1949,0.02168988063931465,4,,,,,,
1959,0.03368068486452103,4,,,,,,
1969,0.011542679741978645,4,,,,,,
1979,0.018377842381596565,4,,,,,,
1989,0.022745804861187935,4,,,,,,
1999,0.006673853844404221,4,,,,,,
2009,0.0137107502669096,4,,,,,,
2019,0.011905265040695667,4,,,,,,
2029,0.0073270248249173164,4,,,,,,
2039,0.02939441241323948,4,,,,,,
2049,0.010158451274037361,4,,,,,,
2059,0.012859207578003407,4,,,,,,
2069,0.0010114085162058473,4,,,,,,
2079,0.03056356869637966,4,,,,,,
2089,0.06892271339893341,4,,,,,,
2099,0.015088878571987152,4,,,,,,
2109,0.007395253051072359,4,,,,,,
2119,0.0038988322485238314,4,,,,,,
2129,0.002747765276581049,4,,,,,,
2139,0.0016034082509577274,4,,,,,,
2149,0.009850561618804932,4,,,,,,
2159,0.019716139882802963,4,,,,,,
2169,0.005353412125259638,4,,,,,,
2179,0.016715826466679573,4,,,,,,
2189,0.01146247424185276,4,,,,,,
2199,0.03785915672779083,4,,,,,,
2209,0.0035424695815891027,4,,,,,,
2219,0.020344668999314308,4,,,,,,
2229,0.00474119558930397,4,,,,,,
2239,0.0024030867498368025,4,,,,,,
2249,0.0038416474126279354,4,,,,,,
2259,0.0030969874933362007,4,,,,,,
2269,0.0023323202040046453,4,,,,,,
2279,0.001280479016713798,4,,,,,,
2279,,4,0.6016713380813599,0.6320331692695618,0.12907055020332336,0.6621869206428528,0.9136867523193359,
2280,,5,,,,,,0.12907055020332336
