epoch,train_loss,step,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_qa_sas,val_loss,test_loss
0,0.36391404271125793,9,,,,,,
0,0.25995495915412903,19,,,,,,
0,0.21238867938518524,29,,,,,,
0,0.5278598070144653,39,,,,,,
0,0.5960080623626709,49,,,,,,
0,0.2016650140285492,59,,,,,,
0,1.2055202722549438,69,,,,,,
0,0.19759714603424072,79,,,,,,
0,0.274360716342926,89,,,,,,
0,0.10136055201292038,99,,,,,,
0,0.1590576171875,109,,,,,,
0,0.34721264243125916,119,,,,,,
0,0.11682245880365372,129,,,,,,
0,0.10818444937467575,139,,,,,,
0,0.16914679110050201,149,,,,,,
0,0.13368016481399536,159,,,,,,
0,0.1533144861459732,169,,,,,,
0,0.38319650292396545,179,,,,,,
0,0.3057987689971924,189,,,,,,
0,0.13212938606739044,199,,,,,,
0,0.12311404943466187,209,,,,,,
0,0.12425407022237778,219,,,,,,
0,0.10389591753482819,229,,,,,,
0,0.14243382215499878,239,,,,,,
0,0.24400514364242554,249,,,,,,
0,0.12335590273141861,259,,,,,,
0,0.14065727591514587,269,,,,,,
0,0.4920620620250702,279,,,,,,
0,0.20971573889255524,289,,,,,,
0,0.4667649567127228,299,,,,,,
0,0.14059294760227203,309,,,,,,
0,0.3507223427295685,319,,,,,,
0,0.1537771224975586,329,,,,,,
0,0.15720319747924805,339,,,,,,
0,0.10742205381393433,349,,,,,,
0,0.13560745120048523,359,,,,,,
0,0.14096203446388245,369,,,,,,
0,0.2255038022994995,379,,,,,,
0,0.11964669078588486,389,,,,,,
0,0.13422362506389618,399,,,,,,
0,0.06982294470071793,409,,,,,,
0,0.19713251292705536,419,,,,,,
0,0.11138850450515747,429,,,,,,
0,0.1386055052280426,439,,,,,,
0,0.7225218415260315,449,,,,,,
0,0.10458996146917343,459,,,,,,
0,0.11171972006559372,469,,,,,,
0,0.10945018380880356,479,,,,,,
0,0.5198087096214294,489,,,,,,
0,0.07574073225259781,499,,,,,,
0,0.11599697917699814,509,,,,,,
0,0.11992167681455612,519,,,,,,
0,0.11393816769123077,529,,,,,,
0,0.07739418745040894,539,,,,,,
0,0.1405303180217743,549,,,,,,
0,0.13931137323379517,559,,,,,,
0,0.10324109345674515,569,,,,,,
0,0.10594525933265686,579,,,,,,
0,0.042638108134269714,589,,,,,,
0,0.12197798490524292,599,,,,,,
0,0.08067286759614944,609,,,,,,
0,0.1105160191655159,619,,,,,,
0,0.1466764360666275,629,,,,,,
0,0.08147944509983063,639,,,,,,
0,0.19200868904590607,649,,,,,,
0,0.09475956857204437,659,,,,,,
0,0.11357709765434265,669,,,,,,
0,0.09518765658140182,679,,,,,,
0,0.7547245025634766,689,,,,,,
0,0.10946141183376312,699,,,,,,
0,0.09734927117824554,709,,,,,,
0,0.11186804622411728,719,,,,,,
0,0.12109936773777008,729,,,,,,
0,0.1238425076007843,739,,,,,,
0,0.2654309570789337,749,,,,,,
0,0.2134801298379898,759,,,,,,
0,0.1097266674041748,769,,,,,,
0,0.5148806571960449,779,,,,,,
0,0.04155437648296356,789,,,,,,
0,0.08803617209196091,799,,,,,,
0,0.37242335081100464,809,,,,,,
0,0.11376383155584335,819,,,,,,
0,0.10658566653728485,829,,,,,,
0,0.057799626141786575,839,,,,,,
0,0.2098940908908844,849,,,,,,
0,0.07396204024553299,859,,,,,,
0,0.0471268966794014,869,,,,,,
0,0.08658358454704285,879,,,,,,
0,0.13498665392398834,889,,,,,,
0,0.2815592288970947,899,,,,,,
0,0.16573360562324524,909,,,,,,
0,0.12414651364088058,919,,,,,,
0,0.07753077149391174,929,,,,,,
0,0.15241311490535736,939,,,,,,
0,0.13955220580101013,949,,,,,,
0,0.06765037029981613,959,,,,,,
0,0.03491927683353424,969,,,,,,
0,0.040087372064590454,979,,,,,,
0,0.0802314281463623,989,,,,,,
0,0.05237933248281479,999,,,,,,
0,0.07372314482927322,1009,,,,,,
0,0.05489230155944824,1019,,,,,,
0,0.07755362242460251,1029,,,,,,
0,0.07328850030899048,1039,,,,,,
0,0.04962436854839325,1049,,,,,,
0,0.06057177484035492,1059,,,,,,
0,0.07756423950195312,1069,,,,,,
0,0.5011667013168335,1079,,,,,,
0,0.0922197699546814,1089,,,,,,
0,0.12192700058221817,1099,,,,,,
0,0.13412988185882568,1109,,,,,,
0,0.13443954288959503,1119,,,,,,
0,0.09425169974565506,1129,,,,,,
0,0.06599994003772736,1139,,,,,,
0,0.20370863378047943,1149,,,,,,
0,0.09392428398132324,1159,,,,,,
0,0.04002843797206879,1169,,,,,,
0,0.0752362385392189,1179,,,,,,
0,0.5047972798347473,1189,,,,,,
0,0.07131600379943848,1199,,,,,,
0,0.09148742258548737,1209,,,,,,
0,0.14472298324108124,1219,,,,,,
0,0.34765884280204773,1229,,,,,,
0,0.050986867398023605,1239,,,,,,
0,0.032453157007694244,1249,,,,,,
0,0.047049328684806824,1259,,,,,,
0,0.04215708374977112,1269,,,,,,
0,0.3446120619773865,1279,,,,,,
0,0.04770805314183235,1289,,,,,,
0,0.059157442301511765,1299,,,,,,
0,0.49528324604034424,1309,,,,,,
0,0.06041570007801056,1319,,,,,,
0,0.26993057131767273,1329,,,,,,
0,0.4154761731624603,1339,,,,,,
0,0.05192490667104721,1349,,,,,,
0,0.039094388484954834,1359,,,,,,
0,0.04819018021225929,1369,,,,,,
0,0.4444212019443512,1379,,,,,,
0,0.38155660033226013,1389,,,,,,
0,0.05448559299111366,1399,,,,,,
0,0.051168374717235565,1409,,,,,,
0,0.08988300710916519,1419,,,,,,
0,0.3153690993785858,1429,,,,,,
0,0.026537040248513222,1439,,,,,,
0,0.07371789216995239,1449,,,,,,
0,0.04224994033575058,1459,,,,,,
0,0.3027958571910858,1469,,,,,,
0,0.12095871567726135,1479,,,,,,
0,0.049002066254615784,1489,,,,,,
0,0.020809469744563103,1499,,,,,,
0,0.05226131156086922,1509,,,,,,
0,0.1570408046245575,1519,,,,,,
0,0.4485827088356018,1529,,,,,,
0,0.11561372876167297,1539,,,,,,
0,0.47564467787742615,1549,,,,,,
0,0.09188947081565857,1559,,,,,,
0,0.04691755771636963,1569,,,,,,
0,0.05141841247677803,1579,,,,,,
0,0.08122777938842773,1589,,,,,,
0,0.06966729462146759,1599,,,,,,
0,0.0949406549334526,1609,,,,,,
0,0.0826738029718399,1619,,,,,,
0,0.0372643880546093,1629,,,,,,
0,0.1755400449037552,1639,,,,,,
0,0.16908182203769684,1649,,,,,,
0,0.02393808215856552,1659,,,,,,
0,0.03674132376909256,1669,,,,,,
0,0.07625635713338852,1679,,,,,,
0,0.042104486376047134,1689,,,,,,
0,,1696,0.8612940311431885,0.4236220419406891,0.47389698028564453,0.5057276487350464,0.11439104378223419,
1,0.15327104926109314,1699,,,,,,
1,0.05949516221880913,1709,,,,,,
1,0.09884896129369736,1719,,,,,,
1,0.08743604272603989,1729,,,,,,
1,0.2267436534166336,1739,,,,,,
1,0.027757272124290466,1749,,,,,,
