train_loss,epoch,step,val_qa_bert_score,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_em,test_loss
0.8253273367881775,0,9,,,,,,
0.25716373324394226,0,19,,,,,,
0.3786907196044922,0,29,,,,,,
0.2337639331817627,0,39,,,,,,
0.33532044291496277,0,49,,,,,,
0.17944170534610748,0,59,,,,,,
0.26361677050590515,0,69,,,,,,
0.13134898245334625,0,79,,,,,,
0.16529525816440582,0,89,,,,,,
0.09364742040634155,0,99,,,,,,
0.21789444983005524,0,109,,,,,,
0.24521420896053314,0,119,,,,,,
0.10963000357151031,0,129,,,,,,
0.3949597179889679,0,139,,,,,,
0.1386427879333496,0,149,,,,,,
0.14274291694164276,0,159,,,,,,
0.1339675337076187,0,169,,,,,,
0.14385353028774261,0,179,,,,,,
0.13063082098960876,0,189,,,,,,
0.05407046154141426,0,199,,,,,,
0.10840392857789993,0,209,,,,,,
0.22154320776462555,0,219,,,,,,
0.21899421513080597,0,229,,,,,,
0.14834564924240112,0,239,,,,,,
0.1826464831829071,0,249,,,,,,
0.10341710597276688,0,259,,,,,,
0.19996626675128937,0,269,,,,,,
0.1516353338956833,0,279,,,,,,
0.0995715856552124,0,289,,,,,,
0.2680927515029907,0,299,,,,,,
0.1638270914554596,0,309,,,,,,
0.15355928242206573,0,319,,,,,,
0.19963288307189941,0,329,,,,,,
0.2245813012123108,0,339,,,,,,
0.11033337563276291,0,349,,,,,,
,0,356,0.8131211400032043,0.3643468916416168,0.10796944051980972,0.3887878358364105,0.29967427253723145,
0.1652008444070816,1,359,,,,,,
0.08691996335983276,1,369,,,,,,
0.140524759888649,1,379,,,,,,
0.12581732869148254,1,389,,,,,,
0.169232577085495,1,399,,,,,,
0.19441375136375427,1,409,,,,,,
0.1310165971517563,1,419,,,,,,
0.12355121225118637,1,429,,,,,,
0.12633846700191498,1,439,,,,,,
0.32238444685935974,1,449,,,,,,
0.10681050270795822,1,459,,,,,,
0.10853490233421326,1,469,,,,,,
0.23272919654846191,1,479,,,,,,
0.18638037145137787,1,489,,,,,,
0.09782793372869492,1,499,,,,,,
0.08772002905607224,1,509,,,,,,
0.1279376894235611,1,519,,,,,,
0.1329672634601593,1,529,,,,,,
0.1603468805551529,1,539,,,,,,
0.13721846044063568,1,549,,,,,,
0.1032622903585434,1,559,,,,,,
0.1165400817990303,1,569,,,,,,
0.1137787252664566,1,579,,,,,,
0.0952027216553688,1,589,,,,,,
0.09353674203157425,1,599,,,,,,
0.09385216981172562,1,609,,,,,,
0.22358450293540955,1,619,,,,,,
0.12257644534111023,1,629,,,,,,
0.07585740089416504,1,639,,,,,,
0.10279873013496399,1,649,,,,,,
0.20446740090847015,1,659,,,,,,
0.0814303606748581,1,669,,,,,,
0.07859120517969131,1,679,,,,,,
0.09703578799962997,1,689,,,,,,
0.04799332097172737,1,699,,,,,,
0.11055862903594971,1,709,,,,,,
,1,713,0.827868640422821,0.4186798930168152,0.10313140600919724,0.4359014630317688,0.361563503742218,
0.10261312872171402,2,719,,,,,,
0.10199879854917526,2,729,,,,,,
0.05179150775074959,2,739,,,,,,
0.0612308569252491,2,749,,,,,,
0.04639407992362976,2,759,,,,,,
0.057022470980882645,2,769,,,,,,
0.05709073692560196,2,779,,,,,,
0.060377396643161774,2,789,,,,,,
0.19528141617774963,2,799,,,,,,
0.13646019995212555,2,809,,,,,,
0.04727521166205406,2,819,,,,,,
0.0917978510260582,2,829,,,,,,
0.11224253475666046,2,839,,,,,,
0.05663410201668739,2,849,,,,,,
0.06368357688188553,2,859,,,,,,
0.10984053462743759,2,869,,,,,,
0.09209500253200531,2,879,,,,,,
0.056961171329021454,2,889,,,,,,
0.11127486079931259,2,899,,,,,,
0.07082106173038483,2,909,,,,,,
0.08985485881567001,2,919,,,,,,
0.038367435336112976,2,929,,,,,,
0.11471912264823914,2,939,,,,,,
0.09128319472074509,2,949,,,,,,
0.05547408387064934,2,959,,,,,,
0.08371023833751678,2,969,,,,,,
0.06678933650255203,2,979,,,,,,
0.04235808551311493,2,989,,,,,,
0.061996690928936005,2,999,,,,,,
0.05787397921085358,2,1009,,,,,,
0.0836503878235817,2,1019,,,,,,
0.08000905811786652,2,1029,,,,,,
0.06352975964546204,2,1039,,,,,,
0.08597180247306824,2,1049,,,,,,
0.03995916619896889,2,1059,,,,,,
0.06396889686584473,2,1069,,,,,,
,2,1070,0.8362367153167725,0.4497239291667938,0.10493084788322449,0.4639163017272949,0.395765483379364,
0.1000455766916275,3,1079,,,,,,
0.060807015746831894,3,1089,,,,,,
0.08525286614894867,3,1099,,,,,,
0.11969554424285889,3,1109,,,,,,
0.10283580422401428,3,1119,,,,,,
0.10901879519224167,3,1129,,,,,,
0.09326609969139099,3,1139,,,,,,
0.07313571870326996,3,1149,,,,,,
0.11254067718982697,3,1159,,,,,,
0.12816287577152252,3,1169,,,,,,
0.09245110303163528,3,1179,,,,,,
0.1438634842634201,3,1189,,,,,,
0.12328441441059113,3,1199,,,,,,
0.11434552073478699,3,1209,,,,,,
0.09624046087265015,3,1219,,,,,,
0.10108909010887146,3,1229,,,,,,
0.043902527540922165,3,1239,,,,,,
0.10036782920360565,3,1249,,,,,,
0.08221469074487686,3,1259,,,,,,
0.12597855925559998,3,1269,,,,,,
0.16025881469249725,3,1279,,,,,,
0.16068574786186218,3,1289,,,,,,
0.0750657245516777,3,1299,,,,,,
0.06287381798028946,3,1309,,,,,,
0.21929366886615753,3,1319,,,,,,
0.11366141587495804,3,1329,,,,,,
0.05249286815524101,3,1339,,,,,,
0.09125424176454544,3,1349,,,,,,
0.08154751360416412,3,1359,,,,,,
0.09941402077674866,3,1369,,,,,,
0.1039266362786293,3,1379,,,,,,
0.16415148973464966,3,1389,,,,,,
0.10220999270677567,3,1399,,,,,,
0.07708286494016647,3,1409,,,,,,
0.12282010167837143,3,1419,,,,,,
,3,1427,0.845832347869873,0.4885408878326416,0.09338902682065964,0.4986453950405121,0.4348534345626831,
0.049724385142326355,4,1429,,,,,,
0.039146363735198975,4,1439,,,,,,
0.05676363781094551,4,1449,,,,,,
0.04653257131576538,4,1459,,,,,,
0.07046333700418472,4,1469,,,,,,
0.10733505338430405,4,1479,,,,,,
0.04753509908914566,4,1489,,,,,,
nan,4,1499,,,,,,
0.09239623695611954,4,1509,,,,,,
0.05955229327082634,4,1519,,,,,,
0.061298154294490814,4,1529,,,,,,
0.05323861166834831,4,1539,,,,,,
0.04645603895187378,4,1549,,,,,,
0.0577244758605957,4,1559,,,,,,
0.06914276629686356,4,1569,,,,,,
0.0725952684879303,4,1579,,,,,,
0.06042589619755745,4,1589,,,,,,
0.03739815205335617,4,1599,,,,,,
0.0926542729139328,4,1609,,,,,,
0.05696216970682144,4,1619,,,,,,
0.06325479596853256,4,1629,,,,,,
0.048000745475292206,4,1639,,,,,,
0.05325699597597122,4,1649,,,,,,
0.07396851480007172,4,1659,,,,,,
0.058050449937582016,4,1669,,,,,,
0.08016179502010345,4,1679,,,,,,
0.03060688078403473,4,1689,,,,,,
0.039525531232357025,4,1699,,,,,,
nan,4,1709,,,,,,
0.058866698294878006,4,1719,,,,,,
0.03737437725067139,4,1729,,,,,,
0.09192654490470886,4,1739,,,,,,
0.08935859799385071,4,1749,,,,,,
0.09228860586881638,4,1759,,,,,,
0.04944280534982681,4,1769,,,,,,
0.052757393568754196,4,1779,,,,,,
,4,1784,0.8580394387245178,0.5220990777015686,0.09982524067163467,0.530567467212677,0.4706840515136719,
,5,1785,,,,,,0.09982524067163467
