step,train_loss,epoch,val_qa_bert_score,val_qa_em,val_qa_sas,val_qa_answer_f1,val_loss,test_loss
639,0.19449515640735626,1,,,,,,
649,0.08811066299676895,1,,,,,,
659,0.08696439862251282,1,,,,,,
669,0.18415701389312744,1,,,,,,
679,0.1395893096923828,1,,,,,,
679,,1,0.8834229111671448,0.4570135772228241,0.6232225894927979,0.5957281589508057,0.09123291075229645,
689,0.08806846290826797,2,,,,,,
699,0.2523660361766815,2,,,,,,
709,0.21535636484622955,2,,,,,,
719,0.16849011182785034,2,,,,,,
729,0.19119110703468323,2,,,,,,
739,0.03405513986945152,2,,,,,,
749,0.10847218334674835,2,,,,,,
759,0.18774554133415222,2,,,,,,
769,0.1116110309958458,2,,,,,,
779,0.085261270403862,2,,,,,,
789,0.11529745161533356,2,,,,,,
799,0.2098464071750641,2,,,,,,
809,0.09217778593301773,2,,,,,,
819,0.13523611426353455,2,,,,,,
829,0.1112007275223732,2,,,,,,
839,0.13073612749576569,2,,,,,,
849,0.14519347250461578,2,,,,,,
859,0.052238237112760544,2,,,,,,
869,0.1619395613670349,2,,,,,,
879,0.06067526340484619,2,,,,,,
889,0.31906574964523315,2,,,,,,
899,0.18042658269405365,2,,,,,,
909,0.011501613073050976,2,,,,,,
919,0.022296831011772156,2,,,,,,
929,0.14501145482063293,2,,,,,,
939,0.23355978727340698,2,,,,,,
949,0.13408163189888,2,,,,,,
959,0.17533846199512482,2,,,,,,
969,0.09194120019674301,2,,,,,,
979,0.1131831705570221,2,,,,,,
989,0.03103749454021454,2,,,,,,
999,0.02697724848985672,2,,,,,,
1009,0.1395820528268814,2,,,,,,
1019,0.004342147149145603,2,,,,,,
1019,,2,0.8822441101074219,0.4615384638309479,0.6213757395744324,0.5944713950157166,0.10910547524690628,
1029,0.04127775877714157,3,,,,,,
1039,0.10028911381959915,3,,,,,,
1049,0.10107763856649399,3,,,,,,
1059,0.09169325977563858,3,,,,,,
1069,0.10813203454017639,3,,,,,,
1079,0.010153419338166714,3,,,,,,
1089,0.03576662018895149,3,,,,,,
1099,0.07139357179403305,3,,,,,,
1109,0.029239237308502197,3,,,,,,
1119,0.02363109588623047,3,,,,,,
1129,0.05538546293973923,3,,,,,,
1139,0.11345705389976501,3,,,,,,
1149,0.04226282611489296,3,,,,,,
1159,0.036431945860385895,3,,,,,,
1169,0.06670429557561874,3,,,,,,
1179,0.060197196900844574,3,,,,,,
1189,0.08957094699144363,3,,,,,,
1199,0.02069900743663311,3,,,,,,
1209,0.10315307974815369,3,,,,,,
1219,0.017936458811163902,3,,,,,,
1229,0.1017131507396698,3,,,,,,
1239,0.07477108389139175,3,,,,,,
1249,0.0027163720224052668,3,,,,,,
1259,0.009241054765880108,3,,,,,,
1269,0.05663449689745903,3,,,,,,
1279,0.10331039875745773,3,,,,,,
1289,0.03226408362388611,3,,,,,,
1299,0.08893752843141556,3,,,,,,
1309,0.011615903116762638,3,,,,,,
1319,0.037123147398233414,3,,,,,,
1329,0.006875282619148493,3,,,,,,
1339,0.009423636831343174,3,,,,,,
1349,0.052669260650873184,3,,,,,,
1359,0.0015547956572845578,3,,,,,,
1359,,3,0.8796895742416382,0.44796380400657654,0.6332763433456421,0.5960549712181091,0.12133851647377014,
1369,0.010379645973443985,4,,,,,,
1379,0.014618742279708385,4,,,,,,
1389,0.03449748083949089,4,,,,,,
1399,0.036710191518068314,4,,,,,,
1409,0.05283932760357857,4,,,,,,
1419,0.0027954564429819584,4,,,,,,
1429,0.006891437340527773,4,,,,,,
1439,0.039609286934137344,4,,,,,,
1449,0.01522126141935587,4,,,,,,
1459,0.012422317638993263,4,,,,,,
1469,0.01787632703781128,4,,,,,,
1479,0.029704773798584938,4,,,,,,
1489,0.014921429567039013,4,,,,,,
1499,0.01936432532966137,4,,,,,,
1509,0.022992471233010292,4,,,,,,
1519,0.01619463972747326,4,,,,,,
1529,0.02976926788687706,4,,,,,,
1539,0.0037643888499587774,4,,,,,,
1549,0.03273944556713104,4,,,,,,
1559,0.0023332536220550537,4,,,,,,
1569,0.028630513697862625,4,,,,,,
1579,0.020676719024777412,4,,,,,,
1589,0.0013722538715228438,4,,,,,,
1599,0.0037558781914412975,4,,,,,,
1609,0.021037843078374863,4,,,,,,
1619,0.05838821083307266,4,,,,,,
1629,0.01952141895890236,4,,,,,,
1639,0.07072275876998901,4,,,,,,
1649,0.005452123936265707,4,,,,,,
1659,0.007774964906275272,4,,,,,,
1669,0.0012999934842810035,4,,,,,,
1679,0.0033706719987094402,4,,,,,,
1689,0.004399268422275782,4,,,,,,
1699,0.0006997925811447203,4,,,,,,
1699,,4,0.8800488114356995,0.47058823704719543,0.6240710616111755,0.593409538269043,0.12225086987018585,
1700,,5,,,,,,0.12133851647377014
