train_loss,epoch,step,val_loss,val_qa_em,val_qa_answer_f1,val_qa_bert_score,val_qa_sas,test_loss
0.5781423449516296,0,9,,,,,,
0.6133931279182434,0,19,,,,,,
0.15130046010017395,0,29,,,,,,
0.5079569816589355,0,39,,,,,,
0.48241376876831055,0,49,,,,,,
0.3594115972518921,0,59,,,,,,
0.18739862740039825,0,69,,,,,,
0.42066070437431335,0,79,,,,,,
0.518909752368927,0,89,,,,,,
1.3069913387298584,0,99,,,,,,
0.8393352627754211,0,109,,,,,,
0.2669724225997925,0,119,,,,,,
0.1616460680961609,0,129,,,,,,
0.12701743841171265,0,139,,,,,,
0.13460920751094818,0,149,,,,,,
0.2951605021953583,0,159,,,,,,
0.17542985081672668,0,169,,,,,,
0.16962246596813202,0,179,,,,,,
0.24383196234703064,0,189,,,,,,
0.349106103181839,0,199,,,,,,
,0,201,0.1216646134853363,0.34255319833755493,0.5982010960578918,0.8813303112983704,0.6503802537918091,
0.11043687909841537,1,209,,,,,,
0.23962026834487915,1,219,,,,,,
0.13801215589046478,1,229,,,,,,
0.2517814636230469,1,239,,,,,,
1.0136998891830444,1,249,,,,,,
0.39178362488746643,1,259,,,,,,
0.304421603679657,1,269,,,,,,
0.215316504240036,1,279,,,,,,
0.26788756251335144,1,289,,,,,,
0.173519104719162,1,299,,,,,,
0.1902901828289032,1,309,,,,,,
0.4058779776096344,1,319,,,,,,
0.18696783483028412,1,329,,,,,,
0.1760881394147873,1,339,,,,,,
0.20962205529212952,1,349,,,,,,
0.1819225549697876,1,359,,,,,,
0.9046361446380615,1,369,,,,,,
0.28076305985450745,1,379,,,,,,
0.23131869733333588,1,389,,,,,,
0.25876128673553467,1,399,,,,,,
,1,403,0.12059162557125092,0.3617021143436432,0.6220386624336243,0.8891459107398987,0.666839063167572,
0.11484449356794357,2,409,,,,,,
0.21361958980560303,2,419,,,,,,
0.283271849155426,2,429,,,,,,
0.11938155442476273,2,439,,,,,,
0.1468874216079712,2,449,,,,,,
0.11445903033018112,2,459,,,,,,
0.15730373561382294,2,469,,,,,,
1.5586835145950317,2,479,,,,,,
0.14083561301231384,2,489,,,,,,
0.14320877194404602,2,499,,,,,,
0.4572718143463135,2,509,,,,,,
0.12604738771915436,2,519,,,,,,
0.06724946200847626,2,529,,,,,,
0.2536618411540985,2,539,,,,,,
0.13128820061683655,2,549,,,,,,
0.3489222526550293,2,559,,,,,,
0.22060330212116241,2,569,,,,,,
0.09183858335018158,2,579,,,,,,
0.15102167427539825,2,589,,,,,,
0.06411726027727127,2,599,,,,,,
,2,605,0.12266607582569122,0.3744680881500244,0.6311879754066467,0.8928071856498718,0.6749256253242493,
0.07629331946372986,3,609,,,,,,
0.050020698457956314,3,619,,,,,,
2.304086923599243,3,629,,,,,,
0.07943243533372879,3,639,,,,,,
0.09994184225797653,3,649,,,,,,
0.03835806995630264,3,659,,,,,,
0.13404139876365662,3,669,,,,,,
0.06431601196527481,3,679,,,,,,
0.04111224412918091,3,689,,,,,,
0.22858159244060516,3,699,,,,,,
0.049263566732406616,3,709,,,,,,
0.07291678339242935,3,719,,,,,,
0.08832971751689911,3,729,,,,,,
0.05469544976949692,3,739,,,,,,
0.11202897131443024,3,749,,,,,,
0.10879901051521301,3,759,,,,,,
0.060655269771814346,3,769,,,,,,
0.039255645126104355,3,779,,,,,,
0.15820708870887756,3,789,,,,,,
0.1037110909819603,3,799,,,,,,
,3,807,0.13391701877117157,0.38297873735427856,0.6287280321121216,0.8925012946128845,0.6756860613822937,
0.017759934067726135,4,809,,,,,,
0.02414078637957573,4,819,,,,,,
0.013348056934773922,4,829,,,,,,
0.0982624813914299,4,839,,,,,,
0.02582288719713688,4,849,,,,,,
0.07020041346549988,4,859,,,,,,
0.0996994599699974,4,869,,,,,,
0.015987005084753036,4,879,,,,,,
0.03133070096373558,4,889,,,,,,
0.03404489904642105,4,899,,,,,,
0.010983522050082684,4,909,,,,,,
0.017954980954527855,4,919,,,,,,
0.08594352751970291,4,929,,,,,,
0.05468687415122986,4,939,,,,,,
0.044101532548666,4,949,,,,,,
0.04891018941998482,4,959,,,,,,
0.05742840841412544,4,969,,,,,,
0.007068021688610315,4,979,,,,,,
0.03797803074121475,4,989,,,,,,
0.010983837768435478,4,999,,,,,,
0.0350547693669796,4,1009,,,,,,
,4,1009,0.15057674050331116,0.3914893567562103,0.6243860125541687,0.8913818597793579,0.6688320636749268,
,5,1010,,,,,,0.15057674050331116
