step,train_loss,epoch,val_qa_em,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_sas,test_loss
969,0.2562405467033386,2,,,,,,
979,0.0388287752866745,2,,,,,,
989,0.023006604984402657,2,,,,,,
999,0.04664266109466553,2,,,,,,
1009,0.052283234894275665,2,,,,,,
1019,0.053334791213274,2,,,,,,
1029,0.053777195513248444,2,,,,,,
1039,0.24085044860839844,2,,,,,,
1049,0.046006154268980026,2,,,,,,
1059,0.2638205289840698,2,,,,,,
1069,0.055272892117500305,2,,,,,,
1070,,2,0.48859935998916626,0.10174430161714554,0.5332281589508057,0.8613307476043701,0.5334243774414062,
1079,0.052102260291576385,3,,,,,,
1089,0.03335251286625862,3,,,,,,
1099,0.05944844335317612,3,,,,,,
1109,0.23284097015857697,3,,,,,,
1119,0.03692004829645157,3,,,,,,
1129,0.27306580543518066,3,,,,,,
1139,0.0833088606595993,3,,,,,,
1149,0.0965728610754013,3,,,,,,
1159,0.034083109349012375,3,,,,,,
1169,0.40539076924324036,3,,,,,,
1179,0.022657154127955437,3,,,,,,
1189,0.05543915182352066,3,,,,,,
1199,0.03910277411341667,3,,,,,,
1209,0.03608214482665062,3,,,,,,
1219,0.1297779679298401,3,,,,,,
1229,0.06552890688180923,3,,,,,,
1239,0.06214061379432678,3,,,,,,
1249,0.019460618495941162,3,,,,,,
1259,0.2987513840198517,3,,,,,,
1269,0.049805667251348495,3,,,,,,
1279,0.06486231833696365,3,,,,,,
1289,0.04872748255729675,3,,,,,,
1299,0.1192028671503067,3,,,,,,
1309,0.26320716738700867,3,,,,,,
1319,0.15885162353515625,3,,,,,,
1329,0.23926660418510437,3,,,,,,
1339,nan,3,,,,,,
1349,0.16196754574775696,3,,,,,,
1359,0.023506246507167816,3,,,,,,
1369,0.019763533025979996,3,,,,,,
1379,0.03642413765192032,3,,,,,,
1389,0.13254190981388092,3,,,,,,
1399,0.03020409122109413,3,,,,,,
1409,0.018861904740333557,3,,,,,,
1419,0.07512176781892776,3,,,,,,
1427,,3,0.5358306169509888,0.11100683361291885,0.5751278400421143,0.8739089369773865,0.5721089839935303,
1429,0.04247516021132469,4,,,,,,
1439,0.05031026154756546,4,,,,,,
1449,0.05394116789102554,4,,,,,,
1459,0.017962319776415825,4,,,,,,
1469,0.09929487109184265,4,,,,,,
1479,0.04220128059387207,4,,,,,,
1489,0.051865629851818085,4,,,,,,
1499,0.1579693853855133,4,,,,,,
1509,0.0657670870423317,4,,,,,,
1519,0.1654268205165863,4,,,,,,
1529,0.08871594816446304,4,,,,,,
1539,0.028192676603794098,4,,,,,,
1549,0.11651676148176193,4,,,,,,
1559,0.028907036408782005,4,,,,,,
1569,0.17065969109535217,4,,,,,,
1579,0.05042761191725731,4,,,,,,
1589,0.029809003695845604,4,,,,,,
1599,0.04369352012872696,4,,,,,,
1609,0.04133133590221405,4,,,,,,
1619,0.03779497370123863,4,,,,,,
1629,0.012798866257071495,4,,,,,,
1639,0.027030983939766884,4,,,,,,
1649,0.04093695431947708,4,,,,,,
1659,0.02254951372742653,4,,,,,,
1669,0.019964326173067093,4,,,,,,
1679,0.01630420610308647,4,,,,,,
1689,0.030632440000772476,4,,,,,,
1699,0.012149344198405743,4,,,,,,
1709,0.015622864477336407,4,,,,,,
1719,0.10349546372890472,4,,,,,,
1729,0.02356339618563652,4,,,,,,
1739,0.1507580280303955,4,,,,,,
1749,0.014533490873873234,4,,,,,,
1759,0.16046416759490967,4,,,,,,
1769,0.03733105957508087,4,,,,,,
1779,0.01895204745233059,4,,,,,,
1784,,4,0.5423452854156494,0.11409729719161987,0.5847667455673218,0.8790851831436157,0.5834528803825378,
1785,,5,,,,,,0.11409729719161987
