step,train_loss,epoch,val_qa_bert_score,val_loss,val_qa_answer_f1,val_qa_em,val_qa_sas,test_loss
9,0.2961539328098297,0,,,,,,
19,0.7448505163192749,0,,,,,,
29,0.2835518419742584,0,,,,,,
39,0.12917067110538483,0,,,,,,
49,0.21463151276111603,0,,,,,,
59,0.36315634846687317,0,,,,,,
69,0.0850047916173935,0,,,,,,
79,0.15453839302062988,0,,,,,,
89,0.12323848158121109,0,,,,,,
99,0.27122050523757935,0,,,,,,
109,0.1349876970052719,0,,,,,,
119,0.15319298207759857,0,,,,,,
129,0.09765870869159698,0,,,,,,
139,0.19149136543273926,0,,,,,,
149,0.1991012543439865,0,,,,,,
159,0.0665297880768776,0,,,,,,
169,0.1831347495317459,0,,,,,,
179,0.10269864648580551,0,,,,,,
189,0.09247585386037827,0,,,,,,
199,0.2173265665769577,0,,,,,,
209,0.07018829882144928,0,,,,,,
219,0.07858254760503769,0,,,,,,
229,0.08914352208375931,0,,,,,,
239,0.1587395817041397,0,,,,,,
249,0.12503781914710999,0,,,,,,
259,0.12260740250349045,0,,,,,,
269,0.07078155875205994,0,,,,,,
279,0.1212349608540535,0,,,,,,
289,0.1171601191163063,0,,,,,,
299,0.18225127458572388,0,,,,,,
309,0.1221994012594223,0,,,,,,
319,0.06619780510663986,0,,,,,,
329,0.11819972097873688,0,,,,,,
339,0.08376994729042053,0,,,,,,
349,0.12312481552362442,0,,,,,,
359,0.1226741373538971,0,,,,,,
362,,0,0.7959441542625427,0.10613946616649628,0.24085235595703125,0.16575342416763306,0.29589200019836426,
369,0.09617307782173157,1,,,,,,
379,0.06452260911464691,1,,,,,,
389,0.1114111915230751,1,,,,,,
399,0.1580045521259308,1,,,,,,
409,0.08467221260070801,1,,,,,,
419,0.15516896545886993,1,,,,,,
429,0.056074853986501694,1,,,,,,
439,0.07214052975177765,1,,,,,,
449,0.10307352989912033,1,,,,,,
459,0.07729791849851608,1,,,,,,
469,0.10798511654138565,1,,,,,,
479,0.04447481781244278,1,,,,,,
489,0.05212489888072014,1,,,,,,
499,0.07486051321029663,1,,,,,,
509,0.06857384741306305,1,,,,,,
519,0.08213101327419281,1,,,,,,
529,0.09290706366300583,1,,,,,,
539,0.11052925884723663,1,,,,,,
549,0.055989138782024384,1,,,,,,
559,0.1617206484079361,1,,,,,,
569,0.2100106030702591,1,,,,,,
579,0.05958093702793121,1,,,,,,
589,0.13950228691101074,1,,,,,,
599,0.10500723868608475,1,,,,,,
609,0.09895077347755432,1,,,,,,
619,0.13991963863372803,1,,,,,,
629,0.16442902386188507,1,,,,,,
639,0.12067721039056778,1,,,,,,
649,0.07542397826910019,1,,,,,,
659,0.09778748452663422,1,,,,,,
669,0.08735863119363785,1,,,,,,
679,0.07152177393436432,1,,,,,,
689,0.06516126543283463,1,,,,,,
699,0.2071266621351242,1,,,,,,
709,0.08525877445936203,1,,,,,,
719,0.08826635777950287,1,,,,,,
725,,1,0.8051977157592773,0.1153029277920723,0.2648558020591736,0.1972602754831314,0.32178765535354614,
729,0.0925891250371933,2,,,,,,
739,0.06352144479751587,2,,,,,,
749,0.11330189555883408,2,,,,,,
759,0.10228122770786285,2,,,,,,
769,0.10201415419578552,2,,,,,,
779,0.06895816326141357,2,,,,,,
789,0.07420520484447479,2,,,,,,
799,0.059280041605234146,2,,,,,,
809,0.09616317600011826,2,,,,,,
819,0.07211709022521973,2,,,,,,
829,0.07464390248060226,2,,,,,,
839,0.0500711165368557,2,,,,,,
849,0.062128618359565735,2,,,,,,
859,0.07554703205823898,2,,,,,,
869,0.049420736730098724,2,,,,,,
879,0.08899212628602982,2,,,,,,
889,0.13119907677173615,2,,,,,,
899,0.06431721895933151,2,,,,,,
909,0.05177914723753929,2,,,,,,
919,0.06051068753004074,2,,,,,,
929,0.07765308767557144,2,,,,,,
939,0.08478844910860062,2,,,,,,
949,0.07100285589694977,2,,,,,,
959,0.08813122659921646,2,,,,,,
969,0.08928658068180084,2,,,,,,
979,0.09378522634506226,2,,,,,,
989,0.11421382427215576,2,,,,,,
999,0.05270940810441971,2,,,,,,
1009,0.06581765413284302,2,,,,,,
1019,0.07304030656814575,2,,,,,,
1029,0.06515073776245117,2,,,,,,
