epoch,train_loss,step,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,val_qa_em,val_loss,test_loss
0,0.6787126660346985,9,,,,,,
0,0.8403416275978088,19,,,,,,
0,0.41153308749198914,29,,,,,,
0,0.4071604311466217,39,,,,,,
0,0.22874042391777039,49,,,,,,
0,0.388839453458786,59,,,,,,
0,0.29083746671676636,69,,,,,,
0,0.17772427201271057,79,,,,,,
0,0.3741135895252228,89,,,,,,
0,0.2045595645904541,99,,,,,,
0,0.25261828303337097,109,,,,,,
0,0.3013245463371277,119,,,,,,
0,0.23269176483154297,129,,,,,,
0,0.21941149234771729,139,,,,,,
0,0.2729589641094208,149,,,,,,
0,0.3125055134296417,159,,,,,,
0,0.3621218502521515,169,,,,,,
0,0.16035133600234985,179,,,,,,
0,0.12711995840072632,189,,,,,,
0,0.18561716377735138,199,,,,,,
0,0.22913116216659546,209,,,,,,
0,0.1363559514284134,219,,,,,,
0,0.09381315857172012,229,,,,,,
0,0.1943310797214508,239,,,,,,
0,0.19564059376716614,249,,,,,,
0,0.15920963883399963,259,,,,,,
0,0.2561074495315552,269,,,,,,
0,0.14592060446739197,279,,,,,,
0,0.20331968367099762,289,,,,,,
0,0.19728349149227142,299,,,,,,
0,0.20686498284339905,309,,,,,,
0,0.14326976239681244,319,,,,,,
0,0.21402128040790558,329,,,,,,
0,0.13863250613212585,339,,,,,,
0,0.2875683307647705,349,,,,,,
0,0.09285876899957657,359,,,,,,
0,0.25838032364845276,369,,,,,,
0,0.23859381675720215,379,,,,,,
0,0.23641233146190643,389,,,,,,
0,0.14809809625148773,399,,,,,,
0,0.13141056895256042,409,,,,,,
0,0.16949577629566193,419,,,,,,
0,0.14137080311775208,429,,,,,,
0,0.19580106437206268,439,,,,,,
0,0.06866277754306793,449,,,,,,
0,0.21957840025424957,459,,,,,,
0,0.1781860888004303,469,,,,,,
0,0.1751321703195572,479,,,,,,
0,0.13470174372196198,489,,,,,,
0,0.1820744425058365,499,,,,,,
0,0.16450390219688416,509,,,,,,
0,0.12507596611976624,519,,,,,,
0,0.16661851108074188,529,,,,,,
0,0.18589237332344055,539,,,,,,
0,0.08246554434299469,549,,,,,,
0,0.06958932429552078,559,,,,,,
0,0.22739388048648834,569,,,,,,
0,0.1077594980597496,579,,,,,,
0,0.21775680780410767,589,,,,,,
0,0.10697395354509354,599,,,,,,
0,0.16198372840881348,609,,,,,,
0,0.22206982970237732,619,,,,,,
0,0.14342303574085236,629,,,,,,
0,0.1621766984462738,639,,,,,,
0,0.10452226549386978,649,,,,,,
0,,652,0.4147939682006836,0.8304101824760437,0.42838528752326965,0.3827160596847534,0.14835762977600098,
1,0.11449780315160751,659,,,,,,
1,0.04883042722940445,669,,,,,,
1,0.13196653127670288,679,,,,,,
1,0.060368862003088,689,,,,,,
1,0.10201601684093475,699,,,,,,
1,0.11684217303991318,709,,,,,,
1,0.16156074404716492,719,,,,,,
1,0.11279314011335373,729,,,,,,
1,0.13991419970989227,739,,,,,,
1,0.11312615871429443,749,,,,,,
1,0.0797935277223587,759,,,,,,
1,0.09979142248630524,769,,,,,,
1,0.07056893408298492,779,,,,,,
1,0.034035611897706985,789,,,,,,
1,0.11938595026731491,799,,,,,,
1,0.11963146179914474,809,,,,,,
1,0.09679722785949707,819,,,,,,
1,0.1378001868724823,829,,,,,,
1,0.08765223622322083,839,,,,,,
1,0.06108097732067108,849,,,,,,
1,0.11552134901285172,859,,,,,,
1,0.06365221738815308,869,,,,,,
1,0.08602545410394669,879,,,,,,
1,0.08748014271259308,889,,,,,,
1,0.21522513031959534,899,,,,,,
1,0.09865369647741318,909,,,,,,
1,0.13535253703594208,919,,,,,,
1,0.039307329803705215,929,,,,,,
1,0.06630407273769379,939,,,,,,
1,0.04714934155344963,949,,,,,,
1,0.09476309269666672,959,,,,,,
1,0.0774804949760437,969,,,,,,
1,0.059805918484926224,979,,,,,,
1,0.06101186200976372,989,,,,,,
1,0.09184577316045761,999,,,,,,
1,0.07304268330335617,1009,,,,,,
1,0.0668894574046135,1019,,,,,,
1,0.1161256730556488,1029,,,,,,
1,0.05563853681087494,1039,,,,,,
1,0.08318599313497543,1049,,,,,,
1,0.10209827870130539,1059,,,,,,
1,0.06218014657497406,1069,,,,,,
1,0.06054643169045448,1079,,,,,,
1,0.0325346477329731,1089,,,,,,
1,0.07393885403871536,1099,,,,,,
1,0.08489961922168732,1109,,,,,,
1,0.0440690703690052,1119,,,,,,
1,0.07129110395908356,1129,,,,,,
1,0.13791142404079437,1139,,,,,,
1,0.07974258810281754,1149,,,,,,
1,0.13083742558956146,1159,,,,,,
1,0.055161960422992706,1169,,,,,,
1,0.04558998718857765,1179,,,,,,
1,0.07114919275045395,1189,,,,,,
1,0.040914423763751984,1199,,,,,,
1,0.16386504471302032,1209,,,,,,
1,0.06800448894500732,1219,,,,,,
1,0.11882515996694565,1229,,,,,,
1,0.021197453141212463,1239,,,,,,
1,0.051299307495355606,1249,,,,,,
1,0.004916680511087179,1259,,,,,,
1,0.042324017733335495,1269,,,,,,
1,0.05919916555285454,1279,,,,,,
1,0.0771329253911972,1289,,,,,,
1,0.03735456243157387,1299,,,,,,
1,,1305,0.47614842653274536,0.8500948548316956,0.49374058842658997,0.43209877610206604,0.14713360369205475,
2,0.1489666998386383,1309,,,,,,
2,0.059481848031282425,1319,,,,,,
2,0.04960835352540016,1329,,,,,,
2,0.08351682126522064,1339,,,,,,
2,0.09598962217569351,1349,,,,,,
2,0.02659977413713932,1359,,,,,,
2,0.05999985709786415,1369,,,,,,
2,0.02435060776770115,1379,,,,,,
2,0.05924109369516373,1389,,,,,,
2,0.025613732635974884,1399,,,,,,
2,0.037274859845638275,1409,,,,,,
2,0.014856132678687572,1419,,,,,,
2,0.0923452377319336,1429,,,,,,
2,0.017719939351081848,1439,,,,,,
2,0.028483344241976738,1449,,,,,,
2,0.02830912359058857,1459,,,,,,
2,0.03453260660171509,1469,,,,,,
2,0.029156360775232315,1479,,,,,,
2,0.0561029314994812,1489,,,,,,
2,0.04926625266671181,1499,,,,,,
2,0.020691849291324615,1509,,,,,,
2,0.01110219769179821,1519,,,,,,
2,0.04919780418276787,1529,,,,,,
2,0.015532202087342739,1539,,,,,,
2,0.056303516030311584,1549,,,,,,
2,0.011407199315726757,1559,,,,,,
2,0.015940869227051735,1569,,,,,,
2,0.038629189133644104,1579,,,,,,
2,0.014033811166882515,1589,,,,,,
2,0.03873489424586296,1599,,,,,,
2,0.024306338280439377,1609,,,,,,
2,0.02029753476381302,1619,,,,,,
2,0.014710882678627968,1629,,,,,,
2,0.012529464438557625,1639,,,,,,
2,0.014069763943552971,1649,,,,,,
2,0.06972111761569977,1659,,,,,,
2,0.015200835652649403,1669,,,,,,
2,0.011775577440857887,1679,,,,,,
2,0.022899668663740158,1689,,,,,,
2,0.06202486529946327,1699,,,,,,
2,0.00945489201694727,1709,,,,,,
2,0.08857616037130356,1719,,,,,,
2,0.015533166006207466,1729,,,,,,
2,0.04538116604089737,1739,,,,,,
2,0.04070539027452469,1749,,,,,,
2,0.020425112918019295,1759,,,,,,
2,0.024852346628904343,1769,,,,,,
2,0.010102513246238232,1779,,,,,,
2,0.07943295687437057,1789,,,,,,
2,0.0061782002449035645,1799,,,,,,
2,0.02311946451663971,1809,,,,,,
2,0.03124443255364895,1819,,,,,,
2,0.014788167551159859,1829,,,,,,
2,0.02818753384053707,1839,,,,,,
2,0.015319321304559708,1849,,,,,,
2,0.03957459330558777,1859,,,,,,
2,0.018988823518157005,1869,,,,,,
2,0.012925445102155209,1879,,,,,,
2,0.007333747111260891,1889,,,,,,
2,0.0539882592856884,1899,,,,,,
2,0.07980329543352127,1909,,,,,,
2,0.056676559150218964,1919,,,,,,
2,0.02211053855717182,1929,,,,,,
2,0.009288680739700794,1939,,,,,,
2,0.03307124599814415,1949,,,,,,
2,,1958,0.4758044183254242,0.8451712131500244,0.48272258043289185,0.43209877610206604,0.17800888419151306,
3,0.018896043300628662,1959,,,,,,
3,0.008653509430587292,1969,,,,,,
