epoch,step,train_loss,val_qa_sas,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_loss,test_loss
0,9,0.31652602553367615,,,,,,
0,19,0.22747494280338287,,,,,,
0,29,0.7283265590667725,,,,,,
0,39,0.5034705996513367,,,,,,
0,49,0.9469400644302368,,,,,,
0,59,0.5434466004371643,,,,,,
0,69,0.2586650550365448,,,,,,
0,79,0.40085169672966003,,,,,,
0,89,0.26154401898384094,,,,,,
0,99,0.18651308119297028,,,,,,
0,109,0.13389375805854797,,,,,,
0,119,0.11967058479785919,,,,,,
0,129,0.17906104028224945,,,,,,
0,139,0.22921113669872284,,,,,,
0,149,0.1488158106803894,,,,,,
0,159,0.2486923336982727,,,,,,
0,169,0.1851927936077118,,,,,,
0,179,0.17298449575901031,,,,,,
0,189,0.213647723197937,,,,,,
0,199,1.1037535667419434,,,,,,
0,209,0.26030147075653076,,,,,,
0,219,0.14838901162147522,,,,,,
0,229,0.18171194195747375,,,,,,
0,239,0.2816850244998932,,,,,,
0,249,0.28019431233406067,,,,,,
0,259,0.12883231043815613,,,,,,
0,269,0.13076703250408173,,,,,,
0,279,0.26333504915237427,,,,,,
0,289,0.15953245759010315,,,,,,
0,299,0.1871182918548584,,,,,,
0,309,0.2594953179359436,,,,,,
0,319,0.10028623044490814,,,,,,
0,329,0.05459688603878021,,,,,,
0,339,0.3231518268585205,,,,,,
0,349,0.10588189959526062,,,,,,
0,359,0.05620802566409111,,,,,,
0,369,0.09376697242259979,,,,,,
0,379,0.05981343239545822,,,,,,
0,389,0.13108527660369873,,,,,,
0,399,0.13504162430763245,,,,,,
0,409,0.16128578782081604,,,,,,
0,419,0.18780900537967682,,,,,,
0,429,0.058235689997673035,,,,,,
0,439,0.13796988129615784,,,,,,
0,449,0.11722981929779053,,,,,,
0,459,0.2568492591381073,,,,,,
0,469,0.06499156355857849,,,,,,
0,479,0.1238928809762001,,,,,,
0,489,0.1807446926832199,,,,,,
0,499,0.07220389693975449,,,,,,
0,509,0.16276322305202484,,,,,,
0,519,0.09116616100072861,,,,,,
0,529,0.1842176467180252,,,,,,
0,539,0.12493138015270233,,,,,,
0,549,0.08127476274967194,,,,,,
0,559,0.09554839879274368,,,,,,
0,569,0.1491895318031311,,,,,,
0,579,0.28909847140312195,,,,,,
0,589,0.2305534929037094,,,,,,
0,599,0.11434780806303024,,,,,,
0,609,0.128546804189682,,,,,,
0,619,0.09361189603805542,,,,,,
0,629,0.13349469006061554,,,,,,
0,639,0.08516498655080795,,,,,,
0,649,0.17784468829631805,,,,,,
0,659,0.0816853865981102,,,,,,
0,669,0.08034215122461319,,,,,,
0,679,0.05543799698352814,,,,,,
0,689,0.04614006727933884,,,,,,
0,699,0.08219293504953384,,,,,,
0,709,0.055333249270915985,,,,,,
0,719,0.18797531723976135,,,,,,
0,729,0.08745428174734116,,,,,,
0,739,0.07471930235624313,,,,,,
0,749,0.07767954468727112,,,,,,
0,759,0.11917091906070709,,,,,,
0,769,0.2683999240398407,,,,,,
0,779,0.11593680083751678,,,,,,
