epoch,train_loss,step,val_qa_sas,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_loss,test_loss
1,0.24648705124855042,479,,,,,,
1,0.1619139015674591,489,,,,,,
1,0.19431130588054657,499,,,,,,
1,0.12810079753398895,509,,,,,,
1,0.1665368676185608,519,,,,,,
1,0.21184851229190826,529,,,,,,
1,0.12409726530313492,539,,,,,,
1,0.08999241888523102,549,,,,,,
1,0.21934108436107635,559,,,,,,
1,0.15748897194862366,569,,,,,,
1,0.20872032642364502,579,,,,,,
1,0.13979868590831757,589,,,,,,
1,0.18364162743091583,599,,,,,,
1,0.10815093666315079,609,,,,,,
1,0.3165491819381714,619,,,,,,
1,0.13102349638938904,629,,,,,,
1,0.11571881175041199,639,,,,,,
1,0.1758081167936325,649,,,,,,
1,0.23824648559093475,659,,,,,,
1,0.12033971399068832,669,,,,,,
1,0.07430991530418396,679,,,,,,
1,0.13053840398788452,689,,,,,,
1,0.10976582765579224,699,,,,,,
1,0.10063005238771439,709,,,,,,
1,,713,0.34373897314071655,0.7963541746139526,0.22964169085025787,0.2877713143825531,0.12604419887065887,
2,0.10535746812820435,719,,,,,,
2,0.15905645489692688,729,,,,,,
2,0.055295638740062714,739,,,,,,
2,0.08446531742811203,749,,,,,,
2,0.09628639370203018,759,,,,,,
2,0.11545231193304062,769,,,,,,
2,0.11173991858959198,779,,,,,,
2,0.08401398360729218,789,,,,,,
2,0.24211139976978302,799,,,,,,
2,0.16106721758842468,809,,,,,,
2,0.09251274168491364,819,,,,,,
2,0.18336376547813416,829,,,,,,
2,0.11906281113624573,839,,,,,,
2,0.0792081207036972,849,,,,,,
2,0.1252673864364624,859,,,,,,
2,0.12765760719776154,869,,,,,,
2,0.12007884681224823,879,,,,,,
2,0.10869860649108887,889,,,,,,
2,0.12102054804563522,899,,,,,,
2,0.07528459280729294,909,,,,,,
2,0.11320420354604721,919,,,,,,
2,0.07512205094099045,929,,,,,,
2,0.15155096352100372,939,,,,,,
2,0.12785741686820984,949,,,,,,
2,0.0910421684384346,959,,,,,,
2,0.13183239102363586,969,,,,,,
2,0.11543206870555878,979,,,,,,
2,0.10495224595069885,989,,,,,,
2,0.09618942439556122,999,,,,,,
2,0.07839524000883102,1009,,,,,,
2,0.09250583499670029,1019,,,,,,
2,0.09927534312009811,1029,,,,,,
2,0.08547776937484741,1039,,,,,,
2,0.07965332269668579,1049,,,,,,
2,0.08339070528745651,1059,,,,,,
2,0.09889905899763107,1069,,,,,,
2,,1070,0.3803774416446686,0.8096386790275574,0.26872962713241577,0.3313561677932739,0.12520818412303925,
3,0.08960174769163132,1079,,,,,,
3,0.1339263617992401,1089,,,,,,
3,0.10425684601068497,1099,,,,,,
3,0.1825266182422638,1109,,,,,,
3,0.08731942623853683,1119,,,,,,
3,0.1068015992641449,1129,,,,,,
3,0.19044229388237,1139,,,,,,
3,0.12350888550281525,1149,,,,,,
3,0.1828564554452896,1159,,,,,,
3,0.16141580045223236,1169,,,,,,
3,0.10880674421787262,1179,,,,,,
3,0.14461855590343475,1189,,,,,,
3,0.13973461091518402,1199,,,,,,
3,0.11204773932695389,1209,,,,,,
3,0.10812640935182571,1219,,,,,,
3,0.17229565978050232,1229,,,,,,
3,0.12363023310899734,1239,,,,,,
3,0.11635970324277878,1249,,,,,,
3,0.11207384616136551,1259,,,,,,
3,0.14819848537445068,1269,,,,,,
3,0.1954256147146225,1279,,,,,,
3,0.18987560272216797,1289,,,,,,
3,0.17398230731487274,1299,,,,,,
3,0.1622740775346756,1309,,,,,,
3,0.17677955329418182,1319,,,,,,
3,0.1272098422050476,1329,,,,,,
3,0.11970920115709305,1339,,,,,,
3,0.1828775703907013,1349,,,,,,
3,0.10121392458677292,1359,,,,,,
3,0.1431775540113449,1369,,,,,,
3,0.1137658879160881,1379,,,,,,
3,0.12353397160768509,1389,,,,,,
3,0.10446643084287643,1399,,,,,,
3,0.05752158537507057,1409,,,,,,
3,0.16645203530788422,1419,,,,,,
3,,1427,0.40593037009239197,0.8155757188796997,0.2931596040725708,0.35056865215301514,0.10949958115816116,
4,0.10094903409481049,1429,,,,,,
4,0.06919637322425842,1439,,,,,,
4,0.08152777701616287,1449,,,,,,
4,0.09309704601764679,1459,,,,,,
4,0.08298130333423615,1469,,,,,,
4,0.1280909776687622,1479,,,,,,
4,0.09287609905004501,1489,,,,,,
4,0.07137001305818558,1499,,,,,,
4,0.13624709844589233,1509,,,,,,
4,0.06723860651254654,1519,,,,,,
4,0.05405746027827263,1529,,,,,,
4,0.06458721309900284,1539,,,,,,
4,0.06285908818244934,1549,,,,,,
4,0.07306676357984543,1559,,,,,,
4,0.07512005418539047,1569,,,,,,
4,0.10025200247764587,1579,,,,,,
4,0.08869411051273346,1589,,,,,,
4,0.06448810547590256,1599,,,,,,
4,0.09156084805727005,1609,,,,,,
4,0.07410509139299393,1619,,,,,,
4,0.0875452309846878,1629,,,,,,
4,0.06235615536570549,1639,,,,,,
4,0.07155325263738632,1649,,,,,,
4,0.08246144652366638,1659,,,,,,
4,0.06597856432199478,1669,,,,,,
4,0.08245870471000671,1679,,,,,,
4,0.028547752648591995,1689,,,,,,
4,0.07608474791049957,1699,,,,,,
4,0.05567574128508568,1709,,,,,,
4,0.059056878089904785,1719,,,,,,
4,0.05097850784659386,1729,,,,,,
4,0.09430046379566193,1739,,,,,,
4,0.07770652323961258,1749,,,,,,
4,0.07030057162046432,1759,,,,,,
4,0.06769384443759918,1769,,,,,,
4,0.07380226999521255,1779,,,,,,
4,,1784,0.4097791612148285,0.8216359615325928,0.30781757831573486,0.3664076328277588,0.12929706275463104,
5,,1785,,,,,,0.12929706275463104
