train_loss,step,epoch,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,val_loss,val_qa_em,test_loss
1.1310126781463623,9,0,,,,,,
0.35292747616767883,19,0,,,,,,
0.7595122456550598,29,0,,,,,,
0.24538472294807434,39,0,,,,,,
0.34045693278312683,49,0,,,,,,
0.28511011600494385,59,0,,,,,,
0.5872683525085449,69,0,,,,,,
0.2762972414493561,79,0,,,,,,
0.2792295217514038,89,0,,,,,,
0.3991735875606537,99,0,,,,,,
0.25875186920166016,109,0,,,,,,
0.2466885894536972,119,0,,,,,,
0.3433053195476532,129,0,,,,,,
0.30825963616371155,139,0,,,,,,
0.2413954734802246,149,0,,,,,,
0.27260822057724,159,0,,,,,,
0.24870288372039795,169,0,,,,,,
0.3298877775669098,179,0,,,,,,
0.25962498784065247,189,0,,,,,,
0.20789478719234467,199,0,,,,,,
0.2886386215686798,209,0,,,,,,
0.14328759908676147,219,0,,,,,,
0.29278403520584106,229,0,,,,,,
0.3203808665275574,239,0,,,,,,
0.3215796947479248,249,0,,,,,,
0.18876655399799347,259,0,,,,,,
0.20648911595344543,269,0,,,,,,
0.36292535066604614,279,0,,,,,,
0.23266547918319702,289,0,,,,,,
0.30086854100227356,299,0,,,,,,
0.18425655364990234,309,0,,,,,,
0.27740469574928284,319,0,,,,,,
0.11653844267129898,329,0,,,,,,
0.1534181833267212,339,0,,,,,,
0.14079175889492035,349,0,,,,,,
0.13697853684425354,359,0,,,,,,
0.18427005410194397,369,0,,,,,,
0.23352442681789398,379,0,,,,,,
0.21529534459114075,389,0,,,,,,
0.16586053371429443,399,0,,,,,,
0.08869443088769913,409,0,,,,,,
0.21204762160778046,419,0,,,,,,
0.1896129846572876,429,0,,,,,,
0.15217043459415436,439,0,,,,,,
0.15266382694244385,449,0,,,,,,
0.15960410237312317,459,0,,,,,,
0.16751880943775177,469,0,,,,,,
0.24228933453559875,479,0,,,,,,
0.18746373057365417,489,0,,,,,,
0.1427074670791626,499,0,,,,,,
0.20964685082435608,509,0,,,,,,
0.24238136410713196,519,0,,,,,,
0.10739122331142426,529,0,,,,,,
0.18687646090984344,539,0,,,,,,
0.18893051147460938,549,0,,,,,,
0.2438271939754486,559,0,,,,,,
0.04460254684090614,569,0,,,,,,
0.07510319352149963,579,0,,,,,,
0.2295137196779251,589,0,,,,,,
0.14875541627407074,599,0,,,,,,
0.22977085411548615,609,0,,,,,,
0.17278289794921875,619,0,,,,,,
0.10815100371837616,629,0,,,,,,
0.14213374257087708,639,0,,,,,,
0.17150110006332397,649,0,,,,,,
0.16991665959358215,659,0,,,,,,
0.20815934240818024,669,0,,,,,,
0.1512359231710434,679,0,,,,,,
0.13639965653419495,689,0,,,,,,
0.11499875038862228,699,0,,,,,,
0.18381446599960327,709,0,,,,,,
0.1575189232826233,719,0,,,,,,
0.23183146119117737,729,0,,,,,,
0.17069748044013977,739,0,,,,,,
0.07019390165805817,749,0,,,,,,
0.12105588614940643,759,0,,,,,,
0.10027997940778732,769,0,,,,,,
0.12257161736488342,779,0,,,,,,
0.13059814274311066,789,0,,,,,,
0.2218322604894638,799,0,,,,,,
0.13364417850971222,809,0,,,,,,
0.1123189777135849,819,0,,,,,,
0.1181824803352356,829,0,,,,,,
0.10465995222330093,839,0,,,,,,
0.1003229171037674,849,0,,,,,,
0.1624184548854828,859,0,,,,,,
0.1716807782649994,869,0,,,,,,
0.2318623811006546,879,0,,,,,,
0.18270042538642883,889,0,,,,,,
0.12330273538827896,899,0,,,,,,
0.05403338745236397,909,0,,,,,,
0.11910701543092728,919,0,,,,,,
0.11734859645366669,929,0,,,,,,
0.12657837569713593,939,0,,,,,,
0.079306960105896,949,0,,,,,,
0.07359602302312851,959,0,,,,,,
0.06910540163516998,969,0,,,,,,
0.03937426581978798,979,0,,,,,,
0.04745306074619293,989,0,,,,,,
0.10305982828140259,999,0,,,,,,
0.11289016902446747,1009,0,,,,,,
,1015,0,0.8197062611579895,0.34301015734672546,0.3195023536682129,0.16000650823116302,0.26271185278892517,
0.19457727670669556,1019,1,,,,,,
0.14762847125530243,1029,1,,,,,,
0.11166250705718994,1039,1,,,,,,
0.16187241673469543,1049,1,,,,,,
0.13776564598083496,1059,1,,,,,,
0.12155483663082123,1069,1,,,,,,
0.15933439135551453,1079,1,,,,,,
0.15222196280956268,1089,1,,,,,,
0.1272321194410324,1099,1,,,,,,
0.08989915251731873,1109,1,,,,,,
0.13514970242977142,1119,1,,,,,,
0.09520820528268814,1129,1,,,,,,
0.15796980261802673,1139,1,,,,,,
0.16446489095687866,1149,1,,,,,,
0.06282965838909149,1159,1,,,,,,
0.12462612986564636,1169,1,,,,,,
0.10091343522071838,1179,1,,,,,,
0.08344605565071106,1189,1,,,,,,
0.17262431979179382,1199,1,,,,,,
0.15103402733802795,1209,1,,,,,,
