epoch,train_loss,step,val_qa_sas,val_qa_em,val_loss,val_qa_answer_f1,val_qa_bert_score,test_loss
0,0.731419563293457,9,,,,,,
0,0.42551174759864807,19,,,,,,
0,0.3848150074481964,29,,,,,,
0,0.27748528122901917,39,,,,,,
0,0.28282663226127625,49,,,,,,
0,0.20052538812160492,59,,,,,,
0,0.22360126674175262,69,,,,,,
0,0.15946395695209503,79,,,,,,
0,0.15985922515392303,89,,,,,,
0,0.14467652142047882,99,,,,,,
0,0.22305873036384583,109,,,,,,
0,0.3071475625038147,119,,,,,,
0,0.22303453087806702,129,,,,,,
0,0.3349776566028595,139,,,,,,
0,0.17908090353012085,149,,,,,,
0,0.12011535465717316,159,,,,,,
0,0.12172210216522217,169,,,,,,
0,0.13503099977970123,179,,,,,,
0,0.1898360699415207,189,,,,,,
0,0.10394693911075592,199,,,,,,
0,0.1132589653134346,209,,,,,,
0,0.24725006520748138,219,,,,,,
0,0.2928946316242218,229,,,,,,
0,0.18784694373607635,239,,,,,,
0,0.2653493285179138,249,,,,,,
0,0.11075599491596222,259,,,,,,
0,0.24881839752197266,269,,,,,,
0,0.17008915543556213,279,,,,,,
0,0.13369286060333252,289,,,,,,
0,0.2978717088699341,299,,,,,,
0,0.1458733081817627,309,,,,,,
0,0.14838288724422455,319,,,,,,
0,0.16270408034324646,329,,,,,,
0,0.28399157524108887,339,,,,,,
0,0.18220695853233337,349,,,,,,
0,,356,0.3344493806362152,0.22475570440292358,0.12004730850458145,0.2807874381542206,0.7915722131729126,
1,0.14934752881526947,359,,,,,,
1,0.10026197135448456,369,,,,,,
1,0.19258691370487213,379,,,,,,
1,0.14222198724746704,389,,,,,,
1,0.14093686640262604,399,,,,,,
1,0.1954057216644287,409,,,,,,
1,0.2055365890264511,419,,,,,,
1,0.1519222855567932,429,,,,,,
1,0.11217445135116577,439,,,,,,
1,0.28709375858306885,449,,,,,,
1,0.17301301658153534,459,,,,,,
1,0.1323980838060379,469,,,,,,
1,0.15184028446674347,479,,,,,,
1,0.12152708321809769,489,,,,,,
1,0.1245899572968483,499,,,,,,
1,0.1009058728814125,509,,,,,,
1,0.1596965193748474,519,,,,,,
1,0.25122877955436707,529,,,,,,
1,0.15502361953258514,539,,,,,,
1,0.13001465797424316,549,,,,,,
1,0.17498451471328735,559,,,,,,
1,0.17499575018882751,569,,,,,,
1,0.1946011185646057,579,,,,,,
1,0.0945647656917572,589,,,,,,
1,0.16837382316589355,599,,,,,,
1,0.11627530306577682,609,,,,,,
1,0.20683762431144714,619,,,,,,
1,0.10291434824466705,629,,,,,,
1,0.0912470892071724,639,,,,,,
1,0.15810656547546387,649,,,,,,
1,0.2483006715774536,659,,,,,,
1,0.10401623696088791,669,,,,,,
1,0.1156025305390358,679,,,,,,
1,0.08661702275276184,689,,,,,,
1,0.07406296581029892,699,,,,,,
1,0.13058048486709595,709,,,,,,
1,,713,0.3853103220462799,0.29153093695640564,0.12084859609603882,0.3448781669139862,0.810535192489624,
2,0.11383599787950516,719,,,,,,
2,0.15130308270454407,729,,,,,,
2,nan,739,,,,,,
2,0.08953466266393661,749,,,,,,
2,0.05825624614953995,759,,,,,,
2,0.1216251477599144,769,,,,,,
2,0.13582564890384674,779,,,,,,
2,0.10662158578634262,789,,,,,,
2,0.20989418029785156,799,,,,,,
2,0.13084226846694946,809,,,,,,
2,0.11181101202964783,819,,,,,,
2,0.12422390282154083,829,,,,,,
2,0.19623033702373505,839,,,,,,
2,0.060930974781513214,849,,,,,,
2,0.10671032220125198,859,,,,,,
2,0.1220134049654007,869,,,,,,
2,0.1249818205833435,879,,,,,,
2,0.09091700613498688,889,,,,,,
2,0.10278647392988205,899,,,,,,
2,0.06611889600753784,909,,,,,,
2,0.09699089080095291,919,,,,,,
2,0.06217918172478676,929,,,,,,
2,0.19956493377685547,939,,,,,,
2,0.14413723349571228,949,,,,,,
2,0.09545224159955978,959,,,,,,
2,0.13590973615646362,969,,,,,,
2,0.07799597084522247,979,,,,,,
2,0.12378935515880585,989,,,,,,
2,0.0872763991355896,999,,,,,,
2,0.1286340206861496,1009,,,,,,
2,0.11193082481622696,1019,,,,,,
2,0.08114325255155563,1029,,,,,,
2,nan,1039,,,,,,
2,0.09696324914693832,1049,,,,,,
2,0.10296791791915894,1059,,,,,,
2,0.09199921041727066,1069,,,,,,
2,,1070,0.41232988238334656,0.3224755823612213,0.11978892982006073,0.37765151262283325,0.8200498223304749,
3,0.07156512141227722,1079,,,,,,
3,0.09669706225395203,1089,,,,,,
3,0.07625535875558853,1099,,,,,,
3,0.07145135849714279,1109,,,,,,
3,0.09442846477031708,1119,,,,,,
3,0.1107926145195961,1129,,,,,,
3,0.06264802813529968,1139,,,,,,
3,0.1462755799293518,1149,,,,,,
3,0.09048789739608765,1159,,,,,,
3,0.10765566676855087,1169,,,,,,
3,0.055072929710149765,1179,,,,,,
3,0.08921230584383011,1189,,,,,,
3,0.08892281353473663,1199,,,,,,
3,0.05784252658486366,1209,,,,,,
3,0.07772406935691833,1219,,,,,,
3,0.0752842053771019,1229,,,,,,
3,0.06581007689237595,1239,,,,,,
3,0.0632748007774353,1249,,,,,,
3,0.08727802336215973,1259,,,,,,
3,0.06190745159983635,1269,,,,,,
3,0.07327812165021896,1279,,,,,,
3,0.09074635058641434,1289,,,,,,
3,0.06241566687822342,1299,,,,,,
3,0.06193268671631813,1309,,,,,,
3,0.09927824139595032,1319,,,,,,
3,0.06160055100917816,1329,,,,,,
3,0.10937001556158066,1339,,,,,,
3,0.07349473237991333,1349,,,,,,
3,0.05014467239379883,1359,,,,,,
3,0.054912012070417404,1369,,,,,,
3,0.0715165063738823,1379,,,,,,
3,0.09320194274187088,1389,,,,,,
3,0.07085130363702774,1399,,,,,,
3,0.054599128663539886,1409,,,,,,
3,0.07777000218629837,1419,,,,,,
