epoch,step,train_loss,val_qa_answer_f1,val_loss,val_qa_bert_score,val_qa_em,val_qa_sas,test_loss
0,9,0.09324366599321365,,,,,,
0,19,0.08355066925287247,,,,,,
0,29,0.07356629520654678,,,,,,
0,39,0.04505356401205063,,,,,,
0,49,0.041919250041246414,,,,,,
0,59,0.035244982689619064,,,,,,
0,69,0.04430590197443962,,,,,,
0,79,0.07052505016326904,,,,,,
0,89,0.05513201653957367,,,,,,
0,99,0.024309435859322548,,,,,,
0,109,0.05558733642101288,,,,,,
0,119,0.04877741262316704,,,,,,
0,129,0.032727357000112534,,,,,,
0,139,0.043808840215206146,,,,,,
0,149,0.035093042999506,,,,,,
0,159,0.05018213018774986,,,,,,
0,169,0.029235411435365677,,,,,,
0,179,0.03672587126493454,,,,,,
0,189,0.039923276752233505,,,,,,
0,199,0.02893191948533058,,,,,,
0,209,0.03453902527689934,,,,,,
0,219,0.04059408977627754,,,,,,
0,229,0.034106891602277756,,,,,,
0,239,0.039390720427036285,,,,,,
0,249,0.05121529474854469,,,,,,
0,259,0.04843369126319885,,,,,,
0,269,0.021532267332077026,,,,,,
0,279,0.023967687040567398,,,,,,
0,289,0.03399021923542023,,,,,,
0,299,0.020952114835381508,,,,,,
0,309,0.04019149765372276,,,,,,
0,319,0.04892495647072792,,,,,,
0,329,0.04358786717057228,,,,,,
0,339,0.0558692142367363,,,,,,
0,349,0.025871068239212036,,,,,,
0,359,0.0450158454477787,,,,,,
0,369,0.03976057097315788,,,,,,
0,379,0.03679255396127701,,,,,,
0,389,0.03129059448838234,,,,,,
0,399,0.03223433718085289,,,,,,
0,409,0.04012800753116608,,,,,,
0,419,0.04136090725660324,,,,,,
0,429,0.05976864695549011,,,,,,
0,439,0.049016278237104416,,,,,,
0,449,0.04401189833879471,,,,,,
0,459,0.030028976500034332,,,,,,
0,469,0.025360852479934692,,,,,,
0,479,0.029698869213461876,,,,,,
0,489,0.025408105924725533,,,,,,
0,499,0.04452456533908844,,,,,,
0,509,0.040074847638607025,,,,,,
0,519,0.04242302477359772,,,,,,
0,529,0.0391530767083168,,,,,,
0,539,0.04282565414905548,,,,,,
0,549,0.029257940128445625,,,,,,
0,559,0.02896585874259472,,,,,,
0,569,0.03613659739494324,,,,,,
0,579,0.04275692254304886,,,,,,
0,589,0.05306219309568405,,,,,,
0,599,0.03196561336517334,,,,,,
0,609,0.041592974215745926,,,,,,
0,619,0.032815173268318176,,,,,,
0,628,,0.32634449005126953,0.0919480249285698,0.8421085476875305,0.25904762744903564,0.4091867208480835,
1,629,0.03440314158797264,,,,,,
1,639,0.033813465386629105,,,,,,
1,649,0.02546345256268978,,,,,,
1,659,0.03264525905251503,,,,,,
1,669,0.031034717336297035,,,,,,
1,679,0.03048652969300747,,,,,,
1,689,0.036390118300914764,,,,,,
1,699,0.04142353683710098,,,,,,
1,709,0.036319486796855927,,,,,,
1,719,0.04601969197392464,,,,,,
1,729,0.04034269228577614,,,,,,
1,739,0.036803826689720154,,,,,,
1,749,0.03370097279548645,,,,,,
1,759,0.03154474496841431,,,,,,
1,769,0.028470110148191452,,,,,,
1,779,0.04321013763546944,,,,,,
1,789,0.02090694196522236,,,,,,
1,799,0.026599230244755745,,,,,,
1,809,0.0350550040602684,,,,,,
1,819,0.04233074560761452,,,,,,
1,829,0.04358954727649689,,,,,,
1,839,0.02957332134246826,,,,,,
1,849,0.05116606876254082,,,,,,
1,859,0.017451928928494453,,,,,,
1,869,0.054546058177948,,,,,,
1,879,0.02547054924070835,,,,,,
1,889,0.022868167608976364,,,,,,
1,899,0.016713492572307587,,,,,,
1,909,0.025277165696024895,,,,,,
1,919,0.01843607798218727,,,,,,
1,929,0.01995394192636013,,,,,,
1,939,0.050293855369091034,,,,,,
1,949,0.03104236349463463,,,,,,
1,959,0.02390168607234955,,,,,,
1,969,0.035978417843580246,,,,,,
1,979,0.05440351366996765,,,,,,
1,989,0.028917726129293442,,,,,,
1,999,0.030634691938757896,,,,,,
1,1009,0.02649398148059845,,,,,,
1,1019,0.04158615693449974,,,,,,
1,1029,0.07580398768186569,,,,,,
1,1039,0.025061968713998795,,,,,,
1,1049,0.021705418825149536,,,,,,
1,1059,0.014320091344416142,,,,,,
1,1069,0.031239008530974388,,,,,,
1,1079,0.044532690197229385,,,,,,
1,1089,0.031387705355882645,,,,,,
1,1099,0.031000295653939247,,,,,,
1,1109,0.03306903317570686,,,,,,
1,1119,0.041943516582250595,,,,,,
1,1129,0.02556808479130268,,,,,,
1,1139,0.017673732712864876,,,,,,
1,1149,0.03809906914830208,,,,,,
1,1159,0.03976087644696236,,,,,,
1,1169,0.02635449543595314,,,,,,
1,1179,0.05036328732967377,,,,,,
1,1189,0.05036061629652977,,,,,,
1,1199,0.03540487587451935,,,,,,
1,1209,0.02815762721002102,,,,,,
1,1219,0.043759722262620926,,,,,,
1,1229,0.036874983459711075,,,,,,
1,1239,0.02545975148677826,,,,,,
1,1249,0.036609385162591934,,,,,,
1,1257,,0.34568676352500916,0.0931304395198822,0.847842276096344,0.2800000011920929,0.4253618121147156,
2,1259,0.026577306911349297,,,,,,
2,1269,0.04007548838853836,,,,,,
2,1279,0.034389350563287735,,,,,,
2,1289,0.03583948314189911,,,,,,
2,1299,0.07250083237886429,,,,,,
2,1309,0.04110347107052803,,,,,,
2,1319,0.03882155567407608,,,,,,
2,1329,0.034064095467329025,,,,,,
2,1339,0.0284452885389328,,,,,,
2,1349,0.013553283177316189,,,,,,
2,1359,0.04024161398410797,,,,,,
2,1369,0.03086838498711586,,,,,,
2,1379,0.03166140615940094,,,,,,
2,1389,0.025240523740649223,,,,,,
2,1399,0.02943423204123974,,,,,,
2,1409,0.05737154930830002,,,,,,
2,1419,0.03658343479037285,,,,,,
2,1429,0.025544513016939163,,,,,,
2,1439,0.04672962799668312,,,,,,
2,1449,0.0565066859126091,,,,,,
2,1459,0.045996226370334625,,,,,,
2,1469,0.025576569139957428,,,,,,
2,1479,0.02944166772067547,,,,,,
2,1489,0.03419085592031479,,,,,,
2,1499,0.03379904851317406,,,,,,
2,1509,0.029135484248399734,,,,,,
2,1519,0.04204742982983589,,,,,,
2,1529,0.014584667049348354,,,,,,
2,1539,0.044660888612270355,,,,,,
2,1549,0.0350005067884922,,,,,,
2,1559,0.025649582967162132,,,,,,
2,1569,0.030740350484848022,,,,,,
2,1579,0.03090902976691723,,,,,,
2,1589,0.034751053899526596,,,,,,
2,1599,0.015010152943432331,,,,,,
2,1609,0.03018537536263466,,,,,,
2,1619,0.02245389297604561,,,,,,
2,1629,0.05521583557128906,,,,,,
2,1639,0.050363294780254364,,,,,,
2,1649,0.026036683470010757,,,,,,
2,1659,0.014517388306558132,,,,,,
2,1669,0.051224999129772186,,,,,,
2,1679,0.05005292966961861,,,,,,
2,1689,0.02213902212679386,,,,,,
2,1699,0.018655555322766304,,,,,,
2,1709,0.04322405904531479,,,,,,
2,1719,0.036171428859233856,,,,,,
2,1729,0.03137650713324547,,,,,,
2,1739,0.05067182704806328,,,,,,
2,1749,0.0190726425498724,,,,,,
2,1759,0.04263266175985336,,,,,,
2,1769,0.039908044040203094,,,,,,
2,1779,0.02643483877182007,,,,,,
2,1789,0.029251189902424812,,,,,,
2,1799,0.07001970708370209,,,,,,
2,1809,0.024908024817705154,,,,,,
2,1819,0.027132932096719742,,,,,,
2,1829,0.032937370240688324,,,,,,
2,1839,0.022602595388889313,,,,,,
2,1849,0.02501785196363926,,,,,,
2,1859,0.03511246666312218,,,,,,
2,1869,0.027640942484140396,,,,,,
2,1879,0.0164723452180624,,,,,,
2,1886,,0.3651658296585083,0.08126350492238998,0.8509454727172852,0.3047619163990021,0.44183436036109924,
3,1889,0.030990999191999435,,,,,,
3,1899,0.02664758823812008,,,,,,
3,1909,0.018276924267411232,,,,,,
3,1919,0.01783730648458004,,,,,,
3,1929,0.029064349830150604,,,,,,
3,1939,0.04316328093409538,,,,,,
3,1949,0.010228268802165985,,,,,,
3,1959,0.01858077384531498,,,,,,
3,1969,0.019541427493095398,,,,,,
3,1979,0.03922814503312111,,,,,,
3,1989,0.025976305827498436,,,,,,
3,1999,0.04811794310808182,,,,,,
3,2009,0.027487942948937416,,,,,,
3,2019,0.013395079411566257,,,,,,
3,2029,0.02774326503276825,,,,,,
3,2039,0.014565864577889442,,,,,,
3,2049,0.015542780049145222,,,,,,
3,2059,0.02504795789718628,,,,,,
3,2069,0.00892899464815855,,,,,,
3,2079,0.02974545955657959,,,,,,
3,2089,0.017917167395353317,,,,,,
3,2099,0.01756061427295208,,,,,,
3,2109,0.02964465692639351,,,,,,
3,2119,0.037602685391902924,,,,,,
3,2129,0.024258634075522423,,,,,,
3,2139,0.024036036804318428,,,,,,
3,2149,0.012549343518912792,,,,,,
3,2159,0.0113831190392375,,,,,,
3,2169,0.010248817503452301,,,,,,
3,2179,0.03443539887666702,,,,,,
3,2189,0.02156657539308071,,,,,,
3,2199,0.018495507538318634,,,,,,
3,2209,0.01885221153497696,,,,,,
3,2219,0.02087055705487728,,,,,,
3,2229,0.027142740786075592,,,,,,
3,2239,0.012747087515890598,,,,,,
3,2249,0.030567267909646034,,,,,,
3,2259,0.022165359929203987,,,,,,
3,2269,0.01257348619401455,,,,,,
3,2279,0.007004349958151579,,,,,,
3,2289,0.015227106399834156,,,,,,
3,2299,0.02813546732068062,,,,,,
3,2309,0.009579557925462723,,,,,,
3,2319,0.009966675192117691,,,,,,
3,2329,0.015603557229042053,,,,,,
3,2339,0.012696289457380772,,,,,,
3,2349,0.014351746067404747,,,,,,
3,2359,0.01770847849547863,,,,,,
3,2369,0.017520703375339508,,,,,,
3,2379,0.01829139143228531,,,,,,
3,2389,0.020219894126057625,,,,,,
3,2399,0.010408532805740833,,,,,,
3,2409,0.016785237938165665,,,,,,
3,2419,0.0139522859826684,,,,,,
3,2429,0.03792284429073334,,,,,,
3,2439,0.006726562045514584,,,,,,
3,2449,0.016706079244613647,,,,,,
3,2459,0.019648969173431396,,,,,,
3,2469,0.01954810693860054,,,,,,
3,2479,0.016555730253458023,,,,,,
3,2489,0.033834539353847504,,,,,,
3,2499,0.015950677916407585,,,,,,
3,2509,0.01541856862604618,,,,,,
3,2515,,0.35297349095344543,0.10621558129787445,0.8496299386024475,0.28952381014823914,0.4362213909626007,
4,2519,0.0145047502592206,,,,,,
4,2529,0.009294236078858376,,,,,,
4,2539,0.013765553012490273,,,,,,
4,2549,0.010527599602937698,,,,,,
4,2559,0.013008607551455498,,,,,,
4,2569,0.024106340482831,,,,,,
4,2579,0.01761186122894287,,,,,,
4,2589,0.023338230326771736,,,,,,
4,2599,0.017415950074791908,,,,,,
4,2609,0.004501174204051495,,,,,,
4,2619,0.007752109318971634,,,,,,
4,2629,0.012076406739652157,,,,,,
4,2639,0.011399487964808941,,,,,,
4,2649,0.0016658635577186942,,,,,,
4,2659,0.006563845556229353,,,,,,
4,2669,0.021271351724863052,,,,,,
4,2679,0.009211836382746696,,,,,,
4,2689,0.013616667129099369,,,,,,
4,2699,0.0073938448913395405,,,,,,
4,2709,0.0014131601201370358,,,,,,
4,2719,0.022328807041049004,,,,,,
4,2729,0.008322825655341148,,,,,,
4,2739,0.002225144999101758,,,,,,
4,2749,0.0069038402289152145,,,,,,
4,2759,0.01033998467028141,,,,,,
4,2769,0.001925766235217452,,,,,,
4,2779,0.00734941428527236,,,,,,
4,2789,0.0009304216946475208,,,,,,
4,2799,0.0006527002551592886,,,,,,
4,2809,0.017716145142912865,,,,,,
4,2819,0.019468532875180244,,,,,,
4,2829,0.002211135346442461,,,,,,
4,2839,0.00348813459277153,,,,,,
4,2849,0.0015676574548706412,,,,,,
4,2859,0.0028607873246073723,,,,,,
4,2869,0.0011893266346305609,,,,,,
4,2879,0.013463097624480724,,,,,,
4,2889,0.011263001710176468,,,,,,
4,2899,0.004274232778698206,,,,,,
4,2909,0.0012864838354289532,,,,,,
4,2919,0.002796929096803069,,,,,,
4,2929,0.0014412578893825412,,,,,,
4,2939,0.007876230403780937,,,,,,
4,2949,0.0034719575196504593,,,,,,
4,2959,0.004269756376743317,,,,,,
4,2969,0.0023349139373749495,,,,,,
4,2979,0.002162761287763715,,,,,,
4,2989,0.00716808857396245,,,,,,
4,2999,0.0020685724448412657,,,,,,
4,3009,0.009352581575512886,,,,,,
4,3019,0.0014629779616370797,,,,,,
4,3029,0.0011672810651361942,,,,,,
4,3039,0.003997195512056351,,,,,,
4,3049,0.0066162520088255405,,,,,,
4,3059,0.0009070795495063066,,,,,,
