epoch,train_loss,step,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_em,val_qa_sas,test_loss
0,0.4457281827926636,9,,,,,,
0,0.36156514286994934,19,,,,,,
0,0.2878885269165039,29,,,,,,
0,0.19292108714580536,39,,,,,,
0,0.15160124003887177,49,,,,,,
0,0.46830517053604126,59,,,,,,
0,0.2270650863647461,69,,,,,,
0,0.26211515069007874,79,,,,,,
0,0.20070286095142365,89,,,,,,
0,0.2723764479160309,99,,,,,,
0,0.08562587946653366,109,,,,,,
0,0.36618107557296753,119,,,,,,
0,0.23455055058002472,129,,,,,,
0,0.18568763136863708,139,,,,,,
0,0.2506615221500397,149,,,,,,
0,0.17638278007507324,159,,,,,,
0,0.25701600313186646,169,,,,,,
0,0.14572590589523315,179,,,,,,
0,0.12773795425891876,189,,,,,,
0,0.2769544720649719,199,,,,,,
0,0.10063488781452179,209,,,,,,
0,0.24052268266677856,219,,,,,,
0,0.12328094244003296,229,,,,,,
0,0.20675571262836456,239,,,,,,
0,0.19937707483768463,249,,,,,,
0,0.12235958874225616,259,,,,,,
0,0.10005152970552444,269,,,,,,
0,0.10541436076164246,279,,,,,,
0,0.1390526294708252,289,,,,,,
0,0.1937532126903534,299,,,,,,
0,0.22838689386844635,309,,,,,,
0,0.10569529235363007,319,,,,,,
0,0.1832629144191742,329,,,,,,
0,0.1864795833826065,339,,,,,,
0,0.0764903873205185,349,,,,,,
0,0.12078649550676346,359,,,,,,
0,0.13219448924064636,369,,,,,,
0,0.10300320386886597,379,,,,,,
0,0.08769679814577103,389,,,,,,
0,0.21603983640670776,399,,,,,,
0,0.09188728034496307,409,,,,,,
0,0.03744466230273247,419,,,,,,
0,0.10523013770580292,429,,,,,,
0,0.1494949758052826,439,,,,,,
0,0.09744260460138321,449,,,,,,
0,0.14173047244548798,459,,,,,,
0,0.1634841114282608,469,,,,,,
0,0.1672997921705246,479,,,,,,
0,0.09129854291677475,489,,,,,,
0,0.17934487760066986,499,,,,,,
0,0.12817759811878204,509,,,,,,
0,0.21920953691005707,519,,,,,,
0,0.15548190474510193,529,,,,,,
0,0.1329209953546524,539,,,,,,
0,0.11434094607830048,549,,,,,,
0,0.08430906385183334,559,,,,,,
0,0.11838390678167343,569,,,,,,
0,0.09063761681318283,579,,,,,,
0,0.10192041099071503,589,,,,,,
0,0.08303254842758179,599,,,,,,
0,0.1442742496728897,609,,,,,,
0,0.15029703080654144,619,,,,,,
0,0.09266161173582077,629,,,,,,
0,0.12738846242427826,639,,,,,,
0,0.11120064556598663,649,,,,,,
0,0.16252824664115906,659,,,,,,
0,0.11309033632278442,669,,,,,,
0,0.12158823013305664,679,,,,,,
0,0.1352333128452301,689,,,,,,
0,0.10720095783472061,699,,,,,,
0,0.07724625617265701,709,,,,,,
0,0.13809622824192047,719,,,,,,
0,0.10260311514139175,729,,,,,,
0,0.08087871223688126,739,,,,,,
0,0.129442498087883,749,,,,,,
0,0.07892852276563644,759,,,,,,
0,0.07681672275066376,769,,,,,,
0,0.15451385080814362,779,,,,,,
0,0.09754198044538498,789,,,,,,
0,0.07584384828805923,799,,,,,,
0,0.11993832886219025,809,,,,,,
0,0.06321971863508224,819,,,,,,
0,0.08799631148576736,829,,,,,,
0,0.06477215141057968,839,,,,,,
0,0.12918567657470703,849,,,,,,
0,0.09223474562168121,859,,,,,,
0,0.16140216588974,869,,,,,,
0,0.1454213261604309,879,,,,,,
0,0.045771047472953796,889,,,,,,
0,0.07776886969804764,899,,,,,,
0,0.13109435141086578,909,,,,,,
0,0.05279970541596413,919,,,,,,
0,0.058624379336833954,929,,,,,,
0,0.0746317207813263,939,,,,,,
0,0.06664317846298218,949,,,,,,
0,0.08393499255180359,959,,,,,,
0,0.07284333556890488,969,,,,,,
0,0.08675200492143631,979,,,,,,
0,0.0960611030459404,989,,,,,,
0,0.06328749656677246,999,,,,,,
0,0.04325924441218376,1009,,,,,,
0,0.07728840410709381,1019,,,,,,
0,0.04541740193963051,1029,,,,,,
0,0.06475317478179932,1039,,,,,,
0,0.11483747512102127,1049,,,,,,
0,0.06948728859424591,1059,,,,,,
0,0.033798713237047195,1069,,,,,,
0,0.11933430284261703,1079,,,,,,
0,0.1656762808561325,1089,,,,,,
0,0.06230397894978523,1099,,,,,,
0,0.09520487487316132,1109,,,,,,
0,0.10363374650478363,1119,,,,,,
0,0.10172554105520248,1129,,,,,,
0,0.10268552601337433,1139,,,,,,
0,0.08446893095970154,1149,,,,,,
0,0.07617253810167313,1159,,,,,,
0,0.07109060883522034,1169,,,,,,
0,0.1068865954875946,1179,,,,,,
0,0.0832599550485611,1189,,,,,,
0,0.0530339851975441,1199,,,,,,
0,0.04052601009607315,1209,,,,,,
0,0.02779035083949566,1219,,,,,,
0,0.0412156879901886,1229,,,,,,
0,0.021577313542366028,1239,,,,,,
0,0.06583475321531296,1249,,,,,,
0,0.06639504432678223,1259,,,,,,
0,0.07590682804584503,1269,,,,,,
0,0.06873895227909088,1279,,,,,,
0,0.03941190242767334,1289,,,,,,
0,0.05913735181093216,1299,,,,,,
0,0.09197031706571579,1309,,,,,,
0,0.030286800116300583,1319,,,,,,
0,0.09260197728872299,1329,,,,,,
0,0.032613106071949005,1339,,,,,,
0,0.02933051623404026,1349,,,,,,
0,0.032629113644361496,1359,,,,,,
0,0.11182744801044464,1369,,,,,,
0,0.16114509105682373,1379,,,,,,
0,0.0966174453496933,1389,,,,,,
0,0.053747858852148056,1399,,,,,,
0,0.03125577047467232,1409,,,,,,
0,0.04599146917462349,1419,,,,,,
0,0.07455366104841232,1429,,,,,,
0,0.07670935243368149,1439,,,,,,
0,0.057696785777807236,1449,,,,,,
0,0.05946672335267067,1459,,,,,,
0,0.036174558103084564,1469,,,,,,
0,0.03784818574786186,1479,,,,,,
0,0.03100328892469406,1489,,,,,,
0,0.09400574117898941,1499,,,,,,
0,0.07233969867229462,1509,,,,,,
0,0.08472781628370285,1519,,,,,,
0,0.05748230218887329,1529,,,,,,
0,0.04455937072634697,1539,,,,,,
0,0.03632974252104759,1549,,,,,,
0,0.05904172360897064,1559,,,,,,
0,0.047514043748378754,1569,,,,,,
0,0.08898631483316422,1579,,,,,,
0,0.08624725043773651,1589,,,,,,
0,0.07053539901971817,1599,,,,,,
0,0.04979977011680603,1609,,,,,,
0,0.08323176950216293,1619,,,,,,
0,0.08698287606239319,1629,,,,,,
0,0.10604377835988998,1639,,,,,,
0,0.07315895706415176,1649,,,,,,
0,0.06667561829090118,1659,,,,,,
0,0.04808066040277481,1669,,,,,,
0,0.0781734511256218,1679,,,,,,
0,0.12784375250339508,1689,,,,,,
0,0.028994040563702583,1699,,,,,,
0,,1699,0.09359132498502731,0.8391444087028503,0.41987746953964233,0.3650306761264801,0.4538422226905823,
1,0.057202018797397614,1709,,,,,,
1,0.04031199589371681,1719,,,,,,
1,0.06318049877882004,1729,,,,,,
1,0.04346955567598343,1739,,,,,,
1,0.06753971427679062,1749,,,,,,
1,0.0686432346701622,1759,,,,,,
1,0.057264622300863266,1769,,,,,,
1,0.046698495745658875,1779,,,,,,
1,0.024023713544011116,1789,,,,,,
1,0.0785437673330307,1799,,,,,,
1,0.03247535601258278,1809,,,,,,
1,0.042938459664583206,1819,,,,,,
1,0.0753779262304306,1829,,,,,,
1,0.019077196717262268,1839,,,,,,
1,0.05101320147514343,1849,,,,,,
1,0.09052179753780365,1859,,,,,,
1,0.023007698357105255,1869,,,,,,
1,0.021844541653990746,1879,,,,,,
1,0.1194739043712616,1889,,,,,,
1,0.020993534475564957,1899,,,,,,
1,0.04960747808218002,1909,,,,,,
1,0.05087226629257202,1919,,,,,,
1,0.03753533586859703,1929,,,,,,
1,0.046002089977264404,1939,,,,,,
1,0.06925088912248611,1949,,,,,,
1,0.03351977840065956,1959,,,,,,
1,0.09209734201431274,1969,,,,,,
1,0.0418839268386364,1979,,,,,,
1,0.06285122036933899,1989,,,,,,
1,0.07252363860607147,1999,,,,,,
1,0.05746213719248772,2009,,,,,,
1,0.03828224539756775,2019,,,,,,
1,0.05316643789410591,2029,,,,,,
1,0.06957552582025528,2039,,,,,,
1,0.039096008986234665,2049,,,,,,
1,0.050888076424598694,2059,,,,,,
1,0.030324269086122513,2069,,,,,,
1,0.060261573642492294,2079,,,,,,
1,0.044653259217739105,2089,,,,,,
1,0.024665186181664467,2099,,,,,,
1,0.07861992716789246,2109,,,,,,
1,0.020275043323636055,2119,,,,,,
1,0.022942710667848587,2129,,,,,,
1,0.046482864767313004,2139,,,,,,
1,0.03666781261563301,2149,,,,,,
1,0.017038125544786453,2159,,,,,,
1,0.05755418539047241,2169,,,,,,
1,0.06799721717834473,2179,,,,,,
1,0.015679512172937393,2189,,,,,,
1,0.03951845318078995,2199,,,,,,
1,0.054953545331954956,2209,,,,,,
1,0.02906094305217266,2219,,,,,,
1,0.027649076655507088,2229,,,,,,
1,0.0372328907251358,2239,,,,,,
1,0.07592762261629105,2249,,,,,,
1,0.05245673283934593,2259,,,,,,
1,0.037873245775699615,2269,,,,,,
1,0.015866881236433983,2279,,,,,,
1,0.06129874661564827,2289,,,,,,
1,0.04352957382798195,2299,,,,,,
1,0.06733006238937378,2309,,,,,,
1,0.039078135043382645,2319,,,,,,
1,0.028480656445026398,2329,,,,,,
1,0.027646197006106377,2339,,,,,,
1,0.02371639758348465,2349,,,,,,
1,0.07769149541854858,2359,,,,,,
1,0.012562572956085205,2369,,,,,,
1,0.0246284119784832,2379,,,,,,
1,0.03820312023162842,2389,,,,,,
1,0.02332633174955845,2399,,,,,,
1,0.036767952144145966,2409,,,,,,
1,0.030299285426735878,2419,,,,,,
1,0.0446399487555027,2429,,,,,,
1,0.06349959969520569,2439,,,,,,
1,0.01525140181183815,2449,,,,,,
1,0.01755995862185955,2459,,,,,,
1,0.0340118370950222,2469,,,,,,
1,0.030567152425646782,2479,,,,,,
1,0.057438138872385025,2489,,,,,,
1,0.03605450689792633,2499,,,,,,
1,0.033111266791820526,2509,,,,,,
1,0.03774440288543701,2519,,,,,,
1,0.05824122950434685,2529,,,,,,
1,0.027946993708610535,2539,,,,,,
1,0.04936249181628227,2549,,,,,,
1,0.02921694703400135,2559,,,,,,
1,0.056661952286958694,2569,,,,,,
1,0.046599019318819046,2579,,,,,,
1,0.10102447867393494,2589,,,,,,
1,0.05144680291414261,2599,,,,,,
1,0.029120367020368576,2609,,,,,,
1,0.06460114568471909,2619,,,,,,
1,0.018242977559566498,2629,,,,,,
1,0.055453211069107056,2639,,,,,,
1,0.014341069385409355,2649,,,,,,
1,0.02089410461485386,2659,,,,,,
1,0.037223611027002335,2669,,,,,,
1,0.0326920710504055,2679,,,,,,
1,0.03973742201924324,2689,,,,,,
1,0.03006177395582199,2699,,,,,,
1,0.023251397535204887,2709,,,,,,
1,0.0153756532818079,2719,,,,,,
1,0.10136522352695465,2729,,,,,,
1,0.045732539147138596,2739,,,,,,
1,0.031156543642282486,2749,,,,,,
1,0.004476956557482481,2759,,,,,,
1,0.030281350016593933,2769,,,,,,
1,0.03250499442219734,2779,,,,,,
1,0.0608397051692009,2789,,,,,,
1,0.05343202129006386,2799,,,,,,
1,0.017108596861362457,2809,,,,,,
1,0.028390666469931602,2819,,,,,,
1,0.013798806816339493,2829,,,,,,
1,0.05185135453939438,2839,,,,,,
1,0.04192796349525452,2849,,,,,,
1,0.013156548142433167,2859,,,,,,
1,0.04491354152560234,2869,,,,,,
1,0.03905147686600685,2879,,,,,,
1,0.05704735592007637,2889,,,,,,
1,0.060988899320364,2899,,,,,,
1,0.02972068451344967,2909,,,,,,
1,0.02776246890425682,2919,,,,,,
1,0.009283442050218582,2929,,,,,,
1,0.05038527771830559,2939,,,,,,
1,0.008677083067595959,2949,,,,,,
1,0.0330166332423687,2959,,,,,,
1,0.01590380072593689,2969,,,,,,
1,0.014747965149581432,2979,,,,,,
1,0.019505692645907402,2989,,,,,,
1,0.028817903250455856,2999,,,,,,
1,0.012741757556796074,3009,,,,,,
1,0.016860997304320335,3019,,,,,,
1,0.012502598576247692,3029,,,,,,
1,0.036778971552848816,3039,,,,,,
1,0.01303164754062891,3049,,,,,,
1,0.012127787806093693,3059,,,,,,
1,0.02597632072865963,3069,,,,,,
1,0.05391227453947067,3079,,,,,,
1,0.023520126938819885,3089,,,,,,
1,0.03013920970261097,3099,,,,,,
1,0.008560391142964363,3109,,,,,,
1,0.010793124325573444,3119,,,,,,
1,0.03251779079437256,3129,,,,,,
1,0.07213961333036423,3139,,,,,,
1,0.025499286130070686,3149,,,,,,
1,0.017153222113847733,3159,,,,,,
1,0.030308851972222328,3169,,,,,,
1,0.022753603756427765,3179,,,,,,
1,0.057991087436676025,3189,,,,,,
1,0.03606533259153366,3199,,,,,,
1,0.03705984726548195,3209,,,,,,
1,0.018668731674551964,3219,,,,,,
1,0.06432100385427475,3229,,,,,,
1,0.04907853901386261,3239,,,,,,
1,0.044672995805740356,3249,,,,,,
1,0.030852487310767174,3259,,,,,,
1,0.0074357460252940655,3269,,,,,,
1,0.012514346279203892,3279,,,,,,
1,0.041849955916404724,3289,,,,,,
1,0.0352046974003315,3299,,,,,,
1,0.015117988921701908,3309,,,,,,
1,0.017936769872903824,3319,,,,,,
1,0.016793102025985718,3329,,,,,,
1,0.012650375254452229,3339,,,,,,
1,0.08115829527378082,3349,,,,,,
1,0.02020338550209999,3359,,,,,,
1,0.01723412424325943,3369,,,,,,
1,0.04907728731632233,3379,,,,,,
1,0.0354742594063282,3389,,,,,,
1,0.024406295269727707,3399,,,,,,
1,,3399,0.06655280292034149,0.8865663409233093,0.6044535040855408,0.5720859169960022,0.6227208971977234,
2,0.04806980863213539,3409,,,,,,
2,0.04446396976709366,3419,,,,,,
2,0.04019157588481903,3429,,,,,,
2,0.02055809088051319,3439,,,,,,
2,0.05497479811310768,3449,,,,,,
2,0.048308633267879486,3459,,,,,,
2,0.020766261965036392,3469,,,,,,
2,0.02157021500170231,3479,,,,,,
2,0.02381565421819687,3489,,,,,,
2,0.061386626213788986,3499,,,,,,
2,0.014034854248166084,3509,,,,,,
2,0.04198378324508667,3519,,,,,,
2,0.023027000948786736,3529,,,,,,
2,0.012272315099835396,3539,,,,,,
2,0.010241225361824036,3549,,,,,,
2,0.06313638389110565,3559,,,,,,
2,0.009004205465316772,3569,,,,,,
2,0.016832033172249794,3579,,,,,,
2,0.03941076993942261,3589,,,,,,
2,0.022772906348109245,3599,,,,,,
2,0.024364791810512543,3609,,,,,,
2,0.019821804016828537,3619,,,,,,
2,0.01648200862109661,3629,,,,,,
2,0.02211739681661129,3639,,,,,,
2,0.04006604105234146,3649,,,,,,
2,0.02457404136657715,3659,,,,,,
2,0.07827041298151016,3669,,,,,,
2,0.0025188405998051167,3679,,,,,,
2,0.015556888654828072,3689,,,,,,
2,0.01794438436627388,3699,,,,,,
2,0.027693409472703934,3709,,,,,,
2,0.014833038672804832,3719,,,,,,
2,0.05039193853735924,3729,,,,,,
2,0.004946629982441664,3739,,,,,,
2,0.01873241737484932,3749,,,,,,
2,0.067648746073246,3759,,,,,,
2,0.0368003211915493,3769,,,,,,
2,0.02094966545701027,3779,,,,,,
2,0.01587841287255287,3789,,,,,,
2,0.01395067572593689,3799,,,,,,
2,0.05523725226521492,3809,,,,,,
2,0.010799896903336048,3819,,,,,,
2,0.009717162698507309,3829,,,,,,
2,0.02868727780878544,3839,,,,,,
2,0.020591840147972107,3849,,,,,,
2,0.009421983733773232,3859,,,,,,
2,0.017980247735977173,3869,,,,,,
2,0.021937239915132523,3879,,,,,,
2,0.00925043597817421,3889,,,,,,
2,0.038397401571273804,3899,,,,,,
2,0.0434919074177742,3909,,,,,,
2,0.02183281071484089,3919,,,,,,
2,0.015575133264064789,3929,,,,,,
2,0.021098457276821136,3939,,,,,,
2,0.023308170959353447,3949,,,,,,
2,0.021908752620220184,3959,,,,,,
2,0.03703369200229645,3969,,,,,,
2,0.025720808655023575,3979,,,,,,
2,0.016868310049176216,3989,,,,,,
2,0.012784615159034729,3999,,,,,,
2,0.03213140368461609,4009,,,,,,
2,0.0245582964271307,4019,,,,,,
2,0.00700582517310977,4029,,,,,,
2,0.008647148497402668,4039,,,,,,
2,0.009761123917996883,4049,,,,,,
2,0.0360875204205513,4059,,,,,,
2,0.00515392329543829,4069,,,,,,
2,0.004100841004401445,4079,,,,,,
2,0.019009867683053017,4089,,,,,,
2,0.010035337880253792,4099,,,,,,
2,0.05220451205968857,4109,,,,,,
2,0.008433044888079166,4119,,,,,,
2,0.017210977151989937,4129,,,,,,
2,0.04694660007953644,4139,,,,,,
2,0.005873189307749271,4149,,,,,,
2,0.023518258705735207,4159,,,,,,
2,0.01895126886665821,4169,,,,,,
2,0.013696596957743168,4179,,,,,,
2,0.012592677026987076,4189,,,,,,
2,0.009092557244002819,4199,,,,,,
2,0.00602977629750967,4209,,,,,,
2,0.0197525005787611,4219,,,,,,
2,0.07339342683553696,4229,,,,,,
2,0.02093566581606865,4239,,,,,,
2,0.0414772592484951,4249,,,,,,
2,0.019892042502760887,4259,,,,,,
2,0.05370953306555748,4269,,,,,,
2,0.019542459398508072,4279,,,,,,
2,0.054702095687389374,4289,,,,,,
2,0.02883690968155861,4299,,,,,,
2,0.023950831964612007,4309,,,,,,
2,0.01704791747033596,4319,,,,,,
2,0.016064172610640526,4329,,,,,,
2,0.06257016211748123,4339,,,,,,
2,0.017083579674363136,4349,,,,,,
2,0.007839028723537922,4359,,,,,,
2,0.016479775309562683,4369,,,,,,
2,0.04371685907244682,4379,,,,,,
2,0.02292523719370365,4389,,,,,,
2,0.025580385699868202,4399,,,,,,
2,0.012420810759067535,4409,,,,,,
2,0.007207400631159544,4419,,,,,,
2,0.03197046369314194,4429,,,,,,
2,0.016698459163308144,4439,,,,,,
2,0.021951457485556602,4449,,,,,,
2,0.003783794119954109,4459,,,,,,
2,0.007996859960258007,4469,,,,,,
2,0.013201943598687649,4479,,,,,,
2,0.03146427124738693,4489,,,,,,
2,0.033439140766859055,4499,,,,,,
2,0.03602445498108864,4509,,,,,,
2,0.020248180255293846,4519,,,,,,
2,0.01718227006494999,4529,,,,,,
2,0.016246510669589043,4539,,,,,,
2,0.021159538999199867,4549,,,,,,
2,0.008001151494681835,4559,,,,,,
2,0.024600474163889885,4569,,,,,,
2,0.026393048465251923,4579,,,,,,
2,0.03042420744895935,4589,,,,,,
2,0.029530948027968407,4599,,,,,,
2,0.007889236323535442,4609,,,,,,
2,0.017034050077199936,4619,,,,,,
2,0.007570440415292978,4629,,,,,,
2,0.010705734603106976,4639,,,,,,
2,0.009764415211975574,4649,,,,,,
2,0.0118520837277174,4659,,,,,,
2,0.021657424047589302,4669,,,,,,
2,0.008763536810874939,4679,,,,,,
2,0.013385089114308357,4689,,,,,,
2,0.014615315943956375,4699,,,,,,
2,0.010055005550384521,4709,,,,,,
2,0.015696514397859573,4719,,,,,,
2,0.03452185541391373,4729,,,,,,
2,0.03854469209909439,4739,,,,,,
2,0.032137431204319,4749,,,,,,
