train_loss,epoch,step,val_qa_bert_score,val_qa_sas,val_qa_em,val_loss,val_qa_answer_f1,test_avg_qa_answer_f1,test_avg_qa_bert_score,test_avg_qa_sas,test_avg_qa_em,test_loss
0.6124916672706604,0,9,,,,,,,,,,
0.9521495699882507,0,19,,,,,,,,,,
0.5871750712394714,0,29,,,,,,,,,,
0.3276209235191345,0,39,,,,,,,,,,
0.4926009774208069,0,49,,,,,,,,,,
0.3216886818408966,0,59,,,,,,,,,,
0.19516272842884064,0,69,,,,,,,,,,
0.37502390146255493,0,79,,,,,,,,,,
0.25759315490722656,0,89,,,,,,,,,,
0.425409197807312,0,99,,,,,,,,,,
0.19151730835437775,0,109,,,,,,,,,,
0.24346309900283813,0,119,,,,,,,,,,
0.6331778168678284,0,129,,,,,,,,,,
0.180536687374115,0,139,,,,,,,,,,
0.32787153124809265,0,149,,,,,,,,,,
0.30063313245773315,0,159,,,,,,,,,,
0.21919988095760345,0,169,,,,,,,,,,
0.3253214955329895,0,179,,,,,,,,,,
,0,179,0.8311467170715332,0.41184255480766296,0.3098404109477997,0.1995169222354889,0.3649079203605652,,,,,
0.17262499034404755,1,189,,,,,,,,,,
0.15587382018566132,1,199,,,,,,,,,,
0.3340718448162079,1,209,,,,,,,,,,
0.2204863578081131,1,219,,,,,,,,,,
0.17421163618564606,1,229,,,,,,,,,,
0.24537581205368042,1,239,,,,,,,,,,
0.15950103104114532,1,249,,,,,,,,,,
0.27804484963417053,1,259,,,,,,,,,,
0.16229692101478577,1,269,,,,,,,,,,
0.2631908059120178,1,279,,,,,,,,,,
0.21676358580589294,1,289,,,,,,,,,,
0.28376656770706177,1,299,,,,,,,,,,
0.33199790120124817,1,309,,,,,,,,,,
0.20091091096401215,1,319,,,,,,,,,,
0.1829214096069336,1,329,,,,,,,,,,
0.21094737946987152,1,339,,,,,,,,,,
0.5088016986846924,1,349,,,,,,,,,,
0.23576436936855316,1,359,,,,,,,,,,
,1,359,0.8445602059364319,0.45812809467315674,0.36303192377090454,0.17540191113948822,0.4159967601299286,,,,,
0.15698905289173126,2,369,,,,,,,,,,
0.21263636648654938,2,379,,,,,,,,,,
0.21043908596038818,2,389,,,,,,,,,,
0.16827142238616943,2,399,,,,,,,,,,
0.24836066365242004,2,409,,,,,,,,,,
0.2018711417913437,2,419,,,,,,,,,,
0.3094049394130707,2,429,,,,,,,,,,
0.1505998820066452,2,439,,,,,,,,,,
0.15590067207813263,2,449,,,,,,,,,,
0.22698889672756195,2,459,,,,,,,,,,
0.28813186287879944,2,469,,,,,,,,,,
0.1562388837337494,2,479,,,,,,,,,,
0.20296359062194824,2,489,,,,,,,,,,
0.2784579396247864,2,499,,,,,,,,,,
0.1932784616947174,2,509,,,,,,,,,,
0.16553650796413422,2,519,,,,,,,,,,
0.33108794689178467,2,529,,,,,,,,,,
0.2329515665769577,2,539,,,,,,,,,,
,2,539,0.8518285751342773,0.48428404331207275,0.3856382966041565,0.16086271405220032,0.44329431653022766,,,,,
0.11199336498975754,3,549,,,,,,,,,,
0.12497472018003464,3,559,,,,,,,,,,
0.3366158902645111,3,569,,,,,,,,,,
0.15492139756679535,3,579,,,,,,,,,,
0.32684949040412903,3,589,,,,,,,,,,
0.19266678392887115,3,599,,,,,,,,,,
0.10618496686220169,3,609,,,,,,,,,,
0.24082641303539276,3,619,,,,,,,,,,
0.20641164481639862,3,629,,,,,,,,,,
0.38882964849472046,3,639,,,,,,,,,,
0.19432680308818817,3,649,,,,,,,,,,
0.13598601520061493,3,659,,,,,,,,,,
0.137262761592865,3,669,,,,,,,,,,
0.11693271994590759,3,679,,,,,,,,,,
0.33236387372016907,3,689,,,,,,,,,,
0.1654292792081833,3,699,,,,,,,,,,
0.2073141187429428,3,709,,,,,,,,,,
0.25381410121917725,3,719,,,,,,,,,,
,3,719,0.8575575947761536,0.4979616403579712,0.40026596188545227,0.15433356165885925,0.45621421933174133,,,,,
0.1454460769891739,4,729,,,,,,,,,,
0.20485857129096985,4,739,,,,,,,,,,
0.3634140193462372,4,749,,,,,,,,,,
0.18454323709011078,4,759,,,,,,,,,,
0.19255036115646362,4,769,,,,,,,,,,
0.14049993455410004,4,779,,,,,,,,,,
0.18268878757953644,4,789,,,,,,,,,,
0.20860138535499573,4,799,,,,,,,,,,
0.08786424994468689,4,809,,,,,,,,,,
0.11797746270895004,4,819,,,,,,,,,,
0.3813195526599884,4,829,,,,,,,,,,
0.17209415137767792,4,839,,,,,,,,,,
0.1221485361456871,4,849,,,,,,,,,,
0.2406691610813141,4,859,,,,,,,,,,
0.16214248538017273,4,869,,,,,,,,,,
0.14037425816059113,4,879,,,,,,,,,,
0.11503366380929947,4,889,,,,,,,,,,
0.2084219604730606,4,899,,,,,,,,,,
,4,899,0.865729808807373,0.5126065015792847,0.4268617033958435,0.14903059601783752,0.4843927323818207,,,,,
,5,900,,,,,,0.4843927323818207,0.865729808807373,0.5126065015792847,0.4268617033958435,0.14903059601783752
