train_loss,step,epoch,val_qa_em,val_loss,val_qa_bert_score,val_qa_sas,val_qa_answer_f1,test_loss,test_avg_qa_answer_f1,test_avg_qa_bert_score,test_avg_qa_sas,test_avg_qa_em
1.57620108127594,9,0,,,,,,,,,,
0.5822718739509583,19,0,,,,,,,,,,
0.5519942045211792,29,0,,,,,,,,,,
0.8102172017097473,39,0,,,,,,,,,,
1.1192047595977783,49,0,,,,,,,,,,
0.8921477198600769,59,0,,,,,,,,,,
0.6850200891494751,69,0,,,,,,,,,,
1.3282276391983032,79,0,,,,,,,,,,
0.6757436990737915,89,0,,,,,,,,,,
0.6461175680160522,99,0,,,,,,,,,,
0.9389824271202087,109,0,,,,,,,,,,
0.6998461484909058,119,0,,,,,,,,,,
1.094465732574463,129,0,,,,,,,,,,
0.4231652021408081,139,0,,,,,,,,,,
1.0894938707351685,149,0,,,,,,,,,,
0.9153692722320557,159,0,,,,,,,,,,
0.5478597283363342,169,0,,,,,,,,,,
3.057060718536377,179,0,,,,,,,,,,
,179,0,0.2943495512008667,0.5830757021903992,0.8363351821899414,0.4176403284072876,0.3821900486946106,,,,,
0.5272908210754395,189,1,,,,,,,,,,
0.22018715739250183,199,1,,,,,,,,,,
0.6111857295036316,209,1,,,,,,,,,,
0.7149443626403809,219,1,,,,,,,,,,
0.3758378326892853,229,1,,,,,,,,,,
0.23870712518692017,239,1,,,,,,,,,,
0.4468206465244293,249,1,,,,,,,,,,
0.9338042736053467,259,1,,,,,,,,,,
0.9571232199668884,269,1,,,,,,,,,,
0.3351345956325531,279,1,,,,,,,,,,
0.8313937783241272,289,1,,,,,,,,,,
1.0417101383209229,299,1,,,,,,,,,,
0.2633276879787445,309,1,,,,,,,,,,
0.4679563343524933,319,1,,,,,,,,,,
0.3784197270870209,329,1,,,,,,,,,,
0.4263364374637604,339,1,,,,,,,,,,
0.3741067349910736,349,1,,,,,,,,,,
0.5487468838691711,359,1,,,,,,,,,,
,359,1,0.37976348400115967,0.5177934765815735,0.8610896468162537,0.4903511703014374,0.4621448516845703,,,,,
0.4284101128578186,369,2,,,,,,,,,,
0.49811506271362305,379,2,,,,,,,,,,
0.2379450649023056,389,2,,,,,,,,,,
0.9623217582702637,399,2,,,,,,,,,,
0.5519940257072449,409,2,,,,,,,,,,
0.3717944324016571,419,2,,,,,,,,,,
0.4362048804759979,429,2,,,,,,,,,,
0.562996506690979,439,2,,,,,,,,,,
0.3902854919433594,449,2,,,,,,,,,,
0.3139858841896057,459,2,,,,,,,,,,
0.4723709225654602,469,2,,,,,,,,,,
0.5534842610359192,479,2,,,,,,,,,,
0.5455238223075867,489,2,,,,,,,,,,
0.8738882541656494,499,2,,,,,,,,,,
0.535987913608551,509,2,,,,,,,,,,
0.35566744208335876,519,2,,,,,,,,,,
1.154322624206543,529,2,,,,,,,,,,
0.5289961695671082,539,2,,,,,,,,,,
,539,2,0.38896188139915466,0.4924556314945221,0.8619763851165771,0.49664485454559326,0.4705238342285156,,,,,
0.5409166812896729,549,3,,,,,,,,,,
0.5450547933578491,559,3,,,,,,,,,,
0.9817051887512207,569,3,,,,,,,,,,
0.27876192331314087,579,3,,,,,,,,,,
0.5706806778907776,589,3,,,,,,,,,,
0.7422425746917725,599,3,,,,,,,,,,
0.5806636810302734,609,3,,,,,,,,,,
0.6048089861869812,619,3,,,,,,,,,,
0.11932089924812317,629,3,,,,,,,,,,
0.9440674781799316,639,3,,,,,,,,,,
0.4259973466396332,649,3,,,,,,,,,,
0.40366071462631226,659,3,,,,,,,,,,
0.5910842418670654,669,3,,,,,,,,,,
0.3104419410228729,679,3,,,,,,,,,,
0.3373319208621979,689,3,,,,,,,,,,
0.4926697015762329,699,3,,,,,,,,,,
0.4702617824077606,709,3,,,,,,,,,,
0.09318896383047104,719,3,,,,,,,,,,
,719,3,0.4139290452003479,0.4733158349990845,0.8684206008911133,0.5189975500106812,0.4942637085914612,,,,,
0.9360532760620117,729,4,,,,,,,,,,
0.31630951166152954,739,4,,,,,,,,,,
0.7105021476745605,749,4,,,,,,,,,,
0.5881421566009521,759,4,,,,,,,,,,
0.4468671977519989,769,4,,,,,,,,,,
0.3572588860988617,779,4,,,,,,,,,,
0.14315730333328247,789,4,,,,,,,,,,
0.7919925451278687,799,4,,,,,,,,,,
0.5033226013183594,809,4,,,,,,,,,,
0.5217896699905396,819,4,,,,,,,,,,
0.1807319074869156,829,4,,,,,,,,,,
0.2658064067363739,839,4,,,,,,,,,,
0.3671555817127228,849,4,,,,,,,,,,
0.6598197221755981,859,4,,,,,,,,,,
0.6812626719474792,869,4,,,,,,,,,,
0.8876637816429138,879,4,,,,,,,,,,
0.466889351606369,889,4,,,,,,,,,,
0.1746935397386551,899,4,,,,,,,,,,
,899,4,0.4349540174007416,0.46916911005973816,0.8744843602180481,0.5392932295799255,0.5150503516197205,,,,,
,900,5,,,,,,0.46916911005973816,0.5150503516197205,0.8744843602180481,0.5392932295799255,0.4349540174007416
