epoch,train_loss,step,val_loss,val_qa_answer_f1,val_qa_sas,val_qa_em,val_qa_bert_score,test_avg_qa_answer_f1,test_avg_qa_sas,test_avg_qa_em,test_avg_qa_bert_score,test_loss
0,0.5315700769424438,9,,,,,,,,,,
0,0.8769490122795105,19,,,,,,,,,,
0,1.1082452535629272,29,,,,,,,,,,
0,0.5013206005096436,39,,,,,,,,,,
0,0.8105731010437012,49,,,,,,,,,,
0,0.9463741779327393,59,,,,,,,,,,
0,0.6763880848884583,69,,,,,,,,,,
0,0.5751219391822815,79,,,,,,,,,,
0,1.0532774925231934,89,,,,,,,,,,
0,1.2556664943695068,99,,,,,,,,,,
0,0.4890468418598175,109,,,,,,,,,,
0,,117,0.5774244070053101,0.41722235083580017,0.49022823572158813,0.36000001430511475,0.8678808212280273,,,,,
1,0.6126916408538818,119,,,,,,,,,,
1,0.7434264421463013,129,,,,,,,,,,
1,1.0459067821502686,139,,,,,,,,,,
1,0.5969287753105164,149,,,,,,,,,,
1,0.5441679954528809,159,,,,,,,,,,
1,1.021445631980896,169,,,,,,,,,,
1,0.48516905307769775,179,,,,,,,,,,
1,0.6705372929573059,189,,,,,,,,,,
1,0.602205216884613,199,,,,,,,,,,
1,0.2891328036785126,209,,,,,,,,,,
1,0.2504475712776184,219,,,,,,,,,,
1,0.35540154576301575,229,,,,,,,,,,
1,,235,0.527931809425354,0.5305379629135132,0.5788399577140808,0.44380950927734375,0.8933331966400146,,,,,
2,0.4958705008029938,239,,,,,,,,,,
2,0.5077080726623535,249,,,,,,,,,,
2,0.21197886765003204,259,,,,,,,,,,
2,0.7803131341934204,269,,,,,,,,,,
2,0.37805917859077454,279,,,,,,,,,,
2,0.8328646421432495,289,,,,,,,,,,
2,0.6535130143165588,299,,,,,,,,,,
2,0.6621544361114502,309,,,,,,,,,,
2,0.3708854913711548,319,,,,,,,,,,
2,0.5931381583213806,329,,,,,,,,,,
2,0.4970259368419647,339,,,,,,,,,,
2,0.7255174517631531,349,,,,,,,,,,
2,,353,0.513058602809906,0.5380684733390808,0.5862346291542053,0.4457142949104309,0.8951627016067505,,,,,
3,0.5560356378555298,359,,,,,,,,,,
3,0.5886743664741516,369,,,,,,,,,,
3,0.2603146433830261,379,,,,,,,,,,
3,0.7295529842376709,389,,,,,,,,,,
3,0.43937256932258606,399,,,,,,,,,,
3,0.6846052408218384,409,,,,,,,,,,
3,0.7044318914413452,419,,,,,,,,,,
3,0.3169875741004944,429,,,,,,,,,,
3,0.742966890335083,439,,,,,,,,,,
3,0.6435408592224121,449,,,,,,,,,,
3,0.34051844477653503,459,,,,,,,,,,
3,0.31991326808929443,469,,,,,,,,,,
3,,471,0.5090940594673157,0.554655134677887,0.6030088663101196,0.46857142448425293,0.8997600674629211,,,,,
4,0.6043192744255066,479,,,,,,,,,,
4,0.5382289290428162,489,,,,,,,,,,
4,0.3328338861465454,499,,,,,,,,,,
4,0.8356499671936035,509,,,,,,,,,,
4,0.36546868085861206,519,,,,,,,,,,
4,0.17174053192138672,529,,,,,,,,,,
4,0.2479526400566101,539,,,,,,,,,,
4,0.3888457715511322,549,,,,,,,,,,
4,0.7190777659416199,559,,,,,,,,,,
4,0.49694210290908813,569,,,,,,,,,,
4,0.3239005208015442,579,,,,,,,,,,
4,0.34868401288986206,589,,,,,,,,,,
4,,589,0.5059010982513428,0.5769896507263184,0.6201707720756531,0.49714285135269165,0.9050506353378296,,,,,
5,,590,,,,,,0.5769896507263184,0.6201707720756531,0.49714285135269165,0.9050506353378296,0.5059010982513428
