train_loss,epoch,step,val_qa_em,val_qa_bert_score,val_loss,val_qa_answer_f1,val_qa_sas,test_loss
1.1332067251205444,0,9,,,,,,
0.25149279832839966,0,19,,,,,,
0.29276296496391296,0,29,,,,,,
0.22665517032146454,0,39,,,,,,
0.2446121871471405,0,49,,,,,,
0.39019131660461426,0,59,,,,,,
0.2093818038702011,0,69,,,,,,
0.27633652091026306,0,79,,,,,,
0.18125951290130615,0,89,,,,,,
0.20854957401752472,0,99,,,,,,
0.19048790633678436,0,109,,,,,,
0.24474143981933594,0,119,,,,,,
0.20007741451263428,0,129,,,,,,
0.15278668701648712,0,139,,,,,,
0.13722427189350128,0,149,,,,,,
0.21656417846679688,0,159,,,,,,
0.10328905284404755,0,169,,,,,,
0.2108391374349594,0,179,,,,,,
0.15691114962100983,0,189,,,,,,
0.18680547177791595,0,199,,,,,,
0.10826603323221207,0,209,,,,,,
0.24571765959262848,0,219,,,,,,
0.12223537266254425,0,229,,,,,,
0.1616956889629364,0,239,,,,,,
0.0747341439127922,0,249,,,,,,
0.17793743312358856,0,259,,,,,,
0.11319516599178314,0,269,,,,,,
0.1609860062599182,0,279,,,,,,
0.15374381840229034,0,289,,,,,,
0.1341608166694641,0,299,,,,,,
0.11894480139017105,0,309,,,,,,
0.16912224888801575,0,319,,,,,,
0.09848649799823761,0,329,,,,,,
0.1146954596042633,0,339,,,,,,
0.14572031795978546,0,349,,,,,,
0.20162935554981232,0,359,,,,,,
0.1588117480278015,0,369,,,,,,
0.1215531975030899,0,379,,,,,,
0.14720465242862701,0,389,,,,,,
0.10851196944713593,0,399,,,,,,
0.11135569214820862,0,409,,,,,,
0.07623465359210968,0,419,,,,,,
0.12991978228092194,0,429,,,,,,
0.1604582965373993,0,439,,,,,,
0.21780331432819366,0,449,,,,,,
0.13674302399158478,0,459,,,,,,
0.2610984444618225,0,469,,,,,,
0.07972577959299088,0,479,,,,,,
0.19726033508777618,0,489,,,,,,
0.13054682314395905,0,499,,,,,,
0.1902073472738266,0,509,,,,,,
0.1493547558784485,0,519,,,,,,
0.1131124198436737,0,529,,,,,,
0.23767903447151184,0,539,,,,,,
0.15157459676265717,0,549,,,,,,
0.08085321635007858,0,559,,,,,,
0.12798504531383514,0,569,,,,,,
0.0961478054523468,0,579,,,,,,
0.06196657940745354,0,589,,,,,,
0.06377243995666504,0,599,,,,,,
0.07307447493076324,0,609,,,,,,
0.09937445819377899,0,619,,,,,,
0.1407998651266098,0,629,,,,,,
0.1193440780043602,0,639,,,,,,
0.08430467545986176,0,649,,,,,,
0.17833581566810608,0,659,,,,,,
0.04509595036506653,0,669,,,,,,
0.15675531327724457,0,679,,,,,,
0.1863752007484436,0,689,,,,,,
0.10239440202713013,0,699,,,,,,
0.09072541445493698,0,709,,,,,,
0.09580400586128235,0,719,,,,,,
0.07670708000659943,0,729,,,,,,
0.11579841375350952,0,739,,,,,,
0.09276718646287918,0,749,,,,,,
0.18146434426307678,0,759,,,,,,
0.1356850117444992,0,769,,,,,,
0.08519228547811508,0,779,,,,,,
0.06017479673027992,0,789,,,,,,
0.09945070743560791,0,799,,,,,,
0.11577925086021423,0,809,,,,,,
0.09019255638122559,0,819,,,,,,
0.07989215105772018,0,829,,,,,,
0.051237087696790695,0,839,,,,,,
0.13231489062309265,0,849,,,,,,
0.15124447643756866,0,859,,,,,,
0.11972999572753906,0,869,,,,,,
0.16837988793849945,0,879,,,,,,
0.09931657463312149,0,889,,,,,,
0.13496480882167816,0,899,,,,,,
0.11979740113019943,0,909,,,,,,
0.09883413463830948,0,919,,,,,,
0.08666988462209702,0,929,,,,,,
0.0821804627776146,0,939,,,,,,
0.09748047590255737,0,949,,,,,,
0.12707901000976562,0,959,,,,,,
0.10548843443393707,0,969,,,,,,
0.15926171839237213,0,979,,,,,,
0.1371479630470276,0,989,,,,,,
0.135071262717247,0,999,,,,,,
0.10350067913532257,0,1009,,,,,,
0.10666895657777786,0,1019,,,,,,
0.13804668188095093,0,1029,,,,,,
0.07988547533750534,0,1039,,,,,,
0.107557512819767,0,1049,,,,,,
0.06604529917240143,0,1059,,,,,,
0.08440634608268738,0,1069,,,,,,
0.1580239236354828,0,1079,,,,,,
0.08876345306634903,0,1089,,,,,,
0.08379554748535156,0,1099,,,,,,
0.16751617193222046,0,1109,,,,,,
0.09222891181707382,0,1119,,,,,,
0.05547121912240982,0,1129,,,,,,
0.09284231066703796,0,1139,,,,,,
0.0947905033826828,0,1149,,,,,,
0.13394363224506378,0,1159,,,,,,
0.09080406278371811,0,1169,,,,,,
0.09434069693088531,0,1179,,,,,,
0.10199588537216187,0,1189,,,,,,
0.06002957746386528,0,1199,,,,,,
0.06752987951040268,0,1209,,,,,,
0.07743777334690094,0,1219,,,,,,
0.08037041872739792,0,1229,,,,,,
0.15291297435760498,0,1239,,,,,,
0.1120966225862503,0,1249,,,,,,
0.12382940948009491,0,1259,,,,,,
0.10580985248088837,0,1269,,,,,,
0.1512981504201889,0,1279,,,,,,
0.06423691660165787,0,1289,,,,,,
0.11324569582939148,0,1299,,,,,,
0.04662832245230675,0,1309,,,,,,
0.0971800908446312,0,1319,,,,,,
0.06471502780914307,0,1329,,,,,,
0.05524298548698425,0,1339,,,,,,
0.04714405536651611,0,1349,,,,,,
0.08876843005418777,0,1359,,,,,,
0.05039995163679123,0,1369,,,,,,
0.0755714476108551,0,1379,,,,,,
0.038523536175489426,0,1389,,,,,,
0.06105944514274597,0,1399,,,,,,
0.10785667598247528,0,1409,,,,,,
0.14468596875667572,0,1419,,,,,,
