train_loss,epoch,step,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,test_loss
0.11560441553592682,0,9,,,,,,
0.07128390669822693,0,19,,,,,,
0.05915890634059906,0,29,,,,,,
0.046974752098321915,0,39,,,,,,
0.054213665425777435,0,49,,,,,,
0.04688653349876404,0,59,,,,,,
0.027039898559451103,0,69,,,,,,
0.03652510046958923,0,79,,,,,,
0.04414582997560501,0,89,,,,,,
0.05423760414123535,0,99,,,,,,
0.03454706817865372,0,109,,,,,,
0.02933443710207939,0,119,,,,,,
0.0357174314558506,0,129,,,,,,
0.045164261013269424,0,139,,,,,,
0.04459473490715027,0,149,,,,,,
0.03731347993016243,0,159,,,,,,
0.031428221613168716,0,169,,,,,,
0.03144785761833191,0,179,,,,,,
0.024555647745728493,0,189,,,,,,
0.028427349403500557,0,199,,,,,,
0.029761500656604767,0,209,,,,,,
0.03295205160975456,0,219,,,,,,
0.0288064144551754,0,229,,,,,,
0.042863089591264725,0,239,,,,,,
nan,0,249,,,,,,
0.03118693269789219,0,259,,,,,,
0.03258515149354935,0,269,,,,,,
0.03958012908697128,0,279,,,,,,
0.01829279214143753,0,289,,,,,,
0.02387283369898796,0,299,,,,,,
0.03885363042354584,0,309,,,,,,
0.02688063681125641,0,319,,,,,,
0.01568252220749855,0,329,,,,,,
0.037723105400800705,0,339,,,,,,
0.041207797825336456,0,349,,,,,,
0.02762468159198761,0,359,,,,,,
0.031945277005434036,0,369,,,,,,
0.018414238467812538,0,379,,,,,,
0.027406778186559677,0,389,,,,,,
0.05701744183897972,0,399,,,,,,
0.021233556792140007,0,409,,,,,,
0.02405885048210621,0,419,,,,,,
0.054224349558353424,0,429,,,,,,
0.02148021012544632,0,439,,,,,,
0.019698351621627808,0,449,,,,,,
0.04954364150762558,0,459,,,,,,
0.012752218171954155,0,469,,,,,,
,0,472,0.6226822733879089,0.06478272378444672,0.5771098136901855,0.9052857756614685,0.5448916554450989,
0.0184941329061985,1,479,,,,,,
0.015685221180319786,1,489,,,,,,
0.036208078265190125,1,499,,,,,,
0.013365358114242554,1,509,,,,,,
0.021101709455251694,1,519,,,,,,
0.012087137438356876,1,529,,,,,,
0.012607231736183167,1,539,,,,,,
0.017904702574014664,1,549,,,,,,
0.011128289625048637,1,559,,,,,,
0.04439476132392883,1,569,,,,,,
0.00619280431419611,1,579,,,,,,
0.008067567832767963,1,589,,,,,,
0.01649218052625656,1,599,,,,,,
0.016959823668003082,1,609,,,,,,
0.009714104235172272,1,619,,,,,,
0.012433149851858616,1,629,,,,,,
0.006938681937754154,1,639,,,,,,
0.03547042980790138,1,649,,,,,,
0.015113855712115765,1,659,,,,,,
0.005283429753035307,1,669,,,,,,
0.011281418614089489,1,679,,,,,,
0.007748706731945276,1,689,,,,,,
0.006835922133177519,1,699,,,,,,
0.026960713788866997,1,709,,,,,,
0.037140749394893646,1,719,,,,,,
0.035433124750852585,1,729,,,,,,
0.01075976062566042,1,739,,,,,,
0.0282136257737875,1,749,,,,,,
0.034135833382606506,1,759,,,,,,
0.030908215790987015,1,769,,,,,,
