train_loss,epoch,step,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,val_qa_em,val_loss,test_avg_qa_answer_f1,test_loss,test_avg_qa_sas,test_avg_qa_bert_score,test_avg_qa_em
1.3983250856399536,0,9,,,,,,,,,,
1.1803772449493408,0,19,,,,,,,,,,
1.142181634902954,0,29,,,,,,,,,,
2.5389516353607178,0,39,,,,,,,,,,
1.2026762962341309,0,49,,,,,,,,,,
1.863844871520996,0,59,,,,,,,,,,
1.4783989191055298,0,69,,,,,,,,,,
2.0718085765838623,0,79,,,,,,,,,,
1.9290108680725098,0,89,,,,,,,,,,
2.0052244663238525,0,99,,,,,,,,,,
,0,100,0.37197673320770264,0.7698090076446533,0.2779485583305359,0.10000000149011612,1.5990363359451294,,,,,
1.4247630834579468,1,109,,,,,,,,,,
1.0333008766174316,1,119,,,,,,,,,,
1.5738584995269775,1,129,,,,,,,,,,
1.187586784362793,1,139,,,,,,,,,,
1.8743630647659302,1,149,,,,,,,,,,
1.481867790222168,1,159,,,,,,,,,,
1.7035095691680908,1,169,,,,,,,,,,
1.5183109045028687,1,179,,,,,,,,,,
0.8517314195632935,1,189,,,,,,,,,,
1.5819355249404907,1,199,,,,,,,,,,
,1,201,0.4792928099632263,0.8186835050582886,0.40238359570503235,0.1978723406791687,1.4623563289642334,,,,,
1.2898119688034058,2,209,,,,,,,,,,
1.5033936500549316,2,219,,,,,,,,,,
1.3743302822113037,2,229,,,,,,,,,,
1.7010825872421265,2,239,,,,,,,,,,
1.1610636711120605,2,249,,,,,,,,,,
1.3680225610733032,2,259,,,,,,,,,,
1.413132667541504,2,269,,,,,,,,,,
0.39587268233299255,2,279,,,,,,,,,,
0.7258604764938354,2,289,,,,,,,,,,
0.9480808973312378,2,299,,,,,,,,,,
,2,302,0.5215250849723816,0.8388764262199402,0.4457851052284241,0.22978723049163818,1.4092967510223389,,,,,
1.1464837789535522,3,309,,,,,,,,,,
0.9942128658294678,3,319,,,,,,,,,,
1.0028257369995117,3,329,,,,,,,,,,
0.8424316048622131,3,339,,,,,,,,,,
1.2615212202072144,3,349,,,,,,,,,,
0.9048041701316833,3,359,,,,,,,,,,
1.318161964416504,3,369,,,,,,,,,,
1.054966688156128,3,379,,,,,,,,,,
1.0927070379257202,3,389,,,,,,,,,,
0.39448174834251404,3,399,,,,,,,,,,
,3,403,0.5445719361305237,0.8454082608222961,0.4653981029987335,0.2574467957019806,1.3778451681137085,,,,,
0.9588280916213989,4,409,,,,,,,,,,
1.0481791496276855,4,419,,,,,,,,,,
0.6254653930664062,4,429,,,,,,,,,,
1.9755499362945557,4,439,,,,,,,,,,
2.0280110836029053,4,449,,,,,,,,,,
1.060965657234192,4,459,,,,,,,,,,
0.9144782423973083,4,469,,,,,,,,,,
0.45614638924598694,4,479,,,,,,,,,,
0.8069010376930237,4,489,,,,,,,,,,
1.9963281154632568,4,499,,,,,,,,,,
,4,504,0.5463948845863342,0.8449204564094543,0.46279555559158325,0.2744680941104889,1.377569556236267,,,,,
,5,505,,,,,,0.46279555559158325,1.377569556236267,0.5463948845863342,0.8449204564094543,0.2744680941104889
