train_loss,epoch,step,val_loss,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_qa_sas,test_loss
0.884791910648346,0,9,,,,,,
0.08807219564914703,0,19,,,,,,
0.4357360601425171,0,29,,,,,,
0.25737783312797546,0,39,,,,,,
0.8393885493278503,0,49,,,,,,
0.15395411849021912,0,59,,,,,,
0.07125337421894073,0,69,,,,,,
0.057061269879341125,0,79,,,,,,
0.46753010153770447,0,89,,,,,,
0.5054335594177246,0,99,,,,,,
0.057256463915109634,0,109,,,,,,
0.08328013122081757,0,119,,,,,,
0.05190308392047882,0,129,,,,,,
0.3559212386608124,0,139,,,,,,
0.3323920965194702,0,149,,,,,,
0.33746984601020813,0,159,,,,,,
0.18751777708530426,0,169,,,,,,
0.06352011114358902,0,179,,,,,,
0.0497296042740345,0,189,,,,,,
0.05387589707970619,0,199,,,,,,
0.055430516600608826,0,209,,,,,,
0.4676404297351837,0,219,,,,,,
0.06486928462982178,0,229,,,,,,
0.2493131458759308,0,239,,,,,,
0.06479573994874954,0,249,,,,,,
,0,249,0.12438004463911057,0.8636878728866577,0.3857493996620178,0.43209272623062134,0.4913269281387329,
0.05337195843458176,1,259,,,,,,
0.04185902699828148,1,269,,,,,,
0.043148115277290344,1,279,,,,,,
0.18927228450775146,1,289,,,,,,
0.06255564838647842,1,299,,,,,,
0.07654629647731781,1,309,,,,,,
0.04573901742696762,1,319,,,,,,
0.05500457063317299,1,329,,,,,,
0.6620832085609436,1,339,,,,,,
0.050872355699539185,1,349,,,,,,
0.3636072874069214,1,359,,,,,,
0.05196584016084671,1,369,,,,,,
0.038187991827726364,1,379,,,,,,
0.35745924711227417,1,389,,,,,,
0.2890847325325012,1,399,,,,,,
0.2405681163072586,1,409,,,,,,
0.04567902162671089,1,419,,,,,,
0.03398073837161064,1,429,,,,,,
0.28294089436531067,1,439,,,,,,
0.055546652525663376,1,449,,,,,,
0.05764516815543175,1,459,,,,,,
0.24976398050785065,1,469,,,,,,
0.7726399898529053,1,479,,,,,,
0.31497812271118164,1,489,,,,,,
0.3612315058708191,1,499,,,,,,
,1,499,0.11490384489297867,0.9076666235923767,0.5528255701065063,0.5920451283454895,0.6335135698318481,
0.021724089980125427,2,509,,,,,,
0.020260555669665337,2,519,,,,,,
0.030182339251041412,2,529,,,,,,
0.14306139945983887,2,539,,,,,,
0.04344118386507034,2,549,,,,,,
0.06919995695352554,2,559,,,,,,
0.033161669969558716,2,569,,,,,,
0.04505103826522827,2,579,,,,,,
0.5242246985435486,2,589,,,,,,
0.02916548028588295,2,599,,,,,,
0.25758329033851624,2,609,,,,,,
0.03645732253789902,2,619,,,,,,
0.021876350045204163,2,629,,,,,,
0.3046914041042328,2,639,,,,,,
0.1933659315109253,2,649,,,,,,
0.19166424870491028,2,659,,,,,,
0.029544204473495483,2,669,,,,,,
0.016184082254767418,2,679,,,,,,
0.2196328192949295,2,689,,,,,,
0.043927717953920364,2,699,,,,,,
0.04670766741037369,2,709,,,,,,
0.18594415485858917,2,719,,,,,,
0.5669756531715393,2,729,,,,,,
0.2248823642730713,2,739,,,,,,
0.24561738967895508,2,749,,,,,,
,2,749,0.11133740097284317,0.9230196475982666,0.6339066624641418,0.6636401414871216,0.694553554058075,
0.006367515306919813,3,759,,,,,,
0.008975793607532978,3,769,,,,,,
0.02075439691543579,3,779,,,,,,
0.09833406656980515,3,789,,,,,,
0.033550094813108444,3,799,,,,,,
0.04841085895895958,3,809,,,,,,
0.0294891856610775,3,819,,,,,,
0.024808956310153008,3,829,,,,,,
0.36488887667655945,3,839,,,,,,
0.01807330548763275,3,849,,,,,,
0.16605544090270996,3,859,,,,,,
0.028019366785883904,3,869,,,,,,
0.010560623370110989,3,879,,,,,,
0.24506685137748718,3,889,,,,,,
0.10884590446949005,3,899,,,,,,
0.14172706007957458,3,909,,,,,,
0.02159646525979042,3,919,,,,,,
0.011312415823340416,3,929,,,,,,
0.15111298859119415,3,939,,,,,,
0.02320200949907303,3,949,,,,,,
0.034734439104795456,3,959,,,,,,
0.12576672434806824,3,969,,,,,,
0.3858620822429657,3,979,,,,,,
0.16745905578136444,3,989,,,,,,
0.15089371800422668,3,999,,,,,,
,3,999,0.1212933361530304,0.9239553809165955,0.6363636255264282,0.6665259599685669,0.6967551708221436,
0.0034429384395480156,4,1009,,,,,,
0.006268987897783518,4,1019,,,,,,
0.015586943365633488,4,1029,,,,,,
0.06156185269355774,4,1039,,,,,,
0.023482343181967735,4,1049,,,,,,
0.021244412288069725,4,1059,,,,,,
0.016446666792035103,4,1069,,,,,,
0.008223901502788067,4,1079,,,,,,
0.21979697048664093,4,1089,,,,,,
0.012753843329846859,4,1099,,,,,,
0.07678337395191193,4,1109,,,,,,
0.02086237445473671,4,1119,,,,,,
0.005626306869089603,4,1129,,,,,,
0.15853141248226166,4,1139,,,,,,
0.050721876323223114,4,1149,,,,,,
0.08561138063669205,4,1159,,,,,,
0.008321192115545273,4,1169,,,,,,
0.007304355036467314,4,1179,,,,,,
0.09384125471115112,4,1189,,,,,,
0.0039372518658638,4,1199,,,,,,
0.015562916174530983,4,1209,,,,,,
0.0712353065609932,4,1219,,,,,,
0.2214881032705307,4,1229,,,,,,
0.12522846460342407,4,1239,,,,,,
0.07428964972496033,4,1249,,,,,,
,4,1249,0.14162330329418182,0.9163742661476135,0.601965606212616,0.6342586874961853,0.6662794947624207,
,5,1250,,,,,,0.14162330329418182
