step,train_loss,epoch,val_qa_bert_score,val_loss,val_qa_em,val_qa_answer_f1,val_qa_sas,test_loss
9,0.9223891496658325,0,,,,,,
19,0.3489494025707245,0,,,,,,
29,0.42247381806373596,0,,,,,,
39,0.22621871531009674,0,,,,,,
49,0.36514580249786377,0,,,,,,
59,0.2268999218940735,0,,,,,,
69,0.30604469776153564,0,,,,,,
79,0.4192935824394226,0,,,,,,
89,0.2764956057071686,0,,,,,,
99,0.44353926181793213,0,,,,,,
109,0.29025328159332275,0,,,,,,
119,0.2867482602596283,0,,,,,,
129,0.26110032200813293,0,,,,,,
139,0.298664391040802,0,,,,,,
149,0.22236980497837067,0,,,,,,
159,0.18470576405525208,0,,,,,,
169,0.2956084609031677,0,,,,,,
179,0.2705230414867401,0,,,,,,
189,0.15073534846305847,0,,,,,,
199,0.2674933969974518,0,,,,,,
209,0.22644512355327606,0,,,,,,
219,0.210092231631279,0,,,,,,
229,0.19893689453601837,0,,,,,,
239,0.10257066786289215,0,,,,,,
249,0.22756768763065338,0,,,,,,
259,0.16833582520484924,0,,,,,,
269,0.16523589193820953,0,,,,,,
279,0.20048710703849792,0,,,,,,
289,0.15113675594329834,0,,,,,,
299,0.1545722484588623,0,,,,,,
309,0.13648661971092224,0,,,,,,
319,0.1960500180721283,0,,,,,,
329,0.18236777186393738,0,,,,,,
339,0.15156324207782745,0,,,,,,
349,0.17086200416088104,0,,,,,,
359,0.035555966198444366,0,,,,,,
369,0.09707872569561005,0,,,,,,
379,0.1783863753080368,0,,,,,,
389,0.10350025445222855,0,,,,,,
399,0.11861500889062881,0,,,,,,
409,0.055337391793727875,0,,,,,,
419,0.08832518011331558,0,,,,,,
429,0.06625941395759583,0,,,,,,
439,0.14064094424247742,0,,,,,,
449,0.10216530412435532,0,,,,,,
459,0.18395845592021942,0,,,,,,
469,0.10492392629384995,0,,,,,,
479,0.03852510824799538,0,,,,,,
489,0.06044303625822067,0,,,,,,
499,0.13462163507938385,0,,,,,,
509,0.24028639495372772,0,,,,,,
519,0.10051850974559784,0,,,,,,
529,0.0990547388792038,0,,,,,,
539,0.10672241449356079,0,,,,,,
549,0.13854143023490906,0,,,,,,
559,0.1181890144944191,0,,,,,,
569,0.13611377775669098,0,,,,,,
579,0.09948748350143433,0,,,,,,
589,0.07087881118059158,0,,,,,,
599,0.14452072978019714,0,,,,,,
609,0.13039465248584747,0,,,,,,
619,0.05138548091053963,0,,,,,,
629,0.07055934518575668,0,,,,,,
639,0.12057232111692429,0,,,,,,
649,0.08187080919742584,0,,,,,,
659,0.05676819756627083,0,,,,,,
669,0.10936976224184036,0,,,,,,
679,0.06068892031908035,0,,,,,,
689,0.034147586673498154,0,,,,,,
699,0.17710769176483154,0,,,,,,
709,0.08797997236251831,0,,,,,,
719,0.09119194746017456,0,,,,,,
729,0.11523329466581345,0,,,,,,
739,0.11214566975831985,0,,,,,,
749,0.06352782249450684,0,,,,,,
759,0.23577843606472015,0,,,,,,
769,0.05823343247175217,0,,,,,,
779,0.07269562035799026,0,,,,,,
789,0.06257329881191254,0,,,,,,
799,0.09825935959815979,0,,,,,,
809,0.12352346628904343,0,,,,,,
819,0.09938398003578186,0,,,,,,
829,0.10023972392082214,0,,,,,,
839,0.058486051857471466,0,,,,,,
849,0.1393558382987976,0,,,,,,
859,0.09985523670911789,0,,,,,,
869,0.10650136321783066,0,,,,,,
879,0.05649711564183235,0,,,,,,
889,0.060870714485645294,0,,,,,,
899,0.06345867365598679,0,,,,,,
909,0.04943418502807617,0,,,,,,
919,0.08429455012083054,0,,,,,,
929,0.021978188306093216,0,,,,,,
939,0.028456969186663628,0,,,,,,
949,0.09380530565977097,0,,,,,,
959,0.041012052446603775,0,,,,,,
969,0.12663759291172028,0,,,,,,
979,0.10847192257642746,0,,,,,,
989,0.06330408155918121,0,,,,,,
999,0.04950520768761635,0,,,,,,
1009,0.02916194312274456,0,,,,,,
1019,0.10350869596004486,0,,,,,,
1029,0.04709329083561897,0,,,,,,
1039,0.06691959500312805,0,,,,,,
1046,,0,0.8696300983428955,0.10735240578651428,0.49561402201652527,0.5607355237007141,0.5332357287406921,
1049,0.037520382553339005,1,,,,,,
1059,0.12654252350330353,1,,,,,,
1069,0.10071466118097305,1,,,,,,
1079,0.06915313750505447,1,,,,,,
1089,0.09018270671367645,1,,,,,,
1099,0.051873937249183655,1,,,,,,
1109,0.07917492091655731,1,,,,,,
1119,0.05645906552672386,1,,,,,,
1129,0.06065492704510689,1,,,,,,
1139,0.06661302596330643,1,,,,,,
1149,0.05888642370700836,1,,,,,,
1159,0.04352958872914314,1,,,,,,
1169,0.03314434736967087,1,,,,,,
1179,0.03722987323999405,1,,,,,,
1189,0.08797647058963776,1,,,,,,
1199,0.052827320992946625,1,,,,,,
1209,0.024826010689139366,1,,,,,,
1219,0.016669578850269318,1,,,,,,
1229,0.013900666497647762,1,,,,,,
1239,0.09434585273265839,1,,,,,,
1249,0.03871559351682663,1,,,,,,
1259,0.027348410338163376,1,,,,,,
1269,0.02659270353615284,1,,,,,,
1279,0.06670965254306793,1,,,,,,
1289,0.050906382501125336,1,,,,,,
1299,0.027286358177661896,1,,,,,,
1309,0.07345925271511078,1,,,,,,
1319,0.013457367196679115,1,,,,,,
1329,0.055315833538770676,1,,,,,,
1339,0.03368774801492691,1,,,,,,
1349,0.04555625468492508,1,,,,,,
1359,0.026669375598430634,1,,,,,,
1369,0.08082467317581177,1,,,,,,
1379,0.01913566328585148,1,,,,,,
1389,0.055808406323194504,1,,,,,,
1399,0.06814293563365936,1,,,,,,
1409,0.0281797144562006,1,,,,,,
1419,0.02448471449315548,1,,,,,,
1429,0.05798514187335968,1,,,,,,
1439,0.058095917105674744,1,,,,,,
1449,0.053361449390649796,1,,,,,,
1459,0.019384125247597694,1,,,,,,
1469,0.0556085929274559,1,,,,,,
1479,0.06317154318094254,1,,,,,,
1489,0.10175426304340363,1,,,,,,
1499,0.04416489601135254,1,,,,,,
1509,0.05169102922081947,1,,,,,,
1519,0.025604797527194023,1,,,,,,
1529,0.04138141870498657,1,,,,,,
1539,0.010916185565292835,1,,,,,,
1549,0.030322959646582603,1,,,,,,
1559,0.0443667471408844,1,,,,,,
1569,0.054688695818185806,1,,,,,,
1579,0.02994229458272457,1,,,,,,
1589,0.025400180369615555,1,,,,,,
1599,0.020771700888872147,1,,,,,,
1609,0.037158917635679245,1,,,,,,
1619,0.015872668474912643,1,,,,,,
1629,0.038996074348688126,1,,,,,,
1639,0.012529732659459114,1,,,,,,
1649,0.05044221878051758,1,,,,,,
1659,0.04588083177804947,1,,,,,,
1669,0.09228257834911346,1,,,,,,
1679,0.008097793906927109,1,,,,,,
1689,0.01320846751332283,1,,,,,,
1699,0.012686238624155521,1,,,,,,
1709,0.08193124085664749,1,,,,,,
1719,0.10126608610153198,1,,,,,,
1729,0.01097028236836195,1,,,,,,
1739,0.028994865715503693,1,,,,,,
1749,0.02871723100543022,1,,,,,,
1759,0.0440514013171196,1,,,,,,
1769,0.009521253407001495,1,,,,,,
1779,0.009289253503084183,1,,,,,,
