step,epoch,train_loss,val_loss,val_qa_answer_f1,val_qa_em,val_qa_sas,val_qa_bert_score,test_loss
1049,1,0.03268774598836899,,,,,,
1059,1,0.1819974184036255,,,,,,
1069,1,0.056000661104917526,,,,,,
1079,1,0.08330883085727692,,,,,,
1089,1,0.15743736922740936,,,,,,
1099,1,0.19272947311401367,,,,,,
1109,1,0.0799708217382431,,,,,,
1119,1,0.033419813960790634,,,,,,
1129,1,0.07677547633647919,,,,,,
1139,1,0.09608790278434753,,,,,,
1149,1,0.07917077839374542,,,,,,
1159,1,0.035629380494356155,,,,,,
1169,1,0.05619696155190468,,,,,,
1179,1,0.05640047788619995,,,,,,
1189,1,0.43315818905830383,,,,,,
1199,1,0.05039109289646149,,,,,,
1209,1,0.08080778270959854,,,,,,
1219,1,0.021800130605697632,,,,,,
1229,1,0.04508545994758606,,,,,,
1239,1,0.06293700635433197,,,,,,
1249,1,0.10647968202829361,,,,,,
1259,1,0.0507584773004055,,,,,,
1269,1,0.06673150509595871,,,,,,
1279,1,0.033727727830410004,,,,,,
1289,1,0.07988133281469345,,,,,,
1299,1,0.21979357302188873,,,,,,
1309,1,0.2119089812040329,,,,,,
1319,1,0.11116817593574524,,,,,,
1329,1,0.5013852715492249,,,,,,
1339,1,0.04074687883257866,,,,,,
1349,1,0.04444921389222145,,,,,,
1359,1,0.11852706968784332,,,,,,
1369,1,0.06702185422182083,,,,,,
1379,1,0.07027164846658707,,,,,,
1389,1,0.0860312357544899,,,,,,
1399,1,0.07136815786361694,,,,,,
1409,1,0.05157794803380966,,,,,,
1419,1,0.060745883733034134,,,,,,
1429,1,0.07838045805692673,,,,,,
1439,1,0.026683926582336426,,,,,,
1449,1,0.05372286215424538,,,,,,
1459,1,0.04121127724647522,,,,,,
1469,1,0.07519357651472092,,,,,,
1479,1,0.07851635664701462,,,,,,
1489,1,0.09296193718910217,,,,,,
1499,1,0.029047584161162376,,,,,,
1509,1,0.04040302336215973,,,,,,
1519,1,0.15758496522903442,,,,,,
1529,1,0.032452020794153214,,,,,,
1539,1,0.3625567853450775,,,,,,
1549,1,0.04622792825102806,,,,,,
1559,1,0.0338965468108654,,,,,,
1569,1,0.11766622215509415,,,,,,
1579,1,0.03083084151148796,,,,,,
1589,1,0.1434532254934311,,,,,,
1599,1,0.013233897276222706,,,,,,
1609,1,0.014968971721827984,,,,,,
1619,1,0.036090582609176636,,,,,,
1629,1,0.012015980668365955,,,,,,
1639,1,0.08267183601856232,,,,,,
1649,1,0.087763711810112,,,,,,
1659,1,0.04929811879992485,,,,,,
1669,1,0.057775646448135376,,,,,,
1679,1,0.01671460270881653,,,,,,
1689,1,0.06304698437452316,,,,,,
1699,1,0.18114610016345978,,,,,,
1709,1,0.03574540838599205,,,,,,
1719,1,0.02834234945476055,,,,,,
1729,1,0.10351037979125977,,,,,,
1739,1,0.03512849658727646,,,,,,
1749,1,0.0339328870177269,,,,,,
1759,1,0.05112266540527344,,,,,,
1769,1,0.15560945868492126,,,,,,
1779,1,0.1437298208475113,,,,,,
1789,1,0.0418776236474514,,,,,,
1799,1,0.08630671352148056,,,,,,
1809,1,0.03975222632288933,,,,,,
1819,1,0.07290790230035782,,,,,,
1829,1,0.10702124983072281,,,,,,
1839,1,0.0505007766187191,,,,,,
1849,1,0.05677904933691025,,,,,,
1851,1,,0.10084819048643112,0.6537042260169983,0.4170212745666504,0.6921104192733765,0.9000747203826904,
1859,2,0.05697765201330185,,,,,,
1869,2,0.05562978610396385,,,,,,
1879,2,0.08550813794136047,,,,,,
1889,2,0.07096432149410248,,,,,,
1899,2,0.006151208188384771,,,,,,
1909,2,0.01709788665175438,,,,,,
1919,2,0.04971897974610329,,,,,,
1929,2,0.014873828738927841,,,,,,
1939,2,0.016622349619865417,,,,,,
1949,2,0.012673452496528625,,,,,,
1959,2,0.024442212656140327,,,,,,
1969,2,0.01569490134716034,,,,,,
1979,2,0.029329868033528328,,,,,,
1989,2,0.008382442407310009,,,,,,
1999,2,0.01557222194969654,,,,,,
2009,2,0.11842665821313858,,,,,,
2019,2,0.04285722225904465,,,,,,
2029,2,0.031251922249794006,,,,,,
2039,2,0.12813258171081543,,,,,,
2049,2,0.004989564418792725,,,,,,
2059,2,0.048407282680273056,,,,,,
2069,2,0.012982609681785107,,,,,,
2079,2,0.009495645761489868,,,,,,
2089,2,0.04121879115700722,,,,,,
2099,2,0.0068656885996460915,,,,,,
2109,2,0.004985425155609846,,,,,,
2119,2,0.024896638467907906,,,,,,
2129,2,0.03319934010505676,,,,,,
2139,2,0.009810402989387512,,,,,,
2149,2,0.010195336304605007,,,,,,
2159,2,0.01046212762594223,,,,,,
2169,2,0.02264864183962345,,,,,,
2179,2,0.7503671646118164,,,,,,
2189,2,0.033560194075107574,,,,,,
2199,2,0.018275607377290726,,,,,,
2209,2,0.055888041853904724,,,,,,
2219,2,0.029259638860821724,,,,,,
2229,2,0.030254516750574112,,,,,,
2239,2,0.005554321222007275,,,,,,
2249,2,0.04465889930725098,,,,,,
2259,2,0.005628002807497978,,,,,,
2269,2,0.008840334601700306,,,,,,
2279,2,0.012676622718572617,,,,,,
2289,2,0.016932690516114235,,,,,,
2299,2,0.02178850583732128,,,,,,
2309,2,0.027199383825063705,,,,,,
2319,2,0.033363498747348785,,,,,,
2329,2,0.033464185893535614,,,,,,
2339,2,0.059613004326820374,,,,,,
2349,2,0.028125213459134102,,,,,,
2359,2,0.09956790506839752,,,,,,
2369,2,0.04746025800704956,,,,,,
2379,2,0.007806490641087294,,,,,,
2389,2,0.05212479829788208,,,,,,
2399,2,0.010013864375650883,,,,,,
2409,2,0.025609856471419334,,,,,,
2419,2,0.008255459368228912,,,,,,
2429,2,0.017156116664409637,,,,,,
2439,2,0.0410144217312336,,,,,,
2449,2,0.018852589651942253,,,,,,
2459,2,0.013957356102764606,,,,,,
2469,2,0.020825231447815895,,,,,,
2479,2,0.0063916584476828575,,,,,,
2489,2,0.007267697714269161,,,,,,
2499,2,0.014369784854352474,,,,,,
2509,2,0.0025581466034054756,,,,,,
2519,2,0.010840184055268764,,,,,,
2529,2,0.023764358833432198,,,,,,
2539,2,0.0341128408908844,,,,,,
2549,2,0.02197987586259842,,,,,,
2559,2,0.004941961728036404,,,,,,
2569,2,0.007965887896716595,,,,,,
2579,2,0.014047374948859215,,,,,,
2589,2,0.012315577827394009,,,,,,
2599,2,0.06221066787838936,,,,,,
2609,2,0.006676358170807362,,,,,,
2619,2,0.01920561119914055,,,,,,
2629,2,0.012111997231841087,,,,,,
2639,2,0.004844035487622023,,,,,,
2649,2,0.02585657313466072,,,,,,
2659,2,0.01774897798895836,,,,,,
2669,2,0.008025914430618286,,,,,,
2679,2,0.0044128065928816795,,,,,,
2689,2,0.006815681234002113,,,,,,
2699,2,0.03641476482152939,,,,,,
2709,2,0.039397500455379486,,,,,,
2719,2,0.04481712728738785,,,,,,
2729,2,0.0026945669669657946,,,,,,
2739,2,0.01650129072368145,,,,,,
2749,2,0.029186706990003586,,,,,,
2759,2,0.0146959088742733,,,,,,
2769,2,0.02702448144555092,,,,,,
2777,2,,0.12170448899269104,0.6507081389427185,0.40851062536239624,0.6930769681930542,0.899755597114563,
2779,3,0.010970238596200943,,,,,,
2789,3,0.013116181828081608,,,,,,
2799,3,0.011583145707845688,,,,,,
2809,3,0.0008760085911490023,,,,,,
2819,3,0.010492990724742413,,,,,,
2829,3,0.014683404937386513,,,,,,
2839,3,0.01641269028186798,,,,,,
2849,3,0.008354038000106812,,,,,,
2859,3,0.008242961019277573,,,,,,
2869,3,0.006499478127807379,,,,,,
2879,3,0.002938824472948909,,,,,,
2889,3,0.022214079275727272,,,,,,
2899,3,0.008328092284500599,,,,,,
2909,3,0.006942760664969683,,,,,,
2919,3,0.0023885006085038185,,,,,,
2929,3,0.012450404465198517,,,,,,
2939,3,0.008571237325668335,,,,,,
2949,3,0.014606436714529991,,,,,,
2959,3,0.010024912655353546,,,,,,
2969,3,0.008647536858916283,,,,,,
2979,3,0.0037786895409226418,,,,,,
2989,3,0.002089163986966014,,,,,,
2999,3,0.01061636209487915,,,,,,
3009,3,0.017979241907596588,,,,,,
3019,3,0.005711967591196299,,,,,,
3029,3,0.014907294884324074,,,,,,
3039,3,0.0038610470946878195,,,,,,
3049,3,0.0055601936765015125,,,,,,
3059,3,0.03534254804253578,,,,,,
3069,3,0.007784480694681406,,,,,,
3079,3,0.0047617461532354355,,,,,,
3089,3,0.0021879193373024464,,,,,,
3099,3,0.0460144504904747,,,,,,
3109,3,0.0013385169440880418,,,,,,
3119,3,0.0015321298269554973,,,,,,
3129,3,0.009456300176680088,,,,,,
3139,3,0.016563547775149345,,,,,,
3149,3,0.006612923927605152,,,,,,
3159,3,0.002977069467306137,,,,,,
3169,3,0.005287696607410908,,,,,,
3179,3,0.00992698036134243,,,,,,
3189,3,0.002508636564016342,,,,,,
3199,3,0.006464648991823196,,,,,,
3209,3,0.003699236549437046,,,,,,
3219,3,0.08503328263759613,,,,,,
3229,3,0.004397793672978878,,,,,,
3239,3,0.004603393841534853,,,,,,
3249,3,0.003115503117442131,,,,,,
3259,3,0.034550853073596954,,,,,,
3269,3,0.007267971057444811,,,,,,
3279,3,0.001735399360768497,,,,,,
3289,3,0.00320577435195446,,,,,,
3299,3,0.0017082971753552556,,,,,,
3309,3,0.0056355600245296955,,,,,,
3319,3,0.0020362481009215117,,,,,,
3329,3,0.01704614982008934,,,,,,
3339,3,0.0012478606076911092,,,,,,
3349,3,0.0015729675069451332,,,,,,
3359,3,0.04963470250368118,,,,,,
3369,3,0.020325860008597374,,,,,,
3379,3,0.0007890783599577844,,,,,,
3389,3,0.004336653742939234,,,,,,
3399,3,0.0024646760430186987,,,,,,
3409,3,0.006492304615676403,,,,,,
3419,3,0.0038128895685076714,,,,,,
3429,3,0.0009618088370189071,,,,,,
3439,3,0.019334565848112106,,,,,,
3449,3,0.0016780969453975558,,,,,,
3459,3,0.06072250381112099,,,,,,
3469,3,0.035046130418777466,,,,,,
3479,3,0.0020361815113574266,,,,,,
3489,3,0.006427899934351444,,,,,,
3499,3,0.013114861212670803,,,,,,
3509,3,0.002885534893721342,,,,,,
3519,3,0.0024396227672696114,,,,,,
3529,3,0.0016371747478842735,,,,,,
3539,3,0.002126211067661643,,,,,,
3549,3,0.0022522928193211555,,,,,,
3559,3,0.009614947251975536,,,,,,
3569,3,0.000944045779760927,,,,,,
3579,3,0.015830786898732185,,,,,,
3589,3,0.0031288356985896826,,,,,,
3599,3,0.003245352767407894,,,,,,
3609,3,0.0009265838307328522,,,,,,
3619,3,0.007721858564764261,,,,,,
3629,3,0.007138262037187815,,,,,,
3639,3,0.04198130592703819,,,,,,
3649,3,0.037287164479494095,,,,,,
3659,3,0.007882223464548588,,,,,,
3669,3,0.0033799910452216864,,,,,,
3679,3,0.014067774638533592,,,,,,
3689,3,0.006015088874846697,,,,,,
3699,3,0.0014514215290546417,,,,,,
3703,3,,0.14810810983181,0.660528838634491,0.43191489577293396,0.7087807655334473,0.9017238020896912,
3709,4,nan,,,,,,
3719,4,0.006804614793509245,,,,,,
3729,4,0.0009765331633388996,,,,,,
3739,4,0.0018053775420412421,,,,,,
3749,4,0.0010861371411010623,,,,,,
3759,4,0.0076806568540632725,,,,,,
3769,4,0.0016975528560578823,,,,,,
3779,4,0.003988051321357489,,,,,,
3789,4,0.0017069826135411859,,,,,,
3799,4,0.001106181531213224,,,,,,
3809,4,0.0037008600775152445,,,,,,
3819,4,0.001699501066468656,,,,,,
3829,4,0.002607074100524187,,,,,,
3839,4,0.0018737108912318945,,,,,,
3849,4,0.0033394545316696167,,,,,,
3859,4,0.01306814607232809,,,,,,
3869,4,0.0034968608524650335,,,,,,
3879,4,0.002654962707310915,,,,,,
3889,4,0.002158902119845152,,,,,,
3899,4,0.0028006546199321747,,,,,,
3909,4,0.0024016634561121464,,,,,,
3919,4,0.0006720391684211791,,,,,,
3929,4,0.0017120781121775508,,,,,,
3939,4,0.012978591956198215,,,,,,
3949,4,0.002010367577895522,,,,,,
3959,4,0.0015938178403303027,,,,,,
3969,4,0.00127892242744565,,,,,,
3979,4,0.0013724049786105752,,,,,,
3989,4,0.009796790778636932,,,,,,
3999,4,0.0029700645245611668,,,,,,
4009,4,0.0030482616275548935,,,,,,
4019,4,0.0006995341391302645,,,,,,
4029,4,0.004342985339462757,,,,,,
4039,4,0.008123327046632767,,,,,,
4049,4,0.00047514590551145375,,,,,,
4059,4,0.0009190480341203511,,,,,,
4069,4,0.0009436375694349408,,,,,,
4079,4,0.004738394170999527,,,,,,
4089,4,0.004669562913477421,,,,,,
4099,4,0.01677088998258114,,,,,,
4109,4,0.0011205235496163368,,,,,,
4119,4,0.0009379193652421236,,,,,,
4129,4,0.0011215009726583958,,,,,,
4139,4,0.00039480518898926675,,,,,,
4149,4,0.0012317089131101966,,,,,,
4159,4,0.004011040553450584,,,,,,
4169,4,0.0015895175747573376,,,,,,
4179,4,0.05292031168937683,,,,,,
4189,4,0.0012107189977541566,,,,,,
4199,4,0.002583898603916168,,,,,,
4209,4,0.0008272847044281662,,,,,,
4219,4,0.010469482280313969,,,,,,
4229,4,0.00985165685415268,,,,,,
4239,4,0.0015836593229323626,,,,,,
4249,4,0.002324233762919903,,,,,,
4259,4,0.0011417019413784146,,,,,,
4269,4,0.0009323260164819658,,,,,,
4279,4,0.0009599351324141026,,,,,,
4289,4,0.0008211959502659738,,,,,,
4299,4,0.0019810760859400034,,,,,,
4309,4,0.03742022067308426,,,,,,
4319,4,0.020573202520608902,,,,,,
4329,4,0.0007415595464408398,,,,,,
4339,4,0.004764865152537823,,,,,,
4349,4,0.001568197039887309,,,,,,
4359,4,0.0010348153300583363,,,,,,
4369,4,0.001459779916331172,,,,,,
4379,4,0.0013378896983340383,,,,,,
4389,4,0.0005078144022263587,,,,,,
4399,4,0.0010911959689110518,,,,,,
4409,4,0.002523235511034727,,,,,,
4419,4,0.007106209173798561,,,,,,
4429,4,0.0020153240766376257,,,,,,
4439,4,0.000807925418484956,,,,,,
4449,4,0.0004909951239824295,,,,,,
4459,4,0.0009916566777974367,,,,,,
4469,4,0.0014145816676318645,,,,,,
4479,4,0.0007719369605183601,,,,,,
4489,4,0.0008130334899760783,,,,,,
4499,4,0.0005146927433088422,,,,,,
4509,4,0.001810232992284,,,,,,
4519,4,0.004093945492058992,,,,,,
4529,4,0.0003584965306799859,,,,,,
4539,4,0.0015638199402019382,,,,,,
4549,4,0.00017714849673211575,,,,,,
4559,4,0.0011131110368296504,,,,,,
4569,4,0.001981064910069108,,,,,,
4579,4,0.0003083194314967841,,,,,,
4589,4,0.02444915845990181,,,,,,
4599,4,0.00212937337346375,,,,,,
4609,4,0.0007387941004708409,,,,,,
4619,4,0.003123307367786765,,,,,,
4629,4,0.0006695149349980056,,,,,,
4629,4,,0.15616470575332642,0.6477851271629333,0.41063830256462097,0.6939119100570679,0.8976098299026489,
4630,5,,,,,,,0.15616470575332642
