train_loss,epoch,step,val_qa_em,val_loss,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,test_loss
0.0916256234049797,0,9,,,,,,
0.2380313128232956,0,19,,,,,,
0.19200211763381958,0,29,,,,,,
0.17442280054092407,0,39,,,,,,
0.18311907351016998,0,49,,,,,,
0.12471289932727814,0,59,,,,,,
0.10392064601182938,0,69,,,,,,
0.09562987089157104,0,79,,,,,,
0.08867226541042328,0,89,,,,,,
0.14383113384246826,0,99,,,,,,
0.19419673085212708,0,109,,,,,,
0.09062646329402924,0,119,,,,,,
0.19627615809440613,0,129,,,,,,
0.06866398453712463,0,139,,,,,,
0.05053747817873955,0,149,,,,,,
0.25320199131965637,0,159,,,,,,
0.05832945927977562,0,169,,,,,,
0.21378499269485474,0,179,,,,,,
0.1880631297826767,0,189,,,,,,
0.12552742660045624,0,199,,,,,,
0.09740951657295227,0,209,,,,,,
0.11725029349327087,0,219,,,,,,
0.037855882197618484,0,229,,,,,,
0.14379414916038513,0,239,,,,,,
0.05325162038207054,0,249,,,,,,
0.10665994137525558,0,259,,,,,,
0.05730823054909706,0,269,,,,,,
0.0629681646823883,0,279,,,,,,
0.12421190738677979,0,289,,,,,,
0.12288784235715866,0,299,,,,,,
0.06651611626148224,0,309,,,,,,
0.13814277946949005,0,319,,,,,,
0.19008386135101318,0,329,,,,,,
0.04660772532224655,0,339,,,,,,
0.08351216465234756,0,349,,,,,,
0.06446775048971176,0,359,,,,,,
0.11896760761737823,0,369,,,,,,
0.02119707316160202,0,379,,,,,,
0.04771466180682182,0,389,,,,,,
0.04068809747695923,0,399,,,,,,
0.028910528868436813,0,409,,,,,,
0.03193265199661255,0,419,,,,,,
0.1613227277994156,0,429,,,,,,
0.05086866766214371,0,439,,,,,,
0.1766546070575714,0,449,,,,,,
0.07914851605892181,0,459,,,,,,
0.027165673673152924,0,469,,,,,,
0.018340930342674255,0,479,,,,,,
0.018464943394064903,0,489,,,,,,
0.013257116079330444,0,499,,,,,,
0.029163142666220665,0,509,,,,,,
0.0786990076303482,0,519,,,,,,
0.07261905819177628,0,529,,,,,,
0.025196155533194542,0,539,,,,,,
0.030290253460407257,0,549,,,,,,
0.053495947271585464,0,559,,,,,,
0.04662855342030525,0,569,,,,,,
,0,577,0.2930232584476471,0.09753379970788956,0.6049346327781677,0.6704165935516357,0.8859857320785522,
0.057918280363082886,1,579,,,,,,
0.03248714283108711,1,589,,,,,,
0.01883901096880436,1,599,,,,,,
0.043895382434129715,1,609,,,,,,
0.04848752170801163,1,619,,,,,,
0.13250769674777985,1,629,,,,,,
0.053118668496608734,1,639,,,,,,
0.02705981582403183,1,649,,,,,,
0.04139544442296028,1,659,,,,,,
0.08595933020114899,1,669,,,,,,
0.03815169632434845,1,679,,,,,,
0.00667937146499753,1,689,,,,,,
0.02995419315993786,1,699,,,,,,
0.023231254890561104,1,709,,,,,,
0.1258985549211502,1,719,,,,,,
0.09633789956569672,1,729,,,,,,
0.04596569389104843,1,739,,,,,,
0.021990790963172913,1,749,,,,,,
0.06945661455392838,1,759,,,,,,
0.052722930908203125,1,769,,,,,,
0.052397482097148895,1,779,,,,,,
0.051655203104019165,1,789,,,,,,
0.0670524314045906,1,799,,,,,,
0.0286905188113451,1,809,,,,,,
0.0640334039926529,1,819,,,,,,
0.051555585116147995,1,829,,,,,,
0.03547271341085434,1,839,,,,,,
0.04917927086353302,1,849,,,,,,
0.04771123826503754,1,859,,,,,,
0.04347367212176323,1,869,,,,,,
0.059568148106336594,1,879,,,,,,
0.03664508834481239,1,889,,,,,,
0.04142502322793007,1,899,,,,,,
0.06067373603582382,1,909,,,,,,
