epoch,step,train_loss,val_qa_sas,val_qa_answer_f1,val_qa_bert_score,val_loss,val_qa_em,test_loss
0,9,0.4612104594707489,,,,,,
0,19,0.4413294196128845,,,,,,
0,29,0.1534213423728943,,,,,,
0,39,0.5100644826889038,,,,,,
0,49,0.09236574918031693,,,,,,
0,59,0.13047486543655396,,,,,,
0,69,0.06358570605516434,,,,,,
0,79,0.2435392141342163,,,,,,
0,89,0.16607633233070374,,,,,,
0,99,0.1253175288438797,,,,,,
0,109,0.0785181000828743,,,,,,
0,119,0.10585694015026093,,,,,,
0,129,0.1634206473827362,,,,,,
0,139,0.19182023406028748,,,,,,
0,149,0.21689505875110626,,,,,,
0,159,0.19147193431854248,,,,,,
0,169,0.1476314812898636,,,,,,
0,179,0.11543826013803482,,,,,,
0,189,0.11401716619729996,,,,,,
0,199,0.21926242113113403,,,,,,
0,209,0.14415651559829712,,,,,,
0,219,0.08988198637962341,,,,,,
0,229,0.08989264070987701,,,,,,
0,239,0.05687742307782173,,,,,,
0,249,0.10086016356945038,,,,,,
0,259,0.0848277360200882,,,,,,
0,269,0.10277101397514343,,,,,,
0,279,0.1444094032049179,,,,,,
0,289,0.12465536594390869,,,,,,
0,299,0.11865662783384323,,,,,,
0,309,0.17576688528060913,,,,,,
0,319,0.08819051831960678,,,,,,
0,329,0.14308631420135498,,,,,,
0,339,0.08847150951623917,,,,,,
0,349,0.11992007493972778,,,,,,
0,359,0.06756135076284409,,,,,,
0,369,0.13970589637756348,,,,,,
0,374,,0.3665112257003784,0.32247650623321533,0.8171586990356445,0.09008907526731491,0.24724408984184265,
1,379,0.14565323293209076,,,,,,
1,389,0.09647361189126968,,,,,,
1,399,0.07859208434820175,,,,,,
1,409,0.08340316265821457,,,,,,
1,419,0.11977625638246536,,,,,,
1,429,0.10609646141529083,,,,,,
1,439,0.061032555997371674,,,,,,
1,449,0.12812432646751404,,,,,,
1,459,0.09868241101503372,,,,,,
1,469,0.0830734372138977,,,,,,
1,479,0.11680770665407181,,,,,,
1,489,0.0733509361743927,,,,,,
1,499,0.14909157156944275,,,,,,
1,509,0.08739933371543884,,,,,,
1,519,0.059790898114442825,,,,,,
1,529,0.0799010694026947,,,,,,
1,539,0.1226629912853241,,,,,,
1,549,0.06097981333732605,,,,,,
1,559,0.11797486990690231,,,,,,
1,569,0.09064240008592606,,,,,,
1,579,0.07784287631511688,,,,,,
1,589,0.08776067942380905,,,,,,
1,599,0.10243292152881622,,,,,,
1,609,0.14556406438350677,,,,,,
1,619,0.06425171345472336,,,,,,
1,629,0.15690851211547852,,,,,,
