epoch,train_loss,step,val_qa_bert_score,val_loss,val_qa_answer_f1,val_qa_sas,val_qa_em,test_avg_qa_answer_f1,test_avg_qa_em,test_avg_qa_sas,test_avg_qa_bert_score,test_loss
0,0.4911474585533142,9,,,,,,,,,,
0,0.8650393486022949,19,,,,,,,,,,
0,0.46422889828681946,29,,,,,,,,,,
0,0.3170942962169647,39,,,,,,,,,,
0,0.39896678924560547,49,,,,,,,,,,
0,0.2697964906692505,59,,,,,,,,,,
0,0.1995110809803009,69,,,,,,,,,,
0,0.26272571086883545,79,,,,,,,,,,
0,0.15004591643810272,89,,,,,,,,,,
0,0.673664927482605,99,,,,,,,,,,
0,0.2055772840976715,109,,,,,,,,,,
0,0.17530310153961182,119,,,,,,,,,,
0,0.5787433981895447,129,,,,,,,,,,
0,0.13694889843463898,139,,,,,,,,,,
0,0.1927037090063095,149,,,,,,,,,,
0,0.21220239996910095,159,,,,,,,,,,
0,0.1552981585264206,169,,,,,,,,,,
0,0.2728351056575775,179,,,,,,,,,,
0,,179,0.8685896992683411,0.17534789443016052,0.5147520303726196,0.5355978012084961,0.46675533056259155,,,,,
1,0.1074778363108635,189,,,,,,,,,,
1,0.1616310328245163,199,,,,,,,,,,
1,0.27149641513824463,209,,,,,,,,,,
1,0.1844875067472458,219,,,,,,,,,,
1,0.16547517478466034,229,,,,,,,,,,
1,0.292410671710968,239,,,,,,,,,,
1,0.1300942301750183,249,,,,,,,,,,
1,0.14574436843395233,259,,,,,,,,,,
1,0.12263133376836777,269,,,,,,,,,,
1,0.19458620250225067,279,,,,,,,,,,
1,0.1658376157283783,289,,,,,,,,,,
1,0.22688156366348267,299,,,,,,,,,,
1,0.2424391806125641,309,,,,,,,,,,
1,0.12667447328567505,319,,,,,,,,,,
1,0.19546256959438324,329,,,,,,,,,,
1,0.13659493625164032,339,,,,,,,,,,
1,0.4644835591316223,349,,,,,,,,,,
1,0.12603408098220825,359,,,,,,,,,,
1,,359,0.8769307136535645,0.13726235926151276,0.5458902716636658,0.5630100965499878,0.501329779624939,,,,,
2,0.12705673277378082,369,,,,,,,,,,
2,0.16759660840034485,379,,,,,,,,,,
2,0.15787188708782196,389,,,,,,,,,,
2,0.08201076090335846,399,,,,,,,,,,
2,0.16967914998531342,409,,,,,,,,,,
2,0.13695722818374634,419,,,,,,,,,,
2,0.21110865473747253,429,,,,,,,,,,
2,0.17379316687583923,439,,,,,,,,,,
2,0.1783120334148407,449,,,,,,,,,,
2,0.16314564645290375,459,,,,,,,,,,
2,0.1975620687007904,469,,,,,,,,,,
2,0.1032107025384903,479,,,,,,,,,,
2,0.13934022188186646,489,,,,,,,,,,
2,0.2655089795589447,499,,,,,,,,,,
2,0.4277617335319519,509,,,,,,,,,,
2,0.15893025696277618,519,,,,,,,,,,
2,0.16773834824562073,529,,,,,,,,,,
2,0.1577778160572052,539,,,,,,,,,,
2,,539,0.8826959729194641,0.12415245920419693,0.5643049478530884,0.5833786725997925,0.521276593208313,,,,,
3,0.06473369896411896,549,,,,,,,,,,
3,0.06996965408325195,559,,,,,,,,,,
3,0.1958657056093216,569,,,,,,,,,,
3,0.1325102150440216,579,,,,,,,,,,
3,0.24720895290374756,589,,,,,,,,,,
3,0.16900262236595154,599,,,,,,,,,,
3,0.12157949060201645,609,,,,,,,,,,
3,0.17863284051418304,619,,,,,,,,,,
3,0.09990723431110382,629,,,,,,,,,,
3,0.3546287715435028,639,,,,,,,,,,
3,0.09661984443664551,649,,,,,,,,,,
3,0.09434806555509567,659,,,,,,,,,,
3,0.10386226326227188,669,,,,,,,,,,
3,0.0887368842959404,679,,,,,,,,,,
3,0.20767982304096222,689,,,,,,,,,,
3,0.13922147452831268,699,,,,,,,,,,
3,0.18839462101459503,709,,,,,,,,,,
3,0.13183674216270447,719,,,,,,,,,,
3,,719,0.893760085105896,0.11318597197532654,0.6047787666320801,0.6196540594100952,0.5678191781044006,,,,,
4,0.09982022643089294,729,,,,,,,,,,
4,0.13781602680683136,739,,,,,,,,,,
4,0.3560269773006439,749,,,,,,,,,,
4,0.10594084858894348,759,,,,,,,,,,
4,0.13014236092567444,769,,,,,,,,,,
4,0.5965403914451599,779,,,,,,,,,,
4,0.09224408119916916,789,,,,,,,,,,
4,0.10469257831573486,799,,,,,,,,,,
4,0.05633668601512909,809,,,,,,,,,,
4,0.07496731728315353,819,,,,,,,,,,
4,0.3121132552623749,829,,,,,,,,,,
4,0.07551845908164978,839,,,,,,,,,,
4,0.07800786197185516,849,,,,,,,,,,
4,0.15070903301239014,859,,,,,,,,,,
4,0.11623486131429672,869,,,,,,,,,,
4,0.09972568601369858,879,,,,,,,,,,
4,0.07857222110033035,889,,,,,,,,,,
4,0.1597714126110077,899,,,,,,,,,,
4,,899,0.8995591998100281,0.11036857962608337,0.6221540570259094,0.6374757885932922,0.5864361524581909,,,,,
5,,900,,,,,,0.6221540570259094,0.5864361524581909,0.6374757885932922,0.8995591998100281,0.11036857962608337
