epoch,step,train_loss,val_qa_bert_score,val_qa_em,val_loss,val_qa_sas,val_qa_answer_f1,test_loss
0,9,0.08889800310134888,,,,,,
0,19,0.054571595042943954,,,,,,
0,29,0.059654995799064636,,,,,,
0,39,0.05618932470679283,,,,,,
0,49,0.054844360798597336,,,,,,
0,59,0.06856779009103775,,,,,,
0,69,0.05475218594074249,,,,,,
0,79,0.0750730037689209,,,,,,
0,89,0.03634561225771904,,,,,,
0,99,0.04801325872540474,,,,,,
0,109,0.06055349111557007,,,,,,
0,119,0.05179331451654434,,,,,,
0,129,0.06333351880311966,,,,,,
0,139,0.05463709309697151,,,,,,
0,149,0.05869833379983902,,,,,,
0,159,0.04658202826976776,,,,,,
0,169,0.06726863235235214,,,,,,
0,179,0.043406300246715546,,,,,,
0,189,0.07458272576332092,,,,,,
0,199,0.05387739837169647,,,,,,
0,209,0.06414596736431122,,,,,,
0,219,0.060647252947092056,,,,,,
0,229,0.044860851019620895,,,,,,
0,235,,0.8422757387161255,0.2552380859851837,0.10902713239192963,0.4070710241794586,0.3217349350452423,
1,239,0.046536341309547424,,,,,,
1,249,0.04362120106816292,,,,,,
1,259,0.05371921509504318,,,,,,
1,269,0.03979905694723129,,,,,,
1,279,0.04837783798575401,,,,,,
1,289,0.05134069174528122,,,,,,
1,299,0.07698231190443039,,,,,,
1,309,0.056373029947280884,,,,,,
1,319,0.07512768357992172,,,,,,
1,329,0.06485320627689362,,,,,,
1,339,0.04805881902575493,,,,,,
1,349,0.05947114899754524,,,,,,
1,359,0.04532059654593468,,,,,,
1,369,0.04271553084254265,,,,,,
1,379,0.05169335752725601,,,,,,
1,389,0.07168262451887131,,,,,,
1,399,0.04082399606704712,,,,,,
1,409,0.07246154546737671,,,,,,
1,419,0.059088464826345444,,,,,,
1,429,0.05128554627299309,,,,,,
1,439,0.04914800450205803,,,,,,
1,449,0.06556962430477142,,,,,,
1,459,0.047454796731472015,,,,,,
1,469,0.04468558728694916,,,,,,
1,471,,0.8440366983413696,0.2685714364051819,0.09446340799331665,0.41636502742767334,0.3326467275619507,
2,479,0.04893305525183678,,,,,,
2,489,0.05497384071350098,,,,,,
2,499,0.04791028052568436,,,,,,
2,509,0.0409199483692646,,,,,,
2,519,0.038801588118076324,,,,,,
2,529,0.05216843634843826,,,,,,
2,539,0.05633316934108734,,,,,,
2,549,0.0519179068505764,,,,,,
2,559,0.043954670429229736,,,,,,
2,569,0.04580767825245857,,,,,,
2,579,0.048552677035331726,,,,,,
2,589,0.07077893614768982,,,,,,
2,599,0.04511232674121857,,,,,,
2,609,0.07540535926818848,,,,,,
2,619,0.061312053352594376,,,,,,
2,629,0.060998912900686264,,,,,,
2,639,0.051115576177835464,,,,,,
2,649,0.040000904351472855,,,,,,
2,659,0.04217846691608429,,,,,,
2,669,0.04973243549466133,,,,,,
2,679,0.09730477631092072,,,,,,
2,689,0.04779849573969841,,,,,,
2,699,0.04657865688204765,,,,,,
2,707,,0.8437168598175049,0.26476189494132996,0.09976280480623245,0.4171604812145233,0.33267906308174133,
3,709,0.05418408662080765,,,,,,
3,719,0.043828334659338,,,,,,
3,729,0.058724407106637955,,,,,,
3,739,0.04123895615339279,,,,,,
3,749,0.03653920069336891,,,,,,
3,759,0.04887924715876579,,,,,,
3,769,0.020226702094078064,,,,,,
3,779,0.05243570730090141,,,,,,
3,789,0.02810009941458702,,,,,,
3,799,0.0458650067448616,,,,,,
3,809,0.040632471442222595,,,,,,
3,819,0.04440947622060776,,,,,,
3,829,0.03921238332986832,,,,,,
3,839,0.031759485602378845,,,,,,
3,849,0.028899550437927246,,,,,,
3,859,0.04205384850502014,,,,,,
3,869,0.031896721571683884,,,,,,
3,879,0.03283475339412689,,,,,,
3,889,0.048755012452602386,,,,,,
3,899,0.10453176498413086,,,,,,
3,909,0.04334915429353714,,,,,,
3,919,0.03506995737552643,,,,,,
3,929,0.050916146486997604,,,,,,
3,939,0.04013433679938316,,,,,,
3,943,,0.8425817489624023,0.27047619223594666,0.10811996459960938,0.4183063209056854,0.3333829939365387,
4,949,0.035682521760463715,,,,,,
4,959,0.029781419783830643,,,,,,
4,969,0.029314715415239334,,,,,,
4,979,0.029910190030932426,,,,,,
4,989,0.030076222494244576,,,,,,
4,999,0.03105388954281807,,,,,,
4,1009,0.022367561236023903,,,,,,
4,1019,0.02582499012351036,,,,,,
4,1029,0.017256690189242363,,,,,,
4,1039,0.01772829331457615,,,,,,
4,1049,0.0133356349542737,,,,,,
4,1059,0.01845933310687542,,,,,,
4,1069,0.013955202884972095,,,,,,
4,1079,0.024012340232729912,,,,,,
4,1089,0.025493483990430832,,,,,,
4,1099,0.041111089289188385,,,,,,
4,1109,0.021304402500391006,,,,,,
4,1119,0.02150874212384224,,,,,,
4,1129,0.019772769883275032,,,,,,
4,1139,0.02062663808465004,,,,,,
4,1149,0.009962345473468304,,,,,,
4,1159,0.009379047900438309,,,,,,
4,1169,0.018616771325469017,,,,,,
4,1179,0.00106648204382509,,,,,,
4,1179,,0.8415690064430237,0.26476189494132996,0.16324280202388763,0.413235604763031,0.3279161751270294,
5,1180,,,,,,,0.16324280202388763
