train_loss,epoch,step,val_qa_answer_f1,val_loss,val_qa_bert_score,val_qa_em,val_qa_sas,test_loss
0.7383418679237366,0,9,,,,,,
0.4357723593711853,0,19,,,,,,
0.6121142506599426,0,29,,,,,,
0.18040835857391357,0,39,,,,,,
0.3079131841659546,0,49,,,,,,
0.2685976028442383,0,59,,,,,,
0.15424159169197083,0,69,,,,,,
0.10353034734725952,0,79,,,,,,
0.16489443182945251,0,89,,,,,,
0.19617848098278046,0,99,,,,,,
0.16922470927238464,0,109,,,,,,
0.2081833779811859,0,119,,,,,,
0.29319581389427185,0,129,,,,,,
0.3372432589530945,0,139,,,,,,
0.1172221377491951,0,149,,,,,,
0.1880713403224945,0,159,,,,,,
0.12453127652406693,0,169,,,,,,
0.31056836247444153,0,179,,,,,,
0.15565428137779236,0,189,,,,,,
0.19282591342926025,0,199,,,,,,
0.28197264671325684,0,209,,,,,,
0.13694828748703003,0,219,,,,,,
0.1540604829788208,0,229,,,,,,
0.21684136986732483,0,239,,,,,,
0.1253812313079834,0,249,,,,,,
0.192487895488739,0,259,,,,,,
0.09932851791381836,0,269,,,,,,
0.11184649169445038,0,279,,,,,,
0.1761910766363144,0,289,,,,,,
0.14704793691635132,0,299,,,,,,
0.1744595319032669,0,309,,,,,,
0.1055309846997261,0,319,,,,,,
0.22977451980113983,0,329,,,,,,
,0,338,0.22343119978904724,0.1137458011507988,0.7777753472328186,0.15374507009983063,0.2767113447189331,
0.10845993459224701,1,339,,,,,,
0.1364353895187378,1,349,,,,,,
0.10318374633789062,1,359,,,,,,
0.1024870052933693,1,369,,,,,,
0.15001894533634186,1,379,,,,,,
0.3029252588748932,1,389,,,,,,
0.13581189513206482,1,399,,,,,,
0.11425348371267319,1,409,,,,,,
0.10158824920654297,1,419,,,,,,
0.10578785836696625,1,429,,,,,,
0.13130570948123932,1,439,,,,,,
0.09561625123023987,1,449,,,,,,
0.1065986379981041,1,459,,,,,,
0.1362791359424591,1,469,,,,,,
0.148654505610466,1,479,,,,,,
0.16345913708209991,1,489,,,,,,
0.15133820474147797,1,499,,,,,,
0.10396294295787811,1,509,,,,,,
0.09176532179117203,1,519,,,,,,
0.20386329293251038,1,529,,,,,,
0.230775848031044,1,539,,,,,,
0.14736665785312653,1,549,,,,,,
0.06389804929494858,1,559,,,,,,
0.107844278216362,1,569,,,,,,
0.14386294782161713,1,579,,,,,,
0.2038884311914444,1,589,,,,,,
0.11504071205854416,1,599,,,,,,
0.11303318291902542,1,609,,,,,,
0.20155157148838043,1,619,,,,,,
