step,epoch,train_loss,val_qa_em,val_qa_sas,val_qa_bert_score,val_loss,val_qa_answer_f1,test_loss
739,2,0.0804920494556427,,,,,,
749,2,0.09727411717176437,,,,,,
759,2,0.14667271077632904,,,,,,
769,2,0.0656694769859314,,,,,,
779,2,0.0925212875008583,,,,,,
789,2,1.928284764289856,,,,,,
799,2,0.018131909891963005,,,,,,
809,2,0.026626896113157272,,,,,,
819,2,0.06513358652591705,,,,,,
829,2,0.55620938539505,,,,,,
839,2,0.0604216642677784,,,,,,
849,2,0.13849376142024994,,,,,,
859,2,0.9447208046913147,,,,,,
869,2,0.012483518570661545,,,,,,
879,2,0.047258540987968445,,,,,,
889,2,0.09728973358869553,,,,,,
899,2,0.2863626480102539,,,,,,
909,2,0.09167201071977615,,,,,,
919,2,0.10163185000419617,,,,,,
929,2,0.020921410992741585,,,,,,
939,2,0.016873415559530258,,,,,,
949,2,0.0489797368645668,,,,,,
959,2,0.05506330356001854,,,,,,
969,2,0.1010749340057373,,,,,,
979,2,0.12094904482364655,,,,,,
989,2,0.020421123132109642,,,,,,
999,2,0.2905764579772949,,,,,,
1009,2,0.011647038161754608,,,,,,
1019,2,0.23025669157505035,,,,,,
1029,2,0.06824765354394913,,,,,,
1039,2,0.03949343413114548,,,,,,
1049,2,0.012961487285792828,,,,,,
1059,2,0.04851611703634262,,,,,,
1069,2,0.04912698641419411,,,,,,
1079,2,0.03692909702658653,,,,,,
1079,2,,0.4712643623352051,0.606244683265686,0.8746150732040405,0.09689829498529434,0.5887179374694824,
1089,3,0.021431393921375275,,,,,,
1099,3,0.04240330308675766,,,,,,
1109,3,0.057597026228904724,,,,,,
1119,3,0.07450113445520401,,,,,,
1129,3,0.05119578167796135,,,,,,
1139,3,0.020761484280228615,,,,,,
1149,3,1.2953871488571167,,,,,,
1159,3,0.0074285599403083324,,,,,,
1169,3,0.011131701990962029,,,,,,
1179,3,0.030087199062108994,,,,,,
1189,3,0.29928120970726013,,,,,,
1199,3,0.021797414869070053,,,,,,
1209,3,0.10165007412433624,,,,,,
1219,3,0.532887876033783,,,,,,
1229,3,0.0029993681237101555,,,,,,
1239,3,0.016079207882285118,,,,,,
1249,3,0.027309665456414223,,,,,,
1259,3,0.09032741189002991,,,,,,
1269,3,0.018929198384284973,,,,,,
1279,3,0.03902246430516243,,,,,,
1289,3,0.006898336112499237,,,,,,
1299,3,0.006093504838645458,,,,,,
1309,3,0.01402758713811636,,,,,,
1319,3,0.019226817414164543,,,,,,
1329,3,0.06615185737609863,,,,,,
1339,3,0.03503018990159035,,,,,,
1349,3,0.012605949304997921,,,,,,
1359,3,0.06393228471279144,,,,,,
1369,3,0.004223120864480734,,,,,,
1379,3,0.08911649882793427,,,,,,
1389,3,0.020009389147162437,,,,,,
1399,3,0.008646372705698013,,,,,,
1409,3,0.002781842602416873,,,,,,
1419,3,0.009774073027074337,,,,,,
1429,3,0.005560275632888079,,,,,,
1439,3,0.02504151128232479,,,,,,
1439,3,,0.4655172526836395,0.6054540276527405,0.8748884797096252,0.1232534646987915,0.5837370157241821,
1449,4,0.005492802709341049,,,,,,
1459,4,0.017820829525589943,,,,,,
1469,4,0.007349884137511253,,,,,,
1479,4,0.008390487171709538,,,,,,
1489,4,0.02613704279065132,,,,,,
1499,4,0.006056778598576784,,,,,,
1509,4,0.7520389556884766,,,,,,
1519,4,0.0018294545589014888,,,,,,
1529,4,0.0045762634836137295,,,,,,
1539,4,0.010486602783203125,,,,,,
1549,4,0.1403716504573822,,,,,,
1559,4,0.007110571954399347,,,,,,
1569,4,0.05420442670583725,,,,,,
1579,4,0.2315615862607956,,,,,,
1589,4,0.0011448751902207732,,,,,,
1599,4,0.006129343528300524,,,,,,
1609,4,0.0064117745496332645,,,,,,
1619,4,0.017909051850438118,,,,,,
1629,4,0.011823899112641811,,,,,,
1639,4,0.014840438961982727,,,,,,
1649,4,0.0026852169539779425,,,,,,
1659,4,0.0022999763023108244,,,,,,
1669,4,0.006718398537486792,,,,,,
1679,4,0.009883934631943703,,,,,,
1689,4,0.010207579471170902,,,,,,
1699,4,0.009684309363365173,,,,,,
1709,4,0.001944703864865005,,,,,,
1719,4,0.025290515273809433,,,,,,
1729,4,0.0019570249132812023,,,,,,
1739,4,0.02793031744658947,,,,,,
1749,4,0.001706800889223814,,,,,,
1759,4,0.0028581495862454176,,,,,,
1769,4,0.0011800009524449706,,,,,,
1779,4,0.0005834303447045386,,,,,,
1789,4,0.0015569726238027215,,,,,,
1799,4,0.0021136763971298933,,,,,,
1799,4,,0.44252872467041016,0.5846676230430603,0.8696478605270386,0.15860308706760406,0.5632115006446838,
1800,5,,,,,,,0.09323257207870483
