train_loss,step,epoch,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,val_qa_em,test_loss
1.2393097877502441,9,0,,,,,,
0.9529287815093994,19,0,,,,,,
0.39935484528541565,29,0,,,,,,
0.2825925350189209,39,0,,,,,,
0.7913472056388855,49,0,,,,,,
0.8512519598007202,59,0,,,,,,
0.9043453931808472,69,0,,,,,,
0.41238513588905334,79,0,,,,,,
0.5367941856384277,89,0,,,,,,
,94,0,0.37203913927078247,0.8293048739433289,0.45395734906196594,0.47844696044921875,0.32034632563591003,
0.39243292808532715,99,1,,,,,,
0.8750775456428528,109,1,,,,,,
0.3812057077884674,119,1,,,,,,
0.4751013517379761,129,1,,,,,,
0.5883540511131287,139,1,,,,,,
0.26189568638801575,149,1,,,,,,
0.07681526988744736,159,1,,,,,,
0.2789003252983093,169,1,,,,,,
0.15919972956180573,179,1,,,,,,
0.43150368332862854,189,1,,,,,,
,189,1,0.33791813254356384,0.8464930057525635,0.5004642009735107,0.5254961252212524,0.3896103799343109,
0.2265002727508545,199,2,,,,,,
0.15397383272647858,209,2,,,,,,
0.22847111523151398,219,2,,,,,,
0.3272767663002014,229,2,,,,,,
0.23277486860752106,239,2,,,,,,
0.684402585029602,249,2,,,,,,
0.3286527395248413,259,2,,,,,,
0.29101020097732544,269,2,,,,,,
0.18805983662605286,279,2,,,,,,
,284,2,0.331587016582489,0.8616754412651062,0.5557520985603333,0.5740494132041931,0.4372294247150421,
0.08453396707773209,289,3,,,,,,
0.3867872357368469,299,3,,,,,,
0.11288505047559738,309,3,,,,,,
0.15515168011188507,319,3,,,,,,
0.18470120429992676,329,3,,,,,,
0.05443125218153,339,3,,,,,,
0.023339498788118362,349,3,,,,,,
0.14390473067760468,359,3,,,,,,
0.07097580283880234,369,3,,,,,,
0.1716972291469574,379,3,,,,,,
,379,3,0.33557429909706116,0.8593857288360596,0.5494282841682434,0.5722327828407288,0.4285714328289032,
0.057738903909921646,389,4,,,,,,
0.0547756627202034,399,4,,,,,,
0.09524344652891159,409,4,,,,,,
0.10171431303024292,419,4,,,,,,
0.11115089803934097,429,4,,,,,,
0.38999736309051514,439,4,,,,,,
0.08429385721683502,449,4,,,,,,
0.10699978470802307,459,4,,,,,,
0.03515631705522537,469,4,,,,,,
,474,4,0.3540109097957611,0.861552894115448,0.5584178566932678,0.5873560905456543,0.4502164423465729,
,475,5,,,,,,0.3540109097957611
