train_loss,epoch,step,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,val_qa_meteor,val_qa_sas,test_loss
0.8047653436660767,0,9,,,,,,,
0.2995491623878479,0,19,,,,,,,
13.617166519165039,0,29,,,,,,,
0.6427814960479736,0,39,,,,,,,
1.3098855018615723,0,49,,,,,,,
1.3478504419326782,0,59,,,,,,,
0.30423107743263245,0,69,,,,,,,
0.28257977962493896,0,79,,,,,,,
0.4109598398208618,0,89,,,,,,,
,0,97,0.1671500951051712,0.5876632928848267,0.9034258127212524,0.42105263471603394,0.6095603704452515,0.6254209876060486,
0.3990013897418976,1,99,,,,,,,
0.729255735874176,1,109,,,,,,,
0.23275618255138397,1,119,,,,,,,
0.44495105743408203,1,129,,,,,,,
0.34162724018096924,1,139,,,,,,,
0.3710291385650635,1,149,,,,,,,
0.38599854707717896,1,159,,,,,,,
0.519338071346283,1,169,,,,,,,
0.24970336258411407,1,179,,,,,,,
0.5086981058120728,1,189,,,,,,,
,1,195,0.15073692798614502,0.6180893182754517,0.907812774181366,0.4736842215061188,0.6408612132072449,0.6549184918403625,
1.2124226093292236,2,199,,,,,,,
0.18440337479114532,2,209,,,,,,,
0.24790461361408234,2,219,,,,,,,
0.11174276471138,2,229,,,,,,,
0.25816863775253296,2,239,,,,,,,
0.07553578913211823,2,249,,,,,,,
0.1350494623184204,2,259,,,,,,,
0.20005635917186737,2,269,,,,,,,
0.2480018585920334,2,279,,,,,,,
0.23087064921855927,2,289,,,,,,,
,2,293,0.1449003517627716,0.6185823082923889,0.9150461554527283,0.49760764837265015,0.6487436294555664,0.6559351682662964,
0.132501482963562,3,299,,,,,,,
0.1228071078658104,3,309,,,,,,,
0.2367217242717743,3,319,,,,,,,
0.10422112792730331,3,329,,,,,,,
0.1262408196926117,3,339,,,,,,,
0.0881270319223404,3,349,,,,,,,
0.061400752514600754,3,359,,,,,,,
0.1660076528787613,3,369,,,,,,,
0.06992847472429276,3,379,,,,,,,
0.02796509489417076,3,389,,,,,,,
,3,391,0.14598031342029572,0.6236022710800171,0.9172271490097046,0.5071770548820496,0.6512962579727173,0.6634966731071472,
0.10353510081768036,4,399,,,,,,,
0.03566707298159599,4,409,,,,,,,
0.16895195841789246,4,419,,,,,,,
0.3660074770450592,4,429,,,,,,,
0.17589518427848816,4,439,,,,,,,
0.0707777589559555,4,449,,,,,,,
0.26581692695617676,4,459,,,,,,,
0.0722401812672615,4,469,,,,,,,
0.08642126619815826,4,479,,,,,,,
2.9095675945281982,4,489,,,,,,,
,4,489,0.1540878862142563,0.6404191255569458,0.920520007610321,0.5263158082962036,0.6641717553138733,0.6834056973457336,
,5,490,,,,,,,0.1540878862142563
