epoch,train_loss,step,val_qa_answer_f1,val_loss,val_qa_em,val_qa_bert_score,val_qa_sas,test_loss
0,0.29991990327835083,9,,,,,,
0,0.4819319248199463,19,,,,,,
0,0.8381657600402832,29,,,,,,
0,0.2638876438140869,39,,,,,,
0,0.16293436288833618,49,,,,,,
0,0.18197345733642578,59,,,,,,
0,0.1941632777452469,69,,,,,,
0,0.2229367196559906,79,,,,,,
0,0.2735275626182556,89,,,,,,
0,0.1543407142162323,99,,,,,,
0,0.3969370126724243,109,,,,,,
0,nan,119,,,,,,
0,0.2622394263744354,129,,,,,,
0,0.2194867730140686,139,,,,,,
0,0.1486072689294815,149,,,,,,
0,0.1870611160993576,159,,,,,,
0,0.18852515518665314,169,,,,,,
0,0.24012593924999237,179,,,,,,
0,0.3161715567111969,189,,,,,,
0,0.23887619376182556,199,,,,,,
0,0.11569029092788696,209,,,,,,
0,0.17984820902347565,219,,,,,,
0,0.22576504945755005,229,,,,,,
0,0.1134672611951828,239,,,,,,
0,0.2850733697414398,249,,,,,,
0,0.11426426470279694,259,,,,,,
0,0.1197427287697792,269,,,,,,
0,0.1764349788427353,279,,,,,,
0,0.10390273481607437,289,,,,,,
0,0.2283935248851776,299,,,,,,
0,0.15187613666057587,309,,,,,,
0,0.1386958509683609,319,,,,,,
0,0.19236794114112854,329,,,,,,
0,0.23978130519390106,339,,,,,,
0,0.1476583629846573,349,,,,,,
0,0.25343233346939087,359,,,,,,
0,0.25659164786338806,369,,,,,,
0,0.08830609917640686,379,,,,,,
0,0.19846566021442413,389,,,,,,
0,0.21213863790035248,399,,,,,,
0,0.10149053484201431,409,,,,,,
0,0.14695684611797333,419,,,,,,
0,0.11862072348594666,429,,,,,,
0,0.1820596605539322,439,,,,,,
0,0.14312060177326202,449,,,,,,
0,0.167600616812706,459,,,,,,
0,0.10938572138547897,469,,,,,,
0,0.17331744730472565,479,,,,,,
0,0.06895212829113007,489,,,,,,
0,0.16537876427173615,499,,,,,,
0,0.20447859168052673,509,,,,,,
0,0.20505684614181519,519,,,,,,
0,0.13122601807117462,529,,,,,,
0,0.27875328063964844,539,,,,,,
0,0.25359925627708435,549,,,,,,
0,0.12093718349933624,559,,,,,,
0,0.16380201280117035,569,,,,,,
0,0.10215833783149719,579,,,,,,
0,0.12740418314933777,589,,,,,,
0,0.13009147346019745,599,,,,,,
0,0.1363665759563446,609,,,,,,
0,0.22168828547000885,619,,,,,,
0,0.09734190255403519,629,,,,,,
0,0.16230568289756775,639,,,,,,
0,0.15547750890254974,649,,,,,,
0,0.1574207842350006,659,,,,,,
0,0.156516432762146,669,,,,,,
0,0.08866167813539505,679,,,,,,
0,0.2013537883758545,689,,,,,,
0,0.14925198256969452,699,,,,,,
0,0.13031050562858582,709,,,,,,
0,0.1602996438741684,719,,,,,,
0,0.21535037457942963,729,,,,,,
0,0.14398150146007538,739,,,,,,
0,0.15284313261508942,749,,,,,,
0,0.19793422520160675,759,,,,,,
0,0.09073715656995773,769,,,,,,
0,0.10986969619989395,779,,,,,,
0,0.20035921037197113,789,,,,,,
0,0.10524589568376541,799,,,,,,
0,0.1532459408044815,809,,,,,,
0,0.15536721050739288,819,,,,,,
0,0.3022032082080841,829,,,,,,
0,0.112214595079422,839,,,,,,
0,0.12443404644727707,849,,,,,,
0,0.11132103949785233,859,,,,,,
0,0.19402796030044556,869,,,,,,
0,0.14107565581798553,879,,,,,,
0,0.1272614449262619,889,,,,,,
0,0.16056863963603973,899,,,,,,
0,0.1266249418258667,909,,,,,,
0,0.11866069585084915,919,,,,,,
0,0.1680244505405426,929,,,,,,
0,0.1525544375181198,939,,,,,,
0,0.09073656052350998,949,,,,,,
0,0.09245580434799194,959,,,,,,
0,0.2185545712709427,969,,,,,,
0,0.219881072640419,979,,,,,,
0,0.12837696075439453,989,,,,,,
0,0.10179077833890915,999,,,,,,
0,0.11811389029026031,1009,,,,,,
0,0.1420719027519226,1019,,,,,,
0,0.11042165011167526,1029,,,,,,
0,0.1914723515510559,1039,,,,,,
0,0.1057119145989418,1049,,,,,,
0,0.1110876128077507,1059,,,,,,
0,0.07248484343290329,1069,,,,,,
0,0.14168740808963776,1079,,,,,,
0,0.10920970141887665,1089,,,,,,
0,0.1093292236328125,1099,,,,,,
0,0.10504758358001709,1109,,,,,,
0,0.14439228177070618,1119,,,,,,
0,0.1354970782995224,1129,,,,,,
0,0.0774637758731842,1139,,,,,,
0,0.16855907440185547,1149,,,,,,
0,0.08551681786775589,1159,,,,,,
0,0.09988214820623398,1169,,,,,,
0,0.1022786796092987,1179,,,,,,
0,0.1047840565443039,1189,,,,,,
0,0.1449122130870819,1199,,,,,,
0,0.17371615767478943,1209,,,,,,
0,0.08301709592342377,1219,,,,,,
0,0.12000590562820435,1229,,,,,,
0,0.17949047684669495,1239,,,,,,
0,0.11061380803585052,1249,,,,,,
0,0.09587643295526505,1259,,,,,,
0,0.16203813254833221,1269,,,,,,
0,0.15215587615966797,1279,,,,,,
0,0.19020353257656097,1289,,,,,,
0,0.14397616684436798,1299,,,,,,
0,0.21168600022792816,1309,,,,,,
0,0.1713346242904663,1319,,,,,,
0,0.13198059797286987,1329,,,,,,
0,0.08840110898017883,1339,,,,,,
0,0.1825924664735794,1349,,,,,,
0,0.09091700613498688,1359,,,,,,
0,0.10492502152919769,1369,,,,,,
0,0.22283731400966644,1379,,,,,,
0,0.13414333760738373,1389,,,,,,
0,0.23108668625354767,1399,,,,,,
0,0.10547354817390442,1409,,,,,,
0,0.08506619185209274,1419,,,,,,
0,0.06570065766572952,1429,,,,,,
0,0.05772527679800987,1439,,,,,,
0,0.18206660449504852,1449,,,,,,
0,0.11724136024713516,1459,,,,,,
0,0.1468214988708496,1469,,,,,,
0,0.15342138707637787,1479,,,,,,
0,0.20461639761924744,1489,,,,,,
0,0.09135156869888306,1499,,,,,,
0,0.10496706515550613,1509,,,,,,
0,0.15389156341552734,1519,,,,,,
0,0.10970025509595871,1529,,,,,,
0,0.15711641311645508,1539,,,,,,
0,0.1179693341255188,1549,,,,,,
0,0.08154447376728058,1559,,,,,,
0,0.16707630455493927,1569,,,,,,
0,0.10585539042949677,1579,,,,,,
0,0.19239617884159088,1589,,,,,,
0,0.12527313828468323,1599,,,,,,
0,0.12715907394886017,1609,,,,,,
0,0.17805488407611847,1619,,,,,,
0,0.07124804705381393,1629,,,,,,
0,0.08090353012084961,1639,,,,,,
0,0.12174622714519501,1649,,,,,,
0,0.2189033031463623,1659,,,,,,
0,0.11062213033437729,1669,,,,,,
0,0.1529747098684311,1679,,,,,,
0,0.1039043739438057,1689,,,,,,
0,0.11143957823514938,1699,,,,,,
0,0.10234228521585464,1709,,,,,,
0,0.05152788385748863,1719,,,,,,
0,0.11024992913007736,1729,,,,,,
0,0.10063226521015167,1739,,,,,,
0,0.21890896558761597,1749,,,,,,
0,0.17759491503238678,1759,,,,,,
0,0.15361663699150085,1769,,,,,,
0,0.09847932308912277,1779,,,,,,
0,0.06818749010562897,1789,,,,,,
0,0.08194263279438019,1799,,,,,,
0,0.08624375611543655,1809,,,,,,
0,0.11803600192070007,1819,,,,,,
0,0.09699822962284088,1829,,,,,,
0,0.15113751590251923,1839,,,,,,
0,0.08499644696712494,1849,,,,,,
0,0.1451401561498642,1859,,,,,,
0,0.08946078270673752,1869,,,,,,
0,0.12459641695022583,1879,,,,,,
0,0.13411042094230652,1889,,,,,,
0,0.07751258462667465,1899,,,,,,
0,0.09035831689834595,1909,,,,,,
0,0.06664890050888062,1919,,,,,,
0,0.09034483879804611,1929,,,,,,
0,0.12422024458646774,1939,,,,,,
0,0.15236976742744446,1949,,,,,,
0,0.07358328253030777,1959,,,,,,
0,0.11111602932214737,1969,,,,,,
0,0.16163188219070435,1979,,,,,,
0,0.1350606232881546,1989,,,,,,
0,0.14295844733715057,1999,,,,,,
0,0.04847276583313942,2009,,,,,,
0,0.16159090399742126,2019,,,,,,
0,0.06610094010829926,2029,,,,,,
0,0.11051666736602783,2039,,,,,,
0,0.08915222436189651,2049,,,,,,
0,0.08636996150016785,2059,,,,,,
0,0.1858111023902893,2069,,,,,,
0,0.11645463109016418,2079,,,,,,
0,0.06869195401668549,2089,,,,,,
0,0.17669600248336792,2099,,,,,,
0,0.060811202973127365,2109,,,,,,
0,0.08873394131660461,2119,,,,,,
0,0.09104721993207932,2129,,,,,,
0,0.10164330899715424,2139,,,,,,
0,0.1418163776397705,2149,,,,,,
0,0.11314134299755096,2159,,,,,,
0,0.09898556023836136,2169,,,,,,
0,0.11510692536830902,2179,,,,,,
0,0.0421571247279644,2189,,,,,,
0,0.08761705458164215,2199,,,,,,
0,0.12450820952653885,2209,,,,,,
