step,train_loss,epoch,val_loss,val_qa_sas,val_qa_em,val_qa_bert_score,val_qa_answer_f1,test_loss
9,0.09330296516418457,0,,,,,,
19,0.060267310589551926,0,,,,,,
29,0.051104310899972916,0,,,,,,
39,0.049167852848768234,0,,,,,,
49,0.07757867127656937,0,,,,,,
59,0.04831509292125702,0,,,,,,
69,0.03560753911733627,0,,,,,,
79,0.031239967793226242,0,,,,,,
89,0.042984459549188614,0,,,,,,
99,0.030239254236221313,0,,,,,,
109,0.053496990352869034,0,,,,,,
119,0.036633867770433426,0,,,,,,
129,0.03825104609131813,0,,,,,,
139,0.049044761806726456,0,,,,,,
149,0.029153941199183464,0,,,,,,
159,0.027648817747831345,0,,,,,,
169,0.03653066232800484,0,,,,,,
179,0.03835929557681084,0,,,,,,
189,0.017054766416549683,0,,,,,,
199,0.039915941655635834,0,,,,,,
209,0.0438377745449543,0,,,,,,
219,0.06900844722986221,0,,,,,,
229,0.03664824739098549,0,,,,,,
239,0.035418957471847534,0,,,,,,
249,0.03359676152467728,0,,,,,,
259,0.03450201451778412,0,,,,,,
269,0.02455134503543377,0,,,,,,
279,0.030348187312483788,0,,,,,,
289,0.04064162075519562,0,,,,,,
299,0.054203130304813385,0,,,,,,
309,0.05974964052438736,0,,,,,,
319,0.03254210948944092,0,,,,,,
329,0.05832112953066826,0,,,,,,
339,0.03767004236578941,0,,,,,,
349,0.03031809628009796,0,,,,,,
359,0.045353297144174576,0,,,,,,
369,0.06167331710457802,0,,,,,,
379,0.03551537171006203,0,,,,,,
389,0.07863342761993408,0,,,,,,
399,0.0442495122551918,0,,,,,,
409,0.03577699884772301,0,,,,,,
419,0.025205085054039955,0,,,,,,
429,0.03997701406478882,0,,,,,,
439,0.02821943163871765,0,,,,,,
449,0.04027481749653816,0,,,,,,
459,0.03181951865553856,0,,,,,,
467,,0,0.09767911583185196,0.33743613958358765,0.15706805884838104,0.824343740940094,0.23496761918067932,
469,0.025983726605772972,1,,,,,,
479,0.028039446100592613,1,,,,,,
489,0.03975718468427658,1,,,,,,
499,0.029793260619044304,1,,,,,,
509,0.08340387046337128,1,,,,,,
519,0.027341239154338837,1,,,,,,
529,0.0427425280213356,1,,,,,,
539,0.05494467541575432,1,,,,,,
549,0.028021253645420074,1,,,,,,
559,0.024272192269563675,1,,,,,,
569,0.031215006485581398,1,,,,,,
579,0.04326878860592842,1,,,,,,
589,0.030836915597319603,1,,,,,,
599,0.03680220991373062,1,,,,,,
609,0.014139033854007721,1,,,,,,
619,0.029483847320079803,1,,,,,,
629,0.043669577687978745,1,,,,,,
639,0.04227990657091141,1,,,,,,
649,0.03496144339442253,1,,,,,,
659,0.03628699108958244,1,,,,,,
669,0.05642598494887352,1,,,,,,
679,0.03614150360226631,1,,,,,,
689,0.03021586686372757,1,,,,,,
699,0.0313158817589283,1,,,,,,
709,0.03590214625000954,1,,,,,,
719,0.04087597876787186,1,,,,,,
729,0.045456647872924805,1,,,,,,
739,0.04345500096678734,1,,,,,,
749,0.04429206997156143,1,,,,,,
759,0.02985183708369732,1,,,,,,
769,0.017153793945908546,1,,,,,,
779,0.028490066528320312,1,,,,,,
789,0.033087242394685745,1,,,,,,
799,0.02944650873541832,1,,,,,,
809,0.04023906588554382,1,,,,,,
819,0.04133019968867302,1,,,,,,
829,0.04827844351530075,1,,,,,,
839,0.038642920553684235,1,,,,,,
849,0.018591489642858505,1,,,,,,
859,0.04998103901743889,1,,,,,,
869,0.03728843852877617,1,,,,,,
879,0.06322623044252396,1,,,,,,
889,0.03355007991194725,1,,,,,,
899,0.02770085446536541,1,,,,,,
909,0.0368039645254612,1,,,,,,
919,0.032832760363817215,1,,,,,,
929,0.03040366992354393,1,,,,,,
935,,1,0.0835849940776825,0.3457620441913605,0.1780104786157608,0.8275133371353149,0.25549671053886414,
939,0.03735605254769325,2,,,,,,
949,0.03264988958835602,2,,,,,,
959,0.034412890672683716,2,,,,,,
969,0.01679898239672184,2,,,,,,
979,0.03350694850087166,2,,,,,,
989,0.020607031881809235,2,,,,,,
999,0.025251438841223717,2,,,,,,
1009,0.04014623165130615,2,,,,,,
1019,0.028459658846259117,2,,,,,,
1029,0.029412124305963516,2,,,,,,
1039,0.05284164845943451,2,,,,,,
1049,0.040059104561805725,2,,,,,,
1059,0.021233897656202316,2,,,,,,
1069,0.048516009002923965,2,,,,,,
1079,0.02225172333419323,2,,,,,,
1089,0.025687968358397484,2,,,,,,
1099,0.020428240299224854,2,,,,,,
1109,0.0356268510222435,2,,,,,,
1119,0.03015081025660038,2,,,,,,
1129,0.021648554131388664,2,,,,,,
1139,0.0376293808221817,2,,,,,,
1149,0.04023915156722069,2,,,,,,
1159,0.018743250519037247,2,,,,,,
