train_loss,step,epoch,val_loss,val_qa_sas,val_qa_answer_f1,val_qa_bert_score,val_qa_em,test_avg_qa_sas,test_loss,test_avg_qa_bert_score,test_avg_qa_em,test_avg_qa_answer_f1
0.640575647354126,9,0,,,,,,,,,,
0.4515332281589508,19,0,,,,,,,,,,
0.38444027304649353,29,0,,,,,,,,,,
0.3114081621170044,39,0,,,,,,,,,,
0.516789436340332,49,0,,,,,,,,,,
0.26563316583633423,59,0,,,,,,,,,,
0.39169543981552124,69,0,,,,,,,,,,
0.6396957635879517,79,0,,,,,,,,,,
0.3174985349178314,89,0,,,,,,,,,,
0.15701842308044434,99,0,,,,,,,,,,
0.34805992245674133,109,0,,,,,,,,,,
0.1310277134180069,119,0,,,,,,,,,,
0.16463352739810944,129,0,,,,,,,,,,
0.3088507652282715,139,0,,,,,,,,,,
0.23698124289512634,149,0,,,,,,,,,,
0.22057662904262543,159,0,,,,,,,,,,
0.12691715359687805,169,0,,,,,,,,,,
2.04598331451416,179,0,,,,,,,,,,
,179,0,0.2134285271167755,0.4983192980289459,0.4743969440460205,0.861454427242279,0.42181339859962463,,,,,
0.1813461184501648,189,1,,,,,,,,,,
0.16754595935344696,199,1,,,,,,,,,,
0.18043936789035797,209,1,,,,,,,,,,
0.16542699933052063,219,1,,,,,,,,,,
0.2663974463939667,229,1,,,,,,,,,,
0.18413366377353668,239,1,,,,,,,,,,
0.45167192816734314,249,1,,,,,,,,,,
0.15666331350803375,259,1,,,,,,,,,,
0.409234881401062,269,1,,,,,,,,,,
0.1727430373430252,279,1,,,,,,,,,,
0.36379608511924744,289,1,,,,,,,,,,
0.10952727496623993,299,1,,,,,,,,,,
0.12619127333164215,309,1,,,,,,,,,,
0.18064501881599426,319,1,,,,,,,,,,
0.14501869678497314,329,1,,,,,,,,,,
0.25260549783706665,339,1,,,,,,,,,,
0.1366223841905594,349,1,,,,,,,,,,
0.49045756459236145,359,1,,,,,,,,,,
,359,1,0.17031368613243103,0.555570662021637,0.5366337895393372,0.8775777816772461,0.483574241399765,,,,,
0.3081282675266266,369,2,,,,,,,,,,
0.09856556355953217,379,2,,,,,,,,,,
0.18594245612621307,389,2,,,,,,,,,,
0.17262130975723267,399,2,,,,,,,,,,
0.21709202229976654,409,2,,,,,,,,,,
0.36408162117004395,419,2,,,,,,,,,,
0.1051788330078125,429,2,,,,,,,,,,
0.5516482591629028,439,2,,,,,,,,,,
0.1521792858839035,449,2,,,,,,,,,,
0.12136340141296387,459,2,,,,,,,,,,
0.19301465153694153,469,2,,,,,,,,,,
0.14614517986774445,479,2,,,,,,,,,,
0.08909165114164352,489,2,,,,,,,,,,
0.07579031586647034,499,2,,,,,,,,,,
0.12920835614204407,509,2,,,,,,,,,,
0.0783015638589859,519,2,,,,,,,,,,
0.0822443887591362,529,2,,,,,,,,,,
0.06435047835111618,539,2,,,,,,,,,,
,539,2,0.15249958634376526,0.5814281702041626,0.5670576095581055,0.8852332234382629,0.5151116847991943,,,,,
0.09070126712322235,549,3,,,,,,,,,,
0.13274139165878296,559,3,,,,,,,,,,
0.1624988466501236,569,3,,,,,,,,,,
0.10290082544088364,579,3,,,,,,,,,,
0.06914663314819336,589,3,,,,,,,,,,
0.05675531178712845,599,3,,,,,,,,,,
0.14709463715553284,609,3,,,,,,,,,,
0.07347587496042252,619,3,,,,,,,,,,
0.08118358999490738,629,3,,,,,,,,,,
0.22081026434898376,639,3,,,,,,,,,,
0.07451481372117996,649,3,,,,,,,,,,
0.15881682932376862,659,3,,,,,,,,,,
0.09079596400260925,669,3,,,,,,,,,,
0.07606663554906845,679,3,,,,,,,,,,
0.1901402473449707,689,3,,,,,,,,,,
0.25842124223709106,699,3,,,,,,,,,,
0.07001042366027832,709,3,,,,,,,,,,
0.11674892902374268,719,3,,,,,,,,,,
,719,3,0.13807737827301025,0.6106041669845581,0.5963762998580933,0.8933010697364807,0.5453351140022278,,,,,
0.4217241704463959,729,4,,,,,,,,,,
0.06211327388882637,739,4,,,,,,,,,,
0.1454465389251709,749,4,,,,,,,,,,
0.10707142949104309,759,4,,,,,,,,,,
0.058248504996299744,769,4,,,,,,,,,,
0.11877481639385223,779,4,,,,,,,,,,
0.13829967379570007,789,4,,,,,,,,,,
0.08922366052865982,799,4,,,,,,,,,,
0.04737590253353119,809,4,,,,,,,,,,
0.09335044026374817,819,4,,,,,,,,,,
0.1681140661239624,829,4,,,,,,,,,,
0.07481973618268967,839,4,,,,,,,,,,
0.17308294773101807,849,4,,,,,,,,,,
0.04360736161470413,859,4,,,,,,,,,,
0.07869447022676468,869,4,,,,,,,,,,
0.20647458732128143,879,4,,,,,,,,,,
0.04744695499539375,889,4,,,,,,,,,,
0.1959158480167389,899,4,,,,,,,,,,
,899,4,0.1324543058872223,0.6235673427581787,0.6145094037055969,0.897545576095581,0.5650460124015808,,,,,
,900,5,,,,,,0.6235673427581787,0.1324543058872223,0.897545576095581,0.5650460124015808,0.6145094037055969
