train_loss,epoch,step,val_qa_em,val_qa_bert_score,val_loss,val_qa_answer_f1,val_qa_sas,test_loss
0.25118446350097656,0,9,,,,,,
0.36982208490371704,0,19,,,,,,
0.7018811106681824,0,29,,,,,,
0.21826867759227753,0,39,,,,,,
0.13001462817192078,0,49,,,,,,
0.17770297825336456,0,59,,,,,,
0.21476654708385468,0,69,,,,,,
0.20682364702224731,0,79,,,,,,
0.2718583941459656,0,89,,,,,,
0.10642854869365692,0,99,,,,,,
0.5118287205696106,0,109,,,,,,
0.2687523663043976,0,119,,,,,,
0.20799124240875244,0,129,,,,,,
0.2420036643743515,0,139,,,,,,
0.15688075125217438,0,149,,,,,,
0.12259798496961594,0,159,,,,,,
0.14768573641777039,0,169,,,,,,
0.2624188959598541,0,179,,,,,,
0.25854671001434326,0,189,,,,,,
0.2528930604457855,0,199,,,,,,
0.12635892629623413,0,209,,,,,,
0.17003105580806732,0,219,,,,,,
0.12086152285337448,0,229,,,,,,
0.11281970888376236,0,239,,,,,,
0.20825940370559692,0,249,,,,,,
0.08823457360267639,0,259,,,,,,
0.13165321946144104,0,269,,,,,,
0.13092628121376038,0,279,,,,,,
0.08179756999015808,0,289,,,,,,
0.17268815636634827,0,299,,,,,,
0.13502025604248047,0,309,,,,,,
0.1174330860376358,0,319,,,,,,
0.21674472093582153,0,329,,,,,,
0.09042712301015854,0,339,,,,,,
0.1350708156824112,0,349,,,,,,
0.18994112312793732,0,359,,,,,,
0.14660297334194183,0,369,,,,,,
0.08722761273384094,0,379,,,,,,
0.11422423273324966,0,389,,,,,,
0.1511528640985489,0,399,,,,,,
0.10389678180217743,0,409,,,,,,
0.12512975931167603,0,419,,,,,,
0.09462806582450867,0,429,,,,,,
0.13969983160495758,0,439,,,,,,
0.12817202508449554,0,449,,,,,,
0.10429129004478455,0,459,,,,,,
0.09784555435180664,0,469,,,,,,
0.12046898901462555,0,479,,,,,,
0.05171443521976471,0,489,,,,,,
0.13014046847820282,0,499,,,,,,
0.16558147966861725,0,509,,,,,,
0.16807520389556885,0,519,,,,,,
0.11085456609725952,0,529,,,,,,
0.18476299941539764,0,539,,,,,,
0.25845324993133545,0,549,,,,,,
0.12141059339046478,0,559,,,,,,
0.14531438052654266,0,569,,,,,,
