train_loss,step,epoch,val_loss,val_qa_answer_f1,val_qa_em,val_qa_sas,val_qa_bert_score,test_loss
0.10596632212400436,9,0,,,,,,
0.09161081165075302,19,0,,,,,,
0.08196884393692017,29,0,,,,,,
0.09448252618312836,39,0,,,,,,
0.0670645534992218,49,0,,,,,,
0.04814121127128601,59,0,,,,,,
0.07764006406068802,69,0,,,,,,
0.06103646755218506,79,0,,,,,,
0.058654699474573135,89,0,,,,,,
0.0598909817636013,99,0,,,,,,
0.06604896485805511,109,0,,,,,,
0.05775117874145508,119,0,,,,,,
0.059956032782793045,129,0,,,,,,
0.049211882054805756,139,0,,,,,,
0.046666670590639114,149,0,,,,,,
0.058816082775592804,159,0,,,,,,
0.06070076674222946,169,0,,,,,,
0.0819191038608551,179,0,,,,,,
0.026904240250587463,189,0,,,,,,
,189,0,0.1095774918794632,0.2985294461250305,0.21883656084537506,0.37708526849746704,0.8371747732162476,
0.0662991851568222,199,1,,,,,,
0.03391897305846214,209,1,,,,,,
0.05141717195510864,219,1,,,,,,
0.06153199076652527,229,1,,,,,,
0.06983473151922226,239,1,,,,,,
0.04862966388463974,249,1,,,,,,
0.03651653230190277,259,1,,,,,,
0.0598696693778038,269,1,,,,,,
0.04554824158549309,279,1,,,,,,
0.05839885026216507,289,1,,,,,,
0.05558979883790016,299,1,,,,,,
0.06570734083652496,309,1,,,,,,
0.04246390610933304,319,1,,,,,,
0.052281517535448074,329,1,,,,,,
0.06650111079216003,339,1,,,,,,
0.057210903614759445,349,1,,,,,,
0.06858880072832108,359,1,,,,,,
0.0947224348783493,369,1,,,,,,
0.11882048100233078,379,1,,,,,,
,379,1,0.12167791277170181,0.29901057481765747,0.21883656084537506,0.37637296319007874,0.8381257057189941,
0.0605580173432827,389,2,,,,,,
0.030483245849609375,399,2,,,,,,
0.04520666226744652,409,2,,,,,,
0.0556560643017292,419,2,,,,,,
0.065293088555336,429,2,,,,,,
0.04134467989206314,439,2,,,,,,
0.03401462733745575,449,2,,,,,,
0.055463191121816635,459,2,,,,,,
0.042201779782772064,469,2,,,,,,
0.05258941650390625,479,2,,,,,,
0.041260335594415665,489,2,,,,,,
0.05823628604412079,499,2,,,,,,
0.038677964359521866,509,2,,,,,,
0.04497070237994194,519,2,,,,,,
0.06112000346183777,529,2,,,,,,
0.05007423460483551,539,2,,,,,,
0.056656643748283386,549,2,,,,,,
0.04422880336642265,559,2,,,,,,
0.1112096980214119,569,2,,,,,,
,569,2,0.13408392667770386,0.3137120306491852,0.23545706272125244,0.3925366699695587,0.8423710465431213,
0.05347668007016182,579,3,,,,,,
0.027862848713994026,589,3,,,,,,
0.039862919598817825,599,3,,,,,,
0.0489390529692173,609,3,,,,,,
0.0626133605837822,619,3,,,,,,
0.03322788327932358,629,3,,,,,,
0.030147556215524673,639,3,,,,,,
0.051250044256448746,649,3,,,,,,
0.03856058418750763,659,3,,,,,,
0.041570715606212616,669,3,,,,,,
0.03332767263054848,679,3,,,,,,
0.04856207221746445,689,3,,,,,,
0.03344259783625603,699,3,,,,,,
0.034129705280065536,709,3,,,,,,
0.053300172090530396,719,3,,,,,,
0.03965996950864792,729,3,,,,,,
0.04584968090057373,739,3,,,,,,
0.040520861744880676,749,3,,,,,,
0.06551513820886612,759,3,,,,,,
,759,3,0.12435901165008545,0.3314655125141144,0.2576177418231964,0.4093208611011505,0.8466187715530396,
0.037288933992385864,769,4,,,,,,
0.019428346306085587,779,4,,,,,,
0.04110376909375191,789,4,,,,,,
0.03606142848730087,799,4,,,,,,
0.05004529282450676,809,4,,,,,,
0.02120363898575306,819,4,,,,,,
0.023065410554409027,829,4,,,,,,
0.03558588773012161,839,4,,,,,,
0.030498884618282318,849,4,,,,,,
0.022384800016880035,859,4,,,,,,
0.022137392312288284,869,4,,,,,,
0.03272286802530289,879,4,,,,,,
0.02452709898352623,889,4,,,,,,
0.017774879932403564,899,4,,,,,,
0.03442821651697159,909,4,,,,,,
0.015696289017796516,919,4,,,,,,
0.02117791958153248,929,4,,,,,,
0.031108874827623367,939,4,,,,,,
2.2371610612026416e-05,949,4,,,,,,
,949,4,0.22124817967414856,0.3466833531856537,0.2742382287979126,0.4225741922855377,0.8478474020957947,
,950,5,,,,,,0.22124817967414856
