step,train_loss,epoch,val_qa_em,val_loss,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,test_loss
9,0.5789101123809814,0,,,,,,
19,0.19493570923805237,0,,,,,,
29,0.20444785058498383,0,,,,,,
39,0.4830641448497772,0,,,,,,
49,0.16689059138298035,0,,,,,,
59,0.289310097694397,0,,,,,,
69,0.3797554671764374,0,,,,,,
79,0.3121931552886963,0,,,,,,
89,0.38623952865600586,0,,,,,,
99,0.2364208996295929,0,,,,,,
109,0.1276281476020813,0,,,,,,
119,0.20870985090732574,0,,,,,,
129,0.22548718750476837,0,,,,,,
139,0.240592822432518,0,,,,,,
149,0.15654586255550385,0,,,,,,
159,0.27903586626052856,0,,,,,,
169,0.20020951330661774,0,,,,,,
179,0.1343763768672943,0,,,,,,
189,0.17615804076194763,0,,,,,,
199,0.29261651635169983,0,,,,,,
209,0.18522928655147552,0,,,,,,
219,0.17668494582176208,0,,,,,,
229,0.11270670592784882,0,,,,,,
239,0.19586724042892456,0,,,,,,
249,0.16739431023597717,0,,,,,,
259,0.14571356773376465,0,,,,,,
269,0.11546578258275986,0,,,,,,
279,0.13353246450424194,0,,,,,,
289,0.15548621118068695,0,,,,,,
299,0.09974469244480133,0,,,,,,
309,0.10489511489868164,0,,,,,,
319,0.2261664867401123,0,,,,,,
329,0.1586543768644333,0,,,,,,
339,0.11861100047826767,0,,,,,,
349,0.15511727333068848,0,,,,,,
359,0.10957708209753036,0,,,,,,
369,0.16517047584056854,0,,,,,,
379,0.07455954700708389,0,,,,,,
389,0.08096782863140106,0,,,,,,
399,0.11251458525657654,0,,,,,,
409,0.18087922036647797,0,,,,,,
419,0.11923868954181671,0,,,,,,
429,0.07057039439678192,0,,,,,,
439,0.12651729583740234,0,,,,,,
449,0.19225263595581055,0,,,,,,
459,0.10284571349620819,0,,,,,,
469,0.15093833208084106,0,,,,,,
479,0.1709737926721573,0,,,,,,
489,0.1322830468416214,0,,,,,,
499,0.06920318305492401,0,,,,,,
509,0.12122508883476257,0,,,,,,
