epoch,train_loss,step,val_qa_bert_score,val_loss,val_qa_em,val_qa_sas,val_qa_answer_f1,test_loss
0,0.27895963191986084,9,,,,,,
0,0.2166575789451599,19,,,,,,
0,1.2564873695373535,29,,,,,,
0,0.19094319641590118,39,,,,,,
0,0.12974627315998077,49,,,,,,
0,0.45396366715431213,59,,,,,,
0,0.2585727870464325,69,,,,,,
0,0.11796095967292786,79,,,,,,
0,1.3252403736114502,89,,,,,,
0,0.20115502178668976,99,,,,,,
0,0.1523348093032837,109,,,,,,
0,0.19862405955791473,119,,,,,,
0,0.20784510672092438,129,,,,,,
0,0.22476637363433838,139,,,,,,
0,0.105392687022686,149,,,,,,
0,0.08274960517883301,159,,,,,,
0,0.1239829957485199,169,,,,,,
0,0.07002502679824829,179,,,,,,
0,0.38354381918907166,189,,,,,,
0,0.11045920103788376,199,,,,,,
0,0.26280415058135986,209,,,,,,
0,0.11563920229673386,219,,,,,,
0,0.07442706823348999,229,,,,,,
0,0.059025730937719345,239,,,,,,
0,0.08952372521162033,249,,,,,,
0,0.1154671236872673,259,,,,,,
0,0.08644376695156097,269,,,,,,
0,0.07769379764795303,279,,,,,,
0,0.07780859619379044,289,,,,,,
0,0.09780022501945496,299,,,,,,
0,0.07480120658874512,309,,,,,,
0,0.11226532608270645,319,,,,,,
0,0.1373334378004074,329,,,,,,
0,0.07931963354349136,339,,,,,,
0,0.08158516883850098,349,,,,,,
0,0.052030839025974274,359,,,,,,
0,0.048240482807159424,369,,,,,,
0,0.06385341286659241,379,,,,,,
0,0.09043146669864655,389,,,,,,
0,0.09093496203422546,399,,,,,,
0,0.10820288211107254,409,,,,,,
0,0.08919602632522583,419,,,,,,
0,0.04477714002132416,429,,,,,,
0,0.12138614058494568,439,,,,,,
0,0.08129915595054626,449,,,,,,
0,0.05030878633260727,459,,,,,,
0,0.10221082717180252,469,,,,,,
0,0.021468227729201317,479,,,,,,
0,0.05616037920117378,489,,,,,,
0,0.07899662852287292,499,,,,,,
0,0.08711988478899002,509,,,,,,
0,0.1034836396574974,519,,,,,,
0,0.11162526905536652,529,,,,,,
0,0.05332867056131363,539,,,,,,
0,0.028302190825343132,549,,,,,,
0,,551,0.8940986394882202,0.07042940706014633,0.22083333134651184,0.6892392039299011,0.6093445420265198,
1,0.06573809683322906,559,,,,,,
1,0.05753805488348007,569,,,,,,
1,0.04419802129268646,579,,,,,,
1,0.08227584511041641,589,,,,,,
1,0.08384530246257782,599,,,,,,
1,0.055620718747377396,609,,,,,,
1,0.04230181872844696,619,,,,,,
1,0.10980798304080963,629,,,,,,
1,0.12060709297657013,639,,,,,,
1,0.06660623103380203,649,,,,,,
1,0.033824656158685684,659,,,,,,
