epoch,step,train_loss,val_qa_bert_score,val_qa_sas,val_qa_em,val_qa_answer_f1,val_loss,test_loss
0,9,0.6148302555084229,,,,,,
0,19,1.303757667541504,,,,,,
0,29,0.9077339768409729,,,,,,
0,39,0.4447981119155884,,,,,,
0,49,0.31286153197288513,,,,,,
0,59,0.5432519912719727,,,,,,
0,69,0.7183724045753479,,,,,,
0,79,0.4924373924732208,,,,,,
0,89,0.5240074992179871,,,,,,
0,99,0.7701979279518127,,,,,,
0,109,1.2015314102172852,,,,,,
0,119,0.7413780689239502,,,,,,
0,129,0.6618955135345459,,,,,,
0,139,0.6874749064445496,,,,,,
0,149,0.24783547222614288,,,,,,
0,159,0.38756775856018066,,,,,,
0,169,0.5802114009857178,,,,,,
0,179,0.5151185393333435,,,,,,
0,189,0.7325958609580994,,,,,,
0,199,0.3957641124725342,,,,,,
0,209,0.7264806032180786,,,,,,
0,219,0.15686142444610596,,,,,,
0,229,0.2348322868347168,,,,,,
0,239,0.3780899941921234,,,,,,
0,249,0.5184416770935059,,,,,,
0,259,1.3692654371261597,,,,,,
0,269,0.43624404072761536,,,,,,
0,279,0.3687102198600769,,,,,,
0,289,0.5269531607627869,,,,,,
0,299,0.14504534006118774,,,,,,
0,309,0.2848479151725769,,,,,,
0,319,0.6698837876319885,,,,,,
0,329,0.806471586227417,,,,,,
0,339,0.29323381185531616,,,,,,
0,349,0.27445828914642334,,,,,,
0,359,0.25845566391944885,,,,,,
0,369,0.21757391095161438,,,,,,
0,379,0.6763344407081604,,,,,,
0,384,,0.892662525177002,0.6778357625007629,0.4972972869873047,0.6612956523895264,0.16560575366020203,
1,389,0.43895474076271057,,,,,,
1,399,0.477002888917923,,,,,,
1,409,0.37984222173690796,,,,,,
1,419,0.14048373699188232,,,,,,
1,429,0.19797897338867188,,,,,,
1,439,0.34482869505882263,,,,,,
1,449,0.45549991726875305,,,,,,
1,459,0.4421093761920929,,,,,,
1,469,0.25734683871269226,,,,,,
1,479,0.4958682358264923,,,,,,
1,489,0.4168759882450104,,,,,,
1,499,0.45568323135375977,,,,,,
1,509,0.37339654564857483,,,,,,
1,519,0.8708668947219849,,,,,,
1,529,0.35720890760421753,,,,,,
1,539,0.35125985741615295,,,,,,
1,549,0.5087409019470215,,,,,,
1,559,0.7893242239952087,,,,,,
1,569,0.35849133133888245,,,,,,
1,579,0.41717395186424255,,,,,,
1,589,0.1656191647052765,,,,,,
1,599,0.5568037629127502,,,,,,
1,609,0.529045581817627,,,,,,
1,619,0.4154093861579895,,,,,,
1,629,0.2064744234085083,,,,,,
1,639,0.2999948263168335,,,,,,
1,649,0.3276728689670563,,,,,,
1,659,0.3866843283176422,,,,,,
1,669,1.9795920848846436,,,,,,
1,679,0.3656192123889923,,,,,,
1,689,0.3366939127445221,,,,,,
1,699,0.4684127867221832,,,,,,
1,709,0.22574730217456818,,,,,,
1,719,0.3331665098667145,,,,,,
1,729,0.24828080832958221,,,,,,
1,739,0.6443102359771729,,,,,,
1,749,0.17519906163215637,,,,,,
1,759,0.18572784960269928,,,,,,
1,769,0.27684226632118225,,,,,,
1,769,,0.8826247453689575,0.6572635769844055,0.4486486613750458,0.6286424398422241,0.19146858155727386,
2,779,0.10619435459375381,,,,,,
2,789,1.9526466131210327,,,,,,
2,799,0.27296385169029236,,,,,,
2,809,0.1517246961593628,,,,,,
2,819,0.1158895343542099,,,,,,
2,829,0.4034404456615448,,,,,,
2,839,0.34327492117881775,,,,,,
2,849,0.33146965503692627,,,,,,
2,859,0.06106758490204811,,,,,,
2,869,0.24194298684597015,,,,,,
2,879,0.28484493494033813,,,,,,
2,889,0.28104740381240845,,,,,,
2,899,0.34874364733695984,,,,,,
2,909,0.28022661805152893,,,,,,
2,919,0.18815751373767853,,,,,,
2,929,0.17097598314285278,,,,,,
2,939,1.6535241603851318,,,,,,
2,949,0.4883492887020111,,,,,,
2,959,0.3034982681274414,,,,,,
2,969,0.5119566321372986,,,,,,
2,979,0.2537142038345337,,,,,,
2,989,0.11576680094003677,,,,,,
2,999,0.2601203918457031,,,,,,
2,1009,0.18709713220596313,,,,,,
2,1019,0.24740391969680786,,,,,,
2,1029,0.012377886101603508,,,,,,
2,1039,0.3129728138446808,,,,,,
2,1049,0.05274031311273575,,,,,,
2,1059,0.367696613073349,,,,,,
2,1069,0.04448610171675682,,,,,,
2,1079,0.04883648082613945,,,,,,
2,1089,0.2693219780921936,,,,,,
2,1099,0.2426285743713379,,,,,,
2,1109,0.285757452249527,,,,,,
2,1119,0.1394784301519394,,,,,,
2,1129,0.16186703741550446,,,,,,
2,1139,0.0866825059056282,,,,,,
2,1149,0.4937249422073364,,,,,,
2,1154,,0.8820030689239502,0.6510703563690186,0.45945945382118225,0.6251258850097656,0.21429325640201569,
3,1159,0.3409222662448883,,,,,,
3,1169,0.3200491666793823,,,,,,
3,1179,0.08786676824092865,,,,,,
3,1189,0.05628053843975067,,,,,,
3,1199,0.04762266203761101,,,,,,
3,1209,0.19100910425186157,,,,,,
3,1219,0.19993390142917633,,,,,,
3,1229,0.10986966639757156,,,,,,
3,1239,0.12367257475852966,,,,,,
3,1249,0.23552796244621277,,,,,,
3,1259,0.1971341371536255,,,,,,
3,1269,0.09717699885368347,,,,,,
3,1279,0.0684538409113884,,,,,,
3,1289,0.20665642619132996,,,,,,
3,1299,0.17068010568618774,,,,,,
3,1309,0.11230891197919846,,,,,,
3,1319,0.2424667328596115,,,,,,
3,1329,0.28231358528137207,,,,,,
3,1339,0.1290123015642166,,,,,,
3,1349,0.22623303532600403,,,,,,
3,1359,0.06294423341751099,,,,,,
3,1369,0.22588792443275452,,,,,,
3,1379,0.13597379624843597,,,,,,
3,1389,0.13348931074142456,,,,,,
3,1399,0.06002158671617508,,,,,,
3,1409,0.026347562670707703,,,,,,
3,1419,0.07483727484941483,,,,,,
3,1429,0.20001783967018127,,,,,,
3,1439,0.9175276756286621,,,,,,
3,1449,0.16705653071403503,,,,,,
3,1459,0.10924124717712402,,,,,,
3,1469,0.21608594059944153,,,,,,
3,1479,0.10056844353675842,,,,,,
3,1489,0.15893524885177612,,,,,,
3,1499,0.10337521880865097,,,,,,
3,1509,0.23234258592128754,,,,,,
3,1519,0.07803232967853546,,,,,,
3,1529,0.12241041660308838,,,,,,
3,1539,0.09041593223810196,,,,,,
3,1539,,0.8815390467643738,0.661086916923523,0.4486486613750458,0.6270212531089783,0.24382594227790833,
4,1549,0.06088390573859215,,,,,,
4,1559,0.966458261013031,,,,,,
4,1569,0.15203727781772614,,,,,,
4,1579,0.06596092134714127,,,,,,
4,1589,0.03741554543375969,,,,,,
4,1599,0.20725268125534058,,,,,,
4,1609,0.27154433727264404,,,,,,
4,1619,0.06768052279949188,,,,,,
4,1629,0.02351268380880356,,,,,,
4,1639,0.07474219053983688,,,,,,
4,1649,0.1355980932712555,,,,,,
4,1659,0.09874134510755539,,,,,,
4,1669,0.10676239430904388,,,,,,
4,1679,0.09636255353689194,,,,,,
4,1689,0.12288957834243774,,,,,,
4,1699,0.13431264460086823,,,,,,
4,1709,0.6821743845939636,,,,,,
4,1719,0.17625336349010468,,,,,,
4,1729,0.060985106974840164,,,,,,
4,1739,0.171277716755867,,,,,,
4,1749,nan,,,,,,
4,1759,0.06046660616993904,,,,,,
4,1769,0.08371720463037491,,,,,,
4,1779,0.062429431825876236,,,,,,
4,1789,0.056686002761125565,,,,,,
4,1799,0.0016412592958658934,,,,,,
4,1809,0.1043730303645134,,,,,,
4,1819,0.04136338829994202,,,,,,
4,1829,0.1357405036687851,,,,,,
4,1839,0.044740788638591766,,,,,,
4,1849,0.010256433859467506,,,,,,
4,1859,0.05141793563961983,,,,,,
4,1869,0.1272149533033371,,,,,,
4,1879,0.11575909703969955,,,,,,
4,1889,0.011859655380249023,,,,,,
4,1899,0.07901650667190552,,,,,,
4,1909,0.033246107399463654,,,,,,
4,1919,0.16877534985542297,,,,,,
4,1924,,0.8827950954437256,0.6543123126029968,0.4486486613750458,0.6231412291526794,0.26410284638404846,
5,1925,,,,,,,0.26410284638404846
