train_loss,epoch,step,val_qa_bert_score,val_qa_em,val_loss,val_qa_sas,val_qa_answer_f1,test_loss
0.11645778268575668,1,669,,,,,,
nan,1,679,,,,,,
0.15176483988761902,1,689,,,,,,
0.14772959053516388,1,699,,,,,,
0.09923845529556274,1,709,,,,,,
0.0549815334379673,1,719,,,,,,
,1,719,0.8947429060935974,0.49425286054611206,0.0930819883942604,0.6672013998031616,0.6443588137626648,
0.08760743588209152,2,729,,,,,,
0.0810084417462349,2,739,,,,,,
0.11632227152585983,2,749,,,,,,
0.18204806745052338,2,759,,,,,,
0.08264162391424179,2,769,,,,,,
0.08009135723114014,2,779,,,,,,
2.0742499828338623,2,789,,,,,,
0.016037648543715477,2,799,,,,,,
0.059451643377542496,2,809,,,,,,
0.10709633678197861,2,819,,,,,,
0.7927721738815308,2,829,,,,,,
0.07864218205213547,2,839,,,,,,
0.14289437234401703,2,849,,,,,,
1.0401341915130615,2,859,,,,,,
0.06082862615585327,2,869,,,,,,
0.1723611205816269,2,879,,,,,,
0.10014955699443817,2,889,,,,,,
0.39726221561431885,2,899,,,,,,
0.1431782841682434,2,909,,,,,,
0.1578494906425476,2,919,,,,,,
0.11816281825304031,2,929,,,,,,
0.08369363844394684,2,939,,,,,,
0.12382067739963531,2,949,,,,,,
0.11451877653598785,2,959,,,,,,
0.06784849613904953,2,969,,,,,,
0.16856594383716583,2,979,,,,,,
0.09173408895730972,2,989,,,,,,
0.36937668919563293,2,999,,,,,,
0.019749891012907028,2,1009,,,,,,
0.3952901065349579,2,1019,,,,,,
0.09609536826610565,2,1029,,,,,,
0.01778782345354557,2,1039,,,,,,
0.124413400888443,2,1049,,,,,,
0.12930676341056824,2,1059,,,,,,
0.10845201462507248,2,1069,,,,,,
0.04650941491127014,2,1079,,,,,,
,2,1079,0.8958600163459778,0.5057471394538879,0.09216435998678207,0.6790273785591125,0.6542729139328003,
0.04172541946172714,3,1089,,,,,,
0.07473788410425186,3,1099,,,,,,
0.07268311828374863,3,1109,,,,,,
0.1693643480539322,3,1119,,,,,,
0.02116742730140686,3,1129,,,,,,
0.05235633626580238,3,1139,,,,,,
1.5107876062393188,3,1149,,,,,,
0.008824220858514309,3,1159,,,,,,
0.04495500773191452,3,1169,,,,,,
0.06907673925161362,3,1179,,,,,,
0.40687093138694763,3,1189,,,,,,
0.03818606585264206,3,1199,,,,,,
0.1293022781610489,3,1209,,,,,,
0.7290022969245911,3,1219,,,,,,
0.037482213228940964,3,1229,,,,,,
0.06311077624559402,3,1239,,,,,,
0.03404340520501137,3,1249,,,,,,
0.27199116349220276,3,1259,,,,,,
0.03391582518815994,3,1269,,,,,,
0.03284703940153122,3,1279,,,,,,
0.05089085176587105,3,1289,,,,,,
0.039788004010915756,3,1299,,,,,,
0.028594885021448135,3,1309,,,,,,
0.09904608130455017,3,1319,,,,,,
0.030735131353139877,3,1329,,,,,,
0.14906859397888184,3,1339,,,,,,
0.08720531314611435,3,1349,,,,,,
0.1212790235877037,3,1359,,,,,,
0.00809768121689558,3,1369,,,,,,
0.15252836048603058,3,1379,,,,,,
0.032162345945835114,3,1389,,,,,,
0.007628637831658125,3,1399,,,,,,
0.07396799325942993,3,1409,,,,,,
0.05477296933531761,3,1419,,,,,,
0.0510510578751564,3,1429,,,,,,
0.01910262741148472,3,1439,,,,,,
,3,1439,0.8921788930892944,0.5,0.09380920976400375,0.6659101843833923,0.6469591856002808,
0.027020717039704323,4,1449,,,,,,
0.064063660800457,4,1459,,,,,,
0.03501001372933388,4,1469,,,,,,
0.11673876643180847,4,1479,,,,,,
0.009902950376272202,4,1489,,,,,,
0.022909801453351974,4,1499,,,,,,
0.8981150388717651,4,1509,,,,,,
0.004482255782932043,4,1519,,,,,,
0.03630233556032181,4,1529,,,,,,
0.04818367213010788,4,1539,,,,,,
0.18386687338352203,4,1549,,,,,,
0.015062537975609303,4,1559,,,,,,
0.05601215362548828,4,1569,,,,,,
0.3938356339931488,4,1579,,,,,,
0.012019011192023754,4,1589,,,,,,
0.020637698471546173,4,1599,,,,,,
0.006179075688123703,4,1609,,,,,,
0.1413804590702057,4,1619,,,,,,
0.020356493070721626,4,1629,,,,,,
0.016159797087311745,4,1639,,,,,,
0.03441363200545311,4,1649,,,,,,
0.02029571123421192,4,1659,,,,,,
0.008155826479196548,4,1669,,,,,,
0.0717480331659317,4,1679,,,,,,
0.014508722350001335,4,1689,,,,,,
0.11174158751964569,4,1699,,,,,,
0.07794428616762161,4,1709,,,,,,
0.0361563004553318,4,1719,,,,,,
0.0030837017111480236,4,1729,,,,,,
0.0447748564183712,4,1739,,,,,,
0.005570945795625448,4,1749,,,,,,
nan,4,1759,,,,,,
0.0240030437707901,4,1769,,,,,,
0.022910309955477715,4,1779,,,,,,
0.03391314297914505,4,1789,,,,,,
0.00461029214784503,4,1799,,,,,,
,4,1799,0.8885438442230225,0.49425286054611206,0.10935023427009583,0.6700692176818848,0.6405226588249207,
,5,1800,,,,,,0.09216435998678207
