step,train_loss,epoch,val_qa_em,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_bert_score,test_loss
9,0.39760980010032654,0,,,,,,
19,0.05322004482150078,0,,,,,,
29,0.43545448780059814,0,,,,,,
39,0.05598580092191696,0,,,,,,
49,0.04513722285628319,0,,,,,,
59,0.15534017980098724,0,,,,,,
69,0.04349725320935249,0,,,,,,
79,0.07795974612236023,0,,,,,,
89,0.32901787757873535,0,,,,,,
99,0.045055922120809555,0,,,,,,
109,0.2145865112543106,0,,,,,,
119,0.36623257398605347,0,,,,,,
129,0.22932960093021393,0,,,,,,
139,0.0436195507645607,0,,,,,,
149,0.07464329898357391,0,,,,,,
159,0.1639665961265564,0,,,,,,
169,0.037937745451927185,0,,,,,,
179,0.12919440865516663,0,,,,,,
189,0.041752878576517105,0,,,,,,
199,0.17179851233959198,0,,,,,,
209,0.0301175769418478,0,,,,,,
219,0.028926709666848183,0,,,,,,
229,0.04353105649352074,0,,,,,,
239,0.12535704672336578,0,,,,,,
249,0.07808241248130798,0,,,,,,
259,0.030796382576227188,0,,,,,,
269,0.0344594307243824,0,,,,,,
279,0.03865174949169159,0,,,,,,
289,0.11754059046506882,0,,,,,,
299,0.040260735899209976,0,,,,,,
309,0.03428265452384949,0,,,,,,
319,0.039282046258449554,0,,,,,,
329,0.020880725234746933,0,,,,,,
339,0.0460856631398201,0,,,,,,
349,0.5938969850540161,0,,,,,,
359,0.03233833611011505,0,,,,,,
369,0.21055330336093903,0,,,,,,
379,0.26592329144477844,0,,,,,,
389,0.026561954990029335,0,,,,,,
399,0.03117712400853634,0,,,,,,
409,0.5993562936782837,0,,,,,,
419,0.0520801916718483,0,,,,,,
429,0.048776838928461075,0,,,,,,
439,0.01601448468863964,0,,,,,,
449,0.14862096309661865,0,,,,,,
459,0.14815498888492584,0,,,,,,
461,,0,0.3656509816646576,0.4260881543159485,0.1333734095096588,0.4850824475288391,0.8703112006187439,
469,0.0942152738571167,1,,,,,,
479,0.09293048083782196,1,,,,,,
489,0.13887624442577362,1,,,,,,
499,0.031663406640291214,1,,,,,,
509,0.03859933465719223,1,,,,,,
519,0.19498442113399506,1,,,,,,
529,0.05579227954149246,1,,,,,,
539,0.058807723224163055,1,,,,,,
549,0.04202190041542053,1,,,,,,
559,0.048086922615766525,1,,,,,,
569,0.05940224602818489,1,,,,,,
579,0.22341704368591309,1,,,,,,
589,0.035018470138311386,1,,,,,,
599,0.390284925699234,1,,,,,,
609,0.021587694063782692,1,,,,,,
619,0.20790962874889374,1,,,,,,
629,0.15647435188293457,1,,,,,,
639,0.14931371808052063,1,,,,,,
649,0.03250306099653244,1,,,,,,
659,0.027702614665031433,1,,,,,,
669,0.02364780381321907,1,,,,,,
679,0.03875930607318878,1,,,,,,
689,0.01655742898583412,1,,,,,,
699,0.048153188079595566,1,,,,,,
709,0.008663292974233627,1,,,,,,
719,0.031187430024147034,1,,,,,,
729,0.08547321707010269,1,,,,,,
739,0.021701544523239136,1,,,,,,
749,0.10382623225450516,1,,,,,,
759,0.41263478994369507,1,,,,,,
769,0.014921474270522594,1,,,,,,
779,0.02690526843070984,1,,,,,,
789,0.02339392900466919,1,,,,,,
799,0.01851283200085163,1,,,,,,
809,0.08662839978933334,1,,,,,,
819,0.044584162533283234,1,,,,,,
829,0.0816396176815033,1,,,,,,
839,0.19021086394786835,1,,,,,,
849,0.030251746997237206,1,,,,,,
859,0.1291196048259735,1,,,,,,
869,0.1049865260720253,1,,,,,,
879,0.1112484559416771,1,,,,,,
889,0.17298102378845215,1,,,,,,
899,0.017998527735471725,1,,,,,,
909,0.12273410707712173,1,,,,,,
919,0.013511045835912228,1,,,,,,
923,,1,0.5706371068954468,0.6088793277740479,0.07407858967781067,0.6402661204338074,0.9104506969451904,
929,0.013840250670909882,2,,,,,,
939,0.10479281842708588,2,,,,,,
949,0.11824475973844528,2,,,,,,
959,0.058780793100595474,2,,,,,,
969,0.005735666025429964,2,,,,,,
979,0.009274104610085487,2,,,,,,
989,0.013515467755496502,2,,,,,,
999,0.03151334077119827,2,,,,,,
1009,0.1638132482767105,2,,,,,,
1019,0.10905793309211731,2,,,,,,
1029,0.018635962158441544,2,,,,,,
1039,0.01610459014773369,2,,,,,,
1049,0.033542193472385406,2,,,,,,
1059,0.10608847439289093,2,,,,,,
1069,0.08573612570762634,2,,,,,,
1079,0.011559859849512577,2,,,,,,
1089,0.1252719759941101,2,,,,,,
1099,0.031181426718831062,2,,,,,,
1109,0.008749112486839294,2,,,,,,
1119,0.040797892957925797,2,,,,,,
1129,0.10827808827161789,2,,,,,,
1139,0.28506994247436523,2,,,,,,
1149,0.006770818494260311,2,,,,,,
1159,0.08951415866613388,2,,,,,,
1169,0.017152322456240654,2,,,,,,
1179,0.018394244834780693,2,,,,,,
1189,0.08603501319885254,2,,,,,,
1199,0.027182579040527344,2,,,,,,
1209,0.09613028168678284,2,,,,,,
1219,0.15719479322433472,2,,,,,,
1229,0.14103983342647552,2,,,,,,
1239,0.122864730656147,2,,,,,,
1249,0.20945844054222107,2,,,,,,
1259,0.28889647126197815,2,,,,,,
1269,0.08740008622407913,2,,,,,,
1279,0.026729576289653778,2,,,,,,
1289,0.09136500954627991,2,,,,,,
1299,0.015271908603608608,2,,,,,,
1309,0.08690212666988373,2,,,,,,
1319,0.016631394624710083,2,,,,,,
1329,0.011059768497943878,2,,,,,,
1339,0.0034621385857462883,2,,,,,,
1349,0.015399268828332424,2,,,,,,
1359,0.021607626229524612,2,,,,,,
1369,0.12483824044466019,2,,,,,,
1379,0.02901424840092659,2,,,,,,
1385,,2,0.5373961329460144,0.578349769115448,0.07832469046115875,0.6144375205039978,0.9028832316398621,
1389,0.03983278200030327,3,,,,,,
1399,0.02581815980374813,3,,,,,,
1409,0.11359641700983047,3,,,,,,
