step,train_loss,epoch,val_qa_answer_f1,val_qa_bert_score,val_loss,val_qa_em,val_qa_sas,test_loss
9,0.7792084813117981,0,,,,,,
19,0.3922891616821289,0,,,,,,
29,0.68575119972229,0,,,,,,
39,0.3298269808292389,0,,,,,,
49,1.023901104927063,0,,,,,,
59,0.6279773712158203,0,,,,,,
69,0.32709094882011414,0,,,,,,
79,0.1811937391757965,0,,,,,,
89,0.346804141998291,0,,,,,,
99,0.5578951239585876,0,,,,,,
109,0.44506481289863586,0,,,,,,
119,0.6458830237388611,0,,,,,,
129,0.5151255130767822,0,,,,,,
139,0.6776961088180542,0,,,,,,
149,0.2724873423576355,0,,,,,,
159,0.11600586026906967,0,,,,,,
169,0.5115489959716797,0,,,,,,
179,0.7586649656295776,0,,,,,,
189,0.8368695974349976,0,,,,,,
199,0.6661496162414551,0,,,,,,
209,0.1805764138698578,0,,,,,,
219,0.6195173859596252,0,,,,,,
229,0.1385587602853775,0,,,,,,
239,0.1788109987974167,0,,,,,,
249,0.34939661622047424,0,,,,,,
259,0.5665305852890015,0,,,,,,
269,0.3408125340938568,0,,,,,,
279,0.212136909365654,0,,,,,,
289,1.260989785194397,0,,,,,,
299,0.21893347799777985,0,,,,,,
309,1.0588936805725098,0,,,,,,
319,0.1713021695613861,0,,,,,,
329,0.2661970257759094,0,,,,,,
339,0.2227145880460739,0,,,,,,
349,0.5652729272842407,0,,,,,,
359,0.14867693185806274,0,,,,,,
369,0.4273998737335205,0,,,,,,
374,,0,0.6762922406196594,0.9057867527008057,0.08186838030815125,0.552173912525177,0.7012327909469604,
379,0.7564749717712402,1,,,,,,
389,0.3234156370162964,1,,,,,,
399,0.16152402758598328,1,,,,,,
409,0.28199467062950134,1,,,,,,
419,0.11355430632829666,1,,,,,,
429,0.10500949621200562,1,,,,,,
439,0.05261858180165291,1,,,,,,
449,0.7332495450973511,1,,,,,,
459,0.1820429265499115,1,,,,,,
469,0.18687281012535095,1,,,,,,
479,0.19673407077789307,1,,,,,,
489,0.3542355000972748,1,,,,,,
499,0.3173627257347107,1,,,,,,
509,0.2389172911643982,1,,,,,,
519,0.4418746829032898,1,,,,,,
