epoch,step,train_loss,val_qa_em,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,test_loss
0,9,0.08423800766468048,,,,,,
0,19,0.06976446509361267,,,,,,
0,29,0.033223554491996765,,,,,,
0,39,0.08267752081155777,,,,,,
0,49,0.06726225465536118,,,,,,
0,59,0.045566026121377945,,,,,,
0,69,0.05233446881175041,,,,,,
0,79,0.0444008968770504,,,,,,
0,89,0.04362068697810173,,,,,,
0,99,0.049246497452259064,,,,,,
0,109,0.04496736079454422,,,,,,
0,119,0.06977173686027527,,,,,,
0,129,0.035356298089027405,,,,,,
0,139,0.0627688392996788,,,,,,
0,149,0.06587252020835876,,,,,,
0,159,0.04056377336382866,,,,,,
0,169,0.05018054321408272,,,,,,
0,179,0.06212032958865166,,,,,,
0,189,0.07945942133665085,,,,,,
0,199,0.05252068489789963,,,,,,
0,209,0.05027169734239578,,,,,,
0,219,0.06507163494825363,,,,,,
0,229,0.06208345293998718,,,,,,
0,239,0.07631148397922516,,,,,,
0,249,0.07394744455814362,,,,,,
0,249,,0.2948403060436249,0.097709521651268,0.8561890125274658,0.3624354898929596,0.44264888763427734,
1,259,0.05227106437087059,,,,,,
1,269,0.052257753908634186,,,,,,
1,279,0.04318765550851822,,,,,,
1,289,0.07100548595190048,,,,,,
1,299,0.08070337772369385,,,,,,
1,309,0.07376876473426819,,,,,,
1,319,0.06700939685106277,,,,,,
1,329,0.047912873327732086,,,,,,
1,339,0.06923279166221619,,,,,,
1,349,0.0490795336663723,,,,,,
1,359,0.060474738478660583,,,,,,
1,369,0.04795081168413162,,,,,,
1,379,0.04732053726911545,,,,,,
1,389,0.04826030507683754,,,,,,
1,399,0.04691855236887932,,,,,,
1,409,0.04979298636317253,,,,,,
1,419,0.05179005116224289,,,,,,
1,429,0.04111003503203392,,,,,,
1,439,0.03517270088195801,,,,,,
1,449,0.058922361582517624,,,,,,
1,459,0.049754586070775986,,,,,,
1,469,0.04038095846772194,,,,,,
1,479,0.05957682058215141,,,,,,
1,489,0.04619373008608818,,,,,,
1,499,0.06598719209432602,,,,,,
1,499,,0.31449630856513977,0.10740245878696442,0.8627744913101196,0.3841829001903534,0.45877113938331604,
2,509,0.050376761704683304,,,,,,
2,519,0.04685947299003601,,,,,,
2,529,0.04209461808204651,,,,,,
2,539,0.060496553778648376,,,,,,
2,549,0.07500644028186798,,,,,,
2,559,0.0631556287407875,,,,,,
2,569,0.0615617036819458,,,,,,
2,579,0.04265253245830536,,,,,,
2,589,0.06611383706331253,,,,,,
2,599,0.04302261397242546,,,,,,
2,609,0.05633249878883362,,,,,,
2,619,0.04395047947764397,,,,,,
2,629,0.04759733006358147,,,,,,
2,639,0.04623013734817505,,,,,,
2,649,0.0422009639441967,,,,,,
2,659,0.04444342106580734,,,,,,
2,669,0.04749938100576401,,,,,,
2,679,0.036429885774850845,,,,,,
2,689,0.03234995901584625,,,,,,
2,699,0.056464262306690216,,,,,,
2,709,0.045026738196611404,,,,,,
2,719,0.03722652420401573,,,,,,
2,729,0.054816048592329025,,,,,,
2,739,0.043212294578552246,,,,,,
2,749,0.057964250445365906,,,,,,
2,749,,0.32678133249282837,0.11002441495656967,0.8646750450134277,0.39640137553215027,0.46622490882873535,
3,759,0.049480538815259933,,,,,,
3,769,0.04134548828005791,,,,,,
3,779,0.04113927483558655,,,,,,
3,789,0.04876159131526947,,,,,,
3,799,0.07210484892129898,,,,,,
3,809,0.05273265391588211,,,,,,
3,819,0.055204592645168304,,,,,,
3,829,0.035345159471035004,,,,,,
3,839,0.064064621925354,,,,,,
3,849,0.03487148508429527,,,,,,
3,859,0.05101284012198448,,,,,,
3,869,0.036929305642843246,,,,,,
3,879,0.04795292392373085,,,,,,
3,889,0.04528924077749252,,,,,,
3,899,0.03881777450442314,,,,,,
3,909,0.036945849657058716,,,,,,
3,919,0.04093446582555771,,,,,,
3,929,0.028093842789530754,,,,,,
3,939,0.027295170351862907,,,,,,
3,949,0.05042336881160736,,,,,,
3,959,0.03639654070138931,,,,,,
3,969,0.03081490285694599,,,,,,
3,979,0.047289494425058365,,,,,,
3,989,0.040903039276599884,,,,,,
3,999,0.04588068276643753,,,,,,
3,999,,0.32923832535743713,0.13220751285552979,0.8638530373573303,0.39497578144073486,0.4538504481315613,
4,1009,0.045280203223228455,,,,,,
4,1019,0.03372344747185707,,,,,,
4,1029,0.033117230981588364,,,,,,
4,1039,0.032553769648075104,,,,,,
4,1049,0.058172304183244705,,,,,,
4,1059,0.03618679940700531,,,,,,
4,1069,0.055385686457157135,,,,,,
4,1079,0.029084578156471252,,,,,,
4,1089,0.04183591902256012,,,,,,
4,1099,0.02408209815621376,,,,,,
4,1109,0.03790729120373726,,,,,,
4,1119,0.0222991444170475,,,,,,
4,1129,0.05123676732182503,,,,,,
4,1139,0.035873446613550186,,,,,,
4,1149,0.029911736026406288,,,,,,
4,1159,0.02205466665327549,,,,,,
4,1169,0.03217432647943497,,,,,,
4,1179,0.015394700691103935,,,,,,
4,1189,0.018807778134942055,,,,,,
4,1199,0.0400298610329628,,,,,,
4,1209,0.016249587759375572,,,,,,
4,1219,0.02658323012292385,,,,,,
4,1229,0.03174063190817833,,,,,,
4,1239,0.03518711403012276,,,,,,
4,1249,0.022119352594017982,,,,,,
4,1249,,0.32678133249282837,0.26976820826530457,0.8637640476226807,0.3949533700942993,0.4552513360977173,
5,1250,,,,,,,0.26976820826530457
