step,epoch,train_loss,val_qa_answer_f1,val_qa_em,val_qa_bert_score,val_loss,val_qa_sas,test_loss
9,0,0.31628286838531494,,,,,,
19,0,0.29118362069129944,,,,,,
29,0,0.6721858382225037,,,,,,
39,0,0.5413078665733337,,,,,,
49,0,0.9148434996604919,,,,,,
59,0,0.5164707899093628,,,,,,
69,0,0.23345305025577545,,,,,,
79,0,0.41747888922691345,,,,,,
89,0,0.24975542724132538,,,,,,
99,0,0.21026287972927094,,,,,,
109,0,0.1392197459936142,,,,,,
119,0,0.12529250979423523,,,,,,
129,0,0.15300750732421875,,,,,,
139,0,0.2173101305961609,,,,,,
149,0,0.15790215134620667,,,,,,
159,0,0.20775187015533447,,,,,,
169,0,0.16726167500019073,,,,,,
179,0,0.15477262437343597,,,,,,
189,0,0.16895736753940582,,,,,,
199,0,1.0789982080459595,,,,,,
209,0,0.17601032555103302,,,,,,
219,0,0.18158096075057983,,,,,,
229,0,0.2159002423286438,,,,,,
239,0,0.23176611959934235,,,,,,
249,0,0.3049221336841583,,,,,,
259,0,0.1112063005566597,,,,,,
269,0,0.1210777536034584,,,,,,
279,0,0.2019367665052414,,,,,,
289,0,0.1406378298997879,,,,,,
299,0,0.21975357830524445,,,,,,
309,0,0.2766501307487488,,,,,,
319,0,0.10315622389316559,,,,,,
329,0,0.08819201588630676,,,,,,
339,0,0.3106139600276947,,,,,,
349,0,0.09838192164897919,,,,,,
359,0,0.10578376799821854,,,,,,
369,0,0.11856240034103394,,,,,,
379,0,0.041248347610235214,,,,,,
389,0,0.11925607174634933,,,,,,
399,0,0.10971537977457047,,,,,,
409,0,0.1279664933681488,,,,,,
419,0,0.21655716001987457,,,,,,
429,0,0.09533728659152985,,,,,,
439,0,0.1044023185968399,,,,,,
449,0,0.13841883838176727,,,,,,
459,0,0.29887235164642334,,,,,,
469,0,0.08123457431793213,,,,,,
479,0,0.14756134152412415,,,,,,
489,0,0.16394557058811188,,,,,,
499,0,0.052763476967811584,,,,,,
509,0,0.14627894759178162,,,,,,
519,0,0.08238212019205093,,,,,,
529,0,0.16411365568637848,,,,,,
539,0,0.2181229442358017,,,,,,
549,0,0.08668387681245804,,,,,,
559,0,0.09184550493955612,,,,,,
569,0,0.14719794690608978,,,,,,
579,0,0.2813885509967804,,,,,,
589,0,0.21887707710266113,,,,,,
599,0,0.13781499862670898,,,,,,
609,0,0.11950564384460449,,,,,,
619,0,0.06701967865228653,,,,,,
629,0,0.13947197794914246,,,,,,
639,0,0.09989213198423386,,,,,,
649,0,0.15406131744384766,,,,,,
659,0,0.0844707041978836,,,,,,
669,0,0.11676143854856491,,,,,,
679,0,0.04972478374838829,,,,,,
689,0,0.059141844511032104,,,,,,
699,0,0.08351606875658035,,,,,,
709,0,0.055470116436481476,,,,,,
719,0,0.1772114336490631,,,,,,
729,0,0.07089748233556747,,,,,,
739,0,0.06016944348812103,,,,,,
749,0,0.1135193482041359,,,,,,
759,0,0.07060489058494568,,,,,,
769,0,0.19259978830814362,,,,,,
779,0,0.0901365578174591,,,,,,
789,0,0.13145679235458374,,,,,,
799,0,0.10972309857606888,,,,,,
809,0,0.11170827597379684,,,,,,
819,0,0.051406703889369965,,,,,,
829,0,0.07286891341209412,,,,,,
839,0,0.06209968030452728,,,,,,
849,0,0.08952617645263672,,,,,,
859,0,0.07373657822608948,,,,,,
869,0,0.1264341026544571,,,,,,
879,0,0.07109925150871277,,,,,,
889,0,0.08674908429384232,,,,,,
899,0,0.12386877834796906,,,,,,
909,0,0.08885389566421509,,,,,,
919,0,0.07086481153964996,,,,,,
929,0,0.022326583042740822,,,,,,
929,0,,0.6408674120903015,0.4523809552192688,0.8936784863471985,0.11271177232265472,0.6825758814811707,
939,1,0.13237114250659943,,,,,,
949,1,0.08042710274457932,,,,,,
959,1,0.03800790384411812,,,,,,
969,1,0.04593488946557045,,,,,,
979,1,0.09388349950313568,,,,,,
989,1,0.04608910158276558,,,,,,
999,1,0.06275041401386261,,,,,,
1009,1,0.041278526186943054,,,,,,
1019,1,0.038516566157341,,,,,,
1029,1,0.13925790786743164,,,,,,
1039,1,0.05920258164405823,,,,,,
1049,1,0.04085979610681534,,,,,,
1059,1,0.051387518644332886,,,,,,
1069,1,0.019689735025167465,,,,,,
1079,1,0.048110008239746094,,,,,,
1089,1,0.0749971866607666,,,,,,
1099,1,0.03506678715348244,,,,,,
1109,1,0.13310402631759644,,,,,,
1119,1,0.4011134207248688,,,,,,
1129,1,0.09830307215452194,,,,,,
1139,1,0.0314825102686882,,,,,,
1149,1,0.1276458352804184,,,,,,
1159,1,0.05386296659708023,,,,,,
1169,1,0.0854182168841362,,,,,,
1179,1,0.11665169894695282,,,,,,
1189,1,0.06513547152280807,,,,,,
1199,1,0.07522847503423691,,,,,,
1209,1,0.05418689548969269,,,,,,
1219,1,0.342551052570343,,,,,,
1229,1,0.03827034682035446,,,,,,
1239,1,0.025060130283236504,,,,,,
1249,1,0.1259104162454605,,,,,,
1259,1,0.06030126288533211,,,,,,
1269,1,0.03673261031508446,,,,,,
1279,1,0.0398140475153923,,,,,,
1289,1,0.10307452082633972,,,,,,
1299,1,0.06892957538366318,,,,,,
1309,1,0.11694133281707764,,,,,,
1319,1,0.02422785758972168,,,,,,
1329,1,0.048525694757699966,,,,,,
1339,1,0.029240500181913376,,,,,,
1349,1,0.15217608213424683,,,,,,
1359,1,0.05167244002223015,,,,,,
1369,1,0.023420987650752068,,,,,,
1379,1,0.05880527198314667,,,,,,
1389,1,0.03155249357223511,,,,,,
1399,1,0.0976063460111618,,,,,,
1409,1,0.02499033696949482,,,,,,
1419,1,0.05963463336229324,,,,,,
1429,1,0.1502024382352829,,,,,,
1439,1,0.03429175913333893,,,,,,
1449,1,0.038178808987140656,,,,,,
1459,1,0.02072610706090927,,,,,,
1469,1,0.05102243646979332,,,,,,
1479,1,0.03785363957285881,,,,,,
1489,1,0.061472151428461075,,,,,,
1499,1,0.029799798503518105,,,,,,
1509,1,0.06477560847997665,,,,,,
1519,1,0.05151895061135292,,,,,,
1529,1,0.02355288341641426,,,,,,
1539,1,0.013089991174638271,,,,,,
1549,1,0.030158765614032745,,,,,,
1559,1,0.022112669423222542,,,,,,
1569,1,0.07719190418720245,,,,,,
1579,1,0.13192404806613922,,,,,,
1589,1,0.03596537932753563,,,,,,
1599,1,0.028796743601560593,,,,,,
1609,1,0.12898501753807068,,,,,,
1619,1,0.05740884318947792,,,,,,
1629,1,0.09008380025625229,,,,,,
1639,1,0.02070651948451996,,,,,,
1649,1,0.6119835376739502,,,,,,
1659,1,0.10832122713327408,,,,,,
1669,1,0.019453251734375954,,,,,,
1679,1,0.06579816341400146,,,,,,
1689,1,0.11290805041790009,,,,,,
1699,1,0.021267596632242203,,,,,,
1709,1,0.03083227388560772,,,,,,
1719,1,0.02541889250278473,,,,,,
1729,1,0.05516303330659866,,,,,,
1739,1,0.06679266691207886,,,,,,
1749,1,0.038458552211523056,,,,,,
1759,1,0.051373980939388275,,,,,,
1769,1,0.031069431453943253,,,,,,
1779,1,0.07803873717784882,,,,,,
1789,1,0.10052943974733353,,,,,,
1799,1,0.11344648897647858,,,,,,
1809,1,0.050389666110277176,,,,,,
1819,1,0.12681373953819275,,,,,,
1829,1,0.013123666867613792,,,,,,
1839,1,0.027731435373425484,,,,,,
1849,1,0.022000225260853767,,,,,,
1859,1,0.03609170764684677,,,,,,
1859,1,,0.6488382816314697,0.469696968793869,0.8985050916671753,0.11764548718929291,0.6936837434768677,
1869,2,0.04876071959733963,,,,,,
1879,2,0.015416640788316727,,,,,,
1889,2,0.018887663260102272,,,,,,
1899,2,0.028517592698335648,,,,,,
1909,2,0.035414282232522964,,,,,,
1919,2,0.015879422426223755,,,,,,
1929,2,0.041485197842121124,,,,,,
1939,2,0.010537100955843925,,,,,,
1949,2,0.016098638996481895,,,,,,
1959,2,0.0502115860581398,,,,,,
1969,2,0.03492636978626251,,,,,,
1979,2,0.011560369282960892,,,,,,
1989,2,0.020159415900707245,,,,,,
1999,2,0.008037888444960117,,,,,,
2009,2,0.014694680459797382,,,,,,
2019,2,0.02755706012248993,,,,,,
2029,2,0.00883881002664566,,,,,,
2039,2,0.051219116896390915,,,,,,
2049,2,0.14473982155323029,,,,,,
2059,2,0.06650110334157944,,,,,,
2069,2,0.013031883165240288,,,,,,
2079,2,0.03612501919269562,,,,,,
2089,2,0.02995164319872856,,,,,,
2099,2,0.04017942026257515,,,,,,
2109,2,0.06469234079122543,,,,,,
2119,2,0.016560405492782593,,,,,,
2129,2,0.03480007126927376,,,,,,
2139,2,0.010441343300044537,,,,,,
2149,2,0.17895950376987457,,,,,,
2159,2,0.008778739720582962,,,,,,
2169,2,0.005864765029400587,,,,,,
2179,2,0.021129777655005455,,,,,,
2189,2,0.027720801532268524,,,,,,
2199,2,0.007497840560972691,,,,,,
2209,2,0.01768059842288494,,,,,,
2219,2,0.008963815867900848,,,,,,
