epoch,step,train_loss,val_qa_sas,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_loss,test_loss
0,9,0.552801251411438,,,,,,
0,19,0.33918315172195435,,,,,,
0,29,0.29183682799339294,,,,,,
0,39,0.2770950198173523,,,,,,
0,49,0.2886393368244171,,,,,,
0,59,0.5706724524497986,,,,,,
0,69,0.3867989182472229,,,,,,
0,79,0.1570335477590561,,,,,,
0,89,0.12789496779441833,,,,,,
0,99,0.1763523370027542,,,,,,
0,109,0.8923572301864624,,,,,,
0,119,0.17532260715961456,,,,,,
0,129,0.14241153001785278,,,,,,
0,139,0.14563997089862823,,,,,,
0,149,0.2427424192428589,,,,,,
0,159,0.11440259218215942,,,,,,
0,169,0.1650245189666748,,,,,,
0,179,0.32446780800819397,,,,,,
0,189,0.15031073987483978,,,,,,
0,199,0.3430916368961334,,,,,,
0,209,0.13398508727550507,,,,,,
0,219,0.07119795680046082,,,,,,
0,229,0.31095829606056213,,,,,,
0,239,0.7430450320243835,,,,,,
0,249,1.0174670219421387,,,,,,
0,259,0.05688253045082092,,,,,,
0,269,0.7367246150970459,,,,,,
0,279,0.13853947818279266,,,,,,
0,289,0.12629441916942596,,,,,,
0,299,0.1537729948759079,,,,,,
0,309,0.09311719983816147,,,,,,
0,319,0.07343659549951553,,,,,,
0,329,0.09510926902294159,,,,,,
0,339,0.12547567486763,,,,,,
0,349,0.19941258430480957,,,,,,
0,359,0.07399590313434601,,,,,,
0,369,0.14361780881881714,,,,,,
0,379,0.382085382938385,,,,,,
0,389,2.725952625274658,,,,,,
0,399,0.3234216272830963,,,,,,
0,409,0.1166151612997055,,,,,,
0,419,0.14810854196548462,,,,,,
0,429,0.17360134422779083,,,,,,
0,439,0.05230014771223068,,,,,,
0,449,0.1031181737780571,,,,,,
0,459,0.0623185969889164,,,,,,
0,469,0.1643122136592865,,,,,,
0,479,0.10085194557905197,,,,,,
0,489,0.14129260182380676,,,,,,
0,499,0.24205489456653595,,,,,,
0,509,0.6157994866371155,,,,,,
0,519,0.18782514333724976,,,,,,
0,529,0.10586221516132355,,,,,,
0,539,0.12628257274627686,,,,,,
0,549,1.0881855487823486,,,,,,
0,559,0.06713852286338806,,,,,,
0,569,0.14792415499687195,,,,,,
0,579,0.34023839235305786,,,,,,
0,589,0.19187907874584198,,,,,,
0,599,0.13736501336097717,,,,,,
0,609,0.22188203036785126,,,,,,
0,619,0.051431965082883835,,,,,,
0,629,0.06950223445892334,,,,,,
0,639,0.07120028138160706,,,,,,
0,649,0.14776258170604706,,,,,,
0,659,0.12187264859676361,,,,,,
0,669,0.05095803737640381,,,,,,
0,679,0.09627896547317505,,,,,,
0,689,0.13661901652812958,,,,,,
0,699,0.09711956232786179,,,,,,
0,709,0.1528906226158142,,,,,,
0,719,0.036989375948905945,,,,,,
0,729,0.07513000816106796,,,,,,
0,739,0.29546818137168884,,,,,,
0,749,0.06107999011874199,,,,,,
0,759,0.1582588255405426,,,,,,
0,769,0.083366759121418,,,,,,
0,779,0.08509314805269241,,,,,,
0,789,0.08804190158843994,,,,,,
0,799,0.031247027218341827,,,,,,
0,809,0.08814394474029541,,,,,,
0,819,0.09286613762378693,,,,,,
0,829,0.092654287815094,,,,,,
0,839,0.05206873267889023,,,,,,
0,849,0.07521391659975052,,,,,,
0,859,0.05101915821433067,,,,,,
0,869,0.09497199952602386,,,,,,
0,879,0.17583876848220825,,,,,,
0,889,0.05201103165745735,,,,,,
0,899,0.06022602319717407,,,,,,
0,909,0.08161026239395142,,,,,,
0,919,0.035682350397109985,,,,,,
0,929,0.05767025053501129,,,,,,
0,939,0.13012029230594635,,,,,,
0,949,0.07476454973220825,,,,,,
0,959,0.33086344599723816,,,,,,
0,969,0.4006073772907257,,,,,,
0,979,0.08637642115354538,,,,,,
0,985,,0.6828504204750061,0.8942543268203735,0.3775216042995453,0.6373459696769714,0.13060368597507477,
1,989,0.036575980484485626,,,,,,
1,999,0.08035130798816681,,,,,,
1,1009,0.05947238951921463,,,,,,
1,1019,0.05789651721715927,,,,,,
1,1029,0.050209853798151016,,,,,,
1,1039,0.04933766648173332,,,,,,
1,1049,0.23651574552059174,,,,,,
1,1059,0.09365445375442505,,,,,,
1,1069,0.08637566864490509,,,,,,
1,1079,0.047542229294776917,,,,,,
1,1089,0.019097361713647842,,,,,,
1,1099,0.05849314481019974,,,,,,
1,1109,0.31152620911598206,,,,,,
1,1119,0.07132775336503983,,,,,,
1,1129,2.1114726066589355,,,,,,
1,1139,0.1074671745300293,,,,,,
1,1149,0.03396569937467575,,,,,,
1,1159,0.02456071227788925,,,,,,
1,1169,0.042690012603998184,,,,,,
1,1179,0.06808076053857803,,,,,,
1,1189,0.04021787270903587,,,,,,
1,1199,0.05195872485637665,,,,,,
1,1209,0.11343560367822647,,,,,,
1,1219,0.08748676627874374,,,,,,
1,1229,0.16044144332408905,,,,,,
1,1239,0.0407940037548542,,,,,,
1,1249,0.03194470331072807,,,,,,
1,1259,0.042724452912807465,,,,,,
1,1269,0.08660931140184402,,,,,,
1,1279,0.031077835708856583,,,,,,
1,1289,0.06713853031396866,,,,,,
1,1299,0.11174289882183075,,,,,,
1,1309,0.034675583243370056,,,,,,
1,1319,0.029950808733701706,,,,,,
1,1329,0.1423034965991974,,,,,,
1,1339,0.05023564025759697,,,,,,
1,1349,0.06394320726394653,,,,,,
1,1359,0.044318344444036484,,,,,,
1,1369,0.08848460763692856,,,,,,
1,1379,0.14531567692756653,,,,,,
1,1389,0.0491100437939167,,,,,,
1,1399,0.11222919076681137,,,,,,
1,1409,0.07263148576021194,,,,,,
1,1419,0.1942247748374939,,,,,,
1,1429,0.036470841616392136,,,,,,
1,1439,0.05898510292172432,,,,,,
1,1449,0.07516705989837646,,,,,,
1,1459,0.13707049190998077,,,,,,
1,1469,0.07400050014257431,,,,,,
1,1479,0.08307794481515884,,,,,,
1,1489,0.0960579589009285,,,,,,
1,1499,0.10327316075563431,,,,,,
1,1509,0.17812475562095642,,,,,,
1,1519,0.024019796401262283,,,,,,
1,1529,0.028971711173653603,,,,,,
1,1539,0.19249773025512695,,,,,,
1,1549,0.075736403465271,,,,,,
