step,train_loss,epoch,val_qa_answer_f1,val_qa_em,val_qa_bert_score,val_loss,val_qa_sas,test_loss
9,0.07666835188865662,0,,,,,,
19,0.2321043461561203,0,,,,,,
29,0.19648663699626923,0,,,,,,
39,0.17666441202163696,0,,,,,,
49,0.18142113089561462,0,,,,,,
59,0.12881384789943695,0,,,,,,
69,0.12531810998916626,0,,,,,,
79,0.08279171586036682,0,,,,,,
89,0.0849454253911972,0,,,,,,
99,0.1579723358154297,0,,,,,,
109,0.17787933349609375,0,,,,,,
119,0.08539377152919769,0,,,,,,
129,0.21873806416988373,0,,,,,,
139,0.057337891310453415,0,,,,,,
149,0.06645359843969345,0,,,,,,
159,0.19571948051452637,0,,,,,,
169,0.0687844529747963,0,,,,,,
179,0.12805654108524323,0,,,,,,
189,0.15880295634269714,0,,,,,,
199,0.11156506836414337,0,,,,,,
209,0.07514587789773941,0,,,,,,
219,0.12340490520000458,0,,,,,,
229,0.05298146605491638,0,,,,,,
239,0.15257945656776428,0,,,,,,
249,0.03607959672808647,0,,,,,,
259,0.09233099967241287,0,,,,,,
269,0.05736552178859711,0,,,,,,
279,0.06755354255437851,0,,,,,,
289,0.11560988426208496,0,,,,,,
299,0.08769657462835312,0,,,,,,
309,0.05867538973689079,0,,,,,,
319,0.15441204607486725,0,,,,,,
329,0.20220978558063507,0,,,,,,
339,0.05618865042924881,0,,,,,,
349,0.0891052708029747,0,,,,,,
359,0.05719069391489029,0,,,,,,
369,0.10408642888069153,0,,,,,,
379,0.02745290845632553,0,,,,,,
389,0.05273844301700592,0,,,,,,
399,0.03984900191426277,0,,,,,,
409,0.03377809375524521,0,,,,,,
419,0.04033051058650017,0,,,,,,
429,0.15051627159118652,0,,,,,,
439,0.03353344649076462,0,,,,,,
449,0.20843982696533203,0,,,,,,
459,0.07903604209423065,0,,,,,,
469,0.026982324197888374,0,,,,,,
479,0.035812776535749435,0,,,,,,
489,0.03489239513874054,0,,,,,,
499,0.015186852775514126,0,,,,,,
509,0.00869400892406702,0,,,,,,
519,0.06423306465148926,0,,,,,,
529,0.06453417241573334,0,,,,,,
539,0.024246705695986748,0,,,,,,
549,0.033155158162117004,0,,,,,,
559,0.04504893347620964,0,,,,,,
569,0.033730268478393555,0,,,,,,
577,,0,0.595198392868042,0.29767441749572754,0.883973240852356,0.1056835725903511,0.6615409851074219,
579,0.04521473869681358,1,,,,,,
589,0.02389800176024437,1,,,,,,
599,0.020893530920147896,1,,,,,,
609,0.03986361622810364,1,,,,,,
619,0.03215190768241882,1,,,,,,
629,0.11563172191381454,1,,,,,,
639,0.028172971680760384,1,,,,,,
649,0.018019210547208786,1,,,,,,
659,0.06551387161016464,1,,,,,,
669,0.09626682102680206,1,,,,,,
679,0.03574636951088905,1,,,,,,
689,0.024557897821068764,1,,,,,,
699,0.02178443968296051,1,,,,,,
709,0.022222774103283882,1,,,,,,
719,0.0652397945523262,1,,,,,,
729,0.07733862847089767,1,,,,,,
739,0.06915079802274704,1,,,,,,
749,0.01420546229928732,1,,,,,,
759,0.08254053443670273,1,,,,,,
769,0.03459310159087181,1,,,,,,
779,0.07105600088834763,1,,,,,,
789,0.06682060658931732,1,,,,,,
799,0.043914493173360825,1,,,,,,
809,0.01639152690768242,1,,,,,,
819,0.04920482262969017,1,,,,,,
829,0.03119933232665062,1,,,,,,
839,0.02826341986656189,1,,,,,,
849,0.04400000348687172,1,,,,,,
859,0.05344834923744202,1,,,,,,
869,0.031757473945617676,1,,,,,,
879,0.06673628091812134,1,,,,,,
889,0.04335174709558487,1,,,,,,
899,0.041080258786678314,1,,,,,,
909,0.05664537101984024,1,,,,,,
919,0.03512309864163399,1,,,,,,
929,0.10898715257644653,1,,,,,,
939,0.03457427769899368,1,,,,,,
949,0.034159399569034576,1,,,,,,
959,0.04120691865682602,1,,,,,,
969,0.021652277559041977,1,,,,,,
979,0.0265165027230978,1,,,,,,
989,0.027896881103515625,1,,,,,,
999,0.009454475715756416,1,,,,,,
1009,0.09015004336833954,1,,,,,,
1019,0.06341437995433807,1,,,,,,
1029,0.03616320714354515,1,,,,,,
1039,0.054996173828840256,1,,,,,,
1049,0.008902015164494514,1,,,,,,
1059,0.04335561394691467,1,,,,,,
1069,0.05369473993778229,1,,,,,,
1079,0.03230611979961395,1,,,,,,
1089,0.045643605291843414,1,,,,,,
1099,0.007589405868202448,1,,,,,,
1109,0.03237379342317581,1,,,,,,
1119,0.024773884564638138,1,,,,,,
1129,0.008931205607950687,1,,,,,,
1139,0.09882643818855286,1,,,,,,
1149,0.043270546942949295,1,,,,,,
1155,,1,0.6106768846511841,0.31162789463996887,0.8839691877365112,0.10596975684165955,0.6720988154411316,
1159,0.033115871250629425,2,,,,,,
1169,0.04116594046354294,2,,,,,,
1179,0.024285942316055298,2,,,,,,
1189,0.010394064709544182,2,,,,,,
1199,0.026162438094615936,2,,,,,,
1209,0.02101496048271656,2,,,,,,
1219,0.03726676478981972,2,,,,,,
1229,0.03073033131659031,2,,,,,,
1239,0.021200057119131088,2,,,,,,
1249,0.010893207974731922,2,,,,,,
1259,0.061509840190410614,2,,,,,,
1269,0.01506234984844923,2,,,,,,
1279,0.03215181827545166,2,,,,,,
1289,0.012625995092093945,2,,,,,,
1299,0.06376757472753525,2,,,,,,
1309,0.030537279322743416,2,,,,,,
1319,0.017204279080033302,2,,,,,,
1329,0.029067782685160637,2,,,,,,
1339,0.029894698411226273,2,,,,,,
1349,0.0072527253068983555,2,,,,,,
1359,0.04376864805817604,2,,,,,,
1369,0.013281120918691158,2,,,,,,
1379,0.026214510202407837,2,,,,,,
1389,0.02016247995197773,2,,,,,,
1399,0.05038117989897728,2,,,,,,
1409,0.014696139842271805,2,,,,,,
1419,0.01343337818980217,2,,,,,,
1429,0.02855968102812767,2,,,,,,
1439,0.019055794924497604,2,,,,,,
1449,0.024353941902518272,2,,,,,,
1459,0.017549490556120872,2,,,,,,
1469,0.014683637768030167,2,,,,,,
1479,0.015331247821450233,2,,,,,,
1489,0.06958726048469543,2,,,,,,
1499,0.015364163555204868,2,,,,,,
1509,0.05327153205871582,2,,,,,,
1519,0.019779056310653687,2,,,,,,
1529,0.01705181784927845,2,,,,,,
1539,0.014500712044537067,2,,,,,,
1549,0.020281076431274414,2,,,,,,
1559,0.025091681629419327,2,,,,,,
1569,0.016976527869701385,2,,,,,,
1579,0.037258993834257126,2,,,,,,
1589,0.08589206635951996,2,,,,,,
1599,0.006190699525177479,2,,,,,,
1609,0.028552314266562462,2,,,,,,
1619,0.020316818729043007,2,,,,,,
1629,0.003399004926905036,2,,,,,,
1639,0.013357183896005154,2,,,,,,
1649,0.022957636043429375,2,,,,,,
1659,0.022117968648672104,2,,,,,,
1669,0.020550210028886795,2,,,,,,
1679,0.014964806847274303,2,,,,,,
1689,0.018088718876242638,2,,,,,,
1699,0.011824341490864754,2,,,,,,
1709,0.03309188783168793,2,,,,,,
1719,0.0038570843171328306,2,,,,,,
1729,0.019741982221603394,2,,,,,,
1733,,2,0.613663911819458,0.34418603777885437,0.8845944404602051,0.12530647218227386,0.677758514881134,
1739,0.027671609073877335,3,,,,,,
1749,0.013817050494253635,3,,,,,,
1759,0.010616949759423733,3,,,,,,
1769,0.010165786370635033,3,,,,,,
1779,0.0026507473085075617,3,,,,,,
1789,0.0069062733091413975,3,,,,,,
1799,0.009428671561181545,3,,,,,,
1809,0.002991199493408203,3,,,,,,
1819,0.004217877518385649,3,,,,,,
1829,0.00544425193220377,3,,,,,,
1839,0.00465329410508275,3,,,,,,
1849,0.04038836807012558,3,,,,,,
1859,0.034394484013319016,3,,,,,,
1869,0.00803038477897644,3,,,,,,
1879,0.0010125550907105207,3,,,,,,
1889,0.0032745294738560915,3,,,,,,
1899,0.0014291673433035612,3,,,,,,
1909,0.009308385662734509,3,,,,,,
1919,0.004216264467686415,3,,,,,,
1929,0.006695831194519997,3,,,,,,
1939,0.0008278620662167668,3,,,,,,
1949,0.02074245549738407,3,,,,,,
1959,0.006156485062092543,3,,,,,,
1969,0.058195821940898895,3,,,,,,
1979,0.0019667185842990875,3,,,,,,
1989,0.0015340851387009025,3,,,,,,
1999,0.018047094345092773,3,,,,,,
2009,0.019458118826150894,3,,,,,,
2019,0.00614334037527442,3,,,,,,
2029,0.0015006796456873417,3,,,,,,
2039,0.005357930902391672,3,,,,,,
2049,0.002558303764089942,3,,,,,,
2059,0.008393611758947372,3,,,,,,
2069,0.015760071575641632,3,,,,,,
2079,0.0011343209771439433,3,,,,,,
2089,0.005515102297067642,3,,,,,,
2099,0.002304613357409835,3,,,,,,
2109,0.007891889661550522,3,,,,,,
2119,0.001829306362196803,3,,,,,,
2129,0.0010399947641417384,3,,,,,,
2139,0.03066476806998253,3,,,,,,
2149,0.010723492130637169,3,,,,,,
2159,0.0013880790211260319,3,,,,,,
2169,0.0013202495174482465,3,,,,,,
2179,0.001990347169339657,3,,,,,,
2189,0.0015204271767288446,3,,,,,,
2199,0.0016754622338339686,3,,,,,,
2209,0.011870396323502064,3,,,,,,
2219,0.003327129641547799,3,,,,,,
2229,0.0032283703330904245,3,,,,,,
2239,0.003320278599858284,3,,,,,,
2249,0.0027266163378953934,3,,,,,,
2259,0.002698221243917942,3,,,,,,
2269,0.003443598747253418,3,,,,,,
2279,0.00048082281136885285,3,,,,,,
2289,0.0021181353367865086,3,,,,,,
2299,0.0022617371287196875,3,,,,,,
2309,0.0027213962748646736,3,,,,,,
2311,,3,0.6238949298858643,0.35348838567733765,0.8858338594436646,0.15194940567016602,0.6823514699935913,
2319,0.0006628544069826603,4,,,,,,
2329,0.0017654275288805366,4,,,,,,
2339,0.008274869062006474,4,,,,,,
2349,0.0011273606214672327,4,,,,,,
2359,0.01931285485625267,4,,,,,,
2369,0.0004141863319091499,4,,,,,,
2379,0.0010072083678096533,4,,,,,,
2389,0.0020442150998860598,4,,,,,,
2399,0.0009626561659388244,4,,,,,,
2409,0.0016623949632048607,4,,,,,,
2419,0.0021721404045820236,4,,,,,,
2429,0.0007725154864601791,4,,,,,,
2439,0.0008183428435586393,4,,,,,,
2449,0.0077198403887450695,4,,,,,,
2459,0.00044381068437360227,4,,,,,,
2469,0.001534470822662115,4,,,,,,
2479,0.0038752600084990263,4,,,,,,
2489,0.001946996315382421,4,,,,,,
2499,0.0008409499423578382,4,,,,,,
2509,0.0005330998101271689,4,,,,,,
2519,0.0009590098634362221,4,,,,,,
2529,0.0004873666912317276,4,,,,,,
2539,0.008106617256999016,4,,,,,,
2549,0.000686445739120245,4,,,,,,
2559,0.001355671091005206,4,,,,,,
2569,0.002718579489737749,4,,,,,,
2579,0.0024721308145672083,4,,,,,,
2589,0.0011882766848430037,4,,,,,,
2599,0.0005739000043831766,4,,,,,,
2609,0.0017791808350011706,4,,,,,,
2619,0.0056456709280610085,4,,,,,,
2629,0.001493780524469912,4,,,,,,
2639,0.0026669420767575502,4,,,,,,
2649,0.0019245585426688194,4,,,,,,
2659,0.001421867753379047,4,,,,,,
2669,0.0002735310699790716,4,,,,,,
2679,0.0005620838492177427,4,,,,,,
2689,0.0006714946939609945,4,,,,,,
2699,0.001234429539181292,4,,,,,,
2709,0.0011096697999164462,4,,,,,,
2719,0.00043306531733833253,4,,,,,,
2729,0.0002732024877332151,4,,,,,,
2739,0.0024203152861446142,4,,,,,,
2749,0.0026041241362690926,4,,,,,,
2759,0.0009276242344640195,4,,,,,,
2769,0.0004642048152163625,4,,,,,,
2779,0.006223110016435385,4,,,,,,
2789,0.000999622861854732,4,,,,,,
2799,0.0007986921118572354,4,,,,,,
2809,0.0018845096928998828,4,,,,,,
2819,0.0007241769344545901,4,,,,,,
2829,0.0006177115719765425,4,,,,,,
2839,0.0007556321215815842,4,,,,,,
2849,0.0011106531601399183,4,,,,,,
2859,0.0004947483539581299,4,,,,,,
2869,0.0007095769396983087,4,,,,,,
2879,0.00093978171935305,4,,,,,,
2889,0.0005206443602219224,4,,,,,,
2889,,4,0.6263360381126404,0.36279070377349854,0.891679048538208,0.20596365630626678,0.6895397305488586,
2890,,5,,,,,,0.20596365630626678
