train_loss,step,epoch,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,val_qa_em,test_loss
0.22373323142528534,9,0,,,,,,
0.7162339091300964,19,0,,,,,,
0.09625772386789322,29,0,,,,,,
0.11233516782522202,39,0,,,,,,
0.08433375507593155,49,0,,,,,,
0.280486136674881,59,0,,,,,,
0.11659441143274307,69,0,,,,,,
0.15153270959854126,79,0,,,,,,
0.59443199634552,89,0,,,,,,
0.15706460177898407,99,0,,,,,,
0.18076622486114502,109,0,,,,,,
0.2694779634475708,119,0,,,,,,
0.16121691465377808,129,0,,,,,,
0.1784765124320984,139,0,,,,,,
0.09487562626600266,149,0,,,,,,
0.315369188785553,159,0,,,,,,
0.3861768841743469,169,0,,,,,,
0.06523719429969788,179,0,,,,,,
0.24906004965305328,189,0,,,,,,
0.1831030547618866,199,0,,,,,,
0.10169365257024765,209,0,,,,,,
0.12178222835063934,219,0,,,,,,
0.11789503693580627,229,0,,,,,,
0.07764054089784622,239,0,,,,,,
0.08180711418390274,249,0,,,,,,
0.1060534343123436,259,0,,,,,,
0.0887092798948288,269,0,,,,,,
0.07042298465967178,279,0,,,,,,
0.15523244440555573,289,0,,,,,,
0.07948198169469833,299,0,,,,,,
0.04959096387028694,309,0,,,,,,
0.0984535813331604,319,0,,,,,,
0.10057004541158676,329,0,,,,,,
0.08509362488985062,339,0,,,,,,
0.1330331414937973,349,0,,,,,,
0.07708696275949478,359,0,,,,,,
0.07902125269174576,369,0,,,,,,
0.16298606991767883,379,0,,,,,,
0.0727672129869461,389,0,,,,,,
0.054853715002536774,399,0,,,,,,
0.030825985595583916,409,0,,,,,,
0.05125005915760994,419,0,,,,,,
0.03364976495504379,429,0,,,,,,
0.1643162965774536,439,0,,,,,,
0.06704672425985336,449,0,,,,,,
0.03999095782637596,459,0,,,,,,
0.06910905987024307,469,0,,,,,,
0.06323537975549698,479,0,,,,,,
0.0936560183763504,489,0,,,,,,
0.07327815890312195,499,0,,,,,,
0.03656908869743347,509,0,,,,,,
0.05937584489583969,519,0,,,,,,
0.027550743892788887,529,0,,,,,,
0.07526808232069016,539,0,,,,,,
0.04735318571329117,549,0,,,,,,
0.031022964045405388,559,0,,,,,,
0.13306324183940887,569,0,,,,,,
,573,0,0.09675000607967377,0.9047512412071228,0.629129946231842,0.7018222212791443,0.32407405972480774,
0.061836063861846924,579,1,,,,,,
0.04957371577620506,589,1,,,,,,
0.05760544538497925,599,1,,,,,,
0.13308179378509521,609,1,,,,,,
0.027664078399538994,619,1,,,,,,
0.10392092913389206,629,1,,,,,,
0.05058413743972778,639,1,,,,,,
0.07894683629274368,649,1,,,,,,
0.06161981821060181,659,1,,,,,,
0.04487411305308342,669,1,,,,,,
0.11058066040277481,679,1,,,,,,
0.12913580238819122,689,1,,,,,,
0.021954940631985664,699,1,,,,,,
0.026050079613924026,709,1,,,,,,
0.05366189032793045,719,1,,,,,,
0.035547129809856415,729,1,,,,,,
0.05940116569399834,739,1,,,,,,
0.0299848522990942,749,1,,,,,,
0.08000937849283218,759,1,,,,,,
0.06991897523403168,769,1,,,,,,
0.0639251172542572,779,1,,,,,,
0.037802424281835556,789,1,,,,,,
0.031014246866106987,799,1,,,,,,
0.019938746467232704,809,1,,,,,,
0.09590815752744675,819,1,,,,,,
0.04552999511361122,829,1,,,,,,
0.022280341014266014,839,1,,,,,,
0.019956447184085846,849,1,,,,,,
