step,epoch,train_loss,val_loss,val_qa_sas,val_qa_bert_score,val_qa_em,val_qa_answer_f1,test_loss
9,0,0.10474582016468048,,,,,,
19,0,0.08392095565795898,,,,,,
29,0,0.06028668209910393,,,,,,
39,0,0.08348480612039566,,,,,,
49,0,0.054865699261426926,,,,,,
59,0,0.042154617607593536,,,,,,
69,0,0.048661984503269196,,,,,,
79,0,0.06783542037010193,,,,,,
89,0,0.07514769583940506,,,,,,
99,0,0.04529883340001106,,,,,,
109,0,0.03585636243224144,,,,,,
119,0,0.07936301827430725,,,,,,
129,0,0.05635897442698479,,,,,,
139,0,0.055284563452005386,,,,,,
149,0,0.07801801711320877,,,,,,
159,0,0.054089680314064026,,,,,,
169,0,0.0665680468082428,,,,,,
179,0,0.05817582085728645,,,,,,
189,0,0.06575347483158112,,,,,,
199,0,0.03827986493706703,,,,,,
209,0,0.03133897855877876,,,,,,
219,0,0.06011297181248665,,,,,,
229,0,0.054951924830675125,,,,,,
236,0,,0.09974540024995804,0.37714728713035583,0.8349191546440125,0.21984435617923737,0.28581202030181885,
239,1,0.050154149532318115,,,,,,
249,1,0.039444003254175186,,,,,,
259,1,0.06792710721492767,,,,,,
269,1,0.068086177110672,,,,,,
279,1,0.04321780800819397,,,,,,
289,1,0.04429607838392258,,,,,,
299,1,0.07069133967161179,,,,,,
309,1,0.06211189925670624,,,,,,
319,1,0.05045005679130554,,,,,,
329,1,0.05185453221201897,,,,,,
339,1,0.04638472571969032,,,,,,
349,1,0.040315862745046616,,,,,,
359,1,0.06537341326475143,,,,,,
369,1,0.045671455562114716,,,,,,
379,1,0.04499251767992973,,,,,,
389,1,0.06341316550970078,,,,,,
399,1,0.05208449810743332,,,,,,
409,1,0.0395878404378891,,,,,,
419,1,0.04658684879541397,,,,,,
429,1,0.0584590807557106,,,,,,
439,1,0.051460351794958115,,,,,,
449,1,0.07331527769565582,,,,,,
459,1,0.06324853748083115,,,,,,
469,1,0.06066526472568512,,,,,,
473,1,,0.1255076378583908,0.3794437050819397,0.8386475443840027,0.21400777995586395,0.2901729643344879,
479,2,0.07752953469753265,,,,,,
489,2,0.037919316440820694,,,,,,
499,2,0.05710573121905327,,,,,,
509,2,0.05360478535294533,,,,,,
519,2,0.043784815818071365,,,,,,
529,2,0.05040798708796501,,,,,,
539,2,0.05775386840105057,,,,,,
549,2,0.04509050026535988,,,,,,
559,2,0.047388967126607895,,,,,,
569,2,0.045046351850032806,,,,,,
579,2,0.05544225499033928,,,,,,
589,2,0.054903749376535416,,,,,,
599,2,0.039202991873025894,,,,,,
609,2,0.04905424267053604,,,,,,
619,2,0.03734074905514717,,,,,,
629,2,0.04581620916724205,,,,,,
639,2,0.0708838626742363,,,,,,
649,2,0.040411125868558884,,,,,,
659,2,0.06264013051986694,,,,,,
669,2,0.04820099472999573,,,,,,
679,2,0.05702159181237221,,,,,,
689,2,0.08059916645288467,,,,,,
699,2,0.04530724510550499,,,,,,
709,2,0.04112815856933594,,,,,,
710,2,,0.12819351255893707,0.39085298776626587,0.8423603177070618,0.2315175086259842,0.3043113052845001,
719,3,0.04784045368432999,,,,,,
729,3,0.032557424157857895,,,,,,
739,3,0.0459495447576046,,,,,,
749,3,0.05516962707042694,,,,,,
759,3,0.04657625034451485,,,,,,
769,3,0.04434167966246605,,,,,,
779,3,0.03838551416993141,,,,,,
789,3,0.05054639279842377,,,,,,
799,3,0.05788342282176018,,,,,,
809,3,0.03376852348446846,,,,,,
819,3,0.06797408312559128,,,,,,
829,3,0.04291215166449547,,,,,,
839,3,0.03105677105486393,,,,,,
849,3,0.038781385868787766,,,,,,
859,3,0.029860464856028557,,,,,,
869,3,0.041440173983573914,,,,,,
879,3,0.05464404448866844,,,,,,
889,3,0.04042253643274307,,,,,,
899,3,0.0356009416282177,,,,,,
909,3,0.03779786825180054,,,,,,
919,3,0.027648914605379105,,,,,,
929,3,0.037609636783599854,,,,,,
939,3,0.059667687863111496,,,,,,
947,3,,0.14715012907981873,0.40644556283950806,0.8488473296165466,0.26070037484169006,0.33088597655296326,
949,4,0.031090158969163895,,,,,,
959,4,0.02781824581325054,,,,,,
969,4,0.033324409276247025,,,,,,
979,4,0.04722364619374275,,,,,,
989,4,0.022875504568219185,,,,,,
999,4,0.03971714898943901,,,,,,
1009,4,0.04122181609272957,,,,,,
1019,4,0.04058568552136421,,,,,,
1029,4,0.030082380399107933,,,,,,
1039,4,0.03414415568113327,,,,,,
1049,4,0.0390959195792675,,,,,,
1059,4,0.025165298953652382,,,,,,
1069,4,0.043299924582242966,,,,,,
1079,4,0.04473111033439636,,,,,,
1089,4,0.04627082496881485,,,,,,
1099,4,0.03182711452245712,,,,,,
1109,4,0.016912711784243584,,,,,,
1119,4,0.02394592948257923,,,,,,
1129,4,0.021999817341566086,,,,,,
1139,4,0.032600875943899155,,,,,,
1149,4,0.022578056901693344,,,,,,
1159,4,0.01716616563498974,,,,,,
1169,4,0.027949342504143715,,,,,,
1179,4,0.008943728171288967,,,,,,
1184,4,,0.20051124691963196,0.4085180461406708,0.8521174192428589,0.2840466797351837,0.3495113253593445,
1185,5,,,,,,,0.20051124691963196
