step,train_loss,epoch,val_qa_em,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,val_loss,test_loss
9,0.7293516397476196,0,,,,,,
19,0.4292617738246918,0,,,,,,
29,0.28639787435531616,0,,,,,,
39,0.39782142639160156,0,,,,,,
49,0.3972721993923187,0,,,,,,
59,0.5921837687492371,0,,,,,,
69,0.352032333612442,0,,,,,,
79,0.9128587245941162,0,,,,,,
89,0.7313881516456604,0,,,,,,
99,0.14109419286251068,0,,,,,,
109,0.44677799940109253,0,,,,,,
119,0.23939953744411469,0,,,,,,
129,0.1427585482597351,0,,,,,,
139,0.3246830403804779,0,,,,,,
149,0.2429855614900589,0,,,,,,
159,0.21839338541030884,0,,,,,,
169,0.37865906953811646,0,,,,,,
179,0.25807803869247437,0,,,,,,
189,0.24138399958610535,0,,,,,,
199,0.2469879388809204,0,,,,,,
202,,0,0.45670995116233826,0.8843562602996826,0.623820424079895,0.6625317931175232,0.19061625003814697,
209,0.2852296531200409,1,,,,,,
219,1.0996065139770508,1,,,,,,
229,0.14533129334449768,1,,,,,,
239,0.12319676578044891,1,,,,,,
249,0.42352211475372314,1,,,,,,
259,0.2188979983329773,1,,,,,,
269,0.21874237060546875,1,,,,,,
279,0.2808832824230194,1,,,,,,
289,0.2397966980934143,1,,,,,,
299,0.39797401428222656,1,,,,,,
309,0.1426653116941452,1,,,,,,
319,0.08597914129495621,1,,,,,,
329,0.14737460017204285,1,,,,,,
339,0.11614665389060974,1,,,,,,
349,0.2543095350265503,1,,,,,,
359,0.28778746724128723,1,,,,,,
369,0.20884640514850616,1,,,,,,
379,0.19174142181873322,1,,,,,,
389,0.14924363791942596,1,,,,,,
399,0.11331849545240402,1,,,,,,
405,,1,0.4502164423465729,0.8805428147315979,0.6128289699554443,0.6429840922355652,0.1689268946647644,
409,0.07633322477340698,2,,,,,,
419,0.06597234308719635,2,,,,,,
429,0.03650602325797081,2,,,,,,
439,0.11943001300096512,2,,,,,,
449,0.14367957413196564,2,,,,,,
459,0.11757279187440872,2,,,,,,
469,0.13673019409179688,2,,,,,,
479,0.0594150610268116,2,,,,,,
489,0.1875963658094406,2,,,,,,
499,0.1418166309595108,2,,,,,,
509,0.14392831921577454,2,,,,,,
519,0.17321428656578064,2,,,,,,
529,0.06801221519708633,2,,,,,,
539,0.07191125303506851,2,,,,,,
549,0.11173240095376968,2,,,,,,
559,0.22194845974445343,2,,,,,,
569,0.933716356754303,2,,,,,,
579,0.09318273514509201,2,,,,,,
589,0.08823041617870331,2,,,,,,
599,0.11820647865533829,2,,,,,,
608,,2,0.46536797285079956,0.8859429359436035,0.6266730427742004,0.6577006578445435,0.158656507730484,
609,0.11750902235507965,3,,,,,,
619,0.0746435672044754,3,,,,,,
629,0.1419348418712616,3,,,,,,
639,0.18669217824935913,3,,,,,,
649,0.126832515001297,3,,,,,,
659,0.09408184140920639,3,,,,,,
669,0.21117213368415833,3,,,,,,
679,0.23040054738521576,3,,,,,,
689,0.06131986901164055,3,,,,,,
699,0.013396126218140125,3,,,,,,
709,0.08544494211673737,3,,,,,,
719,0.05037524178624153,3,,,,,,
729,0.0805196687579155,3,,,,,,
739,0.06531223654747009,3,,,,,,
749,0.020033255219459534,3,,,,,,
759,0.3053959310054779,3,,,,,,
769,0.03524724394083023,3,,,,,,
779,0.10102687776088715,3,,,,,,
789,0.038307227194309235,3,,,,,,
799,0.1623525768518448,3,,,,,,
809,0.10904207825660706,3,,,,,,
811,,3,0.46320345997810364,0.8860660791397095,0.6275433897972107,0.6616034507751465,0.16587553918361664,
819,0.04490334540605545,4,,,,,,
829,0.06653297692537308,4,,,,,,
839,0.03985033929347992,4,,,,,,
849,0.03268086165189743,4,,,,,,
859,0.029382692649960518,4,,,,,,
869,0.03676527738571167,4,,,,,,
879,0.10671667009592056,4,,,,,,
889,0.04952183738350868,4,,,,,,
899,0.08839662373065948,4,,,,,,
909,0.04330231249332428,4,,,,,,
919,0.053985755890607834,4,,,,,,
929,0.09813625365495682,4,,,,,,
939,0.018599970266222954,4,,,,,,
949,0.03544923663139343,4,,,,,,
959,0.06462736427783966,4,,,,,,
969,0.09222468733787537,4,,,,,,
979,0.046417154371738434,4,,,,,,
989,0.04874788224697113,4,,,,,,
999,0.035368092358112335,4,,,,,,
1009,0.026498615741729736,4,,,,,,
1014,,4,0.4740259647369385,0.8860847353935242,0.6294657588005066,0.6626195907592773,0.18376709520816803,
1015,,5,,,,,,0.18376709520816803
