train_loss,step,epoch,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_loss,val_qa_sas,test_loss
0.21188035607337952,9,0,,,,,,
0.7183778285980225,19,0,,,,,,
0.09096620231866837,29,0,,,,,,
0.12814344465732574,39,0,,,,,,
0.09907829016447067,49,0,,,,,,
0.3209218978881836,59,0,,,,,,
0.13173966109752655,69,0,,,,,,
0.17199522256851196,79,0,,,,,,
0.5983784794807434,89,0,,,,,,
0.146471306681633,99,0,,,,,,
0.18089379370212555,109,0,,,,,,
0.3102353811264038,119,0,,,,,,
0.1783737689256668,129,0,,,,,,
0.1477106660604477,139,0,,,,,,
0.08595378696918488,149,0,,,,,,
0.3660115897655487,159,0,,,,,,
0.3101347088813782,169,0,,,,,,
0.09732431918382645,179,0,,,,,,
0.2202284038066864,189,0,,,,,,
0.2021031230688095,199,0,,,,,,
0.1147228255867958,209,0,,,,,,
0.12284387648105621,219,0,,,,,,
0.1423332393169403,229,0,,,,,,
0.07308021932840347,239,0,,,,,,
0.08340101689100266,249,0,,,,,,
0.09858730435371399,259,0,,,,,,
0.10452345758676529,269,0,,,,,,
0.07077202945947647,279,0,,,,,,
0.21019741892814636,289,0,,,,,,
0.08056768774986267,299,0,,,,,,
0.05759315565228462,309,0,,,,,,
0.11170892417430878,319,0,,,,,,
0.11030412465333939,329,0,,,,,,
0.0639982596039772,339,0,,,,,,
0.15563063323497772,349,0,,,,,,
0.05436871200799942,359,0,,,,,,
0.08489039540290833,369,0,,,,,,
0.19241808354854584,379,0,,,,,,
0.08382879942655563,389,0,,,,,,
0.02787110209465027,399,0,,,,,,
0.04241666570305824,409,0,,,,,,
0.05193853750824928,419,0,,,,,,
0.037322036921978,429,0,,,,,,
0.10590040683746338,439,0,,,,,,
0.10224969685077667,449,0,,,,,,
0.033456288278102875,459,0,,,,,,
0.06032329052686691,469,0,,,,,,
0.0933520644903183,479,0,,,,,,
0.08429710566997528,489,0,,,,,,
0.05707138776779175,499,0,,,,,,
0.058165162801742554,509,0,,,,,,
0.07013055682182312,519,0,,,,,,
0.03728315606713295,529,0,,,,,,
0.05990266427397728,539,0,,,,,,
0.043684959411621094,549,0,,,,,,
0.042536936700344086,559,0,,,,,,
0.10759442299604416,569,0,,,,,,
,573,0,0.9097930788993835,0.36574074625968933,0.6575714349746704,0.0963473990559578,0.7002273797988892,
0.06255728006362915,579,1,,,,,,
0.0535188652575016,589,1,,,,,,
0.03370160982012749,599,1,,,,,,
0.12069806456565857,609,1,,,,,,
0.06276338547468185,619,1,,,,,,
0.11264263838529587,629,1,,,,,,
0.04228448122739792,639,1,,,,,,
0.08319351822137833,649,1,,,,,,
0.05336993560194969,659,1,,,,,,
0.06556694954633713,669,1,,,,,,
0.061288777738809586,679,1,,,,,,
0.1301330327987671,689,1,,,,,,
0.03021947108209133,699,1,,,,,,
0.0161103755235672,709,1,,,,,,
0.04267705976963043,719,1,,,,,,
0.049254707992076874,729,1,,,,,,
0.04203133285045624,739,1,,,,,,
0.02554899826645851,749,1,,,,,,
0.1114714965224266,759,1,,,,,,
0.05078604072332382,769,1,,,,,,
0.07847754657268524,779,1,,,,,,
0.03524015471339226,789,1,,,,,,
0.022991802543401718,799,1,,,,,,
0.02228250727057457,809,1,,,,,,
0.11298951506614685,819,1,,,,,,
0.048727694898843765,829,1,,,,,,
0.03722674027085304,839,1,,,,,,
0.032414548099040985,849,1,,,,,,
0.05853560194373131,859,1,,,,,,
0.045965954661369324,869,1,,,,,,
0.04284689202904701,879,1,,,,,,
0.07658090442419052,889,1,,,,,,
0.05171199142932892,899,1,,,,,,
0.028065897524356842,909,1,,,,,,
0.05085277929902077,919,1,,,,,,
0.02322758547961712,929,1,,,,,,
0.018986405804753304,939,1,,,,,,
0.06884332001209259,949,1,,,,,,
0.04438797011971474,959,1,,,,,,
0.08754381537437439,969,1,,,,,,
0.024397091940045357,979,1,,,,,,
0.026868490502238274,989,1,,,,,,
0.02929433062672615,999,1,,,,,,
0.020156539976596832,1009,1,,,,,,
0.08311974257230759,1019,1,,,,,,
0.06822440773248672,1029,1,,,,,,
0.02775656245648861,1039,1,,,,,,
0.0294004175812006,1049,1,,,,,,
0.05295576527714729,1059,1,,,,,,
0.01550066564232111,1069,1,,,,,,
0.06451128423213959,1079,1,,,,,,
0.03819212317466736,1089,1,,,,,,
0.024670839309692383,1099,1,,,,,,
0.015347621403634548,1109,1,,,,,,
0.03169418126344681,1119,1,,,,,,
0.03508637472987175,1129,1,,,,,,
0.06547117233276367,1139,1,,,,,,
