train_loss,epoch,step,val_qa_em,val_qa_bert_score,val_loss,val_qa_answer_f1,val_qa_sas,test_loss
0.4417267143726349,0,9,,,,,,
0.3118043839931488,0,19,,,,,,
0.3047453761100769,0,29,,,,,,
0.4697929322719574,0,39,,,,,,
0.22524620592594147,0,49,,,,,,
0.27899423241615295,0,59,,,,,,
0.1909124255180359,0,69,,,,,,
0.26375216245651245,0,79,,,,,,
0.20016194880008698,0,89,,,,,,
0.34376761317253113,0,99,,,,,,
0.32015296816825867,0,109,,,,,,
0.4290775954723358,0,119,,,,,,
0.20644426345825195,0,129,,,,,,
0.31441012024879456,0,139,,,,,,
0.1948871612548828,0,149,,,,,,
0.19438713788986206,0,159,,,,,,
0.20914803445339203,0,169,,,,,,
0.27456560730934143,0,179,,,,,,
0.212789848446846,0,189,,,,,,
0.1676664650440216,0,199,,,,,,
0.266315758228302,0,209,,,,,,
0.15230588614940643,0,219,,,,,,
0.2099239081144333,0,229,,,,,,
0.14810416102409363,0,239,,,,,,
0.1564355492591858,0,249,,,,,,
0.18919751048088074,0,259,,,,,,
0.1431446671485901,0,269,,,,,,
0.20005182921886444,0,279,,,,,,
0.09046807885169983,0,289,,,,,,
0.14452287554740906,0,299,,,,,,
0.14065618813037872,0,309,,,,,,
0.0926675796508789,0,319,,,,,,
0.1653270423412323,0,329,,,,,,
0.26517707109451294,0,339,,,,,,
0.1063595563173294,0,349,,,,,,
0.18001115322113037,0,359,,,,,,
0.20798976719379425,0,369,,,,,,
0.13916772603988647,0,379,,,,,,
0.14443698525428772,0,389,,,,,,
0.14617806673049927,0,399,,,,,,
0.22641432285308838,0,409,,,,,,
0.11902835965156555,0,419,,,,,,
0.20707783102989197,0,429,,,,,,
0.13220855593681335,0,439,,,,,,
0.12410221248865128,0,449,,,,,,
0.12847760319709778,0,459,,,,,,
0.1796424239873886,0,469,,,,,,
0.13469775021076202,0,479,,,,,,
0.10777471214532852,0,489,,,,,,
0.10936664789915085,0,499,,,,,,
0.10358364135026932,0,509,,,,,,
0.11682821065187454,0,519,,,,,,
0.10600581765174866,0,529,,,,,,
0.1312546581029892,0,539,,,,,,
0.08917324990034103,0,549,,,,,,
0.08952333778142929,0,559,,,,,,
0.14448443055152893,0,569,,,,,,
0.11354958266019821,0,579,,,,,,
0.13621217012405396,0,589,,,,,,
0.0568431094288826,0,599,,,,,,
0.10718579590320587,0,609,,,,,,
0.14756307005882263,0,619,,,,,,
0.09065656363964081,0,629,,,,,,
0.13578428328037262,0,639,,,,,,
0.12536604702472687,0,649,,,,,,
0.06577195227146149,0,659,,,,,,
0.1129317581653595,0,669,,,,,,
0.07449999451637268,0,679,,,,,,
0.23754329979419708,0,689,,,,,,
0.132196843624115,0,699,,,,,,
0.0782746747136116,0,709,,,,,,
