train_loss,epoch,step,val_loss,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_qa_sas,test_loss
1.1938153505325317,0,9,,,,,,
0.540863037109375,0,19,,,,,,
0.32757896184921265,0,29,,,,,,
0.22699901461601257,0,39,,,,,,
0.6350587010383606,0,49,,,,,,
0.6030482053756714,0,59,,,,,,
0.7441414594650269,0,69,,,,,,
0.5321126580238342,0,79,,,,,,
0.8691785335540771,0,89,,,,,,
0.3288392126560211,0,99,,,,,,
,0,101,0.15661607682704926,0.8708048462867737,0.40869563817977905,0.5792537331581116,0.6178857088088989,
0.45589354634284973,1,109,,,,,,
0.49274951219558716,1,119,,,,,,
0.5733187198638916,1,129,,,,,,
0.10604003816843033,1,139,,,,,,
0.28722479939460754,1,149,,,,,,
0.703450620174408,1,159,,,,,,
0.14885076880455017,1,169,,,,,,
0.39456167817115784,1,179,,,,,,
0.285410076379776,1,189,,,,,,
0.3656340539455414,1,199,,,,,,
,1,203,0.14085647463798523,0.8858858942985535,0.47826087474823,0.6136035323143005,0.635115921497345,
0.5529569983482361,2,209,,,,,,
0.22369714081287384,2,219,,,,,,
0.4529325067996979,2,229,,,,,,
0.20176135003566742,2,239,,,,,,
0.1430366337299347,2,249,,,,,,
0.0932777151465416,2,259,,,,,,
0.16760846972465515,2,269,,,,,,
0.2139119803905487,2,279,,,,,,
0.24627073109149933,2,289,,,,,,
0.3909907042980194,2,299,,,,,,
,2,305,0.136985644698143,0.8844188451766968,0.48695650696754456,0.607542872428894,0.6346707344055176,
0.21646305918693542,3,309,,,,,,
0.08678509294986725,3,319,,,,,,
0.12701331079006195,3,329,,,,,,
0.21418605744838715,3,339,,,,,,
0.1895725131034851,3,349,,,,,,
0.16481314599514008,3,359,,,,,,
0.30749914050102234,3,369,,,,,,
0.07975340634584427,3,379,,,,,,
0.04501737654209137,3,389,,,,,,
0.06411944329738617,3,399,,,,,,
,3,407,0.14250996708869934,0.88762366771698,0.5,0.619226336479187,0.649878740310669,
0.060779422521591187,4,409,,,,,,
0.21894249320030212,4,419,,,,,,
0.05648573860526085,4,429,,,,,,
0.04747098684310913,4,439,,,,,,
0.10476257652044296,4,449,,,,,,
0.039143361151218414,4,459,,,,,,
0.09393207728862762,4,469,,,,,,
0.7901449203491211,4,479,,,,,,
0.01407531276345253,4,489,,,,,,
2.8185536861419678,4,499,,,,,,
0.016967378556728363,4,509,,,,,,
,4,509,0.1535339653491974,0.889756977558136,0.5130434632301331,0.6316901445388794,0.6570475101470947,
,5,510,,,,,,0.1535339653491974
