step,train_loss,epoch,val_qa_answer_f1,val_qa_bert_score,val_loss,val_qa_sas,val_qa_em,test_loss
9,0.12701357901096344,0,,,,,,
19,0.053452011197805405,0,,,,,,
29,0.05129413679242134,0,,,,,,
39,0.041008271276950836,0,,,,,,
49,0.0506218783557415,0,,,,,,
59,0.024982018396258354,0,,,,,,
69,0.03112739883363247,0,,,,,,
79,0.040681757032871246,0,,,,,,
89,0.06123978644609451,0,,,,,,
99,0.0366843044757843,0,,,,,,
109,0.02218993566930294,0,,,,,,
119,0.04677724093198776,0,,,,,,
129,0.04512566328048706,0,,,,,,
139,0.024079790338873863,0,,,,,,
149,0.0581735298037529,0,,,,,,
159,0.032129719853401184,0,,,,,,
169,0.03741048648953438,0,,,,,,
179,0.03890860453248024,0,,,,,,
189,0.03765673562884331,0,,,,,,
199,0.04837101325392723,0,,,,,,
209,0.038777224719524384,0,,,,,,
219,0.03746873140335083,0,,,,,,
229,0.0301696565002203,0,,,,,,
239,0.03177786245942116,0,,,,,,
249,0.03747805580496788,0,,,,,,
259,0.03307478129863739,0,,,,,,
269,0.034693337976932526,0,,,,,,
279,0.05092927813529968,0,,,,,,
289,0.03328407183289528,0,,,,,,
299,0.027601834386587143,0,,,,,,
309,0.027737073600292206,0,,,,,,
319,0.033826060593128204,0,,,,,,
329,0.05012548342347145,0,,,,,,
339,0.04749632999300957,0,,,,,,
349,0.03647710755467415,0,,,,,,
359,0.024881765246391296,0,,,,,,
369,0.03869025781750679,0,,,,,,
379,0.029440060257911682,0,,,,,,
389,0.04844503477215767,0,,,,,,
399,0.035783249884843826,0,,,,,,
409,0.04617146775126457,0,,,,,,
419,0.0337693952023983,0,,,,,,
429,0.025794778019189835,0,,,,,,
439,0.04257606714963913,0,,,,,,
449,0.020011741667985916,0,,,,,,
459,0.02654782310128212,0,,,,,,
469,0.03137796372175217,0,,,,,,
479,0.02636411041021347,0,,,,,,
489,0.030722621828317642,0,,,,,,
499,0.053008876740932465,0,,,,,,
509,0.026616930961608887,0,,,,,,
519,0.04975837469100952,0,,,,,,
529,0.033150795847177505,0,,,,,,
539,0.04535409063100815,0,,,,,,
549,0.038909539580345154,0,,,,,,
559,0.016674747690558434,0,,,,,,
569,0.030372777953743935,0,,,,,,
579,0.028207387775182724,0,,,,,,
589,0.04406154900789261,0,,,,,,
599,0.06149289011955261,0,,,,,,
609,0.029976360499858856,0,,,,,,
619,0.03857814148068428,0,,,,,,
629,0.029395872727036476,0,,,,,,
639,0.02375663071870804,0,,,,,,
641,,0,0.31820422410964966,0.8426971435546875,0.10956601053476334,0.38930580019950867,0.24840764701366425,
649,0.03037055768072605,1,,,,,,
659,0.04853524640202522,1,,,,,,
669,0.0259476937353611,1,,,,,,
679,0.022776203230023384,1,,,,,,
689,0.05400644987821579,1,,,,,,
699,0.04348853603005409,1,,,,,,
709,0.029201630502939224,1,,,,,,
719,0.044554583728313446,1,,,,,,
729,0.03199825808405876,1,,,,,,
739,0.0188834797590971,1,,,,,,
749,0.03318232297897339,1,,,,,,
759,0.024839159101247787,1,,,,,,
769,0.04620158672332764,1,,,,,,
779,0.035933177918195724,1,,,,,,
789,0.034223489463329315,1,,,,,,
799,0.04409490153193474,1,,,,,,
809,0.02601250261068344,1,,,,,,
819,0.039315465837717056,1,,,,,,
829,0.044810276478528976,1,,,,,,
839,0.031135715544223785,1,,,,,,
849,0.05091679096221924,1,,,,,,
859,0.035215117037296295,1,,,,,,
869,0.059277504682540894,1,,,,,,
879,0.023182766512036324,1,,,,,,
889,0.020578507333993912,1,,,,,,
899,0.03104674071073532,1,,,,,,
909,0.03057413548231125,1,,,,,,
919,0.03087865747511387,1,,,,,,
929,0.02946968749165535,1,,,,,,
939,0.045105356723070145,1,,,,,,
949,0.04836937412619591,1,,,,,,
959,0.030790900811553,1,,,,,,
969,0.046273816376924515,1,,,,,,
979,0.03540695831179619,1,,,,,,
989,0.0265143234282732,1,,,,,,
999,0.01625221036374569,1,,,,,,
1009,0.01297471672296524,1,,,,,,
1019,0.03462355211377144,1,,,,,,
1029,0.03425085172057152,1,,,,,,
1039,0.020049452781677246,1,,,,,,
1049,0.038805048912763596,1,,,,,,
1059,0.03016076050698757,1,,,,,,
1069,0.02144092507660389,1,,,,,,
1079,0.046824172139167786,1,,,,,,
1089,0.027884243056178093,1,,,,,,
1099,0.03497065231204033,1,,,,,,
1109,0.04442894086241722,1,,,,,,
1119,0.04125634953379631,1,,,,,,
1129,0.029190169647336006,1,,,,,,
1139,0.03377195820212364,1,,,,,,
1149,0.022161202505230904,1,,,,,,
1159,0.0268581323325634,1,,,,,,
1169,0.03344801440834999,1,,,,,,
1179,0.041973162442445755,1,,,,,,
1189,0.03716517239809036,1,,,,,,
1199,0.032675959169864655,1,,,,,,
1209,0.023534618318080902,1,,,,,,
1219,0.04565577954053879,1,,,,,,
1229,0.023911256343126297,1,,,,,,
1239,0.04095257446169853,1,,,,,,
1249,0.024343913421034813,1,,,,,,
1259,0.059413328766822815,1,,,,,,
1269,0.0534631684422493,1,,,,,,
1279,0.05071325600147247,1,,,,,,
1283,,1,0.3352888822555542,0.8475753664970398,0.08513370901346207,0.405144065618515,0.2653927803039551,
1289,0.04128436744213104,2,,,,,,
1299,0.04411181062459946,2,,,,,,
1309,0.03373471647500992,2,,,,,,
1319,0.04440130665898323,2,,,,,,
1329,0.016177766025066376,2,,,,,,
1339,0.01958482526242733,2,,,,,,
1349,0.03588326647877693,2,,,,,,
1359,0.018506862223148346,2,,,,,,
1369,0.026912393048405647,2,,,,,,
1379,0.043637946248054504,2,,,,,,
1389,0.046709347516298294,2,,,,,,
1399,0.030429422855377197,2,,,,,,
1409,0.021698705852031708,2,,,,,,
1419,0.03589864820241928,2,,,,,,
1429,0.023387644439935684,2,,,,,,
1439,0.020748203620314598,2,,,,,,
1449,0.011137029156088829,2,,,,,,
1459,0.02218601480126381,2,,,,,,
1469,0.036952100694179535,2,,,,,,
1479,0.028831690549850464,2,,,,,,
1489,0.01342082116752863,2,,,,,,
1499,0.02340247854590416,2,,,,,,
1509,0.03596301004290581,2,,,,,,
1519,0.017531031742691994,2,,,,,,
1529,0.02903345599770546,2,,,,,,
1539,0.017033549025654793,2,,,,,,
1549,0.023381300270557404,2,,,,,,
1559,0.026061566546559334,2,,,,,,
1569,0.01822635531425476,2,,,,,,
1579,0.041754528880119324,2,,,,,,
1589,0.036009907722473145,2,,,,,,
1599,0.03754080459475517,2,,,,,,
1609,0.020138125866651535,2,,,,,,
1619,0.016966216266155243,2,,,,,,
