epoch,step,train_loss,val_qa_em,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,val_loss,test_loss
0,9,0.796772837638855,,,,,,
0,19,0.3134163022041321,,,,,,
0,29,0.30579376220703125,,,,,,
0,39,0.4236511290073395,,,,,,
0,49,0.44337618350982666,,,,,,
0,59,0.3055816888809204,,,,,,
0,69,0.3802405893802643,,,,,,
0,79,0.2994717061519623,,,,,,
0,89,0.42126211524009705,,,,,,
0,99,0.3069162964820862,,,,,,
0,109,0.25554412603378296,,,,,,
0,119,0.2823469936847687,,,,,,
0,120,,0.21621622145175934,0.2908068597316742,0.27667236328125,0.8064915537834167,0.08837796747684479,
1,129,0.3088635206222534,,,,,,
1,139,0.15355294942855835,,,,,,
1,149,0.3065463900566101,,,,,,
1,159,0.12771347165107727,,,,,,
1,169,0.3264737129211426,,,,,,
1,179,0.2902107834815979,,,,,,
1,189,0.22493107616901398,,,,,,
1,199,0.2798539400100708,,,,,,
1,209,0.23549038171768188,,,,,,
1,219,0.24192188680171967,,,,,,
1,229,0.29696929454803467,,,,,,
1,239,0.2746553421020508,,,,,,
1,241,,0.2239382266998291,0.2978557348251343,0.27874356508255005,0.80916428565979,0.07018204033374786,
2,249,0.21515001356601715,,,,,,
2,259,0.15670965611934662,,,,,,
2,269,0.16416428983211517,,,,,,
2,279,0.11133652925491333,,,,,,
2,289,0.12252554297447205,,,,,,
2,299,0.15980751812458038,,,,,,
2,309,0.12603802978992462,,,,,,
2,319,0.17534027993679047,,,,,,
2,329,0.09584333747625351,,,,,,
2,339,0.10017478466033936,,,,,,
2,349,0.14971603453159332,,,,,,
2,359,0.12535081803798676,,,,,,
2,362,,0.25482624769210815,0.31861990690231323,0.3004106283187866,0.8141782283782959,0.06508941948413849,
3,369,0.12625691294670105,,,,,,
3,379,0.10968183726072311,,,,,,
3,389,0.13674548268318176,,,,,,
3,399,0.1804715096950531,,,,,,
3,409,0.17445425689220428,,,,,,
3,419,0.08484912663698196,,,,,,
3,429,0.17567132413387299,,,,,,
3,439,0.07844627648591995,,,,,,
3,449,0.13897116482257843,,,,,,
3,459,0.0826478824019432,,,,,,
3,469,0.1906895488500595,,,,,,
3,479,0.09800263494253159,,,,,,
3,483,,0.29343628883361816,0.3517012298107147,0.32888466119766235,0.8246967196464539,0.06501999497413635,
4,489,0.0418676882982254,,,,,,
4,499,0.04980757459998131,,,,,,
4,509,0.11916802823543549,,,,,,
4,519,0.04555094242095947,,,,,,
4,529,0.08934180438518524,,,,,,
4,539,0.03061174415051937,,,,,,
4,549,0.08446221798658371,,,,,,
4,559,0.07850610464811325,,,,,,
4,569,0.04377566650509834,,,,,,
4,579,0.04289112985134125,,,,,,
4,589,0.05052443966269493,,,,,,
4,599,0.027164136990904808,,,,,,
4,604,,0.33590734004974365,0.40068545937538147,0.3763527274131775,0.8400406241416931,0.06931380927562714,
5,605,,,,,,,0.06931380927562714
