step,train_loss,epoch,val_qa_bert_score,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_em,test_loss
9,0.09823033958673477,0,,,,,,
19,0.052127137780189514,0,,,,,,
29,0.0401773527264595,0,,,,,,
39,0.06496580690145493,0,,,,,,
49,0.0614892952144146,0,,,,,,
59,0.032061249017715454,0,,,,,,
69,0.04695262014865875,0,,,,,,
79,0.03767356649041176,0,,,,,,
89,0.04079527035355568,0,,,,,,
99,0.027557415887713432,0,,,,,,
109,0.047602180391550064,0,,,,,,
119,0.03907858207821846,0,,,,,,
129,0.02755572460591793,0,,,,,,
139,0.04149838909506798,0,,,,,,
149,0.03094109706580639,0,,,,,,
159,0.03167753294110298,0,,,,,,
169,0.05084898695349693,0,,,,,,
179,0.03187223896384239,0,,,,,,
189,0.024785121902823448,0,,,,,,
199,0.03165256232023239,0,,,,,,
209,0.04725540801882744,0,,,,,,
219,0.0588141568005085,0,,,,,,
229,0.03664892539381981,0,,,,,,
239,0.03270155191421509,0,,,,,,
249,0.034267064183950424,0,,,,,,
259,0.020027341321110725,0,,,,,,
269,0.029025331139564514,0,,,,,,
279,0.03301249444484711,0,,,,,,
289,0.024991558864712715,0,,,,,,
299,0.026833169162273407,0,,,,,,
309,0.05051982030272484,0,,,,,,
319,0.014135584235191345,0,,,,,,
329,0.03859766572713852,0,,,,,,
339,0.036164890974760056,0,,,,,,
349,0.028733644634485245,0,,,,,,
359,0.025551430881023407,0,,,,,,
369,0.10568536072969437,0,,,,,,
379,0.020365748554468155,0,,,,,,
389,0.05460518226027489,0,,,,,,
399,0.022698791697621346,0,,,,,,
409,nan,0,,,,,,
419,0.02293860726058483,0,,,,,,
429,0.03147824853658676,0,,,,,,
439,0.02023465745151043,0,,,,,,
449,0.0327288880944252,0,,,,,,
459,0.014266896061599255,0,,,,,,
467,,0,0.9018351435661316,0.6155354976654053,0.05244432017207146,0.5666693449020386,0.5314136147499084,
469,0.022888142615556717,1,,,,,,
479,0.021724166348576546,1,,,,,,
489,0.025486186146736145,1,,,,,,
499,0.007462967187166214,1,,,,,,
509,0.076685830950737,1,,,,,,
519,0.025503693148493767,1,,,,,,
529,0.010930005460977554,1,,,,,,
539,0.02002456970512867,1,,,,,,
549,0.018728211522102356,1,,,,,,
559,0.0231122188270092,1,,,,,,
569,0.01066812127828598,1,,,,,,
579,0.0360524021089077,1,,,,,,
589,0.024348976090550423,1,,,,,,
599,0.006000765599310398,1,,,,,,
609,0.005486174486577511,1,,,,,,
619,0.006476743146777153,1,,,,,,
629,0.04200313612818718,1,,,,,,
639,0.025373831391334534,1,,,,,,
649,0.008756713941693306,1,,,,,,
659,0.006359422113746405,1,,,,,,
669,0.025915969163179398,1,,,,,,
679,0.02700011432170868,1,,,,,,
689,0.028603387996554375,1,,,,,,
699,0.03643108904361725,1,,,,,,
709,0.012250718660652637,1,,,,,,
719,0.016255982220172882,1,,,,,,
729,0.020094009116292,1,,,,,,
739,0.01292441040277481,1,,,,,,
749,0.030802613124251366,1,,,,,,
759,0.02555157244205475,1,,,,,,
769,0.005581590346992016,1,,,,,,
779,0.06667883694171906,1,,,,,,
789,0.012864901684224606,1,,,,,,
799,nan,1,,,,,,
809,0.015076091513037682,1,,,,,,
819,0.019312256947159767,1,,,,,,
829,0.013163624331355095,1,,,,,,
839,0.01838592439889908,1,,,,,,
849,0.011195707134902477,1,,,,,,
859,0.007668642792850733,1,,,,,,
869,0.03745175898075104,1,,,,,,
879,0.02811054140329361,1,,,,,,
889,0.00817625131458044,1,,,,,,
899,0.04609422758221626,1,,,,,,
909,0.00683779688552022,1,,,,,,
919,0.004441861994564533,1,,,,,,
929,0.019165758043527603,1,,,,,,
935,,1,0.9003615975379944,0.6162664890289307,0.05707620084285736,0.5665633678436279,0.5340313911437988,
939,0.026670267805457115,2,,,,,,
949,0.02416931837797165,2,,,,,,
959,0.016086887568235397,2,,,,,,
969,0.004975606221705675,2,,,,,,
979,0.010842395015060902,2,,,,,,
989,0.00653572753071785,2,,,,,,
999,0.022966552525758743,2,,,,,,
1009,0.01152138039469719,2,,,,,,
1019,0.004506685771048069,2,,,,,,
1029,0.003699301276355982,2,,,,,,
1039,0.0019822251051664352,2,,,,,,
1049,0.0067701986990869045,2,,,,,,
1059,0.003715838072821498,2,,,,,,
1069,0.007244427688419819,2,,,,,,
1079,0.012423262931406498,2,,,,,,
1089,0.011528571136295795,2,,,,,,
1099,0.013067399151623249,2,,,,,,
1109,0.004251454491168261,2,,,,,,
1119,0.014762138947844505,2,,,,,,
1129,0.007404765579849482,2,,,,,,
1139,0.012718714773654938,2,,,,,,
1149,0.02717321366071701,2,,,,,,
1159,0.010821902193129063,2,,,,,,
1169,0.00846158992499113,2,,,,,,
1179,0.00255968258716166,2,,,,,,
1189,0.024198615923523903,2,,,,,,
1199,0.006489732768386602,2,,,,,,
1209,0.011454069055616856,2,,,,,,
1219,0.007157955784350634,2,,,,,,
1229,0.011977186426520348,2,,,,,,
1239,0.004901980981230736,2,,,,,,
1249,0.023551156744360924,2,,,,,,
1259,0.017248107120394707,2,,,,,,
1269,0.014693699777126312,2,,,,,,
1279,0.014070609584450722,2,,,,,,
1289,0.006161082535982132,2,,,,,,
1299,0.006165115628391504,2,,,,,,
1309,0.00683045806363225,2,,,,,,
1319,0.01190148014575243,2,,,,,,
1329,nan,2,,,,,,
1339,0.0031486586667597294,2,,,,,,
1349,0.007957449182868004,2,,,,,,
1359,0.010458376258611679,2,,,,,,
1369,0.012256105430424213,2,,,,,,
1379,nan,2,,,,,,
1389,0.004654357209801674,2,,,,,,
1399,0.009148459881544113,2,,,,,,
1403,,2,0.9102675914764404,0.650277853012085,0.04920223355293274,0.6085965633392334,0.573298454284668,
1409,0.012885856442153454,3,,,,,,
1419,0.012277698144316673,3,,,,,,
1429,0.008883434347808361,3,,,,,,
1439,0.015313341282308102,3,,,,,,
1449,0.012637761421501637,3,,,,,,
1459,0.02902885153889656,3,,,,,,
1469,0.011138753034174442,3,,,,,,
1479,0.012787728570401669,3,,,,,,
1489,0.013584604486823082,3,,,,,,
1499,0.00973947811871767,3,,,,,,
1509,0.009226941503584385,3,,,,,,
1519,0.007383778225630522,3,,,,,,
1529,0.00688827084377408,3,,,,,,
1539,0.007067176513373852,3,,,,,,
1549,0.014410051517188549,3,,,,,,
1559,0.01573522947728634,3,,,,,,
1569,0.013581477105617523,3,,,,,,
1579,0.013339155353605747,3,,,,,,
1589,0.021399691700935364,3,,,,,,
1599,0.007405667565762997,3,,,,,,
1609,0.012885683216154575,3,,,,,,
1619,0.010158906690776348,3,,,,,,
1629,0.011780660599470139,3,,,,,,
1639,0.007132966071367264,3,,,,,,
1649,0.018929777666926384,3,,,,,,
1659,0.006685665342956781,3,,,,,,
1669,0.011156358756124973,3,,,,,,
1679,0.012553466483950615,3,,,,,,
1689,0.01088129635900259,3,,,,,,
1699,0.009456869214773178,3,,,,,,
1709,0.011791335418820381,3,,,,,,
1719,0.014344271272420883,3,,,,,,
1729,0.013497550040483475,3,,,,,,
1739,0.012224231846630573,3,,,,,,
1749,0.020491451025009155,3,,,,,,
1759,0.01321747712790966,3,,,,,,
1769,0.0115202059969306,3,,,,,,
1779,0.010452218353748322,3,,,,,,
1789,0.010914853774011135,3,,,,,,
1799,0.012863341718912125,3,,,,,,
1809,0.014958267100155354,3,,,,,,
1819,0.012446516193449497,3,,,,,,
1829,0.023556198924779892,3,,,,,,
1839,0.014813922345638275,3,,,,,,
1849,0.017637239769101143,3,,,,,,
1859,0.009263436309993267,3,,,,,,
1869,0.016459308564662933,3,,,,,,
1871,,3,0.9080923795700073,0.6487390995025635,0.04122995585203171,0.6055840253829956,0.5706806182861328,
1879,0.006968256086111069,4,,,,,,
1889,0.005810303147882223,4,,,,,,
1899,0.018752025440335274,4,,,,,,
1909,0.012628170661628246,4,,,,,,
1919,0.013636178337037563,4,,,,,,
1929,0.07288268208503723,4,,,,,,
1939,0.012908888049423695,4,,,,,,
1949,0.017912084236741066,4,,,,,,
1959,0.010700647719204426,4,,,,,,
1969,0.013566890731453896,4,,,,,,
1979,0.008789326064288616,4,,,,,,
1989,0.012276535853743553,4,,,,,,
1999,0.011502092704176903,4,,,,,,
2009,0.01335453987121582,4,,,,,,
2019,0.008377649821341038,4,,,,,,
2029,0.008403496816754341,4,,,,,,
2039,0.015083162114024162,4,,,,,,
2049,0.01569252647459507,4,,,,,,
2059,0.012786631472408772,4,,,,,,
2069,0.005440831650048494,4,,,,,,
2079,0.011445729061961174,4,,,,,,
2089,0.013797814957797527,4,,,,,,
2099,0.010750236921012402,4,,,,,,
2109,0.01393916830420494,4,,,,,,
2119,0.01873793639242649,4,,,,,,
2129,0.0178701039403677,4,,,,,,
2139,0.00930588599294424,4,,,,,,
2149,0.009336802177131176,4,,,,,,
2159,0.012407082132995129,4,,,,,,
2169,0.015573956072330475,4,,,,,,
2179,0.006437400821596384,4,,,,,,
2189,0.012713302858173847,4,,,,,,
2199,0.008654837496578693,4,,,,,,
2209,0.005994075443595648,4,,,,,,
2219,0.008779565803706646,4,,,,,,
2229,0.01501484028995037,4,,,,,,
2239,nan,4,,,,,,
2249,0.00707207852974534,4,,,,,,
2259,0.006367528811097145,4,,,,,,
