epoch,train_loss,step,val_qa_bert_score,val_loss,val_qa_em,val_qa_answer_f1,val_qa_sas,test_avg_qa_answer_f1,test_loss,test_avg_qa_sas,test_avg_qa_bert_score,test_avg_qa_em
0,0.9541040062904358,9,,,,,,,,,,
0,0.6412186622619629,19,,,,,,,,,,
0,0.4689178168773651,29,,,,,,,,,,
0,0.37918588519096375,39,,,,,,,,,,
0,0.3678601086139679,49,,,,,,,,,,
0,0.2436206042766571,59,,,,,,,,,,
0,0.428347647190094,69,,,,,,,,,,
0,0.3787255883216858,79,,,,,,,,,,
0,0.307715505361557,89,,,,,,,,,,
0,0.3320560157299042,99,,,,,,,,,,
0,0.36518266797065735,109,,,,,,,,,,
0,0.3836965262889862,119,,,,,,,,,,
0,0.2753157615661621,129,,,,,,,,,,
0,0.2946029305458069,139,,,,,,,,,,
0,0.46000444889068604,149,,,,,,,,,,
0,0.26668474078178406,159,,,,,,,,,,
0,0.33977848291397095,169,,,,,,,,,,
0,,169,0.795296847820282,0.25110986828804016,0.24047306180000305,0.2996434271335602,0.3376058042049408,,,,,
1,0.23243650794029236,179,,,,,,,,,,
1,0.14736737310886383,189,,,,,,,,,,
1,0.23383928835391998,199,,,,,,,,,,
1,0.23262470960617065,209,,,,,,,,,,
1,0.2815212905406952,219,,,,,,,,,,
1,0.39957115054130554,229,,,,,,,,,,
1,0.32272520661354065,239,,,,,,,,,,
1,0.3388398289680481,249,,,,,,,,,,
1,0.24868297576904297,259,,,,,,,,,,
1,0.2048223316669464,269,,,,,,,,,,
1,0.25429484248161316,279,,,,,,,,,,
1,0.184724360704422,289,,,,,,,,,,
1,0.14298413693904877,299,,,,,,,,,,
1,0.3239472806453705,309,,,,,,,,,,
1,0.19460326433181763,319,,,,,,,,,,
1,0.27770161628723145,329,,,,,,,,,,
1,0.11038801819086075,339,,,,,,,,,,
1,,339,0.8139100670814514,0.22552672028541565,0.3127463757991791,0.36345088481903076,0.38513436913490295,,,,,
2,0.23503758013248444,349,,,,,,,,,,
2,0.24821162223815918,359,,,,,,,,,,
2,0.3454078137874603,369,,,,,,,,,,
2,0.1542046219110489,379,,,,,,,,,,
2,0.24795179069042206,389,,,,,,,,,,
2,0.22016286849975586,399,,,,,,,,,,
2,0.15953412652015686,409,,,,,,,,,,
2,0.2020016759634018,419,,,,,,,,,,
2,0.20493154227733612,429,,,,,,,,,,
2,0.2197430431842804,439,,,,,,,,,,
2,0.28526929020881653,449,,,,,,,,,,
2,0.1339809149503708,459,,,,,,,,,,
2,nan,469,,,,,,,,,,
2,0.23230859637260437,479,,,,,,,,,,
2,0.2496040314435959,489,,,,,,,,,,
2,0.1755051165819168,499,,,,,,,,,,
2,0.06752226501703262,509,,,,,,,,,,
2,,509,0.824303388595581,0.2095421552658081,0.34296977519989014,0.3930390179157257,0.41318511962890625,,,,,
3,0.2294648289680481,519,,,,,,,,,,
3,0.14283545315265656,529,,,,,,,,,,
3,0.28368261456489563,539,,,,,,,,,,
3,0.19872170686721802,549,,,,,,,,,,
3,0.22023406624794006,559,,,,,,,,,,
3,0.15376685559749603,569,,,,,,,,,,
3,0.2049153745174408,579,,,,,,,,,,
3,0.23398496210575104,589,,,,,,,,,,
3,0.22343745827674866,599,,,,,,,,,,
3,0.2151251584291458,609,,,,,,,,,,
3,0.14058750867843628,619,,,,,,,,,,
3,0.21077539026737213,629,,,,,,,,,,
3,0.20452947914600372,639,,,,,,,,,,
3,0.1765962392091751,649,,,,,,,,,,
3,0.14882399141788483,659,,,,,,,,,,
3,0.13466981053352356,669,,,,,,,,,,
3,0.24962954223155975,679,,,,,,,,,,
3,,679,0.8437358736991882,0.20873500406742096,0.3758212924003601,0.42984601855278015,0.44987234473228455,,,,,
4,0.1207127720117569,689,,,,,,,,,,
4,0.17294810712337494,699,,,,,,,,,,
4,0.16092658042907715,709,,,,,,,,,,
4,0.18714022636413574,719,,,,,,,,,,
4,0.21429239213466644,729,,,,,,,,,,
4,0.240666463971138,739,,,,,,,,,,
4,0.1916445791721344,749,,,,,,,,,,
4,0.2804747223854065,759,,,,,,,,,,
4,0.12474246323108673,769,,,,,,,,,,
4,0.11652978509664536,779,,,,,,,,,,
4,0.2754221558570862,789,,,,,,,,,,
4,0.23338600993156433,799,,,,,,,,,,
4,0.14264129102230072,809,,,,,,,,,,
4,0.18175633251667023,819,,,,,,,,,,
4,0.29651200771331787,829,,,,,,,,,,
4,0.15278995037078857,839,,,,,,,,,,
4,0.12967835366725922,849,,,,,,,,,,
4,,849,0.8414025902748108,0.20091161131858826,0.37450721859931946,0.42242398858070374,0.4421335756778717,,,,,
5,,850,,,,,,0.42242398858070374,0.20091161131858826,0.4421335756778717,0.8414025902748108,0.37450721859931946
