train_loss,step,epoch,val_qa_sas,val_qa_bert_score,val_loss,val_qa_em,val_qa_answer_f1
0.09310510009527206,1079,0,,,,,
0.14850524067878723,1089,0,,,,,
0.12951071560382843,1099,0,,,,,
0.14038494229316711,1109,0,,,,,
0.13746574521064758,1119,0,,,,,
0.11614414304494858,1129,0,,,,,
0.19201764464378357,1139,0,,,,,
0.13708052039146423,1149,0,,,,,
0.09621249884366989,1159,0,,,,,
0.2500116229057312,1169,0,,,,,
0.18173643946647644,1179,0,,,,,
0.13346484303474426,1189,0,,,,,
0.17645925283432007,1199,0,,,,,
0.12565886974334717,1209,0,,,,,
0.16865421831607819,1219,0,,,,,
0.13764560222625732,1229,0,,,,,
0.1266782134771347,1239,0,,,,,
0.20223283767700195,1249,0,,,,,
0.07293345034122467,1259,0,,,,,
0.09540465474128723,1269,0,,,,,
0.17043431103229523,1279,0,,,,,
0.1453157216310501,1289,0,,,,,
0.12140417098999023,1299,0,,,,,
0.13230659067630768,1309,0,,,,,
0.1422504484653473,1319,0,,,,,
0.17420819401741028,1329,0,,,,,
0.14038226008415222,1339,0,,,,,
0.2114536315202713,1349,0,,,,,
0.15271857380867004,1359,0,,,,,
0.1598960906267166,1369,0,,,,,
0.13846774399280548,1379,0,,,,,
0.0744403675198555,1389,0,,,,,
0.13322892785072327,1399,0,,,,,
0.11085713654756546,1409,0,,,,,
0.10820803791284561,1419,0,,,,,
0.1383628249168396,1429,0,,,,,
0.11523452401161194,1439,0,,,,,
0.0904606506228447,1449,0,,,,,
0.1447022557258606,1459,0,,,,,
0.11081138998270035,1469,0,,,,,
0.1153525710105896,1479,0,,,,,
0.1318783313035965,1489,0,,,,,
0.13072916865348816,1499,0,,,,,
0.12952233850955963,1509,0,,,,,
0.07545706629753113,1519,0,,,,,
0.13036248087882996,1529,0,,,,,
0.13407938182353973,1539,0,,,,,
0.1611691415309906,1549,0,,,,,
0.20220734179019928,1559,0,,,,,
0.10185433179140091,1569,0,,,,,
0.05446150153875351,1579,0,,,,,
0.11348611861467361,1589,0,,,,,
0.22635258734226227,1599,0,,,,,
0.1298421025276184,1609,0,,,,,
0.058859314769506454,1619,0,,,,,
0.08150903880596161,1629,0,,,,,
0.13297508656978607,1639,0,,,,,
0.08173664659261703,1649,0,,,,,
0.14849123358726501,1659,0,,,,,
0.16082455217838287,1669,0,,,,,
0.13254374265670776,1679,0,,,,,
0.16794981062412262,1689,0,,,,,
0.14778779447078705,1699,0,,,,,
0.08407945185899734,1709,0,,,,,
0.08347475528717041,1719,0,,,,,
0.07062599807977676,1729,0,,,,,
0.1978825479745865,1739,0,,,,,
0.08885615319013596,1749,0,,,,,
0.14888525009155273,1759,0,,,,,
0.15660874545574188,1769,0,,,,,
0.08126220107078552,1779,0,,,,,
0.18934854865074158,1789,0,,,,,
0.10514938086271286,1799,0,,,,,
0.1431407630443573,1809,0,,,,,
0.1531098484992981,1819,0,,,,,
0.10686486959457397,1829,0,,,,,
0.15855570137500763,1839,0,,,,,
0.14291304349899292,1849,0,,,,,
0.26269444823265076,1859,0,,,,,
0.1929050087928772,1869,0,,,,,
0.11401880532503128,1879,0,,,,,
0.11157739162445068,1889,0,,,,,
0.13104747235774994,1899,0,,,,,
0.07587163150310516,1909,0,,,,,
0.08306930959224701,1919,0,,,,,
0.0597638264298439,1929,0,,,,,
0.05463152751326561,1939,0,,,,,
0.07653050124645233,1949,0,,,,,
0.06838680058717728,1959,0,,,,,
0.1097307875752449,1969,0,,,,,
0.1413600891828537,1979,0,,,,,
0.07880576699972153,1989,0,,,,,
0.06281863152980804,1999,0,,,,,
0.11868412047624588,2009,0,,,,,
0.0983898937702179,2019,0,,,,,
0.11425812542438507,2029,0,,,,,
0.05552217364311218,2039,0,,,,,
0.16244664788246155,2049,0,,,,,
0.13274356722831726,2059,0,,,,,
0.13517212867736816,2069,0,,,,,
0.13721297681331635,2079,0,,,,,
0.156296506524086,2089,0,,,,,
0.11943794041872025,2099,0,,,,,
0.11324606835842133,2109,0,,,,,
0.1738203912973404,2119,0,,,,,
0.15855355560779572,2129,0,,,,,
0.13228696584701538,2139,0,,,,,
0.08769474923610687,2149,0,,,,,
0.10999171435832977,2159,0,,,,,
0.1163097396492958,2169,0,,,,,
nan,2179,0,,,,,
0.10745913535356522,2189,0,,,,,
0.0789480060338974,2199,0,,,,,
0.09293147921562195,2209,0,,,,,
0.05894600972533226,2219,0,,,,,
0.11826838552951813,2229,0,,,,,
0.0847276970744133,2239,0,,,,,
0.12325145304203033,2249,0,,,,,
0.07318498194217682,2259,0,,,,,
0.13452796638011932,2269,0,,,,,
0.16429024934768677,2279,0,,,,,
,2285,0,0.38289308547973633,0.8192508816719055,0.1490660011768341,0.30214723944664,0.36485493183135986
0.06173476204276085,2289,1,,,,,
0.09871889650821686,2299,1,,,,,
nan,2309,1,,,,,
0.16342926025390625,2319,1,,,,,
0.13863913714885712,2329,1,,,,,
0.1217784509062767,2339,1,,,,,
0.11638867110013962,2349,1,,,,,
0.0992010310292244,2359,1,,,,,
0.10699667781591415,2369,1,,,,,
0.06431639194488525,2379,1,,,,,
0.0879487618803978,2389,1,,,,,
0.1183471605181694,2399,1,,,,,
0.08427263796329498,2409,1,,,,,
0.13166433572769165,2419,1,,,,,
0.13981051743030548,2429,1,,,,,
0.09490438550710678,2439,1,,,,,
nan,2449,1,,,,,
0.10530675202608109,2459,1,,,,,
0.11406774073839188,2469,1,,,,,
0.06919525563716888,2479,1,,,,,
0.0638999342918396,2489,1,,,,,
0.2265891581773758,2499,1,,,,,
0.09518765658140182,2509,1,,,,,
0.07044655829668045,2519,1,,,,,
0.11125794053077698,2529,1,,,,,
0.08700935542583466,2539,1,,,,,
0.09598088264465332,2549,1,,,,,
0.1222037598490715,2559,1,,,,,
0.09777657687664032,2569,1,,,,,
0.08300402760505676,2579,1,,,,,
0.07560236752033234,2589,1,,,,,
0.09075968712568283,2599,1,,,,,
0.08980464190244675,2609,1,,,,,
0.12634938955307007,2619,1,,,,,
0.10514134168624878,2629,1,,,,,
0.08545011281967163,2639,1,,,,,
0.0835832878947258,2649,1,,,,,
0.14854373037815094,2659,1,,,,,
0.15675200521945953,2669,1,,,,,
0.11731871962547302,2679,1,,,,,
0.11082347482442856,2689,1,,,,,
0.07256239652633667,2699,1,,,,,
0.10232564806938171,2709,1,,,,,
0.1066279485821724,2719,1,,,,,
0.11147011071443558,2729,1,,,,,
0.10265637934207916,2739,1,,,,,
0.08068370074033737,2749,1,,,,,
0.14376503229141235,2759,1,,,,,
0.0970214307308197,2769,1,,,,,
0.09195929765701294,2779,1,,,,,
0.1625044047832489,2789,1,,,,,
0.09038006514310837,2799,1,,,,,
0.09331914037466049,2809,1,,,,,
0.11931630223989487,2819,1,,,,,
0.119694285094738,2829,1,,,,,
nan,2839,1,,,,,
0.0803755670785904,2849,1,,,,,
nan,2859,1,,,,,
0.06921493262052536,2869,1,,,,,
nan,2879,1,,,,,
0.08210708200931549,2889,1,,,,,
0.1417117714881897,2899,1,,,,,
0.14144405722618103,2909,1,,,,,
0.11877620965242386,2919,1,,,,,
0.11008677631616592,2929,1,,,,,
0.0877973660826683,2939,1,,,,,
0.067232146859169,2949,1,,,,,
0.16654770076274872,2959,1,,,,,
0.18600361049175262,2969,1,,,,,
0.13888153433799744,2979,1,,,,,
0.09920530021190643,2989,1,,,,,
0.2028411626815796,2999,1,,,,,
0.0742013081908226,3009,1,,,,,
0.10435723513364792,3019,1,,,,,
0.09892701357603073,3029,1,,,,,
0.11304225027561188,3039,1,,,,,
0.1000640019774437,3049,1,,,,,
0.08343277871608734,3059,1,,,,,
0.11003574728965759,3069,1,,,,,
0.13366374373435974,3079,1,,,,,
0.10693559795618057,3089,1,,,,,
0.21477922797203064,3099,1,,,,,
nan,3109,1,,,,,
0.10059582442045212,3119,1,,,,,
0.1239500343799591,3129,1,,,,,
0.11078336089849472,3139,1,,,,,
0.04467397928237915,3149,1,,,,,
0.07449215650558472,3159,1,,,,,
0.16853214800357819,3169,1,,,,,
0.15525059401988983,3179,1,,,,,
0.0953274667263031,3189,1,,,,,
0.07876446098089218,3199,1,,,,,
0.12782521545886993,3209,1,,,,,
0.09157697856426239,3219,1,,,,,
0.05432599410414696,3229,1,,,,,
0.09206545352935791,3239,1,,,,,
0.07911524921655655,3249,1,,,,,
0.06854620575904846,3259,1,,,,,
0.13543985784053802,3269,1,,,,,
0.06842449307441711,3279,1,,,,,
0.1432017982006073,3289,1,,,,,
0.1725643128156662,3299,1,,,,,
0.1035984680056572,3309,1,,,,,
0.09399473667144775,3319,1,,,,,
0.0902630016207695,3329,1,,,,,
0.15944653749465942,3339,1,,,,,
0.13012667000293732,3349,1,,,,,
0.06680987775325775,3359,1,,,,,
0.12443239986896515,3369,1,,,,,
0.06069953739643097,3379,1,,,,,
0.13292747735977173,3389,1,,,,,
0.07268468290567398,3399,1,,,,,
0.15167808532714844,3409,1,,,,,
0.17686553299427032,3419,1,,,,,
0.16088218986988068,3429,1,,,,,
0.10994677990674973,3439,1,,,,,
0.13283061981201172,3449,1,,,,,
0.07275516539812088,3459,1,,,,,
0.14069078862667084,3469,1,,,,,
0.11921350657939911,3479,1,,,,,
0.0659576877951622,3489,1,,,,,
0.11594215780496597,3499,1,,,,,
0.09265941381454468,3509,1,,,,,
0.1446961909532547,3519,1,,,,,
0.0571015328168869,3529,1,,,,,
0.05859733745455742,3539,1,,,,,
0.07784896343946457,3549,1,,,,,
0.05696014314889908,3559,1,,,,,
0.11880548298358917,3569,1,,,,,
0.14533481001853943,3579,1,,,,,
0.07400930672883987,3589,1,,,,,
0.17088226974010468,3599,1,,,,,
0.06229599937796593,3609,1,,,,,
0.1092880517244339,3619,1,,,,,
0.10081028193235397,3629,1,,,,,
0.07575386762619019,3639,1,,,,,
0.10746898502111435,3649,1,,,,,
0.17071975767612457,3659,1,,,,,
0.15613600611686707,3669,1,,,,,
0.08357267081737518,3679,1,,,,,
0.10205920040607452,3689,1,,,,,
0.09565655142068863,3699,1,,,,,
0.08690086007118225,3709,1,,,,,
nan,3719,1,,,,,
0.11543633043766022,3729,1,,,,,
0.10233461856842041,3739,1,,,,,
0.1518266648054123,3749,1,,,,,
0.10333923250436783,3759,1,,,,,
0.14658576250076294,3769,1,,,,,
0.07324321568012238,3779,1,,,,,
0.05595012381672859,3789,1,,,,,
0.06709111481904984,3799,1,,,,,
0.08716181665658951,3809,1,,,,,
0.1762627363204956,3819,1,,,,,
0.10685157030820847,3829,1,,,,,
0.1356664001941681,3839,1,,,,,
0.04705758020281792,3849,1,,,,,
0.11774904280900955,3859,1,,,,,
0.1491035372018814,3869,1,,,,,
0.0389036163687706,3879,1,,,,,
0.17303478717803955,3889,1,,,,,
0.10981115698814392,3899,1,,,,,
0.12448819726705551,3909,1,,,,,
0.07994430512189865,3919,1,,,,,
0.05883443355560303,3929,1,,,,,
0.1410047709941864,3939,1,,,,,
0.11211583763360977,3949,1,,,,,
0.10120391845703125,3959,1,,,,,
0.06979617476463318,3969,1,,,,,
0.11614999175071716,3979,1,,,,,
0.13087233901023865,3989,1,,,,,
0.10174350440502167,3999,1,,,,,
0.05488261580467224,4009,1,,,,,
0.08778771758079529,4019,1,,,,,
0.12806367874145508,4029,1,,,,,
0.07654067128896713,4039,1,,,,,
0.12239611893892288,4049,1,,,,,
0.0769568383693695,4059,1,,,,,
0.10874102264642715,4069,1,,,,,
0.11838517338037491,4079,1,,,,,
0.11419057101011276,4089,1,,,,,
0.09103729575872421,4099,1,,,,,
0.15973858535289764,4109,1,,,,,
0.08248002827167511,4119,1,,,,,
0.1122988685965538,4129,1,,,,,
0.08931916952133179,4139,1,,,,,
0.09349361807107925,4149,1,,,,,
0.09741567075252533,4159,1,,,,,
nan,4169,1,,,,,
0.11371506005525589,4179,1,,,,,
0.08868817239999771,4189,1,,,,,
0.13448363542556763,4199,1,,,,,
0.1085686907172203,4209,1,,,,,
0.1460532546043396,4219,1,,,,,
0.09716513752937317,4229,1,,,,,
0.15803119540214539,4239,1,,,,,
0.13925166428089142,4249,1,,,,,
0.14639361202716827,4259,1,,,,,
0.15835900604724884,4269,1,,,,,
0.09724139422178268,4279,1,,,,,
0.09006474167108536,4289,1,,,,,
0.1940457671880722,4299,1,,,,,
0.08896276354789734,4309,1,,,,,
0.11479189991950989,4319,1,,,,,
0.09941721707582474,4329,1,,,,,
0.06789883226156235,4339,1,,,,,
0.08466377854347229,4349,1,,,,,
0.07747290283441544,4359,1,,,,,
0.09531241655349731,4369,1,,,,,
0.13111308217048645,4379,1,,,,,
0.1052686795592308,4389,1,,,,,
0.08811625838279724,4399,1,,,,,
0.07393800467252731,4409,1,,,,,
0.08818846195936203,4419,1,,,,,
0.09596200287342072,4429,1,,,,,
0.08680639415979385,4439,1,,,,,
0.16274414956569672,4449,1,,,,,
0.16356445848941803,4459,1,,,,,
0.080187126994133,4469,1,,,,,
0.07821188867092133,4479,1,,,,,
0.10441556572914124,4489,1,,,,,
0.0886741429567337,4499,1,,,,,
0.13412997126579285,4509,1,,,,,
0.11859115958213806,4519,1,,,,,
0.17286421358585358,4529,1,,,,,
0.10009713470935822,4539,1,,,,,
0.09368568658828735,4549,1,,,,,
0.14075711369514465,4559,1,,,,,
0.10094340890645981,4569,1,,,,,
,4571,1,0.37977051734924316,0.8184616565704346,0.14741645753383636,0.2990797460079193,0.3614465892314911
0.09638641029596329,4579,2,,,,,
0.12360739707946777,4589,2,,,,,
0.08537650853395462,4599,2,,,,,
0.11768293380737305,4609,2,,,,,
0.09911777824163437,4619,2,,,,,
0.10067377239465714,4629,2,,,,,
0.2391621470451355,4639,2,,,,,
0.17294202744960785,4649,2,,,,,
0.07872837036848068,4659,2,,,,,
0.10454306751489639,4669,2,,,,,
0.08488786965608597,4679,2,,,,,
0.07144758105278015,4689,2,,,,,
0.12922044098377228,4699,2,,,,,
0.12554387748241425,4709,2,,,,,
0.1624109297990799,4719,2,,,,,
0.11864840239286423,4729,2,,,,,
0.15300554037094116,4739,2,,,,,
0.10274985432624817,4749,2,,,,,
0.051675133407115936,4759,2,,,,,
0.07489726692438126,4769,2,,,,,
0.10776238888502121,4779,2,,,,,
0.114491768181324,4789,2,,,,,
nan,4799,2,,,,,
0.13135257363319397,4809,2,,,,,
0.11163509637117386,4819,2,,,,,
0.07420473545789719,4829,2,,,,,
0.11281915009021759,4839,2,,,,,
0.09949460625648499,4849,2,,,,,
0.11036703735589981,4859,2,,,,,
0.08726629614830017,4869,2,,,,,
0.09991016238927841,4879,2,,,,,
0.1047867089509964,4889,2,,,,,
0.08431875705718994,4899,2,,,,,
0.16987401247024536,4909,2,,,,,
0.13150542974472046,4919,2,,,,,
0.20278063416481018,4929,2,,,,,
0.11052951961755753,4939,2,,,,,
0.2057648003101349,4949,2,,,,,
0.06510210782289505,4959,2,,,,,
0.07293570786714554,4969,2,,,,,
0.09129064530134201,4979,2,,,,,
0.08220699429512024,4989,2,,,,,
0.12075552344322205,4999,2,,,,,
0.07466761767864227,5009,2,,,,,
0.06840834021568298,5019,2,,,,,
0.09880882501602173,5029,2,,,,,
0.14098887145519257,5039,2,,,,,
0.08015529811382294,5049,2,,,,,
0.10426453500986099,5059,2,,,,,
0.12097068130970001,5069,2,,,,,
0.04054451733827591,5079,2,,,,,
0.0924433246254921,5089,2,,,,,
0.16128186881542206,5099,2,,,,,
0.08805860579013824,5109,2,,,,,
0.09511567652225494,5119,2,,,,,
0.12012463808059692,5129,2,,,,,
0.1525430828332901,5139,2,,,,,
nan,5149,2,,,,,
0.09415586292743683,5159,2,,,,,
0.07061958312988281,5169,2,,,,,
0.12703658640384674,5179,2,,,,,
0.12179817259311676,5189,2,,,,,
0.11156658083200455,5199,2,,,,,
0.10479594767093658,5209,2,,,,,
0.07853627949953079,5219,2,,,,,
0.13081315159797668,5229,2,,,,,
0.11031141132116318,5239,2,,,,,
0.09241466224193573,5249,2,,,,,
0.11630342155694962,5259,2,,,,,
0.057198237627744675,5269,2,,,,,
0.09707801043987274,5279,2,,,,,
0.09077438712120056,5289,2,,,,,
0.10056172311306,5299,2,,,,,
0.0948823019862175,5309,2,,,,,
0.18328505754470825,5319,2,,,,,
0.1058434471487999,5329,2,,,,,
0.12125304341316223,5339,2,,,,,
nan,5349,2,,,,,
nan,5359,2,,,,,
nan,5369,2,,,,,
nan,5379,2,,,,,
nan,5389,2,,,,,
nan,5399,2,,,,,
nan,5409,2,,,,,
nan,5419,2,,,,,
nan,5429,2,,,,,
nan,5439,2,,,,,
nan,5449,2,,,,,
nan,5459,2,,,,,
nan,5469,2,,,,,
nan,5479,2,,,,,
nan,5489,2,,,,,
nan,5499,2,,,,,
nan,5509,2,,,,,
nan,5519,2,,,,,
nan,5529,2,,,,,
nan,5539,2,,,,,
nan,5549,2,,,,,
nan,5559,2,,,,,
nan,5569,2,,,,,
nan,5579,2,,,,,
nan,5589,2,,,,,
nan,5599,2,,,,,
nan,5609,2,,,,,
nan,5619,2,,,,,
nan,5629,2,,,,,
nan,5639,2,,,,,
nan,5649,2,,,,,
nan,5659,2,,,,,
nan,5669,2,,,,,
nan,5679,2,,,,,
nan,5689,2,,,,,
nan,5699,2,,,,,
nan,5709,2,,,,,
nan,5719,2,,,,,
nan,5729,2,,,,,
nan,5739,2,,,,,
nan,5749,2,,,,,
nan,5759,2,,,,,
nan,5769,2,,,,,
nan,5779,2,,,,,
nan,5789,2,,,,,
nan,5799,2,,,,,
nan,5809,2,,,,,
nan,5819,2,,,,,
nan,5829,2,,,,,
nan,5839,2,,,,,
nan,5849,2,,,,,
nan,5859,2,,,,,
nan,5869,2,,,,,
nan,5879,2,,,,,
nan,5889,2,,,,,
nan,5899,2,,,,,
nan,5909,2,,,,,
nan,5919,2,,,,,
nan,5929,2,,,,,
nan,5939,2,,,,,
nan,5949,2,,,,,
nan,5959,2,,,,,
nan,5969,2,,,,,
nan,5979,2,,,,,
nan,5989,2,,,,,
nan,5999,2,,,,,
nan,6009,2,,,,,
nan,6019,2,,,,,
nan,6029,2,,,,,
nan,6039,2,,,,,
nan,6049,2,,,,,
nan,6059,2,,,,,
nan,6069,2,,,,,
nan,6079,2,,,,,
nan,6089,2,,,,,
nan,6099,2,,,,,
nan,6109,2,,,,,
nan,6119,2,,,,,
nan,6129,2,,,,,
nan,6139,2,,,,,
nan,6149,2,,,,,
nan,6159,2,,,,,
nan,6169,2,,,,,
nan,6179,2,,,,,
nan,6189,2,,,,,
nan,6199,2,,,,,
nan,6209,2,,,,,
nan,6219,2,,,,,
nan,6229,2,,,,,
nan,6239,2,,,,,
nan,6249,2,,,,,
nan,6259,2,,,,,
nan,6269,2,,,,,
nan,6279,2,,,,,
nan,6289,2,,,,,
nan,6299,2,,,,,
nan,6309,2,,,,,
nan,6319,2,,,,,
nan,6329,2,,,,,
nan,6339,2,,,,,
nan,6349,2,,,,,
nan,6359,2,,,,,
nan,6369,2,,,,,
nan,6379,2,,,,,
nan,6389,2,,,,,
nan,6399,2,,,,,
nan,6409,2,,,,,
nan,6419,2,,,,,
nan,6429,2,,,,,
nan,6439,2,,,,,
nan,6449,2,,,,,
nan,6459,2,,,,,
nan,6469,2,,,,,
nan,6479,2,,,,,
nan,6489,2,,,,,
nan,6499,2,,,,,
nan,6509,2,,,,,
nan,6519,2,,,,,
nan,6529,2,,,,,
nan,6539,2,,,,,
nan,6549,2,,,,,
nan,6559,2,,,,,
nan,6569,2,,,,,
nan,6579,2,,,,,
nan,6589,2,,,,,
nan,6599,2,,,,,
nan,6609,2,,,,,
nan,6619,2,,,,,
nan,6629,2,,,,,
nan,6639,2,,,,,
nan,6649,2,,,,,
nan,6659,2,,,,,
nan,6669,2,,,,,
nan,6679,2,,,,,
nan,6689,2,,,,,
nan,6699,2,,,,,
nan,6709,2,,,,,
nan,6719,2,,,,,
nan,6729,2,,,,,
nan,6739,2,,,,,
nan,6749,2,,,,,
nan,6759,2,,,,,
nan,6769,2,,,,,
nan,6779,2,,,,,
nan,6789,2,,,,,
nan,6799,2,,,,,
nan,6809,2,,,,,
nan,6819,2,,,,,
nan,6829,2,,,,,
nan,6839,2,,,,,
nan,6849,2,,,,,
