train_loss,epoch,step,val_qa_bert_score,val_qa_em,val_qa_sas,val_qa_answer_f1,val_loss,test_loss
0.9601339101791382,0,9,,,,,,
0.5616869926452637,0,19,,,,,,
0.3372710943222046,0,29,,,,,,
0.7592806220054626,0,39,,,,,,
0.3409102261066437,0,49,,,,,,
0.3404088616371155,0,59,,,,,,
0.47033101320266724,0,69,,,,,,
0.31620946526527405,0,79,,,,,,
0.2716389298439026,0,89,,,,,,
0.2261745035648346,0,99,,,,,,
0.26061490178108215,0,109,,,,,,
0.22760304808616638,0,119,,,,,,
0.25791266560554504,0,129,,,,,,
0.3881160020828247,0,139,,,,,,
0.25543656945228577,0,149,,,,,,
0.2638218402862549,0,159,,,,,,
0.2450632005929947,0,169,,,,,,
0.2720559537410736,0,179,,,,,,
0.3079167306423187,0,189,,,,,,
0.3085571527481079,0,199,,,,,,
0.23868748545646667,0,209,,,,,,
0.22222208976745605,0,219,,,,,,
0.19812779128551483,0,229,,,,,,
0.23165427148342133,0,239,,,,,,
0.2820507287979126,0,249,,,,,,
0.10547233372926712,0,259,,,,,,
0.2040710300207138,0,269,,,,,,
0.27057719230651855,0,279,,,,,,
0.1385761797428131,0,289,,,,,,
0.2401803880929947,0,299,,,,,,
0.19678936898708344,0,309,,,,,,
0.20147356390953064,0,319,,,,,,
0.233414888381958,0,329,,,,,,
0.18281465768814087,0,339,,,,,,
0.22350704669952393,0,349,,,,,,
0.13948954641819,0,359,,,,,,
0.11446158587932587,0,369,,,,,,
0.14959320425987244,0,379,,,,,,
0.180046945810318,0,389,,,,,,
0.2806747853755951,0,399,,,,,,
0.0983147993683815,0,409,,,,,,
0.2164827436208725,0,419,,,,,,
0.13234473764896393,0,429,,,,,,
0.1547250747680664,0,439,,,,,,
0.1408817321062088,0,449,,,,,,
0.10356626659631729,0,459,,,,,,
0.10249809920787811,0,469,,,,,,
0.16317160427570343,0,479,,,,,,
0.2133038341999054,0,489,,,,,,
0.19648131728172302,0,499,,,,,,
0.16634762287139893,0,509,,,,,,
0.13639506697654724,0,519,,,,,,
0.21284446120262146,0,529,,,,,,
0.08792346715927124,0,539,,,,,,
0.2009412944316864,0,549,,,,,,
0.1303499937057495,0,559,,,,,,
0.11563528329133987,0,569,,,,,,
0.13601365685462952,0,579,,,,,,
0.20796135067939758,0,589,,,,,,
0.11005104333162308,0,599,,,,,,
0.14501801133155823,0,609,,,,,,
0.1941594034433365,0,619,,,,,,
0.08176756650209427,0,629,,,,,,
0.23457951843738556,0,639,,,,,,
0.11302788555622101,0,649,,,,,,
0.13665129244327545,0,659,,,,,,
0.14147934317588806,0,669,,,,,,
,0,669,0.8289421796798706,0.3607594966888428,0.4376124143600464,0.43246734142303467,0.13739119470119476,
0.1408877968788147,1,679,,,,,,
0.12117557227611542,1,689,,,,,,
0.08802278339862823,1,699,,,,,,
0.07465538382530212,1,709,,,,,,
0.10232372581958771,1,719,,,,,,
0.15589478611946106,1,729,,,,,,
0.1308947205543518,1,739,,,,,,
0.14167819917201996,1,749,,,,,,
0.1747739315032959,1,759,,,,,,
0.16568604111671448,1,769,,,,,,
0.22759497165679932,1,779,,,,,,
0.12045472860336304,1,789,,,,,,
0.10884834825992584,1,799,,,,,,
0.15695513784885406,1,809,,,,,,
0.1037389487028122,1,819,,,,,,
0.06548216193914413,1,829,,,,,,
0.10364275425672531,1,839,,,,,,
0.144355908036232,1,849,,,,,,
0.11793964356184006,1,859,,,,,,
0.1294495314359665,1,869,,,,,,
0.10394948720932007,1,879,,,,,,
0.1271994709968567,1,889,,,,,,
0.14192034304141998,1,899,,,,,,
0.12202970683574677,1,909,,,,,,
0.09764955937862396,1,919,,,,,,
0.11125157028436661,1,929,,,,,,
0.06078434735536575,1,939,,,,,,
0.09511203318834305,1,949,,,,,,
0.21541546285152435,1,959,,,,,,
0.14029988646507263,1,969,,,,,,
0.16748164594173431,1,979,,,,,,
0.15510277450084686,1,989,,,,,,
0.0828012228012085,1,999,,,,,,
0.04235294461250305,1,1009,,,,,,
0.10451235622167587,1,1019,,,,,,
0.11787590384483337,1,1029,,,,,,
0.1407364457845688,1,1039,,,,,,
0.11610705405473709,1,1049,,,,,,
0.05696143954992294,1,1059,,,,,,
0.06546800583600998,1,1069,,,,,,
0.028376368805766106,1,1079,,,,,,
0.09624971449375153,1,1089,,,,,,
0.10192573070526123,1,1099,,,,,,
0.0785718634724617,1,1109,,,,,,
0.07657379657030106,1,1119,,,,,,
0.10924216359853745,1,1129,,,,,,
0.2086707204580307,1,1139,,,,,,
0.055635966360569,1,1149,,,,,,
0.0841250866651535,1,1159,,,,,,
0.12511160969734192,1,1169,,,,,,
0.1158227026462555,1,1179,,,,,,
0.17552392184734344,1,1189,,,,,,
0.09461773186922073,1,1199,,,,,,
0.06706080585718155,1,1209,,,,,,
