step,train_loss,epoch,val_qa_em,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_sas,test_loss
9,0.9281355738639832,0,,,,,,
19,0.29831191897392273,0,,,,,,
29,0.19087453186511993,0,,,,,,
39,0.3835696876049042,0,,,,,,
49,0.21714957058429718,0,,,,,,
59,0.2952689528465271,0,,,,,,
69,0.14345619082450867,0,,,,,,
79,0.10670379549264908,0,,,,,,
89,0.10082049667835236,0,,,,,,
99,0.11499875783920288,0,,,,,,
109,0.26285845041275024,0,,,,,,
119,0.33840349316596985,0,,,,,,
129,0.20513494312763214,0,,,,,,
139,0.4866437315940857,0,,,,,,
149,0.14293821156024933,0,,,,,,
159,0.42085328698158264,0,,,,,,
169,0.23173044621944427,0,,,,,,
179,0.29712140560150146,0,,,,,,
189,0.173209547996521,0,,,,,,
199,nan,0,,,,,,
209,0.11394783854484558,0,,,,,,
219,0.3809623718261719,0,,,,,,
229,0.21872107684612274,0,,,,,,
239,0.11199557781219482,0,,,,,,
249,0.21515683829784393,0,,,,,,
259,0.17776280641555786,0,,,,,,
269,0.14748862385749817,0,,,,,,
279,0.22636902332305908,0,,,,,,
289,0.30102595686912537,0,,,,,,
299,0.7620116472244263,0,,,,,,
309,0.1491195112466812,0,,,,,,
319,0.1313401609659195,0,,,,,,
329,0.17266488075256348,0,,,,,,
339,0.22853223979473114,0,,,,,,
344,,0,0.19322989881038666,0.12608227133750916,0.2551824450492859,0.7897637486457825,0.30970633029937744,
349,0.1473110020160675,1,,,,,,
359,0.4853767454624176,1,,,,,,
369,0.12104906886816025,1,,,,,,
379,0.14328362047672272,1,,,,,,
389,0.14979751408100128,1,,,,,,
399,0.16613487899303436,1,,,,,,
409,0.06873387843370438,1,,,,,,
419,0.1072704866528511,1,,,,,,
429,0.23244090378284454,1,,,,,,
439,0.13481208682060242,1,,,,,,
449,0.09174170345067978,1,,,,,,
459,0.5058728456497192,1,,,,,,
469,0.3161971867084503,1,,,,,,
479,0.08981841057538986,1,,,,,,
489,0.09168224781751633,1,,,,,,
499,0.20945578813552856,1,,,,,,
509,0.13541920483112335,1,,,,,,
519,0.1219152957201004,1,,,,,,
529,0.14547140896320343,1,,,,,,
539,0.5172609090805054,1,,,,,,
549,0.29182010889053345,1,,,,,,
559,0.6818681955337524,1,,,,,,
569,0.17122413218021393,1,,,,,,
579,0.0987754613161087,1,,,,,,
589,0.1253230720758438,1,,,,,,
599,0.1569935530424118,1,,,,,,
609,0.3001158833503723,1,,,,,,
619,0.182710200548172,1,,,,,,
629,0.1198427602648735,1,,,,,,
639,0.1018175557255745,1,,,,,,
649,0.07164490967988968,1,,,,,,
659,0.32415685057640076,1,,,,,,
669,0.12802019715309143,1,,,,,,
679,0.09345564246177673,1,,,,,,
689,0.26195526123046875,1,,,,,,
689,,1,0.25952044129371643,0.10392723232507706,0.320612370967865,0.8116809725761414,0.36595019698143005,
699,0.09512179344892502,2,,,,,,
709,0.2655027508735657,2,,,,,,
719,0.05803051218390465,2,,,,,,
729,0.2507045865058899,2,,,,,,
739,0.061155278235673904,2,,,,,,
749,0.13148480653762817,2,,,,,,
759,0.6548008322715759,2,,,,,,
769,0.06494852155447006,2,,,,,,
779,0.09585169702768326,2,,,,,,
789,0.19963635504245758,2,,,,,,
799,0.24074366688728333,2,,,,,,
809,0.07585179060697556,2,,,,,,
819,0.062411513179540634,2,,,,,,
829,0.0607454888522625,2,,,,,,
839,0.2609787583351135,2,,,,,,
849,0.06598573178052902,2,,,,,,
859,0.3444509208202362,2,,,,,,
869,0.08230617642402649,2,,,,,,
879,0.04925447329878807,2,,,,,,
889,0.06750598549842834,2,,,,,,
899,0.3070513606071472,2,,,,,,
909,0.0699981227517128,2,,,,,,
919,0.077700175344944,2,,,,,,
929,0.3411499559879303,2,,,,,,
939,nan,2,,,,,,
949,0.06082892045378685,2,,,,,,
959,0.15250280499458313,2,,,,,,
969,0.09547483175992966,2,,,,,,
979,0.05636708810925484,2,,,,,,
989,0.053559623658657074,2,,,,,,
999,0.07904323190450668,2,,,,,,
1009,0.05450742319226265,2,,,,,,
1019,0.3180665373802185,2,,,,,,
1029,0.08100426197052002,2,,,,,,
1034,,2,0.37376585602760315,0.09670498222112656,0.4297966957092285,0.8392646908760071,0.45801296830177307,
1039,0.10816020518541336,3,,,,,,
1049,0.41735461354255676,3,,,,,,
1059,0.12179887294769287,3,,,,,,
1069,0.15911312401294708,3,,,,,,
1079,0.06275326758623123,3,,,,,,
1089,nan,3,,,,,,
1099,0.039609264582395554,3,,,,,,
1109,0.05051051825284958,3,,,,,,
1119,0.1778891384601593,3,,,,,,
1129,0.10068747401237488,3,,,,,,
1139,0.057898201048374176,3,,,,,,
1149,0.2961922287940979,3,,,,,,
1159,0.2936400771141052,3,,,,,,
1169,0.08295221626758575,3,,,,,,
1179,0.0536695159971714,3,,,,,,
1189,0.13553714752197266,3,,,,,,
1199,0.039448197931051254,3,,,,,,
1209,0.07140111923217773,3,,,,,,
1219,0.06139962375164032,3,,,,,,
1229,0.3978519141674042,3,,,,,,
1239,0.2751786410808563,3,,,,,,
1249,0.4827020764350891,3,,,,,,
1259,0.06527603417634964,3,,,,,,
1269,0.06202281638979912,3,,,,,,
1279,0.09880461543798447,3,,,,,,
1289,0.10091332346200943,3,,,,,,
1299,0.2579481601715088,3,,,,,,
1309,0.14287707209587097,3,,,,,,
1319,0.09882596135139465,3,,,,,,
1329,0.10583348572254181,3,,,,,,
1339,0.03768543526530266,3,,,,,,
1349,0.22109103202819824,3,,,,,,
1359,0.1571948081254959,3,,,,,,
1369,0.06477425247430801,3,,,,,,
1379,0.2618243396282196,3,,,,,,
1379,,3,0.5035260915756226,0.09130431711673737,0.5485263466835022,0.8716992139816284,0.5598878860473633,
1389,0.059648189693689346,4,,,,,,
1399,0.17993809282779694,4,,,,,,
1409,0.06387636810541153,4,,,,,,
1419,0.1892983764410019,4,,,,,,
1429,0.027461079880595207,4,,,,,,
1439,0.06486590951681137,4,,,,,,
1449,0.4791814684867859,4,,,,,,
1459,0.028226446360349655,4,,,,,,
1469,0.08029545098543167,4,,,,,,
1479,0.16619902849197388,4,,,,,,
1489,0.167262002825737,4,,,,,,
1499,0.027092836797237396,4,,,,,,
1509,0.02209113910794258,4,,,,,,
1519,0.039695724844932556,4,,,,,,
1529,0.14904232323169708,4,,,,,,
1539,0.038006193935871124,4,,,,,,
1549,0.2944369316101074,4,,,,,,
1559,0.06416170299053192,4,,,,,,
1569,0.05903289467096329,4,,,,,,
1579,0.047589365392923355,4,,,,,,
1589,0.18613095581531525,4,,,,,,
1599,0.02769610472023487,4,,,,,,
1609,0.06828773021697998,4,,,,,,
1619,0.29272928833961487,4,,,,,,
1629,0.020209187641739845,4,,,,,,
1639,0.03962770849466324,4,,,,,,
1649,0.07194960862398148,4,,,,,,
1659,0.034172240644693375,4,,,,,,
1669,0.025580991059541702,4,,,,,,
1679,0.02177252620458603,4,,,,,,
1689,0.04461710527539253,4,,,,,,
1699,0.04304591193795204,4,,,,,,
1709,0.1719670295715332,4,,,,,,
1719,0.029320230707526207,4,,,,,,
1724,,4,0.526093065738678,0.10261519253253937,0.5701427459716797,0.8781904578208923,0.5809566974639893,
1725,,5,,,,,,0.10261519253253937
