train_loss,step,epoch,val_qa_em,val_qa_answer_f1,val_qa_sas,val_loss,val_qa_bert_score,test_loss
0.4973059892654419,9,0,,,,,,
0.21583405137062073,19,0,,,,,,
0.21109232306480408,29,0,,,,,,
0.2982202470302582,39,0,,,,,,
0.24590489268302917,49,0,,,,,,
0.325788676738739,59,0,,,,,,
0.2754526734352112,69,0,,,,,,
0.1623462736606598,79,0,,,,,,
0.10422670841217041,89,0,,,,,,
0.21448826789855957,99,0,,,,,,
0.19961470365524292,109,0,,,,,,
0.07073108106851578,119,0,,,,,,
0.25829195976257324,129,0,,,,,,
0.11045284569263458,139,0,,,,,,
0.174178346991539,149,0,,,,,,
0.1976800113916397,159,0,,,,,,
0.08796937018632889,169,0,,,,,,
0.2876034080982208,179,0,,,,,,
0.16930696368217468,189,0,,,,,,
0.09824344515800476,199,0,,,,,,
0.27575698494911194,209,0,,,,,,
0.12129846960306168,219,0,,,,,,
0.1814538538455963,229,0,,,,,,
0.11891866475343704,239,0,,,,,,
0.14864523708820343,249,0,,,,,,
0.08524180948734283,259,0,,,,,,
0.1477424055337906,269,0,,,,,,
0.10531607270240784,279,0,,,,,,
0.132390096783638,289,0,,,,,,
0.20831646025180817,299,0,,,,,,
0.18392948806285858,309,0,,,,,,
0.18179935216903687,319,0,,,,,,
0.13436974585056305,329,0,,,,,,
0.1117476299405098,339,0,,,,,,
0.08070896565914154,349,0,,,,,,
0.16089555621147156,359,0,,,,,,
0.16845323145389557,369,0,,,,,,
0.1764412671327591,379,0,,,,,,
0.0887669175863266,389,0,,,,,,
0.26865139603614807,399,0,,,,,,
0.11928775906562805,409,0,,,,,,
0.14579908549785614,419,0,,,,,,
0.17894800007343292,429,0,,,,,,
0.11348770558834076,439,0,,,,,,
0.2111397385597229,449,0,,,,,,
0.1530417650938034,459,0,,,,,,
0.17862285673618317,469,0,,,,,,
0.12450917810201645,479,0,,,,,,
0.253103643655777,489,0,,,,,,
0.16666842997074127,499,0,,,,,,
0.11772183328866959,509,0,,,,,,
0.08636081963777542,519,0,,,,,,
0.11763420701026917,529,0,,,,,,
0.06445911526679993,539,0,,,,,,
0.11377587914466858,549,0,,,,,,
0.0771765485405922,559,0,,,,,,
0.10682961344718933,569,0,,,,,,
0.09547346830368042,579,0,,,,,,
0.1321614682674408,589,0,,,,,,
0.17914097011089325,599,0,,,,,,
0.08850372582674026,609,0,,,,,,
0.11398901045322418,619,0,,,,,,
