step,train_loss,epoch,val_qa_em,val_loss,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,test_loss
679,0.08338930457830429,1,,,,,,
689,0.03206699341535568,1,,,,,,
699,0.17491306364536285,1,,,,,,
709,0.356524795293808,1,,,,,,
719,0.13654732704162598,1,,,,,,
729,0.16495734453201294,1,,,,,,
739,0.062016699463129044,1,,,,,,
749,0.0017685145139694214,1,,,,,,
749,,1,0.52173912525177,0.09750737249851227,0.6740310192108154,0.8975890278816223,0.6473796963691711,
759,0.06229042634367943,2,,,,,,
769,0.03105432540178299,2,,,,,,
779,0.05800820514559746,2,,,,,,
789,0.07272129505872726,2,,,,,,
799,0.12131370604038239,2,,,,,,
809,0.13336601853370667,2,,,,,,
819,0.012414965778589249,2,,,,,,
829,0.1941681057214737,2,,,,,,
839,0.029474016278982162,2,,,,,,
849,0.03530232235789299,2,,,,,,
859,0.05417964607477188,2,,,,,,
869,0.06811642646789551,2,,,,,,
879,0.03170779347419739,2,,,,,,
889,0.02446487359702587,2,,,,,,
899,0.042061761021614075,2,,,,,,
909,0.08975254744291306,2,,,,,,
919,0.06442741304636002,2,,,,,,
929,0.02842862904071808,2,,,,,,
939,0.036855313926935196,2,,,,,,
949,0.04444228857755661,2,,,,,,
959,0.0343889519572258,2,,,,,,
969,0.05720879137516022,2,,,,,,
979,0.1526610106229782,2,,,,,,
989,0.05675988644361496,2,,,,,,
999,0.13292717933654785,2,,,,,,
1009,0.01963384449481964,2,,,,,,
1019,0.09210645407438278,2,,,,,,
1029,0.04370693117380142,2,,,,,,
1039,0.019774246960878372,2,,,,,,
1049,0.022810261696577072,2,,,,,,
1059,0.03152512386441231,2,,,,,,
1069,0.08124186843633652,2,,,,,,
1079,0.07875750213861465,2,,,,,,
1089,0.04247661307454109,2,,,,,,
1099,0.034390442073345184,2,,,,,,
1109,0.07480056583881378,2,,,,,,
1119,0.2308073341846466,2,,,,,,
1124,,2,0.5130434632301331,0.11876730620861053,0.6661741733551025,0.895980179309845,0.6440445184707642,
1129,0.336001455783844,3,,,,,,
1139,0.09414686262607574,3,,,,,,
1149,0.07043662667274475,3,,,,,,
1159,0.08360378444194794,3,,,,,,
1169,0.043473031371831894,3,,,,,,
1179,0.011229786090552807,3,,,,,,
1189,0.007233886513859034,3,,,,,,
1199,0.1450755000114441,3,,,,,,
1209,0.014982570894062519,3,,,,,,
1219,0.08269701153039932,3,,,,,,
1229,0.011822151951491833,3,,,,,,
1239,0.05580578371882439,3,,,,,,
1249,0.03592543303966522,3,,,,,,
1259,0.010750612244009972,3,,,,,,
1269,0.08870957791805267,3,,,,,,
1279,0.030829746276140213,3,,,,,,
1289,0.01523867528885603,3,,,,,,
1299,0.04491879791021347,3,,,,,,
1309,0.09636148065328598,3,,,,,,
1319,0.0427272655069828,3,,,,,,
1329,0.027767330408096313,3,,,,,,
1339,0.06504042446613312,3,,,,,,
1349,0.05107428506016731,3,,,,,,
1359,0.01349045429378748,3,,,,,,
1369,0.012911291792988777,3,,,,,,
1379,0.007671996019780636,3,,,,,,
1389,0.049191635102033615,3,,,,,,
1399,0.05402805283665657,3,,,,,,
1409,0.018242990598082542,3,,,,,,
1419,0.05004822462797165,3,,,,,,
1429,0.027653921395540237,3,,,,,,
1439,0.0025669666938483715,3,,,,,,
1449,0.01642526686191559,3,,,,,,
1459,0.044325925409793854,3,,,,,,
1469,0.03777100890874863,3,,,,,,
1479,0.003194214543327689,3,,,,,,
1489,0.005057178903371096,3,,,,,,
1499,1.8825134247890674e-05,3,,,,,,
1499,,3,0.49130433797836304,0.12714357674121857,0.6668155789375305,0.8935756087303162,0.6333502531051636,
1509,0.003921031951904297,4,,,,,,
1519,0.006140134297311306,4,,,,,,
1529,0.003705320181325078,4,,,,,,
1539,0.006752015557140112,4,,,,,,
1549,0.012325272895395756,4,,,,,,
1559,0.051852378994226456,4,,,,,,
1569,0.0020450677257031202,4,,,,,,
1579,0.02826874516904354,4,,,,,,
1589,0.003659538459032774,4,,,,,,
1599,0.004878249950706959,4,,,,,,
1609,0.004662997554987669,4,,,,,,
1619,0.005036892835050821,4,,,,,,
1629,0.004722872283309698,4,,,,,,
1639,0.004701952449977398,4,,,,,,
1649,0.0030058191623538733,4,,,,,,
1659,0.006294005084782839,4,,,,,,
1669,0.005361251998692751,4,,,,,,
1679,0.007719662506133318,4,,,,,,
1689,0.002255921484902501,4,,,,,,
1699,0.008401178754866123,4,,,,,,
1709,0.007109525613486767,4,,,,,,
1719,0.005427609663456678,4,,,,,,
1729,0.010381735861301422,4,,,,,,
1739,0.011931145563721657,4,,,,,,
1749,0.035606373101472855,4,,,,,,
1759,0.007572613190859556,4,,,,,,
1769,0.008825113996863365,4,,,,,,
1779,0.005439477972686291,4,,,,,,
1789,0.003834677394479513,4,,,,,,
1799,0.003580048680305481,4,,,,,,
1809,0.0007648839382454753,4,,,,,,
1819,0.0037388987839221954,4,,,,,,
1829,0.023992808535695076,4,,,,,,
1839,0.005447382107377052,4,,,,,,
1849,0.003496019169688225,4,,,,,,
1859,0.0017387063708156347,4,,,,,,
1869,0.01972987689077854,4,,,,,,
1874,,4,0.5,0.14205600321292877,0.6675816178321838,0.8924136757850647,0.6362696290016174,
1875,,5,,,,,,0.14205600321292877
