epoch,train_loss,step,val_qa_bert_score,val_qa_em,val_loss,val_qa_sas,val_qa_answer_f1,test_loss
0,0.6471403241157532,9,,,,,,
0,0.5097619295120239,19,,,,,,
0,0.2743184268474579,29,,,,,,
0,0.3678485155105591,39,,,,,,
0,0.2580260932445526,49,,,,,,
0,0.345532089471817,59,,,,,,
0,0.4316510856151581,69,,,,,,
0,0.17949627339839935,79,,,,,,
0,0.3745492696762085,89,,,,,,
0,0.22001108527183533,99,,,,,,
0,0.2627250850200653,109,,,,,,
0,0.31474190950393677,119,,,,,,
0,0.1933690309524536,129,,,,,,
0,0.20669007301330566,139,,,,,,
0,0.2788832187652588,149,,,,,,
0,0.18690207600593567,159,,,,,,
0,0.36116838455200195,169,,,,,,
0,0.18187914788722992,179,,,,,,
0,0.09789333492517471,189,,,,,,
0,0.17776042222976685,199,,,,,,
0,0.19784283638000488,209,,,,,,
0,0.09231071174144745,219,,,,,,
0,0.08805903047323227,229,,,,,,
0,0.18816310167312622,239,,,,,,
0,0.22679662704467773,249,,,,,,
0,0.1046772375702858,259,,,,,,
0,0.2383989691734314,269,,,,,,
0,0.13150888681411743,279,,,,,,
0,0.1246071606874466,289,,,,,,
0,0.16217182576656342,299,,,,,,
0,0.1592748463153839,309,,,,,,
0,0.09208700805902481,319,,,,,,
0,0.18438082933425903,329,,,,,,
0,0.1601925790309906,339,,,,,,
0,0.11138427257537842,349,,,,,,
0,0.09489379078149796,359,,,,,,
0,0.1682715117931366,369,,,,,,
0,0.23495589196681976,379,,,,,,
0,0.16994412243366241,389,,,,,,
0,0.14714199304580688,399,,,,,,
0,0.10475299507379532,409,,,,,,
0,0.1477641761302948,419,,,,,,
0,0.20140498876571655,429,,,,,,
0,0.11808614432811737,439,,,,,,
0,0.12029501795768738,449,,,,,,
0,0.2015661597251892,459,,,,,,
0,0.12732113897800446,469,,,,,,
0,0.09940369427204132,479,,,,,,
0,0.12963953614234924,489,,,,,,
0,0.1369190812110901,499,,,,,,
0,0.10412857681512833,509,,,,,,
0,0.15645888447761536,519,,,,,,
0,0.10139434784650803,529,,,,,,
0,0.06748675554990768,539,,,,,,
0,0.08112841099500656,549,,,,,,
0,0.10011561214923859,559,,,,,,
0,0.15293970704078674,569,,,,,,
0,0.051013533025979996,579,,,,,,
0,0.13390788435935974,589,,,,,,
0,0.0942290723323822,599,,,,,,
0,0.09075543284416199,609,,,,,,
0,0.15602156519889832,619,,,,,,
0,0.08599667251110077,629,,,,,,
0,0.08325199037790298,639,,,,,,
0,0.05086731165647507,649,,,,,,
0,,652,0.8507150411605835,0.40740740299224854,0.11864974349737167,0.4715125858783722,0.4858825206756592,
1,0.11243988573551178,659,,,,,,
1,0.07446347922086716,669,,,,,,
1,0.08981125056743622,679,,,,,,
1,0.059741321951150894,689,,,,,,
1,0.07840007543563843,699,,,,,,
1,0.1114252358675003,709,,,,,,
1,0.094231516122818,719,,,,,,
1,0.09545011818408966,729,,,,,,
1,0.11474507302045822,739,,,,,,
1,0.08685945719480515,749,,,,,,
1,0.017876114696264267,759,,,,,,
1,0.03748585656285286,769,,,,,,
1,0.08103536069393158,779,,,,,,
1,0.04992062598466873,789,,,,,,
1,0.15025348961353302,799,,,,,,
1,0.04393541440367699,809,,,,,,
1,0.05387125164270401,819,,,,,,
1,0.06074688583612442,829,,,,,,
1,0.0566488578915596,839,,,,,,
1,0.047181740403175354,849,,,,,,
1,0.07774026691913605,859,,,,,,
1,0.032017700374126434,869,,,,,,
1,0.13372378051280975,879,,,,,,
1,0.06072454899549484,889,,,,,,
1,0.16033817827701569,899,,,,,,
1,0.061796508729457855,909,,,,,,
1,0.05409897118806839,919,,,,,,
1,0.03342439979314804,929,,,,,,
1,0.044415432959795,939,,,,,,
1,0.017468465492129326,949,,,,,,
1,0.06013214960694313,959,,,,,,
1,0.10576361417770386,969,,,,,,
1,0.06436671316623688,979,,,,,,
1,0.06822201609611511,989,,,,,,
1,0.1563086211681366,999,,,,,,
1,0.02771439403295517,1009,,,,,,
1,0.04337248206138611,1019,,,,,,
1,0.022076411172747612,1029,,,,,,
1,0.04575007036328316,1039,,,,,,
1,0.03868063539266586,1049,,,,,,
1,0.011832254007458687,1059,,,,,,
1,0.08000786602497101,1069,,,,,,
1,0.0314115546643734,1079,,,,,,
1,0.04432071000337601,1089,,,,,,
1,0.06945543736219406,1099,,,,,,
1,0.05786279961466789,1109,,,,,,
1,0.04368821159005165,1119,,,,,,
1,0.01564978063106537,1129,,,,,,
1,0.12566085159778595,1139,,,,,,
1,0.026433639228343964,1149,,,,,,
1,0.03700651228427887,1159,,,,,,
1,0.021174907684326172,1169,,,,,,
1,0.034941647201776505,1179,,,,,,
1,0.0676664188504219,1189,,,,,,
1,0.02247948758304119,1199,,,,,,
1,0.026648547500371933,1209,,,,,,
1,0.024325331673026085,1219,,,,,,
1,0.03212738782167435,1229,,,,,,
1,0.03458014875650406,1239,,,,,,
1,0.028274163603782654,1249,,,,,,
1,0.028109662234783173,1259,,,,,,
1,0.019939305260777473,1269,,,,,,
1,0.03829362243413925,1279,,,,,,
1,0.0692087784409523,1289,,,,,,
1,0.00575499702244997,1299,,,,,,
1,,1305,0.8751300573348999,0.5308641791343689,0.12220123410224915,0.5784903764724731,0.5904029607772827,
2,0.053470298647880554,1309,,,,,,
2,0.024801261723041534,1319,,,,,,
2,0.06006477400660515,1329,,,,,,
2,0.0341619998216629,1339,,,,,,
2,0.022394701838493347,1349,,,,,,
2,0.006279692519456148,1359,,,,,,
2,0.029156997799873352,1369,,,,,,
2,0.021471425890922546,1379,,,,,,
2,0.021797528490424156,1389,,,,,,
2,0.007868997752666473,1399,,,,,,
2,0.005672780331224203,1409,,,,,,
2,0.03533191233873367,1419,,,,,,
2,0.021880105137825012,1429,,,,,,
2,0.0065793623216450214,1439,,,,,,
2,0.01096782274544239,1449,,,,,,
2,0.005963399074971676,1459,,,,,,
2,0.01582910679280758,1469,,,,,,
2,0.02579922042787075,1479,,,,,,
2,0.003571605309844017,1489,,,,,,
2,0.014334696345031261,1499,,,,,,
2,0.027580583468079567,1509,,,,,,
2,0.0044516813941299915,1519,,,,,,
2,0.011542314663529396,1529,,,,,,
2,0.03868038207292557,1539,,,,,,
2,0.012141172774136066,1549,,,,,,
2,0.016777651384472847,1559,,,,,,
2,0.010527008213102818,1569,,,,,,
2,0.021203070878982544,1579,,,,,,
2,0.02056444063782692,1589,,,,,,
2,0.005308567080646753,1599,,,,,,
2,0.00577929662540555,1609,,,,,,
2,0.005644677206873894,1619,,,,,,
2,0.004206008743494749,1629,,,,,,
2,0.004445427563041449,1639,,,,,,
2,0.009874691255390644,1649,,,,,,
2,0.004215078428387642,1659,,,,,,
2,0.002953676739707589,1669,,,,,,
2,0.004778623580932617,1679,,,,,,
2,0.0076294029131531715,1689,,,,,,
2,0.0703837126493454,1699,,,,,,
2,0.0049462150782346725,1709,,,,,,
2,0.028286419808864594,1719,,,,,,
2,0.021797534078359604,1729,,,,,,
2,0.014163768850266933,1739,,,,,,
2,0.030467990785837173,1749,,,,,,
2,0.007593443151563406,1759,,,,,,
2,0.020939068868756294,1769,,,,,,
2,0.011152155697345734,1779,,,,,,
2,0.021612701937556267,1789,,,,,,
2,0.008202620781958103,1799,,,,,,
2,0.012884608469903469,1809,,,,,,
2,0.02744067646563053,1819,,,,,,
2,0.0026789181865751743,1829,,,,,,
2,0.005355555098503828,1839,,,,,,
2,0.04670282453298569,1849,,,,,,
2,0.03441094234585762,1859,,,,,,
2,0.030880238860845566,1869,,,,,,
2,0.010275978595018387,1879,,,,,,
2,0.012625126168131828,1889,,,,,,
2,0.03983166813850403,1899,,,,,,
2,0.052600324153900146,1909,,,,,,
2,0.004499174188822508,1919,,,,,,
2,0.02473609708249569,1929,,,,,,
2,0.008905705995857716,1939,,,,,,
2,0.017980318516492844,1949,,,,,,
2,,1958,0.8711051344871521,0.5432098507881165,0.15813210606575012,0.5832988619804382,0.5869173407554626,
3,0.007966780103743076,1959,,,,,,
3,0.002558337524533272,1969,,,,,,
3,0.014471033588051796,1979,,,,,,
3,0.015030279755592346,1989,,,,,,
3,0.0015773719642311335,1999,,,,,,
3,0.04123711585998535,2009,,,,,,
3,0.02918141894042492,2019,,,,,,
3,0.004812940023839474,2029,,,,,,
3,0.0070727732963860035,2039,,,,,,
3,0.013231739401817322,2049,,,,,,
3,0.01099622156471014,2059,,,,,,
3,0.00524907698854804,2069,,,,,,
3,0.0023284966591745615,2079,,,,,,
3,0.005773842800408602,2089,,,,,,
3,0.0028340958524495363,2099,,,,,,
3,0.003272960428148508,2109,,,,,,
3,0.0020982117857784033,2119,,,,,,
3,0.005865929648280144,2129,,,,,,
3,0.003171655349433422,2139,,,,,,
3,0.014652031473815441,2149,,,,,,
3,0.005865803919732571,2159,,,,,,
3,0.0076184580102562904,2169,,,,,,
3,0.0022959988564252853,2179,,,,,,
3,0.00772074144333601,2189,,,,,,
3,0.0008138271514326334,2199,,,,,,
3,0.005220760591328144,2209,,,,,,
3,0.008232762105762959,2219,,,,,,
3,0.001266992767341435,2229,,,,,,
3,0.0022911762353032827,2239,,,,,,
3,0.005228162743151188,2249,,,,,,
3,0.005216648802161217,2259,,,,,,
3,0.005147600546479225,2269,,,,,,
3,0.05389377474784851,2279,,,,,,
3,0.00378793990239501,2289,,,,,,
3,0.04702790826559067,2299,,,,,,
3,0.005685885902494192,2309,,,,,,
3,0.0013306119944900274,2319,,,,,,
3,0.00809971522539854,2329,,,,,,
3,0.002423205180093646,2339,,,,,,
3,0.0024522331077605486,2349,,,,,,
3,0.0039266603998839855,2359,,,,,,
3,0.0025796624831855297,2369,,,,,,
3,0.0027756276540458202,2379,,,,,,
3,0.01739978976547718,2389,,,,,,
3,0.005457899533212185,2399,,,,,,
3,0.0032646849285811186,2409,,,,,,
3,0.0029346486553549767,2419,,,,,,
3,0.001813132781535387,2429,,,,,,
3,0.016688590869307518,2439,,,,,,
3,0.0012508159270510077,2449,,,,,,
3,0.002911699004471302,2459,,,,,,
3,0.003917586524039507,2469,,,,,,
3,0.004436279181391001,2479,,,,,,
3,0.002110057510435581,2489,,,,,,
3,0.01094584446400404,2499,,,,,,
3,0.002757650800049305,2509,,,,,,
3,0.0017305247019976377,2519,,,,,,
3,0.005402443930506706,2529,,,,,,
3,0.00792658980935812,2539,,,,,,
3,0.004405277781188488,2549,,,,,,
3,0.0047413562424480915,2559,,,,,,
3,0.006946251727640629,2569,,,,,,
3,0.0041686659678816795,2579,,,,,,
3,0.0072696628049016,2589,,,,,,
3,0.0017756040906533599,2599,,,,,,
3,0.002350324997678399,2609,,,,,,
3,,2611,0.8671907186508179,0.5123456716537476,0.165379598736763,0.5536962151527405,0.5634335279464722,
4,0.0022030288819223642,2619,,,,,,
4,0.006781373638659716,2629,,,,,,
4,0.05360034480690956,2639,,,,,,
4,0.006231715902686119,2649,,,,,,
4,0.007058577612042427,2659,,,,,,
4,0.004381796345114708,2669,,,,,,
4,0.000997769646346569,2679,,,,,,
4,0.004022827371954918,2689,,,,,,
4,0.005050966050475836,2699,,,,,,
4,0.012307962402701378,2709,,,,,,
4,0.0026042263489216566,2719,,,,,,
4,0.0023960492108017206,2729,,,,,,
4,0.0042440821416676044,2739,,,,,,
4,0.001979317283257842,2749,,,,,,
4,0.005405031610280275,2759,,,,,,
4,0.004666583146899939,2769,,,,,,
4,0.0015018866397440434,2779,,,,,,
4,0.0045507438480854034,2789,,,,,,
4,0.0030466599855571985,2799,,,,,,
4,0.004094536881893873,2809,,,,,,
4,0.009977961890399456,2819,,,,,,
4,0.00897663552314043,2829,,,,,,
4,0.0008905174327082932,2839,,,,,,
4,0.006455624010413885,2849,,,,,,
4,0.00492201279848814,2859,,,,,,
4,0.0016816493589431047,2869,,,,,,
4,0.003113014856353402,2879,,,,,,
4,0.002734523266553879,2889,,,,,,
4,0.0021732510067522526,2899,,,,,,
4,0.010831917636096478,2909,,,,,,
4,0.0029430892318487167,2919,,,,,,
4,0.009546676650643349,2929,,,,,,
4,0.006476979237049818,2939,,,,,,
4,0.0055425455793738365,2949,,,,,,
4,0.00517750158905983,2959,,,,,,
4,0.007973052561283112,2969,,,,,,
4,0.01707688719034195,2979,,,,,,
4,0.006111128721386194,2989,,,,,,
4,0.0037965052761137486,2999,,,,,,
4,0.004418862052261829,3009,,,,,,
4,0.005358380265533924,3019,,,,,,
4,0.0076795704662799835,3029,,,,,,
4,0.006809209007769823,3039,,,,,,
4,0.004851252306252718,3049,,,,,,
4,0.0048447828739881516,3059,,,,,,
4,0.0029489409644156694,3069,,,,,,
